time_captured,TRV_Close
2015-12-07,113.59
2015-12-08,112.37
2015-12-09,111.04
2015-12-10,110.99
2015-12-11,109.76
2015-12-14,111.03
2015-12-15,113.18
2015-12-16,114.54
2015-12-17,113.27
2015-12-18,110.13
2015-12-21,110.94
2015-12-22,112.48
2015-12-23,113.21
2015-12-24,113.27
2015-12-28,113.48
2015-12-29,115.02
2015-12-30,114.29
2015-12-31,112.86
2016-01-04,109.97
2016-01-05,110.47
2016-01-06,109.04
2016-01-07,106.44
2016-01-08,105.99
2016-01-11,106.79
2016-01-12,107.98
2016-01-13,106.06
2016-01-14,106.98
2016-01-15,105.1
2016-01-19,105.76
2016-01-20,103.65
2016-01-21,102.7
2016-01-22,103.14
2016-01-25,102.08
2016-01-26,103.25
2016-01-27,103.31
2016-01-28,104.47
2016-01-29,107.04
2016-02-01,107.01
2016-02-02,106.03
2016-02-03,106.89
2016-02-04,107.49
2016-02-05,106.29
2016-02-08,105.6
2016-02-09,105.92
2016-02-10,105.72
2016-02-11,103.77
2016-02-12,107.49
2016-02-16,107.37
2016-02-17,109.18
2016-02-18,108.85
2016-02-19,108.09
2016-02-22,109.35
2016-02-23,107.91
2016-02-24,108.48
2016-02-25,109.27
2016-02-26,108.46
2016-02-29,107.52
2016-03-01,110.13
2016-03-02,110.2
2016-03-03,109.8
2016-03-04,110.4
2016-03-07,110.41
2016-03-08,110.85
2016-03-09,111.33
2016-03-10,111.53
2016-03-11,113.64
2016-03-14,112.82
2016-03-15,113.92
2016-03-16,114.68
2016-03-17,115.83
2016-03-18,115.76
2016-03-21,116.03
2016-03-22,116.06
2016-03-23,115.89
2016-03-24,115.39
2016-03-28,116.25
2016-03-29,116.41
2016-03-30,117.43
2016-03-31,116.71
2016-04-01,117.4
2016-04-04,117.56
2016-04-05,116.13
2016-04-06,115.93
2016-04-07,114.5
2016-04-08,115.23
2016-04-11,114.78
2016-04-12,115.19
2016-04-13,115.96
2016-04-14,115.36
2016-04-15,116.23
2016-04-18,116.01
2016-04-19,116.27
2016-04-20,115.8
2016-04-21,108.79
2016-04-22,110.84
2016-04-25,110.34
2016-04-26,109.97
2016-04-27,109.53
2016-04-28,109.13
2016-04-29,109.9
2016-05-02,110.91
2016-05-03,110.33
2016-05-04,109.73
2016-05-05,110.75
2016-05-06,110.45
2016-05-09,110.81
2016-05-10,112.27
2016-05-11,111.97
2016-05-12,112.64
2016-05-13,112.67
2016-05-16,112.24
2016-05-17,110.42
2016-05-18,111.3
2016-05-19,110.1
2016-05-20,111.89
2016-05-23,111.39
2016-05-24,113.44
2016-05-25,113.54
2016-05-26,113.6
2016-05-27,114.18
2016-05-31,114.14
2016-06-01,114.84
2016-06-02,114.87
2016-06-03,114.62
2016-06-06,114.33
2016-06-07,114.58
2016-06-08,114.22
2016-06-09,114.22
2016-06-10,113.81
2016-06-13,113.0
2016-06-14,112.55
2016-06-15,111.81
2016-06-16,112.75
2016-06-17,111.86
2016-06-20,112.61
2016-06-21,112.72
2016-06-22,111.83
2016-06-23,113.85
2016-06-24,111.02
2016-06-27,110.35
2016-06-28,114.13
2016-06-29,116.81
2016-06-30,119.04
2016-07-01,118.85
2016-07-05,118.68
2016-07-06,118.76
2016-07-07,117.51
2016-07-08,118.08
2016-07-11,118.12
2016-07-12,118.09
2016-07-13,118.0
2016-07-14,118.74
2016-07-15,118.64
2016-07-18,117.38
2016-07-19,117.05
2016-07-20,117.01
2016-07-21,116.72
2016-07-22,117.15
2016-07-25,117.45
2016-07-26,117.65
2016-07-27,116.43
2016-07-28,117.61
2016-07-29,116.22
2016-08-01,116.81
2016-08-02,117.03
2016-08-03,117.98
2016-08-04,117.88
2016-08-05,118.58
2016-08-08,118.15
2016-08-09,118.18
2016-08-10,118.23
2016-08-11,118.6
2016-08-12,118.51
2016-08-15,118.35
2016-08-16,116.98
2016-08-17,117.42
2016-08-18,117.82
2016-08-19,117.47
2016-08-22,116.95
2016-08-23,116.63
2016-08-24,117.11
2016-08-25,117.75
2016-08-26,117.14
2016-08-29,118.48
2016-08-30,118.47
2016-08-31,118.71
2016-09-01,118.35
2016-09-02,118.84
2016-09-06,119.29
2016-09-07,118.68
2016-09-08,116.9
2016-09-09,114.44
2016-09-12,115.52
2016-09-13,114.26
2016-09-14,113.71
2016-09-15,114.94
2016-09-16,114.67
2016-09-19,115.09
2016-09-20,114.79
2016-09-21,115.93
2016-09-22,116.73
2016-09-23,115.31
2016-09-26,113.94
2016-09-27,114.41
2016-09-28,115.01
2016-09-29,113.87
2016-09-30,114.55
2016-10-03,113.0
2016-10-04,112.32
2016-10-05,113.1
2016-10-06,113.18
2016-10-07,114.53
2016-10-10,115.14
2016-10-11,114.0
2016-10-12,115.35
2016-10-13,115.06
2016-10-14,115.08
2016-10-17,114.98
2016-10-18,115.18
2016-10-19,116.23
2016-10-20,109.52
2016-10-21,108.35
2016-10-24,109.07
2016-10-25,109.03
2016-10-26,108.82
2016-10-27,108.02
2016-10-28,108.43
2016-10-31,108.18
2016-11-01,106.24
2016-11-02,105.62
2016-11-03,105.72
2016-11-04,104.67
2016-11-07,105.36
2016-11-08,108.01
2016-11-09,106.94
2016-11-10,109.62
2016-11-11,110.28
2016-11-14,112.18
2016-11-15,111.85
2016-11-16,111.35
2016-11-17,111.18
2016-11-18,111.82
2016-11-21,111.84
2016-11-22,112.4
2016-11-23,113.07
2016-11-25,113.45
2016-11-28,113.81
2016-11-29,113.7
2016-11-30,113.35
2016-12-01,115.41
2016-12-02,115.65
2016-12-05,115.87
2016-12-06,116.83
2016-12-07,117.99
2016-12-08,118.38
2016-12-09,119.19
2016-12-12,120.91
2016-12-13,121.43
2016-12-14,120.37
2016-12-15,120.4
2016-12-16,121.6
2016-12-19,121.75
2016-12-20,122.44
2016-12-21,122.57
2016-12-22,122.12
2016-12-23,122.12
2016-12-27,121.98
2016-12-28,122.08
2016-12-29,122.29
2016-12-30,122.42
2017-01-03,120.9
2017-01-04,120.25
2017-01-05,118.33
2017-01-06,118.27
2017-01-09,117.32
2017-01-10,117.18
2017-01-11,117.65
2017-01-12,116.75
2017-01-13,117.05
2017-01-17,117.46
2017-01-18,118.54
2017-01-19,117.99
2017-01-20,118.02
2017-01-23,118.04
2017-01-24,116.84
2017-01-25,117.67
2017-01-26,118.13
2017-01-27,118.1
2017-01-30,117.51
2017-01-31,117.78
2017-02-01,116.54
2017-02-02,117.63
2017-02-03,117.78
2017-02-06,117.67
2017-02-07,117.76
2017-02-08,117.81
2017-02-09,118.78
2017-02-10,119.73
2017-02-13,119.71
2017-02-14,120.24
2017-02-15,120.98
2017-02-16,121.79
2017-02-17,121.95
2017-02-21,121.55
2017-02-22,121.9
2017-02-23,122.36
2017-02-24,122.27
2017-02-27,122.04
2017-02-28,122.24
2017-03-01,124.99
2017-03-02,124.52
2017-03-03,124.13
2017-03-06,122.32
2017-03-07,122.14
2017-03-08,121.24
2017-03-09,121.9
2017-03-10,122.83
2017-03-13,122.15
2017-03-14,122.62
2017-03-15,122.99
2017-03-16,122.74
2017-03-17,123.14
2017-03-20,122.36
2017-03-21,121.69
2017-03-22,122.03
2017-03-23,121.29
2017-03-24,120.77
2017-03-27,121.01
2017-03-28,121.8
2017-03-29,120.53
2017-03-30,121.03
2017-03-31,120.54
2017-04-03,120.38
2017-04-04,120.61
2017-04-05,120.91
2017-04-06,120.54
2017-04-07,120.15
2017-04-10,121.11
2017-04-11,121.19
2017-04-12,121.46
2017-04-13,120.53
2017-04-17,121.92
2017-04-18,120.75
2017-04-19,120.4
2017-04-20,118.88
2017-04-21,119.1
2017-04-24,120.57
2017-04-25,121.32
2017-04-26,122.01
2017-04-27,122.16
2017-04-28,121.66
2017-05-01,121.18
2017-05-02,120.36
2017-05-03,120.81
2017-05-04,120.81
2017-05-05,121.3
2017-05-08,121.01
2017-05-09,119.95
2017-05-10,120.69
2017-05-11,120.54
2017-05-12,120.59
2017-05-15,120.25
2017-05-16,119.93
2017-05-17,120.25
2017-05-18,120.88
2017-05-19,120.79
2017-05-22,121.65
2017-05-23,121.66
2017-05-24,122.05
2017-05-25,123.72
2017-05-26,123.66
2017-05-30,123.73
2017-05-31,124.85
2017-06-01,125.4
2017-06-02,125.15
2017-06-05,125.38
2017-06-06,124.03
2017-06-07,123.5
2017-06-08,123.78
2017-06-09,125.23
2017-06-12,125.67
2017-06-13,126.1
2017-06-14,127.96
2017-06-15,129.02
2017-06-16,129.44
2017-06-19,128.27
2017-06-20,128.75
2017-06-21,128.58
2017-06-22,128.31
2017-06-23,127.66
2017-06-26,127.95
2017-06-27,127.38
2017-06-28,127.78
2017-06-29,126.39
2017-06-30,126.53
2017-07-03,127.34
2017-07-05,126.37
2017-07-06,126.18
2017-07-07,127.17
2017-07-10,125.77
2017-07-11,125.05
2017-07-12,125.25
2017-07-13,125.43
2017-07-14,125.72
2017-07-17,126.23
2017-07-18,125.53
2017-07-19,126.46
2017-07-20,124.57
2017-07-21,125.15
2017-07-24,126.38
2017-07-25,127.46
2017-07-26,126.0
2017-07-27,125.88
2017-07-28,127.21
2017-07-31,128.09
2017-08-01,129.21
2017-08-02,128.73
2017-08-03,129.56
2017-08-04,129.69
2017-08-07,128.8
2017-08-08,128.55
2017-08-09,130.15
2017-08-10,129.69
2017-08-11,128.18
2017-08-14,128.79
2017-08-15,129.05
2017-08-16,129.47
2017-08-17,128.19
2017-08-18,127.89
2017-08-21,127.45
2017-08-22,127.77
2017-08-23,127.16
2017-08-24,125.57
2017-08-25,126.47
2017-08-28,123.23
2017-08-29,123.01
2017-08-30,121.81
2017-08-31,121.18
2017-09-01,119.9
2017-09-05,115.43
2017-09-06,117.73
2017-09-07,115.18
2017-09-08,119.76
2017-09-11,122.56
2017-09-12,122.48
2017-09-13,121.51
2017-09-14,119.96
2017-09-15,120.7
2017-09-18,120.72
2017-09-19,120.58
2017-09-20,121.91
2017-09-21,121.49
2017-09-22,122.04
2017-09-25,122.67
2017-09-26,122.57
2017-09-27,122.59
2017-09-28,122.8
2017-09-29,122.52
2017-10-02,123.32
2017-10-03,123.7
2017-10-04,123.9
2017-10-05,124.44
2017-10-06,125.07
2017-10-09,124.95
2017-10-10,125.94
2017-10-11,126.12
2017-10-12,125.95
2017-10-13,126.67
2017-10-16,128.82
2017-10-17,128.65
2017-10-18,130.02
2017-10-19,133.17
2017-10-20,133.32
2017-10-23,134.45
2017-10-24,133.19
2017-10-25,131.78
2017-10-26,131.94
2017-10-27,131.06
2017-10-30,132.62
2017-10-31,132.45
2017-11-01,133.47
2017-11-02,134.69
2017-11-03,133.32
2017-11-06,133.44
2017-11-07,133.72
2017-11-08,133.52
2017-11-09,134.53
2017-11-10,135.54
2017-11-13,133.32
2017-11-14,133.86
2017-11-15,133.71
2017-11-16,130.81
2017-11-17,129.92
2017-11-20,129.77
2017-11-21,130.63
2017-11-22,130.01
2017-11-24,129.83
2017-11-27,130.48
2017-11-28,133.01
2017-11-29,134.53
2017-11-30,135.57
2017-12-01,136.21
2017-12-04,136.36
2017-12-05,135.32
2017-12-06,135.36
2017-12-07,134.21
2017-12-08,133.75
2017-12-11,133.16
2017-12-12,134.35
2017-12-13,133.56
2017-12-14,132.58
2017-12-15,134.89
2017-12-18,135.21
2017-12-19,135.54
2017-12-20,135.26
2017-12-21,134.44
2017-12-22,134.39
2017-12-26,134.78
2017-12-27,134.77
2017-12-28,135.66
2017-12-29,135.64
