time_captured,05_unb_hrm_accX
1970-01-01 00:00:00.000000402,1153.8298894922
1970-01-01 00:00:00.000000403,904.445776612203
1970-01-01 00:00:00.000000404,-761.604379676775
1970-01-01 00:00:00.000000405,-1075.796
1970-01-01 00:00:00.000000406,-887.078082974903
1970-01-01 00:00:00.000000407,322.840385679014
1970-01-01 00:00:00.000000408,1261.358
1970-01-01 00:00:00.000000409,-32.3981044673151
1970-01-01 00:00:00.000000410,-854.57281459621
1970-01-01 00:00:00.000000411,-525.354806976317
1970-01-01 00:00:00.000000412,52.3962355337018
1970-01-01 00:00:00.000000413,242.91873985328
1970-01-01 00:00:00.000000414,884.724621090931
1970-01-01 00:00:00.000000415,1379.88816070166
1970-01-01 00:00:00.000000416,-677.700771618144
1970-01-01 00:00:00.000000417,-876.814
1970-01-01 00:00:00.000000418,-844.083296059927
1970-01-01 00:00:00.000000419,-455.634895538937
1970-01-01 00:00:00.000000420,946.641136116739
1970-01-01 00:00:00.000000421,546.105078345802
1970-01-01 00:00:00.000000422,-665.413048793273
1970-01-01 00:00:00.000000423,-548.588453296428
1970-01-01 00:00:00.000000424,-300.607715322015
1970-01-01 00:00:00.000000425,287.322939701386
1970-01-01 00:00:00.000000426,692.472
1970-01-01 00:00:00.000000427,1645.58427751198
1970-01-01 00:00:00.000000428,501.880369673803
1970-01-01 00:00:00.000000429,-1225.49
1970-01-01 00:00:00.000000430,-1014.01915288226
1970-01-01 00:00:00.000000431,-796.941374997976
1970-01-01 00:00:00.000000432,517.807069276343
1970-01-01 00:00:00.000000433,1282.54315920434
1970-01-01 00:00:00.000000434,-545.585146744245
1970-01-01 00:00:00.000000435,-836.981283864351
1970-01-01 00:00:00.000000436,167.476377293791
1970-01-01 00:00:00.000000437,1.70080634398311
1970-01-01 00:00:00.000000438,451.4
1970-01-01 00:00:00.000000439,1139.00086206903
1970-01-01 00:00:00.000000440,653.805699653184
1970-01-01 00:00:00.000000441,-749.568
1970-01-01 00:00:00.000000442,-904.848805205357
1970-01-01 00:00:00.000000443,-876.79714394569
1970-01-01 00:00:00.000000444,114.484007793626
