time_captured,AXP_Close
2016-02-08,52.4
2016-02-09,52.63
2016-02-10,52.29
2016-02-11,51.11
2016-02-12,52.66
2016-02-16,53.18
2016-02-17,53.61
2016-02-18,54.15
2016-02-19,54.71
2016-02-22,55.63
2016-02-23,55.11
2016-02-24,54.64
2016-02-25,55.39
2016-02-26,55.38
2016-02-29,55.58
2016-03-01,56.8
2016-03-02,57.12
2016-03-03,58.09
2016-03-04,58.29
2016-03-07,59.0
2016-03-08,59.43
2016-03-09,59.05
2016-03-10,58.75
2016-03-11,59.46
2016-03-14,59.57
2016-03-15,59.23
2016-03-16,59.7
2016-03-17,60.08
2016-03-18,61.22
2016-03-21,61.21
2016-03-22,60.61
2016-03-23,60.63
2016-03-24,60.47
2016-03-28,60.28
2016-03-29,60.6
2016-03-30,60.29
2016-03-31,61.4
2016-04-01,61.1
2016-04-04,60.62
2016-04-05,60.19
2016-04-06,59.88
2016-04-07,58.86
2016-04-08,59.5
2016-04-11,59.8
2016-04-12,60.68
2016-04-13,62.16
2016-04-14,62.51
2016-04-15,62.14
2016-04-18,62.59
2016-04-19,63.57
2016-04-20,65.02
2016-04-21,65.61
2016-04-22,65.93
2016-04-25,65.7
2016-04-26,66.2
2016-04-27,66.23
2016-04-28,65.84
2016-04-29,65.43
2016-05-02,65.68
2016-05-03,64.85
2016-05-04,64.26
2016-05-05,63.92
2016-05-06,64.51
2016-05-09,63.98
2016-05-10,64.84
2016-05-11,64.59
2016-05-12,64.34
2016-05-13,64.12
2016-05-16,64.07
2016-05-17,62.76
2016-05-18,63.52
2016-05-19,62.74
2016-05-20,63.92
2016-05-23,63.59
2016-05-24,64.87
2016-05-25,65.31
2016-05-26,65.23
2016-05-27,65.52
2016-05-31,65.76
2016-06-01,65.91
2016-06-02,66.41
2016-06-03,65.49
2016-06-06,65.94
2016-06-07,65.89
2016-06-08,66.26
2016-06-09,65.71
2016-06-10,64.97
2016-06-13,63.67
2016-06-14,61.07
2016-06-15,61.42
2016-06-16,61.93
2016-06-17,61.86
2016-06-20,62.3
2016-06-21,62.29
2016-06-22,61.95
2016-06-23,63.25
2016-06-24,60.06
2016-06-27,57.67
2016-06-28,57.9
2016-06-29,59.63
2016-06-30,60.76
2016-07-01,60.69
2016-07-05,59.15
2016-07-06,59.48
2016-07-07,59.81
2016-07-08,61.49
2016-07-11,62.16
2016-07-12,63.0
2016-07-13,63.1
2016-07-14,63.61
2016-07-15,63.78
2016-07-18,63.99
2016-07-19,64.16
2016-07-20,64.48
2016-07-21,63.43
2016-07-22,64.28
2016-07-25,64.33
2016-07-26,64.37
2016-07-27,64.59
2016-07-28,64.79
2016-07-29,64.46
2016-08-01,64.13
2016-08-02,63.47
2016-08-03,63.83
2016-08-04,63.94
2016-08-05,65.52
2016-08-08,65.83
2016-08-09,65.39
2016-08-10,64.74
2016-08-11,65.48
2016-08-12,65.38
2016-08-15,65.63
2016-08-16,65.3
2016-08-17,65.68
2016-08-18,65.63
2016-08-19,65.53
2016-08-22,65.36
2016-08-23,65.68
2016-08-24,65.16
2016-08-25,65.0
2016-08-26,64.79
2016-08-29,65.52
2016-08-30,65.45
2016-08-31,65.58
2016-09-01,64.86
2016-09-02,65.19
2016-09-06,65.76
2016-09-07,66.19
2016-09-08,66.24
2016-09-09,65.12
2016-09-12,65.9
2016-09-13,64.36
2016-09-14,63.48
2016-09-15,63.83
2016-09-16,63.66
2016-09-19,64.06
2016-09-20,63.72
2016-09-21,64.28
2016-09-22,64.63
2016-09-23,63.85
2016-09-26,63.42
2016-09-27,64.28
2016-09-28,64.22
2016-09-29,63.37
2016-09-30,64.04
2016-10-03,63.81
2016-10-04,63.91
2016-10-05,64.36
2016-10-06,61.94
2016-10-07,61.76
2016-10-10,61.9
2016-10-11,60.86
2016-10-12,60.69
2016-10-13,60.41
2016-10-14,60.15
2016-10-17,59.9
2016-10-18,60.08
2016-10-19,61.25
2016-10-20,66.78
2016-10-21,67.36
2016-10-24,67.09
2016-10-25,66.74
2016-10-26,66.8
2016-10-27,66.93
2016-10-28,66.45
2016-10-31,66.42
2016-11-01,66.25
2016-11-02,65.45
2016-11-03,65.33
2016-11-04,65.51
2016-11-07,67.0
2016-11-08,67.07
2016-11-09,68.74
2016-11-10,70.11
2016-11-11,70.5
2016-11-14,72.42
2016-11-15,72.47
2016-11-16,71.68
2016-11-17,71.78
2016-11-18,71.0
2016-11-21,71.54
2016-11-22,71.72
2016-11-23,72.88
2016-11-25,72.86
2016-11-28,72.13
2016-11-29,71.49
2016-11-30,72.04
2016-12-01,72.53
2016-12-02,71.86
2016-12-05,72.03
2016-12-06,72.31
2016-12-07,74.29
2016-12-08,74.91
2016-12-09,74.77
2016-12-12,73.58
2016-12-13,73.84
2016-12-14,74.07
2016-12-15,74.94
2016-12-16,75.0
2016-12-19,74.55
2016-12-20,75.06
2016-12-21,75.32
2016-12-22,74.58
2016-12-23,74.97
2016-12-27,74.98
2016-12-28,74.37
2016-12-29,73.92
2016-12-30,74.08
2017-01-03,75.35
2017-01-04,76.26
2017-01-05,75.32
2017-01-06,75.47
2017-01-09,75.86
2017-01-10,76.65
2017-01-11,76.91
2017-01-12,76.88
2017-01-13,76.62
2017-01-17,76.6
2017-01-18,77.49
2017-01-19,76.69
2017-01-20,76.2
2017-01-23,75.97
2017-01-24,77.43
2017-01-25,76.89
2017-01-26,76.93
2017-01-27,76.85
2017-01-30,77.28
2017-01-31,76.38
2017-02-01,76.76
2017-02-02,76.51
2017-02-03,78.04
2017-02-06,77.82
2017-02-07,77.72
2017-02-08,77.8
2017-02-09,78.18
2017-02-10,78.48
2017-02-13,78.91
2017-02-14,79.41
2017-02-15,79.6
2017-02-16,79.51
2017-02-17,79.71
2017-02-21,79.97
2017-02-22,79.86
2017-02-23,80.05
2017-02-24,79.76
2017-02-27,80.17
2017-02-28,80.06
2017-03-01,81.92
2017-03-02,80.1
2017-03-03,79.88
2017-03-06,79.5
2017-03-07,79.58
2017-03-08,79.04
2017-03-09,79.3
2017-03-10,79.38
2017-03-13,79.21
2017-03-14,79.69
2017-03-15,79.23
2017-03-16,79.77
2017-03-17,79.25
2017-03-20,78.85
2017-03-21,77.53
2017-03-22,77.67
2017-03-23,77.84
2017-03-24,78.2
2017-03-27,77.6
2017-03-28,78.64
2017-03-29,78.25
2017-03-30,79.21
2017-03-31,79.11
2017-04-03,78.59
2017-04-04,78.26
2017-04-05,77.76
2017-04-06,77.92
2017-04-07,77.77
2017-04-10,77.49
2017-04-11,77.26
2017-04-12,76.68
2017-04-13,75.8
2017-04-17,76.67
2017-04-18,75.79
2017-04-19,75.55
2017-04-20,80.02
2017-04-21,79.59
2017-04-24,80.45
2017-04-25,80.63
2017-04-26,80.52
2017-04-27,80.33
2017-04-28,79.25
2017-05-01,79.23
2017-05-02,79.54
2017-05-03,78.83
2017-05-04,78.33
2017-05-05,78.32
2017-05-08,78.16
2017-05-09,78.44
2017-05-10,78.65
2017-05-11,77.92
2017-05-12,77.49
2017-05-15,78.33
2017-05-16,78.13
2017-05-17,76.37
2017-05-18,76.38
2017-05-19,76.8
2017-05-22,76.98
2017-05-23,77.2
2017-05-24,77.12
2017-05-25,77.44
2017-05-26,77.46
2017-05-30,77.09
2017-05-31,76.94
2017-06-01,78.28
2017-06-02,78.49
2017-06-05,78.97
2017-06-06,78.85
2017-06-07,79.81
2017-06-08,79.95
2017-06-09,80.31
2017-06-12,80.17
2017-06-13,80.59
2017-06-14,80.84
2017-06-15,80.7
2017-06-16,81.45
2017-06-19,81.88
2017-06-20,82.51
2017-06-21,82.21
2017-06-22,82.25
2017-06-23,82.22
2017-06-26,82.96
2017-06-27,83.08
2017-06-28,83.97
2017-06-29,83.63
2017-06-30,84.24
2017-07-03,85.1
2017-07-05,84.89
2017-07-06,83.74
2017-07-07,84.33
2017-07-10,84.3
2017-07-11,84.16
2017-07-12,84.82
2017-07-13,85.37
2017-07-14,85.28
2017-07-17,85.22
2017-07-18,85.52
2017-07-19,85.93
2017-07-20,85.35
2017-07-21,85.59
2017-07-24,85.0
2017-07-25,85.41
2017-07-26,85.3
2017-07-27,83.85
2017-07-28,84.8
2017-07-31,85.23
2017-08-01,85.24
2017-08-02,85.3
2017-08-03,85.54
2017-08-04,85.97
2017-08-07,85.85
2017-08-08,85.94
2017-08-09,85.69
2017-08-10,84.56
2017-08-11,84.29
2017-08-14,85.47
2017-08-15,86.79
2017-08-16,87.39
2017-08-17,86.09
2017-08-18,85.38
2017-08-21,85.3
2017-08-22,85.3
2017-08-23,85.28
2017-08-24,85.36
2017-08-25,85.47
2017-08-28,85.41
2017-08-29,85.42
2017-08-30,85.69
2017-08-31,86.1
2017-09-01,86.14
2017-09-05,85.31
2017-09-06,85.23
2017-09-07,84.41
2017-09-08,84.25
2017-09-11,85.69
2017-09-12,86.55
2017-09-13,86.64
2017-09-14,86.19
2017-09-15,86.99
2017-09-18,87.87
2017-09-19,89.0
2017-09-20,88.43
2017-09-21,88.42
2017-09-22,88.4
2017-09-25,88.21
2017-09-26,88.69
2017-09-27,89.49
2017-09-28,90.14
2017-09-29,90.46
2017-10-02,90.54
2017-10-03,91.43
2017-10-04,91.01
2017-10-05,91.16
2017-10-06,91.55
2017-10-09,91.69
2017-10-10,91.89
2017-10-11,92.44
2017-10-12,91.61
2017-10-13,92.86
2017-10-16,91.96
2017-10-17,91.69
2017-10-18,92.08
2017-10-19,91.9
2017-10-20,92.09
2017-10-23,92.38
2017-10-24,93.86
2017-10-25,93.53
2017-10-26,95.69
2017-10-27,95.79
2017-10-30,95.07
2017-10-31,95.52
2017-11-01,95.79
2017-11-02,95.98
2017-11-03,96.43
2017-11-06,96.29
2017-11-07,95.37
2017-11-08,95.13
2017-11-09,93.75
2017-11-10,93.52
2017-11-13,93.9
2017-11-14,93.76
2017-11-15,93.26
2017-11-16,93.56
2017-11-17,93.69
2017-11-20,93.95
2017-11-21,94.41
2017-11-22,93.82
2017-11-24,93.48
2017-11-27,93.47
2017-11-28,95.28
2017-11-29,96.6
2017-11-30,97.71
2017-12-01,97.86
2017-12-04,98.59
2017-12-05,98.71
2017-12-06,98.21
2017-12-07,98.58
2017-12-08,98.55
2017-12-11,99.0
2017-12-12,99.37
2017-12-13,97.78
2017-12-14,97.15
2017-12-15,98.52
2017-12-18,99.68
2017-12-19,99.15
2017-12-20,98.51
2017-12-21,98.5
2017-12-22,98.74
2017-12-26,98.57
2017-12-27,99.13
2017-12-28,99.7
2017-12-29,99.31
