time_captured,02_on_hrm_accX
1970-01-01 00:00:00.000000472,-562.206211194759
1970-01-01 00:00:00.000000473,-45.0607681504504
1970-01-01 00:00:00.000000474,989.681149096691
1970-01-01 00:00:00.000000475,1073.112
1970-01-01 00:00:00.000000476,-319.660450164318
1970-01-01 00:00:00.000000477,-630.063892691979
1970-01-01 00:00:00.000000478,-327.923626457871
1970-01-01 00:00:00.000000479,-261.006162252147
1970-01-01 00:00:00.000000480,544.073186789024
1970-01-01 00:00:00.000000481,1327.00721838369
1970-01-01 00:00:00.000000482,-12.9898550387588
1970-01-01 00:00:00.000000483,-794.541407949167
1970-01-01 00:00:00.000000484,-337.94
1970-01-01 00:00:00.000000485,-522.370372013754
1970-01-01 00:00:00.000000486,289.432389774369
1970-01-01 00:00:00.000000487,1334.46821356542
1970-01-01 00:00:00.000000488,355.95611984925
1970-01-01 00:00:00.000000489,-890.987634414507
1970-01-01 00:00:00.000000490,-384.199671161332
1970-01-01 00:00:00.000000491,-303.711033824635
1970-01-01 00:00:00.000000492,-116.024369179016
1970-01-01 00:00:00.000000493,1151.192
1970-01-01 00:00:00.000000494,1066.11634677129
1970-01-01 00:00:00.000000495,-684.478302067691
1970-01-01 00:00:00.000000496,-676.978
1970-01-01 00:00:00.000000497,-395.162541329659
1970-01-01 00:00:00.000000498,-293.134574514633
1970-01-01 00:00:00.000000499,917.290848554983
1970-01-01 00:00:00.000000500,1205.19003259702
1970-01-01 00:00:00.000000501,-484.987675092624
1970-01-01 00:00:00.000000502,-1020.0404743904
1970-01-01 00:00:00.000000503,-240.422670850088
1970-01-01 00:00:00.000000504,-271.696181213985
1970-01-01 00:00:00.000000505,653.066
1970-01-01 00:00:00.000000506,1314.39107010984
1970-01-01 00:00:00.000000507,375.782545297503
1970-01-01 00:00:00.000000508,-1134.722
1970-01-01 00:00:00.000000509,-549.25534651493
1970-01-01 00:00:00.000000510,-260.304698893033
1970-01-01 00:00:00.000000511,153.117984987284
1970-01-01 00:00:00.000000512,1326.4775575243
1970-01-01 00:00:00.000000513,236.054492274905
1970-01-01 00:00:00.000000514,-711.948637524176
1970-01-01 00:00:00.000000515,-258.153448474211
1970-01-01 00:00:00.000000516,-483.640865145595
1970-01-01 00:00:00.000000517,-83.30684441725
1970-01-01 00:00:00.000000518,1314.06522798556
1970-01-01 00:00:00.000000519,384.248717671612
1970-01-01 00:00:00.000000520,-641.964
1970-01-01 00:00:00.000000521,-272.018264929848
1970-01-01 00:00:00.000000522,-574.363327542675
1970-01-01 00:00:00.000000523,-105.804911164539
1970-01-01 00:00:00.000000524,1031.8202769052
1970-01-01 00:00:00.000000525,754.809778493525
1970-01-01 00:00:00.000000526,-453.02933853385
1970-01-01 00:00:00.000000527,-370.786005174986
1970-01-01 00:00:00.000000528,-460.439549939031
1970-01-01 00:00:00.000000529,-203.374
1970-01-01 00:00:00.000000530,445.582130918341
1970-01-01 00:00:00.000000531,1206.01597764708
1970-01-01 00:00:00.000000532,-18.422
1970-01-01 00:00:00.000000533,-756.028744409046
1970-01-01 00:00:00.000000534,-268.745136760434
1970-01-01 00:00:00.000000535,-433.563649827675
1970-01-01 00:00:00.000000536,198.693110742734
1970-01-01 00:00:00.000000537,1252.41616366859
1970-01-01 00:00:00.000000538,475.164969358516
1970-01-01 00:00:00.000000539,-981.756257662376
1970-01-01 00:00:00.000000540,-369.345843454443
1970-01-01 00:00:00.000000541,-323.422
1970-01-01 00:00:00.000000542,-2.43511538241495
1970-01-01 00:00:00.000000543,1218.83620625254
1970-01-01 00:00:00.000000544,453.448339699659
1970-01-01 00:00:00.000000545,-1125.91032769549
1970-01-01 00:00:00.000000546,-506.901112335325
1970-01-01 00:00:00.000000547,-187.310710264402
1970-01-01 00:00:00.000000548,-15.7180677474329
1970-01-01 00:00:00.000000549,1169.28005258006
1970-01-01 00:00:00.000000550,632.814
1970-01-01 00:00:00.000000551,-757.35817986515
1970-01-01 00:00:00.000000552,-707.051343441879
1970-01-01 00:00:00.000000553,-242.412370524567
1970-01-01 00:00:00.000000554,-89.8747812563929
1970-01-01 00:00:00.000000555,1065.7940683928
1970-01-01 00:00:00.000000556,714.10397148279
1970-01-01 00:00:00.000000557,-340.532661479384
1970-01-01 00:00:00.000000558,-626.120032926642
1970-01-01 00:00:00.000000559,-625.006
1970-01-01 00:00:00.000000560,-62.1736308278718
