time_captured,JPM_Open
2011-08-18,35.27
2011-08-19,34.76
2011-08-22,35.12
2011-08-23,33.29
2011-08-24,34.82
2011-08-25,37.79
2011-08-26,35.28
2011-08-29,36.82
2011-08-30,37.4
2011-08-31,37.42
2011-09-01,37.62
2011-09-02,35.06
2011-09-06,33.11
2011-09-07,34.1
2011-09-08,34.44
2011-09-09,33.08
2011-09-12,31.35
2011-09-13,32.81
2011-09-14,32.73
2011-09-15,33.37
2011-09-16,34.05
2011-09-19,32.69
2011-09-20,32.77
2011-09-21,32.23
2011-09-22,29.35
2011-09-23,28.96
2011-09-26,30.06
2011-09-27,32.62
2011-09-28,31.62
2011-09-29,31.58
2011-09-30,30.74
2011-10-03,30.03
2011-10-04,28.25
2011-10-05,30.23
2011-10-06,30.71
2011-10-07,32.58
2011-10-10,31.6
2011-10-11,31.98
2011-10-12,32.76
2011-10-13,32.45
2011-10-14,31.87
2011-10-17,31.64
2011-10-18,31.36
2011-10-19,32.77
2011-10-20,32.32
2011-10-21,33.48
2011-10-24,33.61
2011-10-25,34.18
2011-10-26,34.11
2011-10-27,36.56
2011-10-28,36.61
2011-10-31,35.93
2011-11-01,32.47
2011-11-02,33.71
2011-11-03,34.12
2011-11-04,33.99
2011-11-07,34.03
2011-11-08,34.53
2011-11-09,33.84
2011-11-10,32.92
2011-11-11,33.28
2011-11-14,32.95
2011-11-15,32.09
2011-11-16,32.34
2011-11-17,31.4
2011-11-18,30.67
2011-11-21,30.02
2011-11-22,29.9
2011-11-23,29.11
2011-11-25,28.28
2011-11-28,29.71
2011-11-29,28.98
2011-11-30,30.15
2011-12-01,30.86
2011-12-02,30.88
2011-12-05,33.64
2011-12-06,33.26
2011-12-07,32.82
2011-12-08,33.55
2011-12-09,32.36
2011-12-12,32.55
2011-12-13,32.37
2011-12-14,30.88
2011-12-15,32.1
2011-12-16,32.16
2011-12-19,31.87
2011-12-20,31.4
2011-12-21,32.0
2011-12-22,32.69
2011-12-23,33.62
2011-12-27,33.22
2011-12-28,32.99
2011-12-29,32.71
2011-12-30,33.11
2012-01-03,34.06
2012-01-04,34.44
2012-01-05,34.71
2012-01-06,35.69
2012-01-09,35.44
2012-01-10,36.07
2012-01-11,35.8
2012-01-12,36.82
2012-01-13,35.26
2012-01-17,34.85
2012-01-18,34.54
2012-01-19,36.84
2012-01-20,36.78
2012-01-23,37.31
2012-01-24,37.18
2012-01-25,37.36
2012-01-26,37.88
2012-01-27,37.23
2012-01-30,36.66
2012-01-31,37.53
2012-02-01,37.89
2012-02-02,37.69
2012-02-03,38.27
2012-02-06,38.06
2012-02-07,37.86
2012-02-08,38.05
2012-02-09,38.6
2012-02-10,37.22
2012-02-13,38.08
2012-02-14,38.23
2012-02-15,38.08
2012-02-16,37.15
2012-02-17,38.6
2012-02-21,38.65
2012-02-22,38.3
2012-02-23,38.06
2012-02-24,38.66
2012-02-27,38.07
2012-02-28,39.13
2012-02-29,39.33
2012-03-01,39.51
2012-03-02,40.43
2012-03-05,40.7
2012-03-06,39.45
2012-03-07,39.46
2012-03-08,40.47
2012-03-09,40.75
2012-03-12,40.86
2012-03-13,41.02
2012-03-14,43.62
2012-03-15,43.64
2012-03-16,44.87
2012-03-19,44.44
2012-03-20,44.53
2012-03-21,45.53
2012-03-22,44.72
2012-03-23,44.45
2012-03-26,45.48
2012-03-27,45.92
2012-03-28,45.76
2012-03-29,45.92
2012-03-30,46.08
2012-04-02,45.75
2012-04-03,45.74
2012-04-04,44.68
2012-04-05,44.13
2012-04-09,43.19
2012-04-10,43.88
2012-04-11,43.59
2012-04-12,44.12
2012-04-13,44.95
2012-04-16,43.38
2012-04-17,43.69
2012-04-18,43.62
2012-04-19,43.44
2012-04-20,43.51
2012-04-23,41.92
2012-04-24,42.98
2012-04-25,43.65
2012-04-26,43.22
2012-04-27,43.94
2012-04-30,43.33
2012-05-01,43.0
2012-05-02,43.46
2012-05-03,43.38
2012-05-04,42.33
2012-05-07,41.43
2012-05-08,41.5
2012-05-09,40.72
2012-05-10,41.23
2012-05-11,37.14
2012-05-14,36.1
2012-05-15,36.19
2012-05-16,36.79
2012-05-17,35.04
2012-05-18,33.99
2012-05-21,33.52
2012-05-22,33.32
2012-05-23,33.62
2012-05-24,34.44
2012-05-25,34.0
2012-05-29,33.98
2012-05-30,33.3
2012-05-31,32.96
2012-06-01,32.41
2012-06-04,32.16
2012-06-05,30.89
2012-06-06,32.71
2012-06-07,33.77
2012-06-08,32.77
2012-06-11,34.37
2012-06-12,32.88
2012-06-13,33.69
2012-06-14,34.41
2012-06-15,34.89
2012-06-18,34.71
2012-06-19,34.99
2012-06-20,36.03
2012-06-21,36.49
2012-06-22,36.02
2012-06-25,35.26
2012-06-26,36.06
2012-06-27,35.64
2012-06-28,35.32
2012-06-29,36.7
2012-07-02,36.27
2012-07-03,35.96
2012-07-05,35.61
2012-07-06,33.92
2012-07-09,33.81
2012-07-10,34.22
2012-07-11,34.21
2012-07-12,34.33
2012-07-13,35.06
2012-07-16,35.76
2012-07-17,35.44
2012-07-18,34.75
2012-07-19,35.02
2012-07-20,34.05
2012-07-23,33.24
2012-07-24,34.58
2012-07-25,34.98
2012-07-26,35.78
2012-07-27,36.01
2012-07-30,36.5
2012-07-31,36.11
2012-08-01,36.19
2012-08-02,35.62
2012-08-03,35.82
2012-08-06,36.24
2012-08-07,36.57
2012-08-08,36.85
2012-08-09,36.72
2012-08-10,36.76
2012-08-13,36.87
2012-08-14,37.42
2012-08-15,37.07
2012-08-16,37.18
2012-08-17,37.2
2012-08-20,36.92
2012-08-21,37.63
2012-08-22,37.88
2012-08-23,37.81
2012-08-24,36.94
2012-08-27,37.31
2012-08-28,37.1
2012-08-29,37.32
2012-08-30,37.06
2012-08-31,37.14
2012-09-04,36.98
2012-09-05,37.08
2012-09-06,37.58
2012-09-07,39.04
2012-09-10,39.23
2012-09-11,38.8
2012-09-12,39.88
2012-09-13,39.84
2012-09-14,41.96
2012-09-17,41.0
2012-09-18,41.05
2012-09-19,41.33
2012-09-20,40.96
2012-09-21,41.53
2012-09-24,40.61
2012-09-25,41.55
2012-09-26,40.15
2012-09-27,40.4
2012-09-28,40.42
2012-10-01,40.88
2012-10-02,41.14
2012-10-03,40.83
2012-10-04,41.16
2012-10-05,42.04
2012-10-08,41.33
2012-10-09,41.77
2012-10-10,41.55
2012-10-11,42.37
2012-10-12,41.6
2012-10-15,41.91
2012-10-16,42.79
2012-10-17,42.93
2012-10-18,43.09
2012-10-19,42.8
2012-10-22,42.25
2012-10-23,41.47
2012-10-24,41.68
2012-10-25,42.24
2012-10-26,41.42
2012-10-31,41.45
2012-11-01,41.7
2012-11-02,43.04
2012-11-05,42.33
2012-11-06,42.57
2012-11-07,42.01
2012-11-08,41.28
2012-11-09,40.31
2012-11-12,40.85
2012-11-13,40.18
2012-11-14,40.21
2012-11-15,39.06
2012-11-16,39.43
2012-11-19,40.09
2012-11-20,40.33
2012-11-21,40.94
2012-11-23,41.1
2012-11-26,40.79
2012-11-27,40.87
2012-11-28,40.49
2012-11-29,41.15
2012-11-30,40.99
2012-12-03,41.27
2012-12-04,40.78
2012-12-05,40.69
2012-12-06,41.25
2012-12-07,41.84
2012-12-10,42.54
2012-12-11,42.6
2012-12-12,43.0
2012-12-13,42.65
2012-12-14,42.77
2012-12-17,43.0
2012-12-18,43.83
2012-12-19,43.99
2012-12-20,43.69
2012-12-21,43.82
2012-12-24,43.72
2012-12-26,43.95
2012-12-27,43.96
2012-12-28,43.1
2012-12-31,43.1
2013-01-02,44.98
2013-01-03,44.74
2013-01-04,44.45
2013-01-07,45.09
2013-01-08,45.4
2013-01-09,45.56
2013-01-10,45.89
2013-01-11,45.97
2013-01-14,45.89
2013-01-15,45.49
2013-01-16,45.91
2013-01-17,46.4
2013-01-18,46.38
2013-01-22,46.25
2013-01-23,46.23
2013-01-24,46.24
2013-01-25,46.74
2013-01-28,46.84
2013-01-29,46.28
2013-01-30,47.04
2013-01-31,47.01
2013-02-01,47.4
2013-02-04,47.54
2013-02-05,47.94
2013-02-06,48.42
2013-02-07,48.65
2013-02-08,48.33
2013-02-11,48.51
2013-02-12,48.8
2013-02-13,49.35
2013-02-14,48.4
2013-02-15,49.35
2013-02-19,49.12
2013-02-20,49.35
2013-02-21,48.41
2013-02-22,48.63
2013-02-25,49.1
2013-02-26,48.22
2013-02-27,47.85
2013-02-28,49.16
2013-03-01,48.6
2013-03-04,48.73
2013-03-05,49.49
2013-03-06,49.88
2013-03-07,50.05
2013-03-08,50.59
2013-03-11,50.23
2013-03-12,50.35
2013-03-13,50.29
2013-03-14,50.25
2013-03-15,49.97
2013-03-18,49.19
2013-03-19,49.65
2013-03-20,49.57
2013-03-21,48.79
2013-03-22,48.63
2013-03-25,49.04
2013-03-26,48.74
2013-03-27,48.2
2013-03-28,47.84
2013-04-01,47.55
2013-04-02,48.01
2013-04-03,48.03
2013-04-04,46.96
2013-04-05,46.79
2013-04-08,47.9
2013-04-09,48.74
2013-04-10,48.94
2013-04-11,49.21
2013-04-12,48.9
2013-04-15,48.39
2013-04-16,48.43
2013-04-17,48.11
2013-04-18,46.8
2013-04-19,47.15
2013-04-22,47.4
2013-04-23,47.68
2013-04-24,48.32
2013-04-25,49.02
2013-04-26,48.86
2013-04-29,49.08
2013-04-30,48.96
2013-05-01,48.76
2013-05-02,48.25
2013-05-03,48.63
2013-05-06,47.71
2013-05-07,48.57
2013-05-08,49.22
2013-05-09,49.7
2013-05-10,49.05
2013-05-13,48.84
2013-05-14,49.77
2013-05-15,50.2
2013-05-16,50.87
2013-05-17,51.26
2013-05-20,52.28
2013-05-21,52.53
2013-05-22,53.43
2013-05-23,52.82
2013-05-24,52.9
2013-05-28,54.56
2013-05-29,54.09
2013-05-30,54.6
2013-05-31,55.71
2013-06-03,54.6
2013-06-04,54.54
2013-06-05,53.78
2013-06-06,52.84
2013-06-07,53.77
2013-06-10,54.64
2013-06-11,53.46
2013-06-12,53.9
2013-06-13,53.0
2013-06-14,54.04
2013-06-17,53.7
2013-06-18,54.03
2013-06-19,53.99
2013-06-20,53.08
2013-06-21,52.96
2013-06-24,50.88
2013-06-25,51.51
2013-06-26,52.65
2013-06-27,53.03
2013-06-28,53.12
2013-07-01,53.22
2013-07-02,52.57
2013-07-03,52.31
2013-07-05,53.36
2013-07-08,54.54
2013-07-09,55.07
2013-07-10,54.77
2013-07-11,55.84
2013-07-12,55.51
2013-07-15,55.49
2013-07-16,54.9
2013-07-17,55.05
2013-07-18,55.51
2013-07-19,56.51
2013-07-22,56.17
2013-07-23,56.72
2013-07-24,56.92
2013-07-25,56.45
2013-07-26,56.06
2013-07-29,55.98
2013-07-30,55.87
2013-07-31,55.58
2013-08-01,56.36
2013-08-02,56.27
2013-08-05,56.33
2013-08-06,55.99
2013-08-07,55.06
2013-08-08,55.42
2013-08-09,54.69
2013-08-12,54.04
2013-08-13,54.22
2013-08-14,54.33
2013-08-15,53.52
2013-08-16,53.07
2013-08-19,52.89
2013-08-20,51.78
2013-08-21,51.92
2013-08-22,52.0
2013-08-23,52.27
2013-08-26,52.16
2013-08-27,51.02
2013-08-28,50.33
2013-08-29,50.59
2013-08-30,50.82
2013-09-03,51.25
2013-09-04,51.16
2013-09-05,52.03
2013-09-06,52.41
2013-09-09,52.78
2013-09-10,53.83
2013-09-11,53.37
2013-09-12,53.43
2013-09-13,52.29
2013-09-16,53.45
2013-09-17,53.19
2013-09-18,52.69
2013-09-19,53.63
2013-09-20,52.95
2013-09-23,52.08
2013-09-24,51.01
2013-09-25,50.22
2013-09-26,51.93
2013-09-27,51.5
2013-09-30,51.73
2013-10-01,51.64
2013-10-02,51.32
2013-10-03,52.0
2013-10-04,52.07
2013-10-07,52.29
2013-10-08,51.83
2013-10-09,51.17
2013-10-10,51.84
2013-10-11,52.96
2013-10-14,51.94
2013-10-15,52.91
2013-10-16,52.61
2013-10-17,53.79
2013-10-18,54.26
2013-10-21,54.27
2013-10-22,54.65
2013-10-23,53.31
2013-10-24,52.84
2013-10-25,52.16
2013-10-28,52.89
2013-10-29,52.83
2013-10-30,53.0
2013-10-31,52.65
2013-11-01,51.45
2013-11-04,52.74
2013-11-05,51.85
2013-11-06,52.26
2013-11-07,52.13
2013-11-08,51.83
2013-11-11,53.91
2013-11-12,53.93
2013-11-13,53.52
2013-11-14,54.26
2013-11-15,54.27
2013-11-18,55.49
2013-11-19,55.97
2013-11-20,56.43
2013-11-21,56.28
2013-11-22,57.25
2013-11-25,57.5
2013-11-26,57.63
2013-11-27,57.58
2013-11-29,57.58
2013-12-02,57.1
2013-12-03,56.89
2013-12-04,56.44
2013-12-05,56.71
2013-12-06,56.57
2013-12-09,56.29
2013-12-10,56.49
2013-12-11,56.53
2013-12-12,56.0
2013-12-13,56.39
2013-12-16,56.36
2013-12-17,56.65
2013-12-18,55.84
2013-12-19,57.1
2013-12-20,57.27
2013-12-23,57.97
2013-12-24,58.07
2013-12-26,58.35
2013-12-27,58.17
2013-12-30,58.14
2013-12-31,58.2
2014-01-02,58.31
2014-01-03,58.29
2014-01-06,59.16
2014-01-07,59.29
2014-01-08,58.54
2014-01-09,58.98
2014-01-10,58.67
2014-01-13,58.51
2014-01-14,58.3
2014-01-15,57.73
2014-01-16,58.79
2014-01-17,59.21
2014-01-21,58.09
2014-01-22,58.33
2014-01-23,57.09
2014-01-24,56.0
2014-01-27,55.08
2014-01-28,55.39
2014-01-29,54.96
2014-01-30,56.07
2014-01-31,55.5
2014-02-03,55.5
2014-02-04,54.72
2014-02-05,55.1
2014-02-06,55.35
2014-02-07,56.65
2014-02-10,56.77
2014-02-11,56.61
2014-02-12,57.34
2014-02-13,57.07
2014-02-14,57.89
2014-02-18,58.02
2014-02-19,58.36
2014-02-20,57.53
2014-02-21,57.59
2014-02-24,57.62
2014-02-25,57.9
2014-02-26,57.37
2014-02-27,56.78
2014-02-28,56.57
2014-03-03,56.3
2014-03-04,56.95
2014-03-05,57.48
2014-03-06,58.51
2014-03-07,59.35
2014-03-10,59.14
2014-03-11,59.42
2014-03-12,57.7
2014-03-13,58.0
2014-03-14,57.11
2014-03-17,57.21
2014-03-18,57.82
2014-03-19,57.99
2014-03-20,58.36
2014-03-21,60.96
2014-03-24,60.37
2014-03-25,61.11
2014-03-26,61.24
2014-03-27,59.94
2014-03-28,60.21
2014-03-31,60.83
2014-04-01,60.95
2014-04-02,60.37
2014-04-03,60.65
2014-04-04,61.02
2014-04-07,59.69
2014-04-08,58.8
2014-04-09,59.1
2014-04-10,59.35
2014-04-11,55.18
2014-04-14,55.85
2014-04-15,55.09
2014-04-16,55.0
2014-04-17,55.34
2014-04-21,55.26
2014-04-22,55.04
2014-04-23,55.8
2014-04-24,56.07
2014-04-25,56.31
2014-04-28,55.63
2014-04-29,55.73
2014-04-30,56.24
2014-05-01,55.92
2014-05-02,55.83
2014-05-05,53.88
2014-05-06,54.04
2014-05-07,53.55
2014-05-08,54.2
2014-05-09,54.22
2014-05-12,54.27
2014-05-13,54.74
2014-05-14,54.64
2014-05-15,54.2
2014-05-16,53.42
2014-05-19,53.08
2014-05-20,53.72
2014-05-21,54.05
2014-05-22,54.17
2014-05-23,54.55
2014-05-27,54.75
2014-05-28,55.09
2014-05-29,55.75
2014-05-30,55.58
2014-06-02,55.65
2014-06-03,55.09
2014-06-04,55.52
2014-06-05,55.91
2014-06-06,56.76
2014-06-09,56.91
2014-06-10,57.47
2014-06-11,57.48
2014-06-12,57.07
2014-06-13,57.03
2014-06-16,56.85
2014-06-17,56.79
2014-06-18,57.29
2014-06-19,57.69
2014-06-20,57.69
2014-06-23,57.54
2014-06-24,57.88
2014-06-25,57.22
2014-06-26,57.34
2014-06-27,57.33
2014-06-30,57.44
2014-07-01,57.15
2014-07-02,57.27
2014-07-03,57.23
2014-07-07,56.89
2014-07-08,56.35
2014-07-09,55.88
2014-07-10,55.06
2014-07-11,55.29
2014-07-14,56.53
2014-07-15,57.95
2014-07-16,58.51
2014-07-17,58.56
2014-07-18,58.33
2014-07-21,58.12
2014-07-22,58.42
2014-07-23,58.76
2014-07-24,59.07
2014-07-25,58.92
2014-07-28,58.94
2014-07-29,59.13
2014-07-30,59.02
2014-07-31,58.65
2014-08-01,57.39
2014-08-04,56.91
2014-08-05,56.43
2014-08-06,55.89
2014-08-07,56.63
2014-08-08,55.89
2014-08-11,56.54
2014-08-12,56.23
2014-08-13,56.69
2014-08-14,56.77
2014-08-15,57.24
2014-08-18,56.86
2014-08-19,57.6
2014-08-20,57.42
2014-08-21,57.66
2014-08-22,58.44
2014-08-25,58.98
2014-08-26,59.57
2014-08-27,59.85
2014-08-28,59.25
2014-08-29,59.34
2014-09-02,59.46
2014-09-03,60.02
2014-09-04,59.63
2014-09-05,59.62
2014-09-08,59.84
2014-09-09,59.63
2014-09-10,59.15
2014-09-11,59.18
2014-09-12,59.8
2014-09-15,59.78
2014-09-16,59.71
2014-09-17,59.95
2014-09-18,60.54
2014-09-19,61.74
2014-09-22,60.94
2014-09-23,60.82
2014-09-24,61.18
2014-09-25,61.49
2014-09-26,60.33
2014-09-29,60.03
2014-09-30,60.4
2014-10-01,60.24
2014-10-02,59.15
2014-10-03,59.25
2014-10-06,60.78
2014-10-07,59.92
2014-10-08,59.36
2014-10-09,60.33
2014-10-10,59.03
2014-10-13,58.5
2014-10-14,56.69
2014-10-15,57.02
2014-10-16,54.75
2014-10-17,55.73
2014-10-20,56.1
2014-10-21,57.23
2014-10-22,58.04
2014-10-23,58.12
2014-10-24,58.0
2014-10-27,58.45
2014-10-28,58.87
2014-10-29,59.62
2014-10-30,58.94
2014-10-31,60.12
2014-11-03,60.79
2014-11-04,60.24
2014-11-05,60.8
2014-11-06,61.08
2014-11-07,61.07
2014-11-10,61.25
2014-11-11,61.71
2014-11-12,60.42
2014-11-13,60.5
2014-11-14,60.25
2014-11-17,60.0
2014-11-18,60.35
2014-11-19,60.45
2014-11-20,60.2
2014-11-21,61.07
2014-11-24,60.7
2014-11-25,61.16
2014-11-26,60.57
2014-11-28,60.4
2014-12-01,59.98
2014-12-02,60.01
2014-12-03,60.96
2014-12-04,61.1
2014-12-05,62.01
2014-12-08,62.6
2014-12-09,61.85
2014-12-10,62.16
2014-12-11,61.17
2014-12-12,60.53
2014-12-15,60.74
2014-12-16,58.42
2014-12-17,58.57
2014-12-18,60.64
2014-12-19,61.4
2014-12-22,62.16
2014-12-23,62.05
2014-12-24,62.74
2014-12-26,62.67
2014-12-29,62.42
2014-12-30,62.72
2014-12-31,63.3
2015-01-02,62.62
2015-01-05,62.06
2015-01-06,60.64
2015-01-07,59.89
2015-01-08,59.97
2015-01-09,60.72
2015-01-12,59.28
2015-01-13,59.26
2015-01-14,56.91
2015-01-15,55.73
2015-01-16,54.66
2015-01-20,56.04
2015-01-21,55.45
2015-01-22,56.38
2015-01-23,57.72
2015-01-26,56.41
2015-01-27,56.05
2015-01-28,56.62
2015-01-29,55.27
2015-01-30,54.99
2015-02-02,54.53
2015-02-03,55.91
2015-02-04,56.32
2015-02-05,56.86
2015-02-06,57.75
2015-02-09,57.42
2015-02-10,58.42
2015-02-11,58.06
2015-02-12,58.93
2015-02-13,59.46
2015-02-17,59.36
2015-02-18,59.79
2015-02-19,59.15
2015-02-20,58.96
2015-02-23,59.5
2015-02-24,60.25
2015-02-25,60.76
2015-02-26,61.03
2015-02-27,61.13
2015-03-02,61.24
2015-03-03,61.65
2015-03-04,61.64
2015-03-05,62.2
2015-03-06,62.16
2015-03-09,60.84
2015-03-10,60.76
2015-03-11,60.13
2015-03-12,60.65
2015-03-13,61.4
2015-03-16,61.5
2015-03-17,61.34
2015-03-18,61.39
2015-03-19,61.57
2015-03-20,61.32
2015-03-23,61.75
2015-03-24,60.97
2015-03-25,60.53
2015-03-26,59.46
2015-03-27,59.49
2015-03-30,60.88
2015-03-31,60.72
2015-04-01,60.41
2015-04-02,60.07
2015-04-06,59.92
2015-04-07,61.15
2015-04-08,61.06
2015-04-09,61.27
2015-04-10,61.35
2015-04-13,61.64
2015-04-14,62.96
2015-04-15,63.08
2015-04-16,64.08
2015-04-17,63.25
2015-04-20,63.22
2015-04-21,63.33
2015-04-22,62.65
2015-04-23,62.79
2015-04-24,62.63
2015-04-27,62.7
2015-04-28,62.49
2015-04-29,62.56
2015-04-30,63.58
2015-05-01,63.7
2015-05-04,63.68
2015-05-05,64.51
2015-05-06,64.53
2015-05-07,63.67
2015-05-08,64.97
2015-05-11,65.26
2015-05-12,65.31
2015-05-13,65.42
2015-05-14,65.83
2015-05-15,66.13
2015-05-18,65.8
2015-05-19,66.77
2015-05-20,66.95
2015-05-21,66.14
2015-05-22,66.63
2015-05-26,66.2
2015-05-27,65.95
2015-05-28,66.36
2015-05-29,66.18
2015-06-01,65.99
2015-06-02,65.83
2015-06-03,66.43
2015-06-04,66.31
2015-06-05,67.37
2015-06-08,67.46
2015-06-09,66.95
2015-06-10,67.59
2015-06-11,68.36
2015-06-12,68.31
2015-06-15,67.58
2015-06-16,67.77
2015-06-17,68.41
2015-06-18,68.35
2015-06-19,68.46
2015-06-22,68.87
2015-06-23,69.35
2015-06-24,69.51
2015-06-25,69.32
2015-06-26,68.94
2015-06-29,67.68
2015-06-30,67.89
2015-07-01,68.12
2015-07-02,67.95
2015-07-06,66.88
2015-07-07,67.09
2015-07-08,66.0
2015-07-09,66.49
2015-07-10,67.22
2015-07-13,67.89
2015-07-14,67.98
2015-07-15,69.23
2015-07-16,69.63
2015-07-17,69.35
2015-07-20,69.5
2015-07-21,69.16
2015-07-22,69.28
2015-07-23,70.19
2015-07-24,69.44
2015-07-27,68.15
2015-07-28,68.55
2015-07-29,68.32
2015-07-30,68.93
2015-07-31,69.01
2015-08-03,68.59
2015-08-04,68.47
2015-08-05,69.05
2015-08-06,68.75
2015-08-07,68.33
2015-08-10,68.22
2015-08-11,68.23
2015-08-12,67.41
2015-08-13,67.25
2015-08-14,67.42
2015-08-17,67.62
2015-08-18,67.98
2015-08-19,67.93
2015-08-20,66.81
2015-08-21,65.09
2015-08-24,59.29
2015-08-25,63.1
2015-08-26,61.8
2015-08-27,63.98
2015-08-28,64.29
2015-08-31,63.61
2015-09-01,62.85
2015-09-02,62.62
2015-09-03,62.88
2015-09-04,61.8
2015-09-08,62.77
2015-09-09,63.94
2015-09-10,61.86
2015-09-11,62.38
2015-09-14,62.64
2015-09-15,62.76
2015-09-16,63.89
2015-09-17,64.14
2015-09-18,61.83
2015-09-21,61.52
2015-09-22,60.6
2015-09-23,60.8
2015-09-24,60.01
2015-09-25,61.27
2015-09-28,60.92
2015-09-29,59.98
2015-09-30,60.7
2015-10-01,61.12
2015-10-02,59.59
2015-10-05,61.24
2015-10-06,62.11
2015-10-07,62.55
2015-10-08,61.85
2015-10-09,62.39
2015-10-12,61.84
2015-10-13,61.39
2015-10-14,60.76
2015-10-15,60.47
2015-10-16,62.43
2015-10-19,62.0
2015-10-20,62.36
2015-10-21,62.88
2015-10-22,62.42
2015-10-23,63.63
2015-10-26,63.84
2015-10-27,63.53
2015-10-28,63.7
2015-10-29,65.26
2015-10-30,65.3
2015-11-02,64.45
2015-11-03,65.29
2015-11-04,66.01
2015-11-05,65.79
2015-11-06,68.37
2015-11-09,68.7
2015-11-10,67.19
2015-11-11,68.1
2015-11-12,66.86
2015-11-13,65.84
2015-11-16,65.46
2015-11-17,66.67
2015-11-18,66.48
2015-11-19,67.58
2015-11-20,67.99
2015-11-23,67.31
2015-11-24,66.17
2015-11-25,66.93
2015-11-27,67.0
2015-11-30,67.28
2015-12-01,67.34
2015-12-02,67.83
2015-12-03,66.83
2015-12-04,66.1
2015-12-07,67.66
2015-12-08,66.25
2015-12-09,65.61
2015-12-10,65.54
2015-12-11,64.8
2015-12-14,64.23
2015-12-15,65.07
2015-12-16,66.91
2015-12-17,67.9
2015-12-18,65.97
2015-12-21,65.02
2015-12-22,65.92
2015-12-23,66.12
2015-12-24,66.62
2015-12-28,66.29
2015-12-29,66.84
2015-12-30,67.04
2015-12-31,66.19
2016-01-04,63.95
2016-01-05,63.7
2016-01-06,62.72
2016-01-07,61.46
2016-01-08,61.13
2016-01-11,58.83
2016-01-12,59.45
2016-01-13,59.46
2016-01-14,58.16
2016-01-15,56.45
2016-01-19,57.73
2016-01-20,55.63
2016-01-21,55.74
2016-01-22,56.44
2016-01-25,56.48
2016-01-26,55.85
2016-01-27,57.08
2016-01-28,57.52
2016-01-29,57.83
2016-02-01,59.16
2016-02-02,57.88
2016-02-03,57.37
2016-02-04,57.06
2016-02-05,58.58
2016-02-08,56.69
2016-02-09,55.29
2016-02-10,56.57
2016-02-11,53.9
2016-02-12,55.65
2016-02-16,58.23
2016-02-17,58.85
2016-02-18,58.84
2016-02-19,57.5
2016-02-22,58.51
2016-02-23,57.9
2016-02-24,55.2
2016-02-25,56.13
2016-02-26,57.64
2016-02-29,57.41
2016-03-01,56.76
2016-03-02,59.2
2016-03-03,59.58
2016-03-04,60.1
2016-03-07,59.54
2016-03-08,59.21
2016-03-09,59.15
2016-03-10,59.59
2016-03-11,59.39
2016-03-14,59.15
2016-03-15,58.54
2016-03-16,58.98
2016-03-17,58.77
2016-03-18,60.05
2016-03-21,60.22
2016-03-22,59.99
2016-03-23,60.34
2016-03-24,59.3
2016-03-28,59.53
2016-03-29,59.33
2016-03-30,59.46
2016-03-31,59.45
2016-04-01,59.02
2016-04-04,59.44
2016-04-05,58.59
2016-04-06,58.18
2016-04-07,58.26
2016-04-08,57.71
2016-04-11,57.91
2016-04-12,58.34
2016-04-13,60.48
2016-04-14,61.69
2016-04-15,62.88
2016-04-18,61.64
2016-04-19,62.55
2016-04-20,63.48
2016-04-21,64.26
2016-04-22,63.64
2016-04-25,63.6
2016-04-26,63.81
2016-04-27,63.86
2016-04-28,63.64
2016-04-29,63.09
2016-05-02,63.69
2016-05-03,62.9
2016-05-04,61.75
2016-05-05,61.6
2016-05-06,60.7
2016-05-09,61.37
2016-05-10,61.55
2016-05-11,61.97
2016-05-12,62.27
2016-05-13,61.7
2016-05-16,61.21
2016-05-17,61.43
2016-05-18,61.7
2016-05-19,63.53
2016-05-20,63.86
2016-05-23,63.45
2016-05-24,63.94
2016-05-25,64.94
2016-05-26,65.57
2016-05-27,65.21
2016-05-31,65.73
2016-06-01,64.76
2016-06-02,65.52
2016-06-03,64.25
2016-06-06,64.64
2016-06-07,65.45
2016-06-08,64.93
2016-06-09,64.79
2016-06-10,63.93
2016-06-13,63.48
2016-06-14,62.68
2016-06-15,62.41
2016-06-16,61.45
2016-06-17,62.3
2016-06-20,63.45
2016-06-21,62.73
2016-06-22,62.95
2016-06-23,63.7
2016-06-24,60.48
2016-06-27,58.71
2016-06-28,59.19
2016-06-29,60.36
2016-06-30,61.63
2016-07-01,61.52
2016-07-05,60.45
2016-07-06,59.01
2016-07-07,60.52
2016-07-08,61.33
2016-07-11,62.42
2016-07-12,63.03
2016-07-13,63.08
2016-07-14,64.74
2016-07-15,64.75
2016-07-18,64.13
2016-07-19,63.61
2016-07-20,64.11
2016-07-21,64.0
2016-07-22,63.9
2016-07-25,63.98
2016-07-26,63.98
2016-07-27,64.08
2016-07-28,64.0
2016-07-29,63.8
2016-08-01,64.15
2016-08-02,63.59
2016-08-03,63.69
2016-08-04,64.49
2016-08-05,65.14
2016-08-08,66.07
2016-08-09,66.18
2016-08-10,65.92
2016-08-11,65.27
2016-08-12,64.97
2016-08-15,65.56
2016-08-16,65.36
2016-08-17,65.8
2016-08-18,65.62
2016-08-19,65.72
2016-08-22,65.75
2016-08-23,66.07
2016-08-24,65.99
2016-08-25,65.91
2016-08-26,66.33
2016-08-29,66.49
2016-08-30,66.96
2016-08-31,67.46
2016-09-01,67.64
2016-09-02,67.4
2016-09-06,67.5
