time_captured,PG_Close
2016-02-08,82.62
2016-02-09,82.64
2016-02-10,81.62
2016-02-11,79.9
2016-02-12,80.99
2016-02-16,81.47
2016-02-17,82.45
2016-02-18,81.98
2016-02-19,81.79
2016-02-22,82.13
2016-02-23,81.81
2016-02-24,81.56
2016-02-25,82.34
2016-02-26,81.1
2016-02-29,80.29
2016-03-01,81.23
2016-03-02,82.55
2016-03-03,82.84
2016-03-04,83.49
2016-03-07,83.1
2016-03-08,83.06
2016-03-09,82.96
2016-03-10,82.28
2016-03-11,81.75
2016-03-14,81.17
2016-03-15,81.31
2016-03-16,81.34
2016-03-17,82.75
2016-03-18,83.15
2016-03-21,83.32
2016-03-22,82.74
2016-03-23,82.82
2016-03-24,82.89
2016-03-28,82.62
2016-03-29,82.8
2016-03-30,82.68
2016-03-31,82.31
2016-04-01,83.53
2016-04-04,83.21
2016-04-05,83.16
2016-04-06,83.81
2016-04-07,83.24
2016-04-08,83.2
2016-04-11,82.73
2016-04-12,82.83
2016-04-13,82.46
2016-04-14,82.01
2016-04-15,82.3
2016-04-18,82.83
2016-04-19,83.28
2016-04-20,81.55
2016-04-21,80.8
2016-04-22,80.95
2016-04-25,81.41
2016-04-26,79.55
2016-04-27,79.89
2016-04-28,79.76
2016-04-29,80.12
2016-05-02,80.97
2016-05-03,81.1
2016-05-04,81.6
2016-05-05,81.3
2016-05-06,82.13
2016-05-09,82.12
2016-05-10,82.48
2016-05-11,82.15
2016-05-12,82.41
2016-05-13,81.23
2016-05-16,81.63
2016-05-17,80.62
2016-05-18,79.85
2016-05-19,80.19
2016-05-20,80.02
2016-05-23,80.2
2016-05-24,80.97
2016-05-25,81.48
2016-05-26,81.22
2016-05-27,81.43
2016-05-31,81.04
2016-06-01,81.79
2016-06-02,81.95
2016-06-03,82.47
2016-06-06,82.77
2016-06-07,82.32
2016-06-08,82.65
2016-06-09,83.17
2016-06-10,83.2
2016-06-13,82.57
2016-06-14,83.35
2016-06-15,82.95
2016-06-16,83.41
2016-06-17,83.13
2016-06-20,83.04
2016-06-21,83.41
2016-06-22,83.57
2016-06-23,84.21
2016-06-24,82.26
2016-06-27,81.23
2016-06-28,82.46
2016-06-29,83.91
2016-06-30,84.67
2016-07-01,84.78
2016-07-05,85.44
2016-07-06,85.03
2016-07-07,84.83
2016-07-08,85.77
2016-07-11,85.75
2016-07-12,85.75
2016-07-13,85.89
2016-07-14,85.87
2016-07-15,86.01
2016-07-18,85.93
2016-07-19,86.17
2016-07-20,85.32
2016-07-21,85.26
2016-07-22,85.72
2016-07-25,85.8
2016-07-26,85.27
2016-07-27,84.46
2016-07-28,84.81
2016-07-29,85.59
2016-08-01,86.41
2016-08-02,86.76
2016-08-03,85.97
2016-08-04,86.05
2016-08-05,85.78
2016-08-08,85.76
2016-08-09,85.99
2016-08-10,86.31
2016-08-11,86.73
2016-08-12,87.04
2016-08-15,87.02
2016-08-16,86.58
2016-08-17,86.96
2016-08-18,87.44
2016-08-19,87.31
2016-08-22,86.85
2016-08-23,87.4
2016-08-24,87.31
2016-08-25,87.9
2016-08-26,87.58
2016-08-29,88.3
2016-08-30,87.54
2016-08-31,87.31
2016-09-01,88.31
2016-09-02,88.2
2016-09-06,88.64
2016-09-07,87.95
2016-09-08,87.78
2016-09-09,86.24
2016-09-12,88.25
2016-09-13,87.05
2016-09-14,87.01
2016-09-15,88.06
2016-09-16,88.05
2016-09-19,88.37
2016-09-20,88.58
2016-09-21,87.8
2016-09-22,88.99
2016-09-23,87.76
2016-09-26,87.85
2016-09-27,88.36
2016-09-28,89.46
2016-09-29,88.23
2016-09-30,89.75
2016-10-03,88.66
2016-10-04,88.35
2016-10-05,88.85
2016-10-06,89.22
2016-10-07,90.0
2016-10-10,89.06
2016-10-11,88.54
2016-10-12,88.57
2016-10-13,88.24
2016-10-14,88.43
2016-10-17,87.83
2016-10-18,87.45
2016-10-19,85.54
2016-10-20,84.93
2016-10-21,84.33
2016-10-24,84.1
2016-10-25,86.97
2016-10-26,87.4
2016-10-27,86.58
2016-10-28,86.84
2016-10-31,86.8
2016-11-01,86.85
2016-11-02,86.74
2016-11-03,86.6
2016-11-04,85.08
2016-11-07,86.56
2016-11-08,87.46
2016-11-09,85.93
2016-11-10,82.96
2016-11-11,83.58
2016-11-14,83.0
2016-11-15,83.62
2016-11-16,83.19
2016-11-17,83.07
2016-11-18,82.0
2016-11-21,82.64
2016-11-22,82.76
2016-11-23,82.68
2016-11-25,83.46
2016-11-28,83.07
2016-11-29,82.89
2016-11-30,82.46
2016-12-01,81.86
2016-12-02,82.4
2016-12-05,82.99
2016-12-06,82.91
2016-12-07,84.18
2016-12-08,83.5
2016-12-09,84.37
2016-12-12,85.13
2016-12-13,85.18
2016-12-14,84.37
2016-12-15,84.68
2016-12-16,84.68
2016-12-19,84.71
2016-12-20,84.57
2016-12-21,84.28
2016-12-22,84.47
2016-12-23,84.96
2016-12-27,84.6
2016-12-28,84.07
2016-12-29,84.35
2016-12-30,84.08
2017-01-03,84.2
2017-01-04,84.5
2017-01-05,85.06
2017-01-06,85.03
2017-01-09,84.4
2017-01-10,83.49
2017-01-11,83.75
2017-01-12,83.84
2017-01-13,84.01
2017-01-17,85.21
2017-01-18,84.93
2017-01-19,84.7
2017-01-20,87.45
2017-01-23,86.96
2017-01-24,87.86
2017-01-25,87.16
2017-01-26,86.6
2017-01-27,86.72
2017-01-30,86.75
2017-01-31,87.6
2017-02-01,87.33
2017-02-02,87.76
2017-02-03,87.41
2017-02-06,87.4
2017-02-07,88.01
2017-02-08,88.33
2017-02-09,88.67
2017-02-10,87.97
2017-02-13,88.31
2017-02-14,87.86
2017-02-15,91.12
2017-02-16,90.79
2017-02-17,91.09
2017-02-21,91.67
2017-02-22,91.44
2017-02-23,91.13
2017-02-24,91.05
2017-02-27,90.89
2017-02-28,91.07
2017-03-01,91.66
2017-03-02,90.91
2017-03-03,90.5
2017-03-06,90.37
2017-03-07,90.29
2017-03-08,90.14
2017-03-09,90.34
2017-03-10,91.07
2017-03-13,91.31
2017-03-14,91.0
2017-03-15,91.4
2017-03-16,91.44
2017-03-17,91.0
2017-03-20,91.22
2017-03-21,91.19
2017-03-22,90.99
2017-03-23,90.77
2017-03-24,90.57
2017-03-27,90.49
2017-03-28,90.76
2017-03-29,90.6
2017-03-30,90.2
2017-03-31,89.85
2017-04-03,89.68
2017-04-04,89.91
2017-04-05,89.97
2017-04-06,89.4
2017-04-07,89.23
2017-04-10,89.49
2017-04-11,89.8
2017-04-12,90.31
2017-04-13,90.03
2017-04-17,90.39
2017-04-18,90.8
2017-04-19,89.6
2017-04-20,89.33
2017-04-21,88.62
2017-04-24,89.55
2017-04-25,90.0
2017-04-26,87.74
2017-04-27,87.69
2017-04-28,87.33
2017-05-01,87.09
2017-05-02,86.22
2017-05-03,86.43
2017-05-04,86.45
2017-05-05,86.5
2017-05-08,86.55
2017-05-09,86.4
2017-05-10,86.49
2017-05-11,86.17
2017-05-12,86.19
2017-05-15,86.33
2017-05-16,86.24
2017-05-17,86.26
2017-05-18,85.87
2017-05-19,86.24
2017-05-22,86.21
2017-05-23,86.08
2017-05-24,86.5
2017-05-25,86.86
2017-05-26,87.25
2017-05-30,87.4
2017-05-31,88.09
2017-06-01,88.13
2017-06-02,88.59
2017-06-05,88.74
2017-06-06,88.8
2017-06-07,88.77
2017-06-08,87.85
2017-06-09,88.16
2017-06-12,88.24
2017-06-13,88.06
2017-06-14,88.44
2017-06-15,89.38
2017-06-16,89.66
2017-06-19,89.86
2017-06-20,89.63
2017-06-21,89.4
2017-06-22,89.03
2017-06-23,89.42
2017-06-26,89.36
2017-06-27,88.61
2017-06-28,88.37
2017-06-29,86.99
2017-06-30,87.15
2017-07-03,87.74
2017-07-05,87.67
2017-07-06,87.37
2017-07-07,87.65
2017-07-10,87.09
2017-07-11,86.77
2017-07-12,86.96
2017-07-13,86.7
2017-07-14,87.1
2017-07-17,87.55
2017-07-18,88.64
2017-07-19,88.35
2017-07-20,88.6
2017-07-21,88.61
2017-07-24,88.18
2017-07-25,89.14
2017-07-26,89.3
2017-07-27,90.68
2017-07-28,90.21
2017-07-31,90.82
2017-08-01,91.1
2017-08-02,91.04
2017-08-03,90.86
2017-08-04,90.67
2017-08-07,91.44
2017-08-08,91.58
2017-08-09,91.92
2017-08-10,91.74
2017-08-11,91.34
2017-08-14,91.65
2017-08-15,92.2
2017-08-16,92.44
2017-08-17,92.07
2017-08-18,92.47
2017-08-21,92.86
2017-08-22,92.79
2017-08-23,92.44
2017-08-24,92.27
2017-08-25,92.51
2017-08-28,92.47
2017-08-29,92.32
2017-08-30,91.87
2017-08-31,92.27
2017-09-01,92.53
2017-09-05,92.72
2017-09-06,92.72
2017-09-07,92.97
2017-09-08,92.84
2017-09-11,93.99
2017-09-12,93.51
2017-09-13,93.55
2017-09-14,93.55
2017-09-15,93.27
2017-09-18,93.15
2017-09-19,94.17
2017-09-20,94.4
2017-09-21,92.64
2017-09-22,92.24
2017-09-25,92.72
2017-09-26,92.65
2017-09-27,90.87
2017-09-28,90.89
2017-09-29,90.98
2017-10-02,91.77
2017-10-03,92.12
2017-10-04,92.42
2017-10-05,92.03
2017-10-06,92.33
2017-10-09,92.12
2017-10-10,91.62
2017-10-11,91.48
2017-10-12,92.15
2017-10-13,93.04
2017-10-16,93.14
2017-10-17,92.8
2017-10-18,92.77
2017-10-19,91.59
2017-10-20,88.25
2017-10-23,87.3
2017-10-24,86.98
2017-10-25,86.86
2017-10-26,87.5
2017-10-27,87.04
2017-10-30,86.27
2017-10-31,86.34
2017-11-01,86.89
2017-11-02,86.51
2017-11-03,86.58
2017-11-06,86.05
2017-11-07,86.98
2017-11-08,87.58
2017-11-09,87.78
2017-11-10,88.16
2017-11-13,89.0
2017-11-14,88.87
2017-11-15,88.23
2017-11-16,89.25
2017-11-17,88.43
2017-11-20,88.27
2017-11-21,88.72
2017-11-22,88.33
2017-11-24,88.45
2017-11-27,88.96
2017-11-28,89.4
2017-11-29,89.38
2017-11-30,89.99
2017-12-01,90.36
2017-12-04,91.41
2017-12-05,91.4
2017-12-06,91.25
2017-12-07,90.1
2017-12-08,90.37
2017-12-11,90.23
2017-12-12,89.85
2017-12-13,90.88
2017-12-14,91.0
2017-12-15,91.89
2017-12-18,91.88
2017-12-19,91.68
2017-12-20,91.53
2017-12-21,91.67
2017-12-22,92.13
2017-12-26,92.48
2017-12-27,92.1
2017-12-28,92.07
2017-12-29,91.88
