time_captured,HD_Close
2012-06-18,52.32
2012-06-19,52.97
2012-06-20,52.83
2012-06-21,51.26
2012-06-22,52.02
2012-06-25,51.52
2012-06-26,51.88
2012-06-27,51.55
2012-06-28,51.69
2012-06-29,52.99
2012-07-02,53.01
2012-07-03,51.65
2012-07-05,52.11
2012-07-06,52.15
2012-07-09,52.12
2012-07-10,52.22
2012-07-11,51.67
2012-07-12,51.55
2012-07-13,52.09
2012-07-16,51.45
2012-07-17,50.72
2012-07-18,50.91
2012-07-19,50.96
2012-07-20,50.7
2012-07-23,50.96
2012-07-24,51.17
2012-07-25,51.07
2012-07-26,52.91
2012-07-27,53.71
2012-07-30,53.25
2012-07-31,52.18
2012-08-01,51.68
2012-08-02,51.39
2012-08-03,52.29
2012-08-06,52.0
2012-08-07,52.4
2012-08-08,52.79
2012-08-09,53.15
2012-08-10,53.06
2012-08-13,52.82
2012-08-14,54.71
2012-08-15,55.0
2012-08-16,56.31
2012-08-17,56.73
2012-08-20,56.57
2012-08-21,56.32
2012-08-22,56.64
2012-08-23,56.55
2012-08-24,56.96
2012-08-27,56.67
2012-08-28,56.53
2012-08-29,56.84
2012-08-30,56.62
2012-08-31,56.75
2012-09-04,56.79
2012-09-05,56.54
2012-09-06,57.65
2012-09-07,57.26
2012-09-10,57.3
2012-09-11,56.72
2012-09-12,57.05
2012-09-13,58.3
2012-09-14,59.46
2012-09-17,58.91
2012-09-18,58.86
2012-09-19,59.47
2012-09-20,59.28
2012-09-21,59.42
2012-09-24,59.39
2012-09-25,59.72
2012-09-26,59.17
2012-09-27,59.88
2012-09-28,60.37
2012-10-01,60.57
2012-10-02,60.33
2012-10-03,61.77
2012-10-04,61.74
2012-10-05,63.2
2012-10-08,61.88
2012-10-09,60.95
2012-10-10,59.74
2012-10-11,59.01
2012-10-12,59.56
2012-10-15,60.65
2012-10-16,60.86
2012-10-17,61.39
2012-10-18,61.8
2012-10-19,61.89
2012-10-22,62.04
2012-10-23,61.75
2012-10-24,61.28
2012-10-25,60.48
2012-10-26,60.04
2012-10-31,61.38
2012-11-01,62.26
2012-11-02,62.02
2012-11-05,62.38
2012-11-06,62.62
2012-11-07,61.99
2012-11-08,60.86
2012-11-09,60.96
2012-11-12,61.16
2012-11-13,63.38
2012-11-14,61.47
2012-11-15,61.25
2012-11-16,62.12
2012-11-19,63.33
2012-11-20,63.82
2012-11-21,64.09
2012-11-23,64.82
2012-11-26,64.67
2012-11-27,64.16
2012-11-28,64.83
2012-11-29,64.24
2012-11-30,65.07
2012-12-03,64.98
2012-12-04,64.24
2012-12-05,64.02
2012-12-06,64.34
2012-12-07,64.45
2012-12-10,63.04
2012-12-11,62.89
2012-12-12,62.93
2012-12-13,62.41
2012-12-14,62.06
2012-12-17,63.31
2012-12-18,63.0
2012-12-19,61.77
2012-12-20,61.97
2012-12-21,61.32
2012-12-24,61.57
2012-12-26,61.14
2012-12-27,61.07
2012-12-28,60.65
2012-12-31,61.85
2013-01-02,63.48
2013-01-03,63.3
2013-01-04,63.18
2013-01-07,62.84
2013-01-08,63.22
2013-01-09,63.17
2013-01-10,63.62
2013-01-11,63.7
2013-01-14,63.48
2013-01-15,63.95
2013-01-16,63.86
2013-01-17,65.05
2013-01-18,65.47
2013-01-22,65.75
2013-01-23,66.46
2013-01-24,67.35
2013-01-25,67.82
2013-01-28,67.58
2013-01-29,67.2
2013-01-30,67.24
2013-01-31,66.92
2013-02-01,67.3
2013-02-04,66.36
2013-02-05,66.39
2013-02-06,66.67
2013-02-07,66.31
2013-02-08,67.01
2013-02-11,66.38
2013-02-12,67.32
2013-02-13,67.45
2013-02-14,67.34
2013-02-15,67.52
2013-02-19,67.55
2013-02-20,66.44
2013-02-21,64.38
2013-02-22,65.58
2013-02-25,63.92
2013-02-26,67.56
2013-02-27,68.06
2013-02-28,68.5
2013-03-01,69.03
2013-03-04,70.29
2013-03-05,70.47
2013-03-06,70.48
2013-03-07,70.25
2013-03-08,71.37
2013-03-11,71.32
2013-03-12,70.75
2013-03-13,70.76
2013-03-14,70.24
2013-03-15,69.05
2013-03-18,69.35
2013-03-19,68.79
2013-03-20,68.88
2013-03-21,68.95
2013-03-22,69.56
2013-03-25,69.47
2013-03-26,70.05
2013-03-27,69.65
2013-03-28,69.78
2013-04-01,69.67
2013-04-02,71.02
2013-04-03,70.36
2013-04-04,70.69
2013-04-05,70.06
2013-04-08,71.22
2013-04-09,71.2
2013-04-10,71.69
2013-04-11,71.9
2013-04-12,73.62
2013-04-15,72.23
2013-04-16,72.46
2013-04-17,72.8
2013-04-18,72.48
2013-04-19,74.0
2013-04-22,73.86
2013-04-23,73.38
2013-04-24,73.28
2013-04-25,73.37
2013-04-26,73.35
2013-04-29,73.67
2013-04-30,73.35
2013-05-01,72.76
2013-05-02,73.33
2013-05-03,73.96
2013-05-06,75.26
2013-05-07,75.07
2013-05-08,75.42
2013-05-09,75.87
2013-05-10,76.01
2013-05-13,76.67
2013-05-14,77.32
2013-05-15,77.88
2013-05-16,76.75
2013-05-17,76.86
2013-05-20,76.76
2013-05-21,78.71
2013-05-22,79.69
2013-05-23,78.91
2013-05-24,78.99
2013-05-28,79.82
2013-05-29,79.49
2013-05-30,79.44
2013-05-31,78.66
2013-06-03,79.08
2013-06-04,76.63
2013-06-05,75.1
2013-06-06,77.26
2013-06-07,78.74
2013-06-10,77.73
2013-06-11,77.61
2013-06-12,76.4
2013-06-13,76.53
2013-06-14,76.59
2013-06-17,76.14
2013-06-18,77.19
2013-06-19,75.93
2013-06-20,73.87
2013-06-21,73.82
2013-06-24,73.51
2013-06-25,74.14
2013-06-26,75.67
2013-06-27,76.27
2013-06-28,77.47
2013-07-01,76.87
2013-07-02,77.31
2013-07-03,77.73
2013-07-05,78.29
2013-07-08,79.22
2013-07-09,79.7
2013-07-10,79.4
2013-07-11,79.86
2013-07-12,80.54
2013-07-15,80.4
2013-07-16,80.22
2013-07-17,80.44
2013-07-18,80.02
2013-07-19,79.89
2013-07-22,80.0
2013-07-23,80.19
2013-07-24,80.27
2013-07-25,78.99
2013-07-26,78.74
2013-07-29,78.67
2013-07-30,78.6
2013-07-31,79.03
2013-08-01,78.64
2013-08-02,80.23
2013-08-05,79.66
2013-08-06,80.05
2013-08-07,78.83
2013-08-08,80.04
2013-08-09,78.97
2013-08-12,79.2
2013-08-13,79.44
2013-08-14,77.44
2013-08-15,75.14
2013-08-16,75.38
2013-08-19,75.21
2013-08-20,74.29
2013-08-21,73.73
2013-08-22,74.0
2013-08-23,73.89
2013-08-26,75.43
2013-08-27,74.12
2013-08-28,75.03
2013-08-29,75.05
2013-08-30,74.49
2013-09-03,73.9
2013-09-04,74.14
2013-09-05,72.99
2013-09-06,72.7
2013-09-09,73.58
2013-09-10,74.6
2013-09-11,75.04
2013-09-12,75.4
2013-09-13,75.11
2013-09-16,75.54
2013-09-17,75.8
2013-09-18,77.37
2013-09-19,78.51
2013-09-20,77.0
2013-09-23,75.91
2013-09-24,76.04
2013-09-25,75.52
2013-09-26,76.07
2013-09-27,75.96
2013-09-30,75.85
2013-10-01,76.26
2013-10-02,76.32
2013-10-03,75.88
2013-10-04,75.78
2013-10-07,75.13
2013-10-08,74.27
2013-10-09,74.14
2013-10-10,75.51
2013-10-11,76.32
2013-10-14,76.35
2013-10-15,75.18
2013-10-16,74.94
2013-10-17,75.74
2013-10-18,74.69
2013-10-21,74.62
2013-10-22,74.86
2013-10-23,75.08
2013-10-24,76.78
2013-10-25,76.25
2013-10-28,76.06
2013-10-29,77.5
2013-10-30,77.88
2013-10-31,77.89
2013-11-01,76.99
2013-11-04,77.0
2013-11-05,76.65
2013-11-06,76.42
2013-11-07,75.69
2013-11-08,75.48
2013-11-11,75.37
2013-11-12,76.18
2013-11-13,77.6
2013-11-14,78.94
2013-11-15,80.03
2013-11-18,79.67
2013-11-19,80.38
2013-11-20,79.75
2013-11-21,79.83
2013-11-22,79.18
2013-11-25,79.75
2013-11-26,80.35
2013-11-27,80.66
2013-11-29,80.67
2013-12-02,79.77
2013-12-03,78.71
2013-12-04,78.4
2013-12-05,78.54
2013-12-06,79.84
2013-12-09,79.6
2013-12-10,78.61
2013-12-11,79.0
2013-12-12,78.53
2013-12-13,79.01
2013-12-16,79.1
2013-12-17,78.62
2013-12-18,80.05
2013-12-19,79.95
2013-12-20,80.04
2013-12-23,80.56
2013-12-24,80.64
2013-12-26,81.55
2013-12-27,81.64
2013-12-30,81.94
2013-12-31,82.34
2014-01-02,82.02
2014-01-03,81.89
2014-01-06,81.1
2014-01-07,81.5
2014-01-08,81.93
2014-01-09,81.57
2014-01-10,82.01
2014-01-13,80.97
2014-01-14,81.01
2014-01-15,81.07
2014-01-16,81.26
2014-01-17,81.0
2014-01-21,80.46
2014-01-22,80.2
2014-01-23,80.24
2014-01-24,79.16
2014-01-27,78.94
2014-01-28,78.54
2014-01-29,76.68
2014-01-30,76.93
2014-01-31,76.85
2014-02-03,75.09
2014-02-04,74.97
2014-02-05,75.26
2014-02-06,76.16
2014-02-07,76.45
2014-02-10,76.41
2014-02-11,76.7
2014-02-12,77.28
2014-02-13,77.59
2014-02-14,77.93
2014-02-18,77.57
2014-02-19,76.45
2014-02-20,77.48
2014-02-21,77.74
2014-02-24,77.87
2014-02-25,80.98
2014-02-26,81.7
2014-02-27,81.97
2014-02-28,82.03
2014-03-03,82.0
2014-03-04,82.87
2014-03-05,82.91
2014-03-06,82.41
2014-03-07,82.55
2014-03-10,82.18
2014-03-11,81.29
2014-03-12,80.56
2014-03-13,78.8
2014-03-14,79.38
2014-03-17,79.58
2014-03-18,79.82
2014-03-19,79.75
2014-03-20,80.09
2014-03-21,80.42
2014-03-24,79.66
2014-03-25,79.47
2014-03-26,78.87
2014-03-27,78.68
2014-03-28,78.72
2014-03-31,79.13
2014-04-01,79.38
2014-04-02,79.95
2014-04-03,79.4
2014-04-04,78.72
2014-04-07,77.13
2014-04-08,77.11
2014-04-09,77.76
2014-04-10,76.78
2014-04-11,75.7
2014-04-14,75.97
2014-04-15,75.89
2014-04-16,76.58
2014-04-17,77.09
2014-04-21,77.96
2014-04-22,79.67
2014-04-23,78.52
2014-04-24,79.77
2014-04-25,79.38
2014-04-28,80.17
2014-04-29,79.52
2014-04-30,79.51
2014-05-01,79.33
2014-05-02,79.4
2014-05-05,78.69
2014-05-06,77.42
2014-05-07,77.08
2014-05-08,77.05
2014-05-09,77.71
2014-05-12,78.27
2014-05-13,77.27
2014-05-14,76.31
2014-05-15,76.24
2014-05-16,77.36
2014-05-19,76.5
2014-05-20,77.96
2014-05-21,78.08
2014-05-22,78.78
2014-05-23,79.18
2014-05-27,79.69
2014-05-28,79.68
2014-05-29,79.9
2014-05-30,80.23
2014-06-02,80.84
2014-06-03,80.67
2014-06-04,80.54
2014-06-05,80.38
2014-06-06,80.64
2014-06-09,80.61
2014-06-10,80.74
2014-06-11,79.81
2014-06-12,78.43
2014-06-13,78.07
2014-06-16,78.9
2014-06-17,80.02
2014-06-18,80.71
2014-06-19,80.44
2014-06-20,80.17
2014-06-23,80.64
2014-06-24,80.43
2014-06-25,80.53
2014-06-26,80.75
2014-06-27,81.13
2014-06-30,80.96
2014-07-01,81.82
2014-07-02,81.98
2014-07-03,82.05
2014-07-07,81.42
2014-07-08,80.76
2014-07-09,80.73
2014-07-10,79.4
2014-07-11,79.61
2014-07-14,79.46
2014-07-15,79.86
2014-07-16,79.66
2014-07-17,79.55
2014-07-18,80.08
2014-07-21,79.71
2014-07-22,80.54
2014-07-23,81.02
2014-07-24,81.2
2014-07-25,81.03
2014-07-28,81.07
2014-07-29,80.98
2014-07-30,81.76
2014-07-31,80.85
2014-08-01,79.75
2014-08-04,80.03
2014-08-05,80.03
2014-08-06,80.52
2014-08-07,80.47
2014-08-08,82.43
2014-08-11,82.88
2014-08-12,82.92
2014-08-13,83.12
2014-08-14,83.86
2014-08-15,83.69
2014-08-18,83.59
2014-08-19,88.23
2014-08-20,90.75
2014-08-21,91.15
2014-08-22,91.03
2014-08-25,91.2
2014-08-26,91.63
2014-08-27,91.87
2014-08-28,92.51
2014-08-29,93.5
2014-09-02,91.15
2014-09-03,89.0
2014-09-04,89.93
2014-09-05,91.61
2014-09-08,90.82
2014-09-09,88.93
2014-09-10,89.25
2014-09-11,89.22
2014-09-12,88.84
2014-09-15,89.38
2014-09-16,90.27
2014-09-17,91.22
2014-09-18,92.09
2014-09-19,92.34
2014-09-22,91.89
2014-09-23,91.49
2014-09-24,93.02
2014-09-25,91.9
2014-09-26,92.84
2014-09-29,92.88
2014-09-30,91.74
2014-10-01,91.02
2014-10-02,92.24
2014-10-03,93.54
2014-10-06,93.26
2014-10-07,92.47
2014-10-08,94.09
2014-10-09,93.07
2014-10-10,92.55
2014-10-13,90.6
2014-10-14,90.1
2014-10-15,87.85
2014-10-16,88.88
2014-10-17,90.24
2014-10-20,91.85
2014-10-21,94.2
2014-10-22,93.34
2014-10-23,94.8
2014-10-24,94.99
2014-10-27,95.47
2014-10-28,96.59
2014-10-29,96.42
2014-10-30,97.52
2014-10-31,97.52
2014-11-03,96.09
2014-11-04,95.96
2014-11-05,95.78
2014-11-06,97.29
2014-11-07,97.65
2014-11-10,98.16
2014-11-11,98.14
2014-11-12,98.49
2014-11-13,99.0
2014-11-14,98.24
2014-11-17,98.03
2014-11-18,95.98
2014-11-19,96.7
2014-11-20,97.57
2014-11-21,98.28
2014-11-24,98.4
2014-11-25,97.01
2014-11-26,97.7
2014-11-28,99.4
2014-12-01,98.88
2014-12-02,98.16
2014-12-03,98.59
2014-12-04,98.95
2014-12-05,99.64
2014-12-08,100.43
2014-12-09,99.64
2014-12-10,98.94
2014-12-11,100.27
2014-12-12,99.78
2014-12-15,100.05
2014-12-16,97.06
2014-12-17,98.94
2014-12-18,100.67
2014-12-19,101.93
2014-12-22,103.5
2014-12-23,103.76
2014-12-24,103.56
2014-12-26,103.75
2014-12-29,104.53
2014-12-30,104.27
2014-12-31,104.97
2015-01-02,103.43
2015-01-05,101.26
2015-01-06,100.95
2015-01-07,104.41
2015-01-08,106.72
2015-01-09,104.89
2015-01-12,104.42
2015-01-13,103.73
2015-01-14,102.64
2015-01-15,101.01
2015-01-16,104.12
2015-01-20,103.25
2015-01-21,103.53
2015-01-22,106.07
2015-01-23,105.37
2015-01-26,106.36
2015-01-27,105.16
2015-01-28,104.74
2015-01-29,107.62
2015-01-30,104.42
2015-02-02,104.43
2015-02-03,107.24
