time_captured,03_cap_hrm_accX
1970-01-01 00:00:00.000000538,260.263680185506
1970-01-01 00:00:00.000000539,1312.16414273416
1970-01-01 00:00:00.000000540,340.706161603172
1970-01-01 00:00:00.000000541,-1072.19520488034
1970-01-01 00:00:00.000000542,-394.834774107521
1970-01-01 00:00:00.000000543,-296.948
1970-01-01 00:00:00.000000544,7.67217845633333
1970-01-01 00:00:00.000000545,1217.60209111761
1970-01-01 00:00:00.000000546,178.974
1970-01-01 00:00:00.000000547,-549.651031952141
1970-01-01 00:00:00.000000548,-646.099056532433
1970-01-01 00:00:00.000000549,-577.946191310518
1970-01-01 00:00:00.000000550,-112.40933496952
1970-01-01 00:00:00.000000551,685.402077671004
1970-01-01 00:00:00.000000552,422.695210704405
1970-01-01 00:00:00.000000553,-46.8969594202204
1970-01-01 00:00:00.000000554,-471.714791530924
1970-01-01 00:00:00.000000555,-438.224
1970-01-01 00:00:00.000000556,-228.941859581538
1970-01-01 00:00:00.000000557,395.293399190459
1970-01-01 00:00:00.000000558,986.268651779105
1970-01-01 00:00:00.000000559,208.146857303498
1970-01-01 00:00:00.000000560,-1072.8142603189
1970-01-01 00:00:00.000000561,-426.740311720065
1970-01-01 00:00:00.000000562,-325.202581476025
1970-01-01 00:00:00.000000563,-8.85953026269428
1970-01-01 00:00:00.000000564,1330.17207791876
1970-01-01 00:00:00.000000565,88.9508092195401
1970-01-01 00:00:00.000000566,-428.008980819071
1970-01-01 00:00:00.000000567,-538.264
1970-01-01 00:00:00.000000568,-429.673611089539
