time_captured,08_vnt_raw_accZ
1970-01-01 00:00:00.000000645,1215.12
1970-01-01 00:00:00.000000646,1298.202
1970-01-01 00:00:00.000000647,82.594
1970-01-01 00:00:00.000000648,4.27
1970-01-01 00:00:00.000000649,306.098
1970-01-01 00:00:00.000000650,210.572
1970-01-01 00:00:00.000000651,1671.888
1970-01-01 00:00:00.000000652,1599.42
1970-01-01 00:00:00.000000653,2068.388
1970-01-01 00:00:00.000000654,1074.088
1970-01-01 00:00:00.000000655,904.752
1970-01-01 00:00:00.000000656,718.458
1970-01-01 00:00:00.000000657,107.848
1970-01-01 00:00:00.000000658,869.494
1970-01-01 00:00:00.000000659,1189.134
1970-01-01 00:00:00.000000660,1329.8
1970-01-01 00:00:00.000000661,1509.994
1970-01-01 00:00:00.000000662,1561.966
1970-01-01 00:00:00.000000663,1450.214
1970-01-01 00:00:00.000000664,692.228
1970-01-01 00:00:00.000000665,109.068
1970-01-01 00:00:00.000000666,-22.326
1970-01-01 00:00:00.000000667,322.934
1970-01-01 00:00:00.000000668,596.092
1970-01-01 00:00:00.000000669,1266.848
1970-01-01 00:00:00.000000670,1723.006
1970-01-01 00:00:00.000000671,1429.23
1970-01-01 00:00:00.000000672,1362.984
1970-01-01 00:00:00.000000673,889.99
1970-01-01 00:00:00.000000674,16.836
1970-01-01 00:00:00.000000675,574.986
1970-01-01 00:00:00.000000676,1368.718
1970-01-01 00:00:00.000000677,1184.254
1970-01-01 00:00:00.000000678,1471.32
1970-01-01 00:00:00.000000679,1377.99
1970-01-01 00:00:00.000000680,1150.704
1970-01-01 00:00:00.000000681,1121.18
1970-01-01 00:00:00.000000682,579.622
1970-01-01 00:00:00.000000683,220.698
1970-01-01 00:00:00.000000684,-174.948
1970-01-01 00:00:00.000000685,20.252
1970-01-01 00:00:00.000000686,1857.084
1970-01-01 00:00:00.000000687,1707.878
1970-01-01 00:00:00.000000688,2089.128
1970-01-01 00:00:00.000000689,1317.6
1970-01-01 00:00:00.000000690,995.398
1970-01-01 00:00:00.000000691,438.59
1970-01-01 00:00:00.000000692,-20.374
1970-01-01 00:00:00.000000693,516.182
1970-01-01 00:00:00.000000694,1118.13
1970-01-01 00:00:00.000000695,1040.416
1970-01-01 00:00:00.000000696,1385.066
1970-01-01 00:00:00.000000697,1361.276
1970-01-01 00:00:00.000000698,915.61
1970-01-01 00:00:00.000000699,632.692
1970-01-01 00:00:00.000000700,492.392
1970-01-01 00:00:00.000000701,-12.322
1970-01-01 00:00:00.000000702,614.514
1970-01-01 00:00:00.000000703,448.716
1970-01-01 00:00:00.000000704,1706.17
1970-01-01 00:00:00.000000705,1724.348
1970-01-01 00:00:00.000000706,1617.476
1970-01-01 00:00:00.000000707,921.71
1970-01-01 00:00:00.000000708,767.502
1970-01-01 00:00:00.000000709,512.278
1970-01-01 00:00:00.000000710,103.7
1970-01-01 00:00:00.000000711,874.984
1970-01-01 00:00:00.000000712,1234.03
1970-01-01 00:00:00.000000713,1306.376
1970-01-01 00:00:00.000000714,1340.658
1970-01-01 00:00:00.000000715,1023.092
1970-01-01 00:00:00.000000716,1144.97
1970-01-01 00:00:00.000000717,597.068
1970-01-01 00:00:00.000000718,376.98
1970-01-01 00:00:00.000000719,-80.276
1970-01-01 00:00:00.000000720,273.402
1970-01-01 00:00:00.000000721,1266.116
1970-01-01 00:00:00.000000722,1772.172
1970-01-01 00:00:00.000000723,1354.688
1970-01-01 00:00:00.000000724,1358.836
1970-01-01 00:00:00.000000725,704.306
1970-01-01 00:00:00.000000726,729.438
1970-01-01 00:00:00.000000727,358.802
1970-01-01 00:00:00.000000728,92.598
1970-01-01 00:00:00.000000729,1276.364
1970-01-01 00:00:00.000000730,902.678
1970-01-01 00:00:00.000000731,1583.926
1970-01-01 00:00:00.000000732,947.696
1970-01-01 00:00:00.000000733,1279.536
1970-01-01 00:00:00.000000734,1001.254
1970-01-01 00:00:00.000000735,679.052
1970-01-01 00:00:00.000000736,-228.14
1970-01-01 00:00:00.000000737,491.904
1970-01-01 00:00:00.000000738,527.04
1970-01-01 00:00:00.000000739,1628.09
1970-01-01 00:00:00.000000740,1368.962
1970-01-01 00:00:00.000000741,1252.208
1970-01-01 00:00:00.000000742,1096.414
1970-01-01 00:00:00.000000743,836.188
1970-01-01 00:00:00.000000744,280.112
1970-01-01 00:00:00.000000745,230.58
1970-01-01 00:00:00.000000746,1041.27
1970-01-01 00:00:00.000000747,1173.274
1970-01-01 00:00:00.000000748,1226.466
1970-01-01 00:00:00.000000749,1568.92
1970-01-01 00:00:00.000000750,919.636
1970-01-01 00:00:00.000000751,1296.372
1970-01-01 00:00:00.000000752,843.386
1970-01-01 00:00:00.000000753,450.18
1970-01-01 00:00:00.000000754,-120.17
1970-01-01 00:00:00.000000755,846.192
1970-01-01 00:00:00.000000756,982.71
1970-01-01 00:00:00.000000757,1948.34
1970-01-01 00:00:00.000000758,1913.448
1970-01-01 00:00:00.000000759,1234.03
1970-01-01 00:00:00.000000760,1096.78
1970-01-01 00:00:00.000000761,1043.588
1970-01-01 00:00:00.000000762,1.83
1970-01-01 00:00:00.000000763,422.364
1970-01-01 00:00:00.000000764,1014.43
1970-01-01 00:00:00.000000765,1078.602
1970-01-01 00:00:00.000000766,1446.066
1970-01-01 00:00:00.000000767,1563.186
1970-01-01 00:00:00.000000768,941.108
1970-01-01 00:00:00.000000769,1340.658
1970-01-01 00:00:00.000000770,-275.232
1970-01-01 00:00:00.000000771,-349.53
1970-01-01 00:00:00.000000772,-208.01
1970-01-01 00:00:00.000000773,1343.83
1970-01-01 00:00:00.000000774,1397.022
1970-01-01 00:00:00.000000775,1080.92
1970-01-01 00:00:00.000000776,1223.904
1970-01-01 00:00:00.000000777,1612.596
1970-01-01 00:00:00.000000778,691.008
1970-01-01 00:00:00.000000779,73.444
1970-01-01 00:00:00.000000780,748.714
1970-01-01 00:00:00.000000781,1371.402
1970-01-01 00:00:00.000000782,822.89
1970-01-01 00:00:00.000000783,1590.026
1970-01-01 00:00:00.000000784,1172.054
1970-01-01 00:00:00.000000785,1337.73
1970-01-01 00:00:00.000000786,1281.244
1970-01-01 00:00:00.000000787,213.012
1970-01-01 00:00:00.000000788,43.066
1970-01-01 00:00:00.000000789,818.986
1970-01-01 00:00:00.000000790,142.984
1970-01-01 00:00:00.000000791,1565.138
1970-01-01 00:00:00.000000792,1266.97
1970-01-01 00:00:00.000000793,1956.026
1970-01-01 00:00:00.000000794,1367.742
1970-01-01 00:00:00.000000795,547.902
1970-01-01 00:00:00.000000796,318.42
1970-01-01 00:00:00.000000797,-166.286
1970-01-01 00:00:00.000000798,1320.406
1970-01-01 00:00:00.000000799,844.972
1970-01-01 00:00:00.000000800,1000.034
1970-01-01 00:00:00.000000801,1341.634
1970-01-01 00:00:00.000000802,1581.608
1970-01-01 00:00:00.000000803,1119.35
1970-01-01 00:00:00.000000804,571.936
1970-01-01 00:00:00.000000805,202.154
1970-01-01 00:00:00.000000806,322.934
1970-01-01 00:00:00.000000807,775.92
1970-01-01 00:00:00.000000808,811.544
1970-01-01 00:00:00.000000809,1506.456
1970-01-01 00:00:00.000000810,2154.886
1970-01-01 00:00:00.000000811,1137.04
1970-01-01 00:00:00.000000812,1321.87
1970-01-01 00:00:00.000000813,472.384
1970-01-01 00:00:00.000000814,234.484
1970-01-01 00:00:00.000000815,587.674
1970-01-01 00:00:00.000000816,1336.632
1970-01-01 00:00:00.000000817,796.416
1970-01-01 00:00:00.000000818,1386.164
1970-01-01 00:00:00.000000819,1244.034
1970-01-01 00:00:00.000000820,963.678
1970-01-01 00:00:00.000000821,713.09
1970-01-01 00:00:00.000000822,703.94
1970-01-01 00:00:00.000000823,88.45
1970-01-01 00:00:00.000000824,319.03
1970-01-01 00:00:00.000000825,-94.062
1970-01-01 00:00:00.000000826,1330.166
1970-01-01 00:00:00.000000827,1699.338
1970-01-01 00:00:00.000000828,1958.954
1970-01-01 00:00:00.000000829,1036.512
1970-01-01 00:00:00.000000830,523.014
1970-01-01 00:00:00.000000831,509.106
1970-01-01 00:00:00.000000832,86.254
1970-01-01 00:00:00.000000833,76.86
1970-01-01 00:00:00.000000834,1003.694
1970-01-01 00:00:00.000000835,1370.304
1970-01-01 00:00:00.000000836,1211.582
1970-01-01 00:00:00.000000837,1748.382
1970-01-01 00:00:00.000000838,1688.724
1970-01-01 00:00:00.000000839,586.576
1970-01-01 00:00:00.000000840,241.682
1970-01-01 00:00:00.000000841,-147.864
1970-01-01 00:00:00.000000842,748.104
1970-01-01 00:00:00.000000843,-35.014
1970-01-01 00:00:00.000000844,1720.2
1970-01-01 00:00:00.000000845,1803.404
1970-01-01 00:00:00.000000846,1435.33
1970-01-01 00:00:00.000000847,974.902
1970-01-01 00:00:00.000000848,703.94
1970-01-01 00:00:00.000000849,536.678
1970-01-01 00:00:00.000000850,125.66
1970-01-01 00:00:00.000000851,1317.844
1970-01-01 00:00:00.000000852,1002.352
1970-01-01 00:00:00.000000853,1547.448
1970-01-01 00:00:00.000000854,1351.15
1970-01-01 00:00:00.000000855,1464.122
1970-01-01 00:00:00.000000856,985.516
1970-01-01 00:00:00.000000857,623.42
1970-01-01 00:00:00.000000858,105.774
1970-01-01 00:00:00.000000859,-201.056
1970-01-01 00:00:00.000000860,584.99
1970-01-01 00:00:00.000000861,1198.65
1970-01-01 00:00:00.000000862,1589.538
1970-01-01 00:00:00.000000863,1461.072
1970-01-01 00:00:00.000000864,1239.398
1970-01-01 00:00:00.000000865,819.23
1970-01-01 00:00:00.000000866,673.928
1970-01-01 00:00:00.000000867,124.806
1970-01-01 00:00:00.000000868,631.35
1970-01-01 00:00:00.000000869,880.474
1970-01-01 00:00:00.000000870,1255.624
1970-01-01 00:00:00.000000871,1499.624
1970-01-01 00:00:00.000000872,1334.436
1970-01-01 00:00:00.000000873,1103.246
1970-01-01 00:00:00.000000874,864.37
1970-01-01 00:00:00.000000875,504.348
1970-01-01 00:00:00.000000876,19.642
1970-01-01 00:00:00.000000877,324.032
1970-01-01 00:00:00.000000878,642.818
1970-01-01 00:00:00.000000879,1409.588
1970-01-01 00:00:00.000000880,1360.666
1970-01-01 00:00:00.000000881,1340.414
1970-01-01 00:00:00.000000882,758.23
1970-01-01 00:00:00.000000883,734.684
1970-01-01 00:00:00.000000884,400.16
1970-01-01 00:00:00.000000885,72.834
1970-01-01 00:00:00.000000886,436.516
1970-01-01 00:00:00.000000887,1488.034
1970-01-01 00:00:00.000000888,1471.076
1970-01-01 00:00:00.000000889,1430.206
1970-01-01 00:00:00.000000890,852.658
1970-01-01 00:00:00.000000891,1230.126
1970-01-01 00:00:00.000000892,862.784
1970-01-01 00:00:00.000000893,487.878
1970-01-01 00:00:00.000000894,75.518
1970-01-01 00:00:00.000000895,807.884
1970-01-01 00:00:00.000000896,451.278
1970-01-01 00:00:00.000000897,2050.942
1970-01-01 00:00:00.000000898,1941.02
1970-01-01 00:00:00.000000899,1142.896
1970-01-01 00:00:00.000000900,1237.812
1970-01-01 00:00:00.000000901,660.752
1970-01-01 00:00:00.000000902,367.22
1970-01-01 00:00:00.000000903,125.538
1970-01-01 00:00:00.000000904,1411.418
1970-01-01 00:00:00.000000905,1479.494
1970-01-01 00:00:00.000000906,1089.094
1970-01-01 00:00:00.000000907,1101.904
1970-01-01 00:00:00.000000908,1267.58
1970-01-01 00:00:00.000000909,1061.522
1970-01-01 00:00:00.000000910,-4.636
1970-01-01 00:00:00.000000911,-49.776
1970-01-01 00:00:00.000000912,-241.682
1970-01-01 00:00:00.000000913,1746.674
1970-01-01 00:00:00.000000914,1278.194
1970-01-01 00:00:00.000000915,1479.982
1970-01-01 00:00:00.000000916,1229.76
1970-01-01 00:00:00.000000917,1220.244
1970-01-01 00:00:00.000000918,885.964
1970-01-01 00:00:00.000000919,426.39
1970-01-01 00:00:00.000000920,149.084
1970-01-01 00:00:00.000000921,1418.738
1970-01-01 00:00:00.000000922,861.32
1970-01-01 00:00:00.000000923,1520.242
1970-01-01 00:00:00.000000924,1044.686
1970-01-01 00:00:00.000000925,1588.318
1970-01-01 00:00:00.000000926,1073.6
1970-01-01 00:00:00.000000927,895.114
1970-01-01 00:00:00.000000928,386.862
1970-01-01 00:00:00.000000929,845.094
1970-01-01 00:00:00.000000930,239.364
1970-01-01 00:00:00.000000931,1651.514
1970-01-01 00:00:00.000000932,1370.914
1970-01-01 00:00:00.000000933,1785.714
1970-01-01 00:00:00.000000934,1325.896
1970-01-01 00:00:00.000000935,863.272
1970-01-01 00:00:00.000000936,717.116
1970-01-01 00:00:00.000000937,333.792
1970-01-01 00:00:00.000000938,1006.622
1970-01-01 00:00:00.000000939,573.522
1970-01-01 00:00:00.000000940,1416.542
1970-01-01 00:00:00.000000941,1597.346
1970-01-01 00:00:00.000000942,982.466
1970-01-01 00:00:00.000000943,1316.868
1970-01-01 00:00:00.000000944,829.234
1970-01-01 00:00:00.000000945,386.13
1970-01-01 00:00:00.000000946,66.368
1970-01-01 00:00:00.000000947,839.604
1970-01-01 00:00:00.000000948,588.284
1970-01-01 00:00:00.000000949,1547.814
1970-01-01 00:00:00.000000950,1842.566
1970-01-01 00:00:00.000000951,1434.232
1970-01-01 00:00:00.000000952,1395.802
1970-01-01 00:00:00.000000953,636.962
1970-01-01 00:00:00.000000954,156.16
1970-01-01 00:00:00.000000955,389.912
1970-01-01 00:00:00.000000956,1211.46
1970-01-01 00:00:00.000000957,723.582
1970-01-01 00:00:00.000000958,1381.284
1970-01-01 00:00:00.000000959,1460.584
1970-01-01 00:00:00.000000960,1392.752
1970-01-01 00:00:00.000000961,1195.356
1970-01-01 00:00:00.000000962,747.86
1970-01-01 00:00:00.000000963,-86.864
1970-01-01 00:00:00.000000964,306.708
1970-01-01 00:00:00.000000965,435.418
1970-01-01 00:00:00.000000966,1392.996
1970-01-01 00:00:00.000000967,1734.474
1970-01-01 00:00:00.000000968,1617.598
1970-01-01 00:00:00.000000969,1083.604
1970-01-01 00:00:00.000000970,1281.122
1970-01-01 00:00:00.000000971,392.718
1970-01-01 00:00:00.000000972,91.012
1970-01-01 00:00:00.000000973,841.068
1970-01-01 00:00:00.000000974,1100.928
1970-01-01 00:00:00.000000975,1186.572
1970-01-01 00:00:00.000000976,1445.7
1970-01-01 00:00:00.000000977,1698.85
1970-01-01 00:00:00.000000978,1580.632
1970-01-01 00:00:00.000000979,588.162
1970-01-01 00:00:00.000000980,239.852
1970-01-01 00:00:00.000000981,69.418
1970-01-01 00:00:00.000000982,620.736
1970-01-01 00:00:00.000000983,448.96
1970-01-01 00:00:00.000000984,1537.444
1970-01-01 00:00:00.000000985,1938.946
1970-01-01 00:00:00.000000986,1372.256
1970-01-01 00:00:00.000000987,1383.358
1970-01-01 00:00:00.000000988,769.21
1970-01-01 00:00:00.000000989,-9.028
1970-01-01 00:00:00.000000990,-9.028
1970-01-01 00:00:00.000000991,1433.744
1970-01-01 00:00:00.000000992,740.784
1970-01-01 00:00:00.000000993,991.616
1970-01-01 00:00:00.000000994,1650.66
1970-01-01 00:00:00.000000995,1325.286
1970-01-01 00:00:00.000000996,989.664
1970-01-01 00:00:00.000000997,1019.554
1970-01-01 00:00:00.000000998,256.688
1970-01-01 00:00:00.000000999,214.72
1970-01-01 00:00:00.000001000,425.536
1970-01-01 00:00:00.000001001,1343.22
1970-01-01 00:00:00.000001002,1483.642
1970-01-01 00:00:00.000001003,1816.092
1970-01-01 00:00:00.000001004,955.138
1970-01-01 00:00:00.000001005,1311.256
1970-01-01 00:00:00.000001006,606.828
1970-01-01 00:00:00.000001007,-2.196
1970-01-01 00:00:00.000001008,466.162
1970-01-01 00:00:00.000001009,1599.42
1970-01-01 00:00:00.000001010,563.64
1970-01-01 00:00:00.000001011,1832.806
1970-01-01 00:00:00.000001012,1164.124
1970-01-01 00:00:00.000001013,1267.092
1970-01-01 00:00:00.000001014,783.606
1970-01-01 00:00:00.000001015,464.454
1970-01-01 00:00:00.000001016,52.948
1970-01-01 00:00:00.000001017,165.798
1970-01-01 00:00:00.000001018,668.682
1970-01-01 00:00:00.000001019,1537.078
1970-01-01 00:00:00.000001020,1550.742
1970-01-01 00:00:00.000001021,1422.642
1970-01-01 00:00:00.000001022,858.636
1970-01-01 00:00:00.000001023,687.104
1970-01-01 00:00:00.000001024,385.764
1970-01-01 00:00:00.000001025,458.72
1970-01-01 00:00:00.000001026,455.06
1970-01-01 00:00:00.000001027,1355.176
1970-01-01 00:00:00.000001028,1219.39
1970-01-01 00:00:00.000001029,1601.86
1970-01-01 00:00:00.000001030,1636.264
1970-01-01 00:00:00.000001031,1115.324
1970-01-01 00:00:00.000001032,718.336
1970-01-01 00:00:00.000001033,646.112
1970-01-01 00:00:00.000001034,-220.332
1970-01-01 00:00:00.000001035,891.088
1970-01-01 00:00:00.000001036,327.204
1970-01-01 00:00:00.000001037,2219.18
1970-01-01 00:00:00.000001038,1229.028
1970-01-01 00:00:00.000001039,1054.934
1970-01-01 00:00:00.000001040,859.49
1970-01-01 00:00:00.000001041,767.624
1970-01-01 00:00:00.000001042,280.478
1970-01-01 00:00:00.000001043,36.966
1970-01-01 00:00:00.000001044,987.468
1970-01-01 00:00:00.000001045,1250.622
1970-01-01 00:00:00.000001046,1036.634
1970-01-01 00:00:00.000001047,1155.096
1970-01-01 00:00:00.000001048,1080.798
1970-01-01 00:00:00.000001049,1086.044
1970-01-01 00:00:00.000001050,579.256
1970-01-01 00:00:00.000001051,-364.17
1970-01-01 00:00:00.000001052,71.98
1970-01-01 00:00:00.000001053,700.036
1970-01-01 00:00:00.000001054,1548.912
1970-01-01 00:00:00.000001055,1530.856
1970-01-01 00:00:00.000001056,1256.112
1970-01-01 00:00:00.000001057,1398.242
1970-01-01 00:00:00.000001058,802.028
1970-01-01 00:00:00.000001059,185.44
1970-01-01 00:00:00.000001060,122.0
1970-01-01 00:00:00.000001061,529.358
1970-01-01 00:00:00.000001062,1423.374
1970-01-01 00:00:00.000001063,916.708
1970-01-01 00:00:00.000001064,1481.568
1970-01-01 00:00:00.000001065,1415.81
1970-01-01 00:00:00.000001066,1202.798
1970-01-01 00:00:00.000001067,1346.636
1970-01-01 00:00:00.000001068,157.868
1970-01-01 00:00:00.000001069,-16.836
1970-01-01 00:00:00.000001070,572.424
1970-01-01 00:00:00.000001071,578.158
1970-01-01 00:00:00.000001072,1701.046
1970-01-01 00:00:00.000001073,1266.116
1970-01-01 00:00:00.000001074,1023.824
1970-01-01 00:00:00.000001075,1185.108
1970-01-01 00:00:00.000001076,455.914
1970-01-01 00:00:00.000001077,377.59
1970-01-01 00:00:00.000001078,-187.392
1970-01-01 00:00:00.000001079,818.132
1970-01-01 00:00:00.000001080,723.094
1970-01-01 00:00:00.000001081,1086.898
1970-01-01 00:00:00.000001082,1530.612
1970-01-01 00:00:00.000001083,1335.29
1970-01-01 00:00:00.000001084,1043.1
1970-01-01 00:00:00.000001085,-160.796
1970-01-01 00:00:00.000001086,-164.212
1970-01-01 00:00:00.000001087,-66.49
1970-01-01 00:00:00.000001088,513.376
1970-01-01 00:00:00.000001089,1077.748
1970-01-01 00:00:00.000001090,1323.944
1970-01-01 00:00:00.000001091,1806.82
1970-01-01 00:00:00.000001092,1334.192
1970-01-01 00:00:00.000001093,935.984
1970-01-01 00:00:00.000001094,668.56
1970-01-01 00:00:00.000001095,-151.646
1970-01-01 00:00:00.000001096,506.3
1970-01-01 00:00:00.000001097,1644.194
1970-01-01 00:00:00.000001098,576.206
1970-01-01 00:00:00.000001099,1273.924
1970-01-01 00:00:00.000001100,1050.908
1970-01-01 00:00:00.000001101,1309.792
1970-01-01 00:00:00.000001102,973.682
1970-01-01 00:00:00.000001103,259.494
1970-01-01 00:00:00.000001104,48.312
1970-01-01 00:00:00.000001105,229.116
1970-01-01 00:00:00.000001106,915.854
1970-01-01 00:00:00.000001107,1408.002
1970-01-01 00:00:00.000001108,1697.996
1970-01-01 00:00:00.000001109,1311.744
1970-01-01 00:00:00.000001110,1200.358
1970-01-01 00:00:00.000001111,501.664
1970-01-01 00:00:00.000001112,439.932
1970-01-01 00:00:00.000001113,116.754
1970-01-01 00:00:00.000001114,1126.67
1970-01-01 00:00:00.000001115,1363.106
1970-01-01 00:00:00.000001116,1491.938
1970-01-01 00:00:00.000001117,1028.216
1970-01-01 00:00:00.000001118,1623.698
1970-01-01 00:00:00.000001119,679.174
1970-01-01 00:00:00.000001120,369.538
1970-01-01 00:00:00.000001121,287.432
1970-01-01 00:00:00.000001122,-336.354
1970-01-01 00:00:00.000001123,674.05
1970-01-01 00:00:00.000001124,-137.86
1970-01-01 00:00:00.000001125,2100.596
1970-01-01 00:00:00.000001126,1569.042
1970-01-01 00:00:00.000001127,1181.814
1970-01-01 00:00:00.000001128,958.798
1970-01-01 00:00:00.000001129,295.606
1970-01-01 00:00:00.000001130,224.846
1970-01-01 00:00:00.000001131,556.198
1970-01-01 00:00:00.000001132,1077.992
1970-01-01 00:00:00.000001133,1089.948
1970-01-01 00:00:00.000001134,1977.498
1970-01-01 00:00:00.000001135,1292.834
1970-01-01 00:00:00.000001136,977.586
1970-01-01 00:00:00.000001137,909.022
1970-01-01 00:00:00.000001138,861.564
1970-01-01 00:00:00.000001139,105.896
1970-01-01 00:00:00.000001140,105.896
1970-01-01 00:00:00.000001141,904.264
1970-01-01 00:00:00.000001142,1506.7
1970-01-01 00:00:00.000001143,1958.1
1970-01-01 00:00:00.000001144,1444.358
1970-01-01 00:00:00.000001145,841.922
1970-01-01 00:00:00.000001146,649.284
1970-01-01 00:00:00.000001147,738.222
1970-01-01 00:00:00.000001148,44.408
1970-01-01 00:00:00.000001149,386.374
1970-01-01 00:00:00.000001150,1384.09
1970-01-01 00:00:00.000001151,1657.858
1970-01-01 00:00:00.000001152,1494.866
1970-01-01 00:00:00.000001153,1142.774
1970-01-01 00:00:00.000001154,983.076
1970-01-01 00:00:00.000001155,800.32
1970-01-01 00:00:00.000001156,563.762
1970-01-01 00:00:00.000001157,-13.054
1970-01-01 00:00:00.000001158,253.15
1970-01-01 00:00:00.000001159,445.544
1970-01-01 00:00:00.000001160,1579.9
1970-01-01 00:00:00.000001161,1630.164
1970-01-01 00:00:00.000001162,1285.148
1970-01-01 00:00:00.000001163,832.284
1970-01-01 00:00:00.000001164,695.034
1970-01-01 00:00:00.000001165,454.206
1970-01-01 00:00:00.000001166,106.14
1970-01-01 00:00:00.000001167,1111.054
1970-01-01 00:00:00.000001168,1171.078
1970-01-01 00:00:00.000001169,1563.064
1970-01-01 00:00:00.000001170,1077.016
1970-01-01 00:00:00.000001171,1033.218
1970-01-01 00:00:00.000001172,1060.058
1970-01-01 00:00:00.000001173,925.126
1970-01-01 00:00:00.000001174,265.106
1970-01-01 00:00:00.000001175,-0.244
1970-01-01 00:00:00.000001176,809.714
1970-01-01 00:00:00.000001177,620.248
1970-01-01 00:00:00.000001178,1926.014
1970-01-01 00:00:00.000001179,1543.3
1970-01-01 00:00:00.000001180,1002.23
1970-01-01 00:00:00.000001181,1001.132
1970-01-01 00:00:00.000001182,945.988
1970-01-01 00:00:00.000001183,127.002
1970-01-01 00:00:00.000001184,147.132
1970-01-01 00:00:00.000001185,1132.648
1970-01-01 00:00:00.000001186,1242.57
1970-01-01 00:00:00.000001187,1175.104
1970-01-01 00:00:00.000001188,1667.618
1970-01-01 00:00:00.000001189,980.27
1970-01-01 00:00:00.000001190,1078.846
1970-01-01 00:00:00.000001191,635.01
1970-01-01 00:00:00.000001192,-255.59
1970-01-01 00:00:00.000001193,225.944
1970-01-01 00:00:00.000001194,1600.03
1970-01-01 00:00:00.000001195,1597.59
1970-01-01 00:00:00.000001196,1149.972
1970-01-01 00:00:00.000001197,1202.676
1970-01-01 00:00:00.000001198,1379.332
1970-01-01 00:00:00.000001199,732.122
1970-01-01 00:00:00.000001200,429.196
1970-01-01 00:00:00.000001201,34.526
1970-01-01 00:00:00.000001202,735.294
1970-01-01 00:00:00.000001203,997.838
1970-01-01 00:00:00.000001204,1473.882
1970-01-01 00:00:00.000001205,1882.704
1970-01-01 00:00:00.000001206,917.318
1970-01-01 00:00:00.000001207,1116.544
1970-01-01 00:00:00.000001208,1058.106
1970-01-01 00:00:00.000001209,108.702
1970-01-01 00:00:00.000001210,8.662
1970-01-01 00:00:00.000001211,620.858
1970-01-01 00:00:00.000001212,1954.562
1970-01-01 00:00:00.000001213,1963.468
1970-01-01 00:00:00.000001214,1870.992
1970-01-01 00:00:00.000001215,1051.762
1970-01-01 00:00:00.000001216,1118.984
1970-01-01 00:00:00.000001217,781.044
1970-01-01 00:00:00.000001218,135.176
1970-01-01 00:00:00.000001219,-37.942
1970-01-01 00:00:00.000001220,971.486
1970-01-01 00:00:00.000001221,865.956
1970-01-01 00:00:00.000001222,1116.178
1970-01-01 00:00:00.000001223,1593.442
1970-01-01 00:00:00.000001224,1313.086
1970-01-01 00:00:00.000001225,847.9
1970-01-01 00:00:00.000001226,390.156
1970-01-01 00:00:00.000001227,-178.364
1970-01-01 00:00:00.000001228,96.99
1970-01-01 00:00:00.000001229,366.244
1970-01-01 00:00:00.000001230,1239.398
1970-01-01 00:00:00.000001231,1446.554
1970-01-01 00:00:00.000001232,1548.79
1970-01-01 00:00:00.000001233,1437.648
1970-01-01 00:00:00.000001234,812.52
1970-01-01 00:00:00.000001235,370.27
1970-01-01 00:00:00.000001236,10.004
1970-01-01 00:00:00.000001237,773.724
1970-01-01 00:00:00.000001238,1597.102
1970-01-01 00:00:00.000001239,1363.96
1970-01-01 00:00:00.000001240,1375.794
1970-01-01 00:00:00.000001241,1316.624
1970-01-01 00:00:00.000001242,1281.244
1970-01-01 00:00:00.000001243,1093.73
1970-01-01 00:00:00.000001244,590.114
1970-01-01 00:00:00.000001245,15.372
1970-01-01 00:00:00.000001246,595.36
1970-01-01 00:00:00.000001247,1320.04
1970-01-01 00:00:00.000001248,1534.15
1970-01-01 00:00:00.000001249,1591.124
1970-01-01 00:00:00.000001250,1258.186
1970-01-01 00:00:00.000001251,1121.302
1970-01-01 00:00:00.000001252,506.178
1970-01-01 00:00:00.000001253,679.174
1970-01-01 00:00:00.000001254,43.432
1970-01-01 00:00:00.000001255,956.48
1970-01-01 00:00:00.000001256,1346.514
1970-01-01 00:00:00.000001257,1550.254
1970-01-01 00:00:00.000001258,1402.756
1970-01-01 00:00:00.000001259,1399.34
1970-01-01 00:00:00.000001260,878.278
1970-01-01 00:00:00.000001261,587.308
1970-01-01 00:00:00.000001262,285.114
1970-01-01 00:00:00.000001263,57.828
1970-01-01 00:00:00.000001264,528.26
1970-01-01 00:00:00.000001265,1685.796
1970-01-01 00:00:00.000001266,1729.106
1970-01-01 00:00:00.000001267,1400.926
1970-01-01 00:00:00.000001268,1392.874
1970-01-01 00:00:00.000001269,1118.496
1970-01-01 00:00:00.000001270,411.14
1970-01-01 00:00:00.000001271,48.312
1970-01-01 00:00:00.000001272,1351.15
1970-01-01 00:00:00.000001273,521.916
1970-01-01 00:00:00.000001274,1135.21
1970-01-01 00:00:00.000001275,1483.276
1970-01-01 00:00:00.000001276,927.932
1970-01-01 00:00:00.000001277,1254.038
1970-01-01 00:00:00.000001278,1039.562
1970-01-01 00:00:00.000001279,-62.464
1970-01-01 00:00:00.000001280,328.79
1970-01-01 00:00:00.000001281,682.102
1970-01-01 00:00:00.000001282,1235.494
1970-01-01 00:00:00.000001283,1478.03
1970-01-01 00:00:00.000001284,2153.3
1970-01-01 00:00:00.000001285,1162.416
1970-01-01 00:00:00.000001286,923.54
1970-01-01 00:00:00.000001287,540.582
1970-01-01 00:00:00.000001288,261.69
1970-01-01 00:00:00.000001289,552.782
1970-01-01 00:00:00.000001290,1123.864
1970-01-01 00:00:00.000001291,972.95
1970-01-01 00:00:00.000001292,1714.466
