time_captured,04_out_raw_accY
1970-01-01 00:00:00.000000647,-307.562
1970-01-01 00:00:00.000000648,-242.658
1970-01-01 00:00:00.000000649,-105.53
1970-01-01 00:00:00.000000650,-331.84
1970-01-01 00:00:00.000000651,-187.392
1970-01-01 00:00:00.000000652,-347.212
1970-01-01 00:00:00.000000653,18.91
1970-01-01 00:00:00.000000654,62.342
1970-01-01 00:00:00.000000655,194.224
1970-01-01 00:00:00.000000656,306.342
1970-01-01 00:00:00.000000657,334.89
1970-01-01 00:00:00.000000658,579.988
1970-01-01 00:00:00.000000659,56.852
1970-01-01 00:00:00.000000660,131.028
1970-01-01 00:00:00.000000661,-217.648
1970-01-01 00:00:00.000000662,-290.36
1970-01-01 00:00:00.000000663,-157.868
1970-01-01 00:00:00.000000664,60.756
1970-01-01 00:00:00.000000665,53.314
1970-01-01 00:00:00.000000666,227.286
1970-01-01 00:00:00.000000667,201.788
1970-01-01 00:00:00.000000668,298.778
1970-01-01 00:00:00.000000669,159.698
1970-01-01 00:00:00.000000670,-55.144
1970-01-01 00:00:00.000000671,51.484
1970-01-01 00:00:00.000000672,-181.17
1970-01-01 00:00:00.000000673,-226.31
1970-01-01 00:00:00.000000674,-172.752
1970-01-01 00:00:00.000000675,-131.028
1970-01-01 00:00:00.000000676,-244.732
1970-01-01 00:00:00.000000677,-482.876
1970-01-01 00:00:00.000000678,186.782
1970-01-01 00:00:00.000000679,-305.732
1970-01-01 00:00:00.000000680,29.89
1970-01-01 00:00:00.000000681,-15.006
1970-01-01 00:00:00.000000682,184.098
1970-01-01 00:00:00.000000683,507.032
1970-01-01 00:00:00.000000684,187.392
1970-01-01 00:00:00.000000685,532.164
1970-01-01 00:00:00.000000686,225.09
1970-01-01 00:00:00.000000687,490.806
1970-01-01 00:00:00.000000688,6.588
1970-01-01 00:00:00.000000689,-294.996
1970-01-01 00:00:00.000000690,-512.278
1970-01-01 00:00:00.000000691,-310.002
1970-01-01 00:00:00.000000692,-233.996
1970-01-01 00:00:00.000000693,-233.996
1970-01-01 00:00:00.000000694,-229.604
1970-01-01 00:00:00.000000695,236.192
1970-01-01 00:00:00.000000696,84.18
1970-01-01 00:00:00.000000697,101.87
1970-01-01 00:00:00.000000698,282.43
1970-01-01 00:00:00.000000699,474.702
1970-01-01 00:00:00.000000700,-94.55
1970-01-01 00:00:00.000000701,-5.124
1970-01-01 00:00:00.000000702,-397.232
1970-01-01 00:00:00.000000703,-694.058
1970-01-01 00:00:00.000000704,-517.646
1970-01-01 00:00:00.000000705,-236.314
1970-01-01 00:00:00.000000706,-120.17
1970-01-01 00:00:00.000000707,59.658
1970-01-01 00:00:00.000000708,-48.434
1970-01-01 00:00:00.000000709,127.612
1970-01-01 00:00:00.000000710,42.334
1970-01-01 00:00:00.000000711,-564.616
1970-01-01 00:00:00.000000712,-564.616
1970-01-01 00:00:00.000000713,303.658
1970-01-01 00:00:00.000000714,-274.012
1970-01-01 00:00:00.000000715,-201.178
1970-01-01 00:00:00.000000716,-20.496
1970-01-01 00:00:00.000000717,-331.962
1970-01-01 00:00:00.000000718,-287.554
1970-01-01 00:00:00.000000719,-244.854
1970-01-01 00:00:00.000000720,-220.942
1970-01-01 00:00:00.000000721,-220.942
1970-01-01 00:00:00.000000722,48.312
1970-01-01 00:00:00.000000723,271.694
1970-01-01 00:00:00.000000724,669.17
1970-01-01 00:00:00.000000725,-27.816
1970-01-01 00:00:00.000000726,303.658
1970-01-01 00:00:00.000000727,183.366
1970-01-01 00:00:00.000000728,337.94
1970-01-01 00:00:00.000000729,-176.168
1970-01-01 00:00:00.000000730,-197.518
1970-01-01 00:00:00.000000731,-35.38
1970-01-01 00:00:00.000000732,-155.794
1970-01-01 00:00:00.000000733,47.092
1970-01-01 00:00:00.000000734,390.766
1970-01-01 00:00:00.000000735,-573.156
1970-01-01 00:00:00.000000736,-195.2
1970-01-01 00:00:00.000000737,-77.592
1970-01-01 00:00:00.000000738,38.796
1970-01-01 00:00:00.000000739,-290.238
1970-01-01 00:00:00.000000740,545.096
1970-01-01 00:00:00.000000741,-82.35
1970-01-01 00:00:00.000000742,214.232
1970-01-01 00:00:00.000000743,318.054
1970-01-01 00:00:00.000000744,-15.494
1970-01-01 00:00:00.000000745,6.1
1970-01-01 00:00:00.000000746,38.186
1970-01-01 00:00:00.000000747,-313.296
1970-01-01 00:00:00.000000748,-169.824
1970-01-01 00:00:00.000000749,-567.422
1970-01-01 00:00:00.000000750,26.596
1970-01-01 00:00:00.000000751,-253.638
1970-01-01 00:00:00.000000752,62.586
1970-01-01 00:00:00.000000753,-621.712
1970-01-01 00:00:00.000000754,6.588
1970-01-01 00:00:00.000000755,8.052
1970-01-01 00:00:00.000000756,-4.758
1970-01-01 00:00:00.000000757,106.872
1970-01-01 00:00:00.000000758,205.936
1970-01-01 00:00:00.000000759,273.036
1970-01-01 00:00:00.000000760,255.102
1970-01-01 00:00:00.000000761,-403.698
1970-01-01 00:00:00.000000762,-16.348
1970-01-01 00:00:00.000000763,157.502
1970-01-01 00:00:00.000000764,-151.158
1970-01-01 00:00:00.000000765,296.948
1970-01-01 00:00:00.000000766,-273.402
1970-01-01 00:00:00.000000767,-247.782
1970-01-01 00:00:00.000000768,-29.158
1970-01-01 00:00:00.000000769,-25.62
1970-01-01 00:00:00.000000770,-135.786
1970-01-01 00:00:00.000000771,115.168
1970-01-01 00:00:00.000000772,117.974
1970-01-01 00:00:00.000000773,-18.178
1970-01-01 00:00:00.000000774,191.784
1970-01-01 00:00:00.000000775,-255.956
1970-01-01 00:00:00.000000776,-64.66
1970-01-01 00:00:00.000000777,36.966
1970-01-01 00:00:00.000000778,-144.326
1970-01-01 00:00:00.000000779,-80.642
1970-01-01 00:00:00.000000780,-723.948
1970-01-01 00:00:00.000000781,-192.638
1970-01-01 00:00:00.000000782,-141.52
1970-01-01 00:00:00.000000783,-225.7
1970-01-01 00:00:00.000000784,233.752
1970-01-01 00:00:00.000000785,264.618
1970-01-01 00:00:00.000000786,80.154
1970-01-01 00:00:00.000000787,623.786
1970-01-01 00:00:00.000000788,297.192
1970-01-01 00:00:00.000000789,341.844
1970-01-01 00:00:00.000000790,-174.094
1970-01-01 00:00:00.000000791,-282.064
1970-01-01 00:00:00.000000792,-182.512
1970-01-01 00:00:00.000000793,-137.25
1970-01-01 00:00:00.000000794,-227.286
1970-01-01 00:00:00.000000795,133.712
1970-01-01 00:00:00.000000796,20.13
1970-01-01 00:00:00.000000797,192.394
1970-01-01 00:00:00.000000798,548.756
1970-01-01 00:00:00.000000799,-1.464
1970-01-01 00:00:00.000000800,148.596
1970-01-01 00:00:00.000000801,80.642
1970-01-01 00:00:00.000000802,27.084
1970-01-01 00:00:00.000000803,-212.768
1970-01-01 00:00:00.000000804,-107.238
1970-01-01 00:00:00.000000805,-161.04
1970-01-01 00:00:00.000000806,-196.298
1970-01-01 00:00:00.000000807,214.842
1970-01-01 00:00:00.000000808,73.078
1970-01-01 00:00:00.000000809,53.07
1970-01-01 00:00:00.000000810,285.846
1970-01-01 00:00:00.000000811,29.28
1970-01-01 00:00:00.000000812,327.082
1970-01-01 00:00:00.000000813,317.2
1970-01-01 00:00:00.000000814,737.368
1970-01-01 00:00:00.000000815,153.964
1970-01-01 00:00:00.000000816,456.768
1970-01-01 00:00:00.000000817,46.482
1970-01-01 00:00:00.000000818,362.828
1970-01-01 00:00:00.000000819,-114.802
1970-01-01 00:00:00.000000820,-356.85
1970-01-01 00:00:00.000000821,-532.042
1970-01-01 00:00:00.000000822,-310.124
1970-01-01 00:00:00.000000823,-285.968
1970-01-01 00:00:00.000000824,420.778
1970-01-01 00:00:00.000000825,420.778
1970-01-01 00:00:00.000000826,-12.322
1970-01-01 00:00:00.000000827,240.34
1970-01-01 00:00:00.000000828,371.246
1970-01-01 00:00:00.000000829,63.806
1970-01-01 00:00:00.000000830,-33.062
1970-01-01 00:00:00.000000831,-324.154
1970-01-01 00:00:00.000000832,-562.054
1970-01-01 00:00:00.000000833,-373.442
1970-01-01 00:00:00.000000834,-497.15
1970-01-01 00:00:00.000000835,-823.622
1970-01-01 00:00:00.000000836,-250.588
1970-01-01 00:00:00.000000837,-59.658
1970-01-01 00:00:00.000000838,-173.85
1970-01-01 00:00:00.000000839,144.204
1970-01-01 00:00:00.000000840,-680.516
1970-01-01 00:00:00.000000841,-77.836
1970-01-01 00:00:00.000000842,177.876
1970-01-01 00:00:00.000000843,-103.822
1970-01-01 00:00:00.000000844,-229.97
1970-01-01 00:00:00.000000845,-92.11
1970-01-01 00:00:00.000000846,-357.826
1970-01-01 00:00:00.000000847,-307.196
1970-01-01 00:00:00.000000848,-142.13
1970-01-01 00:00:00.000000849,-498.37
1970-01-01 00:00:00.000000850,-424.438
1970-01-01 00:00:00.000000851,111.63
1970-01-01 00:00:00.000000852,-315.37
1970-01-01 00:00:00.000000853,686.006
1970-01-01 00:00:00.000000854,15.006
1970-01-01 00:00:00.000000855,153.232
1970-01-01 00:00:00.000000856,519.476
1970-01-01 00:00:00.000000857,287.066
1970-01-01 00:00:00.000000858,48.068
1970-01-01 00:00:00.000000859,-146.522
1970-01-01 00:00:00.000000860,-19.764
1970-01-01 00:00:00.000000861,-213.622
1970-01-01 00:00:00.000000862,208.01
1970-01-01 00:00:00.000000863,193.858
1970-01-01 00:00:00.000000864,-589.748
1970-01-01 00:00:00.000000865,-497.516
1970-01-01 00:00:00.000000866,22.814
1970-01-01 00:00:00.000000867,217.892
1970-01-01 00:00:00.000000868,-161.284
1970-01-01 00:00:00.000000869,546.194
1970-01-01 00:00:00.000000870,-36.478
1970-01-01 00:00:00.000000871,117.364
1970-01-01 00:00:00.000000872,356.362
1970-01-01 00:00:00.000000873,122.854
1970-01-01 00:00:00.000000874,189.954
1970-01-01 00:00:00.000000875,20.74
1970-01-01 00:00:00.000000876,-169.092
1970-01-01 00:00:00.000000877,-289.994
1970-01-01 00:00:00.000000878,-392.474
1970-01-01 00:00:00.000000879,-196.054
1970-01-01 00:00:00.000000880,129.076
1970-01-01 00:00:00.000000881,-183.244
1970-01-01 00:00:00.000000882,-207.766
1970-01-01 00:00:00.000000883,149.816
1970-01-01 00:00:00.000000884,-230.702
1970-01-01 00:00:00.000000885,155.062
1970-01-01 00:00:00.000000886,415.044
1970-01-01 00:00:00.000000887,492.514
1970-01-01 00:00:00.000000888,449.692
1970-01-01 00:00:00.000000889,76.738
1970-01-01 00:00:00.000000890,199.348
1970-01-01 00:00:00.000000891,459.086
1970-01-01 00:00:00.000000892,66.49
1970-01-01 00:00:00.000000893,-42.822
1970-01-01 00:00:00.000000894,-365.39
1970-01-01 00:00:00.000000895,-439.2
1970-01-01 00:00:00.000000896,-147.132
1970-01-01 00:00:00.000000897,-150.792
1970-01-01 00:00:00.000000898,105.042
1970-01-01 00:00:00.000000899,-346.114
1970-01-01 00:00:00.000000900,303.048
1970-01-01 00:00:00.000000901,241.194
1970-01-01 00:00:00.000000902,380.884
1970-01-01 00:00:00.000000903,461.282
1970-01-01 00:00:00.000000904,-61.61
1970-01-01 00:00:00.000000905,-352.702
1970-01-01 00:00:00.000000906,-300.608
1970-01-01 00:00:00.000000907,-511.912
1970-01-01 00:00:00.000000908,-793.976
1970-01-01 00:00:00.000000909,-162.87
1970-01-01 00:00:00.000000910,83.814
1970-01-01 00:00:00.000000911,11.712
1970-01-01 00:00:00.000000912,-171.654
1970-01-01 00:00:00.000000913,253.15
1970-01-01 00:00:00.000000914,54.534
1970-01-01 00:00:00.000000915,20.13
1970-01-01 00:00:00.000000916,527.894
1970-01-01 00:00:00.000000917,400.77
1970-01-01 00:00:00.000000918,-523.258
1970-01-01 00:00:00.000000919,-523.258
1970-01-01 00:00:00.000000920,-579.012
1970-01-01 00:00:00.000000921,-56.852
1970-01-01 00:00:00.000000922,-200.446
1970-01-01 00:00:00.000000923,-113.826
1970-01-01 00:00:00.000000924,81.496
1970-01-01 00:00:00.000000925,165.188
1970-01-01 00:00:00.000000926,-32.818
1970-01-01 00:00:00.000000927,783.85
1970-01-01 00:00:00.000000928,-55.51
1970-01-01 00:00:00.000000929,-12.322
1970-01-01 00:00:00.000000930,54.29
1970-01-01 00:00:00.000000931,76.372
1970-01-01 00:00:00.000000932,-358.802
1970-01-01 00:00:00.000000933,-319.762
1970-01-01 00:00:00.000000934,-242.048
1970-01-01 00:00:00.000000935,153.72
1970-01-01 00:00:00.000000936,299.998
1970-01-01 00:00:00.000000937,-425.658
1970-01-01 00:00:00.000000938,-542.656
1970-01-01 00:00:00.000000939,126.148
1970-01-01 00:00:00.000000940,-115.656
1970-01-01 00:00:00.000000941,226.066
1970-01-01 00:00:00.000000942,-99.308
1970-01-01 00:00:00.000000943,751.886
1970-01-01 00:00:00.000000944,364.78
1970-01-01 00:00:00.000000945,234.606
1970-01-01 00:00:00.000000946,254.492
1970-01-01 00:00:00.000000947,254.492
1970-01-01 00:00:00.000000948,-134.444
1970-01-01 00:00:00.000000949,-419.558
1970-01-01 00:00:00.000000950,-285.602
1970-01-01 00:00:00.000000951,29.524
1970-01-01 00:00:00.000000952,48.312
1970-01-01 00:00:00.000000953,31.476
1970-01-01 00:00:00.000000954,-36.112
1970-01-01 00:00:00.000000955,-225.212
1970-01-01 00:00:00.000000956,-34.77
1970-01-01 00:00:00.000000957,370.636
1970-01-01 00:00:00.000000958,5.49
1970-01-01 00:00:00.000000959,102.358
1970-01-01 00:00:00.000000960,-81.13
1970-01-01 00:00:00.000000961,-299.632
1970-01-01 00:00:00.000000962,-58.804
1970-01-01 00:00:00.000000963,-465.064
1970-01-01 00:00:00.000000964,-30.134
1970-01-01 00:00:00.000000965,84.668
1970-01-01 00:00:00.000000966,144.448
1970-01-01 00:00:00.000000967,290.36
1970-01-01 00:00:00.000000968,41.846
1970-01-01 00:00:00.000000969,-371.246
1970-01-01 00:00:00.000000970,-69.784
1970-01-01 00:00:00.000000971,-150.304
1970-01-01 00:00:00.000000972,-348.066
1970-01-01 00:00:00.000000973,-294.386
1970-01-01 00:00:00.000000974,-68.564
1970-01-01 00:00:00.000000975,-162.26
1970-01-01 00:00:00.000000976,-169.458
1970-01-01 00:00:00.000000977,199.47
1970-01-01 00:00:00.000000978,-425.292
1970-01-01 00:00:00.000000979,-226.92
1970-01-01 00:00:00.000000980,136.762
1970-01-01 00:00:00.000000981,-311.832
1970-01-01 00:00:00.000000982,180.316
1970-01-01 00:00:00.000000983,128.466
1970-01-01 00:00:00.000000984,369.66
1970-01-01 00:00:00.000000985,411.384
1970-01-01 00:00:00.000000986,165.432
1970-01-01 00:00:00.000000987,193.858
1970-01-01 00:00:00.000000988,-324.886
1970-01-01 00:00:00.000000989,-54.412
1970-01-01 00:00:00.000000990,136.03
1970-01-01 00:00:00.000000991,77.348
1970-01-01 00:00:00.000000992,-421.144
1970-01-01 00:00:00.000000993,-331.474
1970-01-01 00:00:00.000000994,-40.504
1970-01-01 00:00:00.000000995,22.692
1970-01-01 00:00:00.000000996,-86.376
1970-01-01 00:00:00.000000997,-149.694
1970-01-01 00:00:00.000000998,652.7
1970-01-01 00:00:00.000000999,105.652
1970-01-01 00:00:00.000001000,66.368
1970-01-01 00:00:00.000001001,96.746
1970-01-01 00:00:00.000001002,-363.072
1970-01-01 00:00:00.000001003,4.27
1970-01-01 00:00:00.000001004,4.27
1970-01-01 00:00:00.000001005,-130.906
1970-01-01 00:00:00.000001006,-373.442
1970-01-01 00:00:00.000001007,-115.412
1970-01-01 00:00:00.000001008,298.778
1970-01-01 00:00:00.000001009,135.542
1970-01-01 00:00:00.000001010,351.238
1970-01-01 00:00:00.000001011,-568.032
1970-01-01 00:00:00.000001012,-476.41
1970-01-01 00:00:00.000001013,-152.378
1970-01-01 00:00:00.000001014,-233.142
1970-01-01 00:00:00.000001015,-59.414
1970-01-01 00:00:00.000001016,120.658
1970-01-01 00:00:00.000001017,-126.514
1970-01-01 00:00:00.000001018,270.596
1970-01-01 00:00:00.000001019,100.65
1970-01-01 00:00:00.000001020,20.74
1970-01-01 00:00:00.000001021,81.13
1970-01-01 00:00:00.000001022,-41.114
1970-01-01 00:00:00.000001023,-41.114
1970-01-01 00:00:00.000001024,-106.018
1970-01-01 00:00:00.000001025,-149.694
1970-01-01 00:00:00.000001026,-98.942
1970-01-01 00:00:00.000001027,-374.54
1970-01-01 00:00:00.000001028,-893.528
1970-01-01 00:00:00.000001029,97.112
1970-01-01 00:00:00.000001030,-146.4
1970-01-01 00:00:00.000001031,457.866
1970-01-01 00:00:00.000001032,116.266
1970-01-01 00:00:00.000001033,226.432
1970-01-01 00:00:00.000001034,359.168
1970-01-01 00:00:00.000001035,4.392
1970-01-01 00:00:00.000001036,-45.506
1970-01-01 00:00:00.000001037,-0.854
1970-01-01 00:00:00.000001038,-273.89
1970-01-01 00:00:00.000001039,-380.03
1970-01-01 00:00:00.000001040,-240.95
1970-01-01 00:00:00.000001041,-330.132
1970-01-01 00:00:00.000001042,75.884
1970-01-01 00:00:00.000001043,409.676
1970-01-01 00:00:00.000001044,-406.26
1970-01-01 00:00:00.000001045,416.752
1970-01-01 00:00:00.000001046,571.936
1970-01-01 00:00:00.000001047,677.954
1970-01-01 00:00:00.000001048,171.41
1970-01-01 00:00:00.000001049,-62.952
1970-01-01 00:00:00.000001050,14.03
1970-01-01 00:00:00.000001051,-408.212
1970-01-01 00:00:00.000001052,-190.93
1970-01-01 00:00:00.000001053,-521.062
1970-01-01 00:00:00.000001054,-62.83
1970-01-01 00:00:00.000001055,-8.662
1970-01-01 00:00:00.000001056,785.436
1970-01-01 00:00:00.000001057,-140.3
1970-01-01 00:00:00.000001058,324.886
1970-01-01 00:00:00.000001059,43.798
1970-01-01 00:00:00.000001060,-145.302
1970-01-01 00:00:00.000001061,-472.506
1970-01-01 00:00:00.000001062,-177.632
1970-01-01 00:00:00.000001063,50.264
1970-01-01 00:00:00.000001064,-309.27
1970-01-01 00:00:00.000001065,-137.006
1970-01-01 00:00:00.000001066,79.544
1970-01-01 00:00:00.000001067,-281.332
1970-01-01 00:00:00.000001068,-66.246
1970-01-01 00:00:00.000001069,-101.26
1970-01-01 00:00:00.000001070,54.9
1970-01-01 00:00:00.000001071,34.526
1970-01-01 00:00:00.000001072,334.402
1970-01-01 00:00:00.000001073,-1.586
1970-01-01 00:00:00.000001074,-1.342
1970-01-01 00:00:00.000001075,447.008
1970-01-01 00:00:00.000001076,234.118
1970-01-01 00:00:00.000001077,-120.048
1970-01-01 00:00:00.000001078,-317.444
1970-01-01 00:00:00.000001079,-573.4
1970-01-01 00:00:00.000001080,-135.42
1970-01-01 00:00:00.000001081,-275.598
1970-01-01 00:00:00.000001082,114.314
1970-01-01 00:00:00.000001083,-120.17
1970-01-01 00:00:00.000001084,-194.468
1970-01-01 00:00:00.000001085,-66.978
1970-01-01 00:00:00.000001086,254.37
1970-01-01 00:00:00.000001087,118.096
1970-01-01 00:00:00.000001088,-0.122
1970-01-01 00:00:00.000001089,-180.194
1970-01-01 00:00:00.000001090,-321.47
1970-01-01 00:00:00.000001091,-349.53
1970-01-01 00:00:00.000001092,-256.566
1970-01-01 00:00:00.000001093,-708.82
1970-01-01 00:00:00.000001094,49.776
1970-01-01 00:00:00.000001095,482.998
1970-01-01 00:00:00.000001096,-100.406
1970-01-01 00:00:00.000001097,-212.768
1970-01-01 00:00:00.000001098,-130.418
1970-01-01 00:00:00.000001099,33.428
1970-01-01 00:00:00.000001100,-494.71
1970-01-01 00:00:00.000001101,-88.328
1970-01-01 00:00:00.000001102,-358.436
1970-01-01 00:00:00.000001103,41.114
1970-01-01 00:00:00.000001104,111.874
1970-01-01 00:00:00.000001105,36.112
1970-01-01 00:00:00.000001106,-126.27
1970-01-01 00:00:00.000001107,-239.486
1970-01-01 00:00:00.000001108,-239.486
1970-01-01 00:00:00.000001109,-603.9
1970-01-01 00:00:00.000001110,-163.968
1970-01-01 00:00:00.000001111,-172.264
1970-01-01 00:00:00.000001112,-95.038
1970-01-01 00:00:00.000001113,-83.57
1970-01-01 00:00:00.000001114,268.4
1970-01-01 00:00:00.000001115,52.094
1970-01-01 00:00:00.000001116,169.946
1970-01-01 00:00:00.000001117,-246.806
1970-01-01 00:00:00.000001118,84.18
1970-01-01 00:00:00.000001119,501.908
1970-01-01 00:00:00.000001120,212.768
1970-01-01 00:00:00.000001121,-15.25
1970-01-01 00:00:00.000001122,-211.548
1970-01-01 00:00:00.000001123,-10.614
1970-01-01 00:00:00.000001124,-90.28
1970-01-01 00:00:00.000001125,-15.738
1970-01-01 00:00:00.000001126,-217.16
1970-01-01 00:00:00.000001127,433.832
1970-01-01 00:00:00.000001128,247.05
1970-01-01 00:00:00.000001129,52.582
1970-01-01 00:00:00.000001130,518.134
1970-01-01 00:00:00.000001131,-96.502
1970-01-01 00:00:00.000001132,402.356
1970-01-01 00:00:00.000001133,86.498
1970-01-01 00:00:00.000001134,-25.376
1970-01-01 00:00:00.000001135,-398.574
1970-01-01 00:00:00.000001136,78.202
1970-01-01 00:00:00.000001137,202.52
1970-01-01 00:00:00.000001138,-254.736
1970-01-01 00:00:00.000001139,-144.204
1970-01-01 00:00:00.000001140,564.86
1970-01-01 00:00:00.000001141,-592.798
1970-01-01 00:00:00.000001142,39.772
1970-01-01 00:00:00.000001143,-130.296
1970-01-01 00:00:00.000001144,-441.03
1970-01-01 00:00:00.000001145,51.972
1970-01-01 00:00:00.000001146,213.134
1970-01-01 00:00:00.000001147,46.36
1970-01-01 00:00:00.000001148,173.606
1970-01-01 00:00:00.000001149,625.86
1970-01-01 00:00:00.000001150,513.376
1970-01-01 00:00:00.000001151,235.46
1970-01-01 00:00:00.000001152,-378.932
1970-01-01 00:00:00.000001153,143.35
1970-01-01 00:00:00.000001154,-197.396
1970-01-01 00:00:00.000001155,-197.396
1970-01-01 00:00:00.000001156,-87.474
1970-01-01 00:00:00.000001157,-257.664
1970-01-01 00:00:00.000001158,-94.062
1970-01-01 00:00:00.000001159,-122.976
1970-01-01 00:00:00.000001160,365.634
1970-01-01 00:00:00.000001161,289.75
1970-01-01 00:00:00.000001162,301.584
1970-01-01 00:00:00.000001163,466.04
1970-01-01 00:00:00.000001164,239.73
1970-01-01 00:00:00.000001165,190.93
1970-01-01 00:00:00.000001166,109.922
1970-01-01 00:00:00.000001167,472.018
1970-01-01 00:00:00.000001168,-211.426
1970-01-01 00:00:00.000001169,-341.478
1970-01-01 00:00:00.000001170,-371.612
1970-01-01 00:00:00.000001171,37.454
1970-01-01 00:00:00.000001172,-49.776
1970-01-01 00:00:00.000001173,-345.138
1970-01-01 00:00:00.000001174,319.884
1970-01-01 00:00:00.000001175,336.598
1970-01-01 00:00:00.000001176,712.48
1970-01-01 00:00:00.000001177,414.8
1970-01-01 00:00:00.000001178,-37.698
1970-01-01 00:00:00.000001179,79.422
1970-01-01 00:00:00.000001180,-170.068
1970-01-01 00:00:00.000001181,147.01
1970-01-01 00:00:00.000001182,-263.52
1970-01-01 00:00:00.000001183,111.264
1970-01-01 00:00:00.000001184,104.92
1970-01-01 00:00:00.000001185,-385.642
1970-01-01 00:00:00.000001186,-206.912
1970-01-01 00:00:00.000001187,196.298
1970-01-01 00:00:00.000001188,-56.608
1970-01-01 00:00:00.000001189,-31.72
1970-01-01 00:00:00.000001190,-96.868
1970-01-01 00:00:00.000001191,-104.676
1970-01-01 00:00:00.000001192,221.064
1970-01-01 00:00:00.000001193,-157.38
1970-01-01 00:00:00.000001194,-301.828
1970-01-01 00:00:00.000001195,16.592
1970-01-01 00:00:00.000001196,-349.896
1970-01-01 00:00:00.000001197,-326.594
1970-01-01 00:00:00.000001198,-262.178
1970-01-01 00:00:00.000001199,85.766
1970-01-01 00:00:00.000001200,-37.332
1970-01-01 00:00:00.000001201,456.036
1970-01-01 00:00:00.000001202,198.982
1970-01-01 00:00:00.000001203,359.534
1970-01-01 00:00:00.000001204,431.636
1970-01-01 00:00:00.000001205,-61.976
1970-01-01 00:00:00.000001206,247.538
1970-01-01 00:00:00.000001207,-403.332
1970-01-01 00:00:00.000001208,-564.494
1970-01-01 00:00:00.000001209,-421.876
1970-01-01 00:00:00.000001210,181.658
1970-01-01 00:00:00.000001211,-302.56
1970-01-01 00:00:00.000001212,119.804
1970-01-01 00:00:00.000001213,329.766
1970-01-01 00:00:00.000001214,6.344
1970-01-01 00:00:00.000001215,337.452
1970-01-01 00:00:00.000001216,157.258
1970-01-01 00:00:00.000001217,-91.622
1970-01-01 00:00:00.000001218,-55.998
1970-01-01 00:00:00.000001219,-303.78
1970-01-01 00:00:00.000001220,-365.024
1970-01-01 00:00:00.000001221,-631.838
1970-01-01 00:00:00.000001222,-516.182
1970-01-01 00:00:00.000001223,-6.222
1970-01-01 00:00:00.000001224,411.628
1970-01-01 00:00:00.000001225,-186.66
1970-01-01 00:00:00.000001226,40.992
1970-01-01 00:00:00.000001227,-147.742
1970-01-01 00:00:00.000001228,-197.64
1970-01-01 00:00:00.000001229,-346.236
1970-01-01 00:00:00.000001230,260.592
1970-01-01 00:00:00.000001231,-125.172
1970-01-01 00:00:00.000001232,241.072
1970-01-01 00:00:00.000001233,78.568
1970-01-01 00:00:00.000001234,-154.818
1970-01-01 00:00:00.000001235,34.282
1970-01-01 00:00:00.000001236,84.668
1970-01-01 00:00:00.000001237,-633.546
1970-01-01 00:00:00.000001238,-201.056
1970-01-01 00:00:00.000001239,-298.9
1970-01-01 00:00:00.000001240,-388.57
1970-01-01 00:00:00.000001241,-285.968
1970-01-01 00:00:00.000001242,-295.484
1970-01-01 00:00:00.000001243,489.464
1970-01-01 00:00:00.000001244,-69.418
1970-01-01 00:00:00.000001245,211.548
1970-01-01 00:00:00.000001246,-108.58
1970-01-01 00:00:00.000001247,237.29
1970-01-01 00:00:00.000001248,537.532
1970-01-01 00:00:00.000001249,237.656
1970-01-01 00:00:00.000001250,-4.514
1970-01-01 00:00:00.000001251,-318.298
1970-01-01 00:00:00.000001252,-454.572
1970-01-01 00:00:00.000001253,-227.164
1970-01-01 00:00:00.000001254,-0.488
1970-01-01 00:00:00.000001255,-352.824
1970-01-01 00:00:00.000001256,404.796
1970-01-01 00:00:00.000001257,131.638
1970-01-01 00:00:00.000001258,-129.808
1970-01-01 00:00:00.000001259,551.806
1970-01-01 00:00:00.000001260,18.178
1970-01-01 00:00:00.000001261,615.49
1970-01-01 00:00:00.000001262,-98.576
1970-01-01 00:00:00.000001263,-125.904
1970-01-01 00:00:00.000001264,-220.332
1970-01-01 00:00:00.000001265,-115.534
1970-01-01 00:00:00.000001266,-412.848
1970-01-01 00:00:00.000001267,-254.736
1970-01-01 00:00:00.000001268,439.688
1970-01-01 00:00:00.000001269,-503.494
1970-01-01 00:00:00.000001270,-290.848
1970-01-01 00:00:00.000001271,184.952
1970-01-01 00:00:00.000001272,5.978
1970-01-01 00:00:00.000001273,-2.806
1970-01-01 00:00:00.000001274,81.252
1970-01-01 00:00:00.000001275,398.086
1970-01-01 00:00:00.000001276,140.666
1970-01-01 00:00:00.000001277,516.182
1970-01-01 00:00:00.000001278,637.816
1970-01-01 00:00:00.000001279,305.976
1970-01-01 00:00:00.000001280,385.276
1970-01-01 00:00:00.000001281,-261.812
1970-01-01 00:00:00.000001282,346.602
1970-01-01 00:00:00.000001283,-57.828
1970-01-01 00:00:00.000001284,-412.238
1970-01-01 00:00:00.000001285,95.526
1970-01-01 00:00:00.000001286,-207.522
1970-01-01 00:00:00.000001287,-183.488
1970-01-01 00:00:00.000001288,-66.368
1970-01-01 00:00:00.000001289,387.35
1970-01-01 00:00:00.000001290,427.976
1970-01-01 00:00:00.000001291,327.082
1970-01-01 00:00:00.000001292,227.286
1970-01-01 00:00:00.000001293,-166.286
1970-01-01 00:00:00.000001294,237.778
1970-01-01 00:00:00.000001295,310.856
