time_captured,05_unb_hrm_accY
1970-01-01 00:00:00.000000239,-407.575145426111
1970-01-01 00:00:00.000000240,-640.31602941666
1970-01-01 00:00:00.000000241,-433.27812289644
1970-01-01 00:00:00.000000242,-475.063490565478
1970-01-01 00:00:00.000000243,13.7600000679453
1970-01-01 00:00:00.000000244,63.4992769712969
1970-01-01 00:00:00.000000245,241.135146612751
1970-01-01 00:00:00.000000246,115.168
1970-01-01 00:00:00.000000247,125.851266797741
1970-01-01 00:00:00.000000248,-206.879660946242
1970-01-01 00:00:00.000000249,-347.405104879239
1970-01-01 00:00:00.000000250,253.81198471917
1970-01-01 00:00:00.000000251,64.4295165011303
1970-01-01 00:00:00.000000252,254.294408715813
1970-01-01 00:00:00.000000253,-202.893436394178
1970-01-01 00:00:00.000000254,-19.9658493367906
1970-01-01 00:00:00.000000255,-68.808
1970-01-01 00:00:00.000000256,-80.1487352424529
1970-01-01 00:00:00.000000257,51.6907251282083
1970-01-01 00:00:00.000000258,52.7200201742304
1970-01-01 00:00:00.000000259,18.7241105626482
1970-01-01 00:00:00.000000260,-165.116951580913
1970-01-01 00:00:00.000000261,95.282
1970-01-01 00:00:00.000000262,-46.0239765534382
1970-01-01 00:00:00.000000263,244.3693560393
1970-01-01 00:00:00.000000264,-130.906
1970-01-01 00:00:00.000000265,-335.275644710908
1970-01-01 00:00:00.000000266,-235.501203639928
1970-01-01 00:00:00.000000267,-232.991378056278
1970-01-01 00:00:00.000000268,113.59058762769
1970-01-01 00:00:00.000000269,-334.958632732313
1970-01-01 00:00:00.000000270,-10.5366157177741
1970-01-01 00:00:00.000000271,229.673654920916
1970-01-01 00:00:00.000000272,-3.41689437691743
1970-01-01 00:00:00.000000273,-139.08
1970-01-01 00:00:00.000000274,326.502292040501
1970-01-01 00:00:00.000000275,-98.3207031656826
1970-01-01 00:00:00.000000276,15.86
1970-01-01 00:00:00.000000277,-336.835015944493
1970-01-01 00:00:00.000000278,-147.114225932353
1970-01-01 00:00:00.000000279,-320.107447912359
1970-01-01 00:00:00.000000280,-94.2484847671757
1970-01-01 00:00:00.000000281,458.644460198385
1970-01-01 00:00:00.000000282,79.8600981035113
1970-01-01 00:00:00.000000283,333.941183743274
1970-01-01 00:00:00.000000284,-389.268803860652
1970-01-01 00:00:00.000000285,-344.04
1970-01-01 00:00:00.000000286,-334.54213364003
1970-01-01 00:00:00.000000287,40.7067508937104
1970-01-01 00:00:00.000000288,-283.04
1970-01-01 00:00:00.000000289,52.2003013154043
1970-01-01 00:00:00.000000290,-390.635577564746
1970-01-01 00:00:00.000000291,-768.975599607506
1970-01-01 00:00:00.000000292,-86.9836604998052
1970-01-01 00:00:00.000000293,-14.5715010392847
1970-01-01 00:00:00.000000294,-339.933424895416
1970-01-01 00:00:00.000000295,-203.846993832218
1970-01-01 00:00:00.000000296,288.848322731057
1970-01-01 00:00:00.000000297,74.176
1970-01-01 00:00:00.000000298,284.912590398196
1970-01-01 00:00:00.000000299,-48.4959895416191
1970-01-01 00:00:00.000000300,312.573454354692
1970-01-01 00:00:00.000000301,100.47548212453
1970-01-01 00:00:00.000000302,-421.820730382046
1970-01-01 00:00:00.000000303,-185.510368190997
1970-01-01 00:00:00.000000304,-199.435659364794
1970-01-01 00:00:00.000000305,59.002471588464
1970-01-01 00:00:00.000000306,209.049418365351
1970-01-01 00:00:00.000000307,170.181078313245
1970-01-01 00:00:00.000000308,216.928515644177
1970-01-01 00:00:00.000000309,-24.278
1970-01-01 00:00:00.000000310,-43.5759708211192
1970-01-01 00:00:00.000000311,-15.6905166145626
1970-01-01 00:00:00.000000312,-482.538625988516
1970-01-01 00:00:00.000000313,-20.3981605034047
1970-01-01 00:00:00.000000314,-258.157609047241
1970-01-01 00:00:00.000000315,-254.03278138142
1970-01-01 00:00:00.000000316,-6.52340802941158
1970-01-01 00:00:00.000000317,-67.9204365969768
1970-01-01 00:00:00.000000318,367.83
1970-01-01 00:00:00.000000319,-187.465835151126
1970-01-01 00:00:00.000000320,18.3136621817348
1970-01-01 00:00:00.000000321,-200.536727311266
1970-01-01 00:00:00.000000322,-150.5767236548
1970-01-01 00:00:00.000000323,122.946049679749
1970-01-01 00:00:00.000000324,345.088052349269
1970-01-01 00:00:00.000000325,441.75879665488
1970-01-01 00:00:00.000000326,-98.5810153392094
1970-01-01 00:00:00.000000327,-32.818
1970-01-01 00:00:00.000000328,-125.019012912443
1970-01-01 00:00:00.000000329,212.095096267432
1970-01-01 00:00:00.000000330,-496.330469572342
1970-01-01 00:00:00.000000331,-69.5233704602011
1970-01-01 00:00:00.000000332,178.105423926923
1970-01-01 00:00:00.000000333,121.469442783686
1970-01-01 00:00:00.000000334,141.057024308226
1970-01-01 00:00:00.000000335,530.085523963801
1970-01-01 00:00:00.000000336,-274.134
1970-01-01 00:00:00.000000337,126.88128843731
1970-01-01 00:00:00.000000338,-229.184677133376
1970-01-01 00:00:00.000000339,-277.758326513813
1970-01-01 00:00:00.000000340,-176.948900975535
1970-01-01 00:00:00.000000341,-322.04154267774
1970-01-01 00:00:00.000000342,-340.828196976801
1970-01-01 00:00:00.000000343,403.224612086763
1970-01-01 00:00:00.000000344,58.0024332602867
1970-01-01 00:00:00.000000345,207.64012366617
1970-01-01 00:00:00.000000346,200.437229086226
1970-01-01 00:00:00.000000347,-197.77178087377
1970-01-01 00:00:00.000000348,-22.448
1970-01-01 00:00:00.000000349,103.448654726769
1970-01-01 00:00:00.000000350,443.479489242109
1970-01-01 00:00:00.000000351,-197.966913127006
1970-01-01 00:00:00.000000352,154.38555276278
1970-01-01 00:00:00.000000353,-186.339836437558
1970-01-01 00:00:00.000000354,-102.298766709577
1970-01-01 00:00:00.000000355,133.13385754931
1970-01-01 00:00:00.000000356,127.906547590153
1970-01-01 00:00:00.000000357,-203.030658162361
1970-01-01 00:00:00.000000358,393.725528468127
1970-01-01 00:00:00.000000359,-109.357446218263
1970-01-01 00:00:00.000000360,384.056
1970-01-01 00:00:00.000000361,205.626934527108
1970-01-01 00:00:00.000000362,63.6966004893783
1970-01-01 00:00:00.000000363,-165.98048271195
1970-01-01 00:00:00.000000364,-165.938448032294
1970-01-01 00:00:00.000000365,-384.312164970178
1970-01-01 00:00:00.000000366,-193.301560521919
1970-01-01 00:00:00.000000367,-79.9978230772583
1970-01-01 00:00:00.000000368,79.0336024425136
1970-01-01 00:00:00.000000369,11.956
1970-01-01 00:00:00.000000370,171.480951861024
1970-01-01 00:00:00.000000371,-196.801692800551
1970-01-01 00:00:00.000000372,-239.618379312527
1970-01-01 00:00:00.000000373,117.346525724393
1970-01-01 00:00:00.000000374,304.942843801899
1970-01-01 00:00:00.000000375,-321.260767916325
1970-01-01 00:00:00.000000376,-37.1892885619272
1970-01-01 00:00:00.000000377,-155.618648360426
1970-01-01 00:00:00.000000378,21.472
1970-01-01 00:00:00.000000379,416.575955838233
1970-01-01 00:00:00.000000380,-3.29686784615615
1970-01-01 00:00:00.000000381,218.122145018763
1970-01-01 00:00:00.000000382,230.855561832825
1970-01-01 00:00:00.000000383,-242.025721688593
1970-01-01 00:00:00.000000384,-153.720780388072
1970-01-01 00:00:00.000000385,197.871811585651
1970-01-01 00:00:00.000000386,750.93928283747
1970-01-01 00:00:00.000000387,-505.446
1970-01-01 00:00:00.000000388,-335.595028257993
1970-01-01 00:00:00.000000389,-484.642911436096
1970-01-01 00:00:00.000000390,-127.51522972153
1970-01-01 00:00:00.000000391,96.4130428765456
1970-01-01 00:00:00.000000392,-34.0160288655797
1970-01-01 00:00:00.000000393,187.384191633089
1970-01-01 00:00:00.000000394,339.179954927563
1970-01-01 00:00:00.000000395,-78.7541311872422
1970-01-01 00:00:00.000000396,12.81
1970-01-01 00:00:00.000000397,170.059631279832
1970-01-01 00:00:00.000000398,264.932712570931
1970-01-01 00:00:00.000000399,-450.573313375458
1970-01-01 00:00:00.000000400,-201.765244208628
1970-01-01 00:00:00.000000401,-266.893634423559
1970-01-01 00:00:00.000000402,64.2498922752257
1970-01-01 00:00:00.000000403,-56.3396643454622
1970-01-01 00:00:00.000000404,94.5978809592322
1970-01-01 00:00:00.000000405,738.832
1970-01-01 00:00:00.000000406,153.126116628211
1970-01-01 00:00:00.000000407,-150.747116157814
1970-01-01 00:00:00.000000408,8.906
1970-01-01 00:00:00.000000409,-663.313302010488
1970-01-01 00:00:00.000000410,-394.51004542719
1970-01-01 00:00:00.000000411,-35.4195412403251
1970-01-01 00:00:00.000000412,44.6440264381509
1970-01-01 00:00:00.000000413,284.679521130331
1970-01-01 00:00:00.000000414,-279.068090580335
1970-01-01 00:00:00.000000415,37.688023603263
1970-01-01 00:00:00.000000416,183.640434145415
1970-01-01 00:00:00.000000417,133.468
1970-01-01 00:00:00.000000418,-245.040218075097
1970-01-01 00:00:00.000000419,-233.934057598643
1970-01-01 00:00:00.000000420,-58.0571390207887
1970-01-01 00:00:00.000000421,-25.4965112320225
1970-01-01 00:00:00.000000422,626.180569518473
1970-01-01 00:00:00.000000423,556.482165930219
1970-01-01 00:00:00.000000424,152.911100163128
1970-01-01 00:00:00.000000425,-49.5630559849935
1970-01-01 00:00:00.000000426,-396.866
1970-01-01 00:00:00.000000427,-75.4851173965218
1970-01-01 00:00:00.000000428,-242.133163658676
1970-01-01 00:00:00.000000429,-106.628
1970-01-01 00:00:00.000000430,140.873572033103
1970-01-01 00:00:00.000000431,289.050758604809
1970-01-01 00:00:00.000000432,54.9159028622127
1970-01-01 00:00:00.000000433,-249.701739028852
1970-01-01 00:00:00.000000434,-70.2009722221506
1970-01-01 00:00:00.000000435,-504.582734805978
1970-01-01 00:00:00.000000436,-513.223509889882
1970-01-01 00:00:00.000000437,-333.180000447394
1970-01-01 00:00:00.000000438,-546.56
1970-01-01 00:00:00.000000439,-499.778951420201
1970-01-01 00:00:00.000000440,311.498517070698
1970-01-01 00:00:00.000000441,330.132
1970-01-01 00:00:00.000000442,99.9007850501013
1970-01-01 00:00:00.000000443,94.9108855649669
1970-01-01 00:00:00.000000444,-143.396629460561
1970-01-01 00:00:00.000000445,-148.662002241968
1970-01-01 00:00:00.000000446,-370.654600017764
1970-01-01 00:00:00.000000447,444.387252153103
1970-01-01 00:00:00.000000448,552.167764143003
1970-01-01 00:00:00.000000449,174.621883455527
1970-01-01 00:00:00.000000450,-343.552
1970-01-01 00:00:00.000000451,-291.484571036821
1970-01-01 00:00:00.000000452,-440.530602329201
1970-01-01 00:00:00.000000453,-13.1429888326683
1970-01-01 00:00:00.000000454,-114.512104798139
1970-01-01 00:00:00.000000455,-58.9093083214522
1970-01-01 00:00:00.000000456,-56.7920713766785
1970-01-01 00:00:00.000000457,92.9286917435248
1970-01-01 00:00:00.000000458,91.6998693751801
1970-01-01 00:00:00.000000459,113.216
1970-01-01 00:00:00.000000460,-419.344312093609
1970-01-01 00:00:00.000000461,136.610477351557
1970-01-01 00:00:00.000000462,62.5454991308297
1970-01-01 00:00:00.000000463,247.635274138457
1970-01-01 00:00:00.000000464,-362.472175867703
1970-01-01 00:00:00.000000465,-136.506157411626
1970-01-01 00:00:00.000000466,-42.1438871867874
1970-01-01 00:00:00.000000467,223.671084117786
1970-01-01 00:00:00.000000468,-14.152
1970-01-01 00:00:00.000000469,-189.075528664066
1970-01-01 00:00:00.000000470,-9.06504057148283
1970-01-01 00:00:00.000000471,-256.932
1970-01-01 00:00:00.000000472,-131.062820609447
1970-01-01 00:00:00.000000473,365.710350779357
1970-01-01 00:00:00.000000474,170.747495920331
1970-01-01 00:00:00.000000475,-82.9047143776052
1970-01-01 00:00:00.000000476,-117.293804975597
1970-01-01 00:00:00.000000477,115.946978810538
1970-01-01 00:00:00.000000478,-9.04738369726998
1970-01-01 00:00:00.000000479,-176.18749482708
1970-01-01 00:00:00.000000480,-22.204
1970-01-01 00:00:00.000000481,14.5849316747506
1970-01-01 00:00:00.000000482,36.0116857272019
1970-01-01 00:00:00.000000483,363.121008995342
1970-01-01 00:00:00.000000484,30.8126700077765
1970-01-01 00:00:00.000000485,445.919425683213
1970-01-01 00:00:00.000000486,18.6091541062059
1970-01-01 00:00:00.000000487,-348.639032641034
1970-01-01 00:00:00.000000488,-640.494277162295
1970-01-01 00:00:00.000000489,20.862
1970-01-01 00:00:00.000000490,-139.744692701047
1970-01-01 00:00:00.000000491,56.9303199151177
1970-01-01 00:00:00.000000492,-233.196576467103
1970-01-01 00:00:00.000000493,-147.044914967506
1970-01-01 00:00:00.000000494,-113.633421088522
1970-01-01 00:00:00.000000495,-183.130912809045
1970-01-01 00:00:00.000000496,68.7729470573968
1970-01-01 00:00:00.000000497,-84.9392685257965
1970-01-01 00:00:00.000000498,95.526
1970-01-01 00:00:00.000000499,-155.678893318063
1970-01-01 00:00:00.000000500,-125.02910308952
1970-01-01 00:00:00.000000501,61.854
1970-01-01 00:00:00.000000502,94.892148038896
1970-01-01 00:00:00.000000503,233.058609141156
1970-01-01 00:00:00.000000504,189.67644169396
1970-01-01 00:00:00.000000505,-101.818550884092
1970-01-01 00:00:00.000000506,90.2914426470341
1970-01-01 00:00:00.000000507,-95.404
1970-01-01 00:00:00.000000508,-282.527665067586
1970-01-01 00:00:00.000000509,48.6749291679738
1970-01-01 00:00:00.000000510,276.818
1970-01-01 00:00:00.000000511,-144.614423569797
1970-01-01 00:00:00.000000512,-252.232212996497
1970-01-01 00:00:00.000000513,-111.539564677587
1970-01-01 00:00:00.000000514,-239.645377869007
1970-01-01 00:00:00.000000515,199.116795930757
1970-01-01 00:00:00.000000516,-296.433144276673
1970-01-01 00:00:00.000000517,83.9081400347673
1970-01-01 00:00:00.000000518,174.474202929991
1970-01-01 00:00:00.000000519,127.734
1970-01-01 00:00:00.000000520,396.548601022924
1970-01-01 00:00:00.000000521,757.973440002297
1970-01-01 00:00:00.000000522,297.314
1970-01-01 00:00:00.000000523,-334.922423574489
1970-01-01 00:00:00.000000524,-315.254509461386
1970-01-01 00:00:00.000000525,-776.256062045408
1970-01-01 00:00:00.000000526,-481.792388666844
1970-01-01 00:00:00.000000527,-299.975614426336
1970-01-01 00:00:00.000000528,388.166299463635
1970-01-01 00:00:00.000000529,317.890496166508
1970-01-01 00:00:00.000000530,366.032556678631
1970-01-01 00:00:00.000000531,42.1174209338606
1970-01-01 00:00:00.000000532,-426.191722849986
1970-01-01 00:00:00.000000533,-592.926141529873
1970-01-01 00:00:00.000000534,-310.124
1970-01-01 00:00:00.000000535,-295.413264463709
1970-01-01 00:00:00.000000536,62.7606700839489
1970-01-01 00:00:00.000000537,-203.454058511906
1970-01-01 00:00:00.000000538,-174.116243449371
1970-01-01 00:00:00.000000539,610.745857343174
1970-01-01 00:00:00.000000540,-51.8567938140889
1970-01-01 00:00:00.000000541,263.331363096766
1970-01-01 00:00:00.000000542,-277.812799695316
1970-01-01 00:00:00.000000543,-56.12
1970-01-01 00:00:00.000000544,178.494167371713
1970-01-01 00:00:00.000000545,366.042367084223
1970-01-01 00:00:00.000000546,474.214
1970-01-01 00:00:00.000000547,467.037619513844
1970-01-01 00:00:00.000000548,37.8572498275879
1970-01-01 00:00:00.000000549,-248.303460997243
1970-01-01 00:00:00.000000550,-266.24689894661
1970-01-01 00:00:00.000000551,-125.356637778521
1970-01-01 00:00:00.000000552,-126.46900652592
1970-01-01 00:00:00.000000553,-226.882164693566
1970-01-01 00:00:00.000000554,54.3709525004192
1970-01-01 00:00:00.000000555,97.6
1970-01-01 00:00:00.000000556,-36.9338413020591
1970-01-01 00:00:00.000000557,9.75507032816579
1970-01-01 00:00:00.000000558,-211.328854274844
1970-01-01 00:00:00.000000559,-62.4637304439474
1970-01-01 00:00:00.000000560,77.335469838009
1970-01-01 00:00:00.000000561,-61.0
1970-01-01 00:00:00.000000562,-2.90948463059864
1970-01-01 00:00:00.000000563,22.807273225281
1970-01-01 00:00:00.000000564,-84.546
1970-01-01 00:00:00.000000565,217.252491399308
1970-01-01 00:00:00.000000566,5.36344462396031
1970-01-01 00:00:00.000000567,-71.8685386197997
1970-01-01 00:00:00.000000568,-329.406451125462
1970-01-01 00:00:00.000000569,-275.282441687396
1970-01-01 00:00:00.000000570,-78.0400897117149
1970-01-01 00:00:00.000000571,312.197330666628
