time_captured,02_on_hrm_accZ
1970-01-01 00:00:00.000000268,1023.67156073301
1970-01-01 00:00:00.000000269,1132.00676464813
1970-01-01 00:00:00.000000270,1148.37780160204
1970-01-01 00:00:00.000000271,799.954
1970-01-01 00:00:00.000000272,924.644776835587
1970-01-01 00:00:00.000000273,259.416041259434
1970-01-01 00:00:00.000000274,1115.934
1970-01-01 00:00:00.000000275,874.542359003107
1970-01-01 00:00:00.000000276,1582.89018866341
1970-01-01 00:00:00.000000277,1074.1305997728
1970-01-01 00:00:00.000000278,1252.81262040583
1970-01-01 00:00:00.000000279,473.114019781727
1970-01-01 00:00:00.000000280,1040.16966453148
1970-01-01 00:00:00.000000281,628.783952399231
1970-01-01 00:00:00.000000282,1202.33999403086
1970-01-01 00:00:00.000000283,1057.13
1970-01-01 00:00:00.000000284,1074.55119147475
1970-01-01 00:00:00.000000285,578.262053655567
1970-01-01 00:00:00.000000286,1024.19
1970-01-01 00:00:00.000000287,837.644568807727
1970-01-01 00:00:00.000000288,989.632471434761
1970-01-01 00:00:00.000000289,1293.50488425611
1970-01-01 00:00:00.000000290,999.752668205733
1970-01-01 00:00:00.000000291,308.848360160515
1970-01-01 00:00:00.000000292,1018.54620437303
1970-01-01 00:00:00.000000293,889.533525965933
1970-01-01 00:00:00.000000294,842.845130689544
1970-01-01 00:00:00.000000295,1699.582
1970-01-01 00:00:00.000000296,1018.88305300319
1970-01-01 00:00:00.000000297,225.553867809078
1970-01-01 00:00:00.000000298,786.569116395004
1970-01-01 00:00:00.000000299,882.12019662468
1970-01-01 00:00:00.000000300,696.285686293035
1970-01-01 00:00:00.000000301,2024.224
1970-01-01 00:00:00.000000302,865.707888687487
1970-01-01 00:00:00.000000303,1167.3265178725
1970-01-01 00:00:00.000000304,338.268945428842
1970-01-01 00:00:00.000000305,1038.86858340365
1970-01-01 00:00:00.000000306,750.51646409374
1970-01-01 00:00:00.000000307,1452.81361066111
1970-01-01 00:00:00.000000308,1455.34487107368
1970-01-01 00:00:00.000000309,943.304799518849
1970-01-01 00:00:00.000000310,387.838
1970-01-01 00:00:00.000000311,1155.7445932056
1970-01-01 00:00:00.000000312,810.219398833503
1970-01-01 00:00:00.000000313,1527.196
1970-01-01 00:00:00.000000314,993.299746958561
1970-01-01 00:00:00.000000315,1231.02370731904
1970-01-01 00:00:00.000000316,737.866824119758
1970-01-01 00:00:00.000000317,853.903307135418
1970-01-01 00:00:00.000000318,761.994310778906
1970-01-01 00:00:00.000000319,1769.74719663902
1970-01-01 00:00:00.000000320,654.080204937411
1970-01-01 00:00:00.000000321,1131.0634865297
1970-01-01 00:00:00.000000322,1025.41
1970-01-01 00:00:00.000000323,843.644458663819
1970-01-01 00:00:00.000000324,850.527270202167
1970-01-01 00:00:00.000000325,1059.38615635617
1970-01-01 00:00:00.000000326,1300.33058339644
1970-01-01 00:00:00.000000327,1036.8640130976
1970-01-01 00:00:00.000000328,623.786
1970-01-01 00:00:00.000000329,560.109404568067
1970-01-01 00:00:00.000000330,469.365820947361
1970-01-01 00:00:00.000000331,853.024
1970-01-01 00:00:00.000000332,1287.61948519129
1970-01-01 00:00:00.000000333,1095.12439162368
1970-01-01 00:00:00.000000334,1059.36025246016
1970-01-01 00:00:00.000000335,265.374075665176
1970-01-01 00:00:00.000000336,951.292561696732
1970-01-01 00:00:00.000000337,923.308752025259
1970-01-01 00:00:00.000000338,1615.30573379703
1970-01-01 00:00:00.000000339,750.406446303978
1970-01-01 00:00:00.000000340,1087.264
1970-01-01 00:00:00.000000341,699.214462622005
1970-01-01 00:00:00.000000342,592.262071029862
1970-01-01 00:00:00.000000343,895.968
1970-01-01 00:00:00.000000344,1704.62682744868
1970-01-01 00:00:00.000000345,896.610212555598
1970-01-01 00:00:00.000000346,993.967552928846
1970-01-01 00:00:00.000000347,558.224592208552
1970-01-01 00:00:00.000000348,462.361220373806
1970-01-01 00:00:00.000000349,973.316147561943
1970-01-01 00:00:00.000000350,1028.0551443074
1970-01-01 00:00:00.000000351,1279.8668218785
1970-01-01 00:00:00.000000352,1115.202
1970-01-01 00:00:00.000000353,752.27609514842
1970-01-01 00:00:00.000000354,361.163389841986
1970-01-01 00:00:00.000000355,1465.60106438551
1970-01-01 00:00:00.000000356,1011.24166302889
1970-01-01 00:00:00.000000357,1304.27231653863
1970-01-01 00:00:00.000000358,1029.23446054902
1970-01-01 00:00:00.000000359,926.703976034789
1970-01-01 00:00:00.000000360,410.918535942481
1970-01-01 00:00:00.000000361,1323.212
1970-01-01 00:00:00.000000362,837.108712704887
1970-01-01 00:00:00.000000363,1424.23074221724
1970-01-01 00:00:00.000000364,1161.806
1970-01-01 00:00:00.000000365,1263.36064613681
1970-01-01 00:00:00.000000366,568.068153364263
1970-01-01 00:00:00.000000367,1279.99572001818
1970-01-01 00:00:00.000000368,727.039355126699
1970-01-01 00:00:00.000000369,1076.93245101607
1970-01-01 00:00:00.000000370,1449.47797919769
1970-01-01 00:00:00.000000371,1432.8086064913
1970-01-01 00:00:00.000000372,349.174593184304
1970-01-01 00:00:00.000000373,973.072
1970-01-01 00:00:00.000000374,725.246755999782
1970-01-01 00:00:00.000000375,1359.07395619225
1970-01-01 00:00:00.000000376,1188.646
1970-01-01 00:00:00.000000377,1002.80463711011
1970-01-01 00:00:00.000000378,279.679447272795
1970-01-01 00:00:00.000000379,580.081749898441
1970-01-01 00:00:00.000000380,827.025442055196
1970-01-01 00:00:00.000000381,1353.20436158511
1970-01-01 00:00:00.000000382,1745.5969545928
1970-01-01 00:00:00.000000383,698.453850758846
1970-01-01 00:00:00.000000384,799.926267579862
1970-01-01 00:00:00.000000385,265.96
1970-01-01 00:00:00.000000386,850.046641717058
1970-01-01 00:00:00.000000387,876.259304655183
1970-01-01 00:00:00.000000388,1733.7762487589
1970-01-01 00:00:00.000000389,816.926174738604
1970-01-01 00:00:00.000000390,699.050354349425
1970-01-01 00:00:00.000000391,588.004762761505
1970-01-01 00:00:00.000000392,1096.64203335341
1970-01-01 00:00:00.000000393,941.631085374283
1970-01-01 00:00:00.000000394,1361.52
1970-01-01 00:00:00.000000395,813.308244677445
1970-01-01 00:00:00.000000396,1168.59423577083
1970-01-01 00:00:00.000000397,631.440219224223
1970-01-01 00:00:00.000000398,911.943827932374
1970-01-01 00:00:00.000000399,963.588499268239
1970-01-01 00:00:00.000000400,1416.53112048529
1970-01-01 00:00:00.000000401,789.491596051402
1970-01-01 00:00:00.000000402,1165.03038282693
1970-01-01 00:00:00.000000403,643.260752025847
1970-01-01 00:00:00.000000404,827.986087958777
1970-01-01 00:00:00.000000405,907.620613547409
1970-01-01 00:00:00.000000406,1500.478
1970-01-01 00:00:00.000000407,993.461342120338
1970-01-01 00:00:00.000000408,1016.10301256749
1970-01-01 00:00:00.000000409,719.518514303057
1970-01-01 00:00:00.000000410,665.209346859325
1970-01-01 00:00:00.000000411,791.715980448942
1970-01-01 00:00:00.000000412,1059.37424300716
1970-01-01 00:00:00.000000413,1335.58055192185
1970-01-01 00:00:00.000000414,1065.84020861067
1970-01-01 00:00:00.000000415,641.964
1970-01-01 00:00:00.000000416,621.421603364458
1970-01-01 00:00:00.000000417,821.852008601814
1970-01-01 00:00:00.000000418,1015.6376554041
1970-01-01 00:00:00.000000419,1361.92954476927
1970-01-01 00:00:00.000000420,1097.2295195516
1970-01-01 00:00:00.000000421,902.598172875199
1970-01-01 00:00:00.000000422,299.345118827413
1970-01-01 00:00:00.000000423,883.784252596042
1970-01-01 00:00:00.000000424,1076.284
1970-01-01 00:00:00.000000425,1908.11515852951
1970-01-01 00:00:00.000000426,998.177671021484
1970-01-01 00:00:00.000000427,1336.388
1970-01-01 00:00:00.000000428,336.273485163097
1970-01-01 00:00:00.000000429,949.152205799653
1970-01-01 00:00:00.000000430,850.768799565331
1970-01-01 00:00:00.000000431,1475.60820953076
1970-01-01 00:00:00.000000432,1113.71900827433
1970-01-01 00:00:00.000000433,1124.99704277659
1970-01-01 00:00:00.000000434,546.743524082778
1970-01-01 00:00:00.000000435,682.3241339572
1970-01-01 00:00:00.000000436,1101.172
1970-01-01 00:00:00.000000437,962.186666774687
1970-01-01 00:00:00.000000438,1401.12146211139
1970-01-01 00:00:00.000000439,983.048585486886
1970-01-01 00:00:00.000000440,784.994020243474
1970-01-01 00:00:00.000000441,630.854890521219
1970-01-01 00:00:00.000000442,1178.41023358132
1970-01-01 00:00:00.000000443,1141.49370695145
1970-01-01 00:00:00.000000444,1048.36900235383
1970-01-01 00:00:00.000000445,1347.49
1970-01-01 00:00:00.000000446,507.604303816323
1970-01-01 00:00:00.000000447,670.024283886646
1970-01-01 00:00:00.000000448,1134.61816256303
