time_captured,08_vnt_hrm_accZ
1970-01-01 00:00:00.000000157,1340.09375286666
1970-01-01 00:00:00.000000158,1289.0328902575
1970-01-01 00:00:00.000000159,268.598334265071
1970-01-01 00:00:00.000000160,469.444842166465
1970-01-01 00:00:00.000000161,500.723043189915
1970-01-01 00:00:00.000000162,1978.71588272074
1970-01-01 00:00:00.000000163,1657.90347349734
1970-01-01 00:00:00.000000164,1087.67970622397
1970-01-01 00:00:00.000000165,491.538
1970-01-01 00:00:00.000000166,-52.8888602059024
1970-01-01 00:00:00.000000167,531.771384838161
1970-01-01 00:00:00.000000168,1555.866
1970-01-01 00:00:00.000000169,1639.07365537718
1970-01-01 00:00:00.000000170,1327.21603067737
1970-01-01 00:00:00.000000171,619.521820510854
1970-01-01 00:00:00.000000172,80.0934427193912
1970-01-01 00:00:00.000000173,105.721191004023
1970-01-01 00:00:00.000000174,1472.3721145235
1970-01-01 00:00:00.000000175,1431.05495162011
1970-01-01 00:00:00.000000176,1123.90588813483
1970-01-01 00:00:00.000000177,621.619991069749
1970-01-01 00:00:00.000000178,465.797384508961
1970-01-01 00:00:00.000000179,483.284036877998
1970-01-01 00:00:00.000000180,1343.46997003007
1970-01-01 00:00:00.000000181,1350.85154249699
1970-01-01 00:00:00.000000182,1197.43045834314
1970-01-01 00:00:00.000000183,830.698
1970-01-01 00:00:00.000000184,380.44905366771
1970-01-01 00:00:00.000000185,-194.933667828646
1970-01-01 00:00:00.000000186,881.07812948762
1970-01-01 00:00:00.000000187,1644.82029999626
1970-01-01 00:00:00.000000188,1315.06307793629
1970-01-01 00:00:00.000000189,814.556733155361
1970-01-01 00:00:00.000000190,601.729818401712
1970-01-01 00:00:00.000000191,170.297534557606
1970-01-01 00:00:00.000000192,1062.986
1970-01-01 00:00:00.000000193,1711.4462213508
1970-01-01 00:00:00.000000194,1265.54996474311
1970-01-01 00:00:00.000000195,1065.06
1970-01-01 00:00:00.000000196,663.962115876117
1970-01-01 00:00:00.000000197,49.8222533692101
1970-01-01 00:00:00.000000198,704.781049706673
1970-01-01 00:00:00.000000199,1630.88583447662
1970-01-01 00:00:00.000000200,1655.65952650451
1970-01-01 00:00:00.000000201,977.098
1970-01-01 00:00:00.000000202,644.364567964431
1970-01-01 00:00:00.000000203,-239.089785231043
1970-01-01 00:00:00.000000204,1257.576
1970-01-01 00:00:00.000000205,1330.32915543424
1970-01-01 00:00:00.000000206,1394.91069392394
1970-01-01 00:00:00.000000207,1044.9243655827
1970-01-01 00:00:00.000000208,1004.27058973357
1970-01-01 00:00:00.000000209,-63.1964929521074
1970-01-01 00:00:00.000000210,-300.658081817786
1970-01-01 00:00:00.000000211,1583.40260852108
1970-01-01 00:00:00.000000212,1835.97303314774
1970-01-01 00:00:00.000000213,1200.7521530808
1970-01-01 00:00:00.000000214,1042.71600911669
1970-01-01 00:00:00.000000215,476.699146568471
1970-01-01 00:00:00.000000216,309.27
1970-01-01 00:00:00.000000217,1148.7367865868
1970-01-01 00:00:00.000000218,1471.00558057295
1970-01-01 00:00:00.000000219,1105.22586932766
1970-01-01 00:00:00.000000220,1105.62903104921
1970-01-01 00:00:00.000000221,272.815724776348
1970-01-01 00:00:00.000000222,131.629109650017
1970-01-01 00:00:00.000000223,799.250116482858
1970-01-01 00:00:00.000000224,1506.70127680155
1970-01-01 00:00:00.000000225,1122.888
1970-01-01 00:00:00.000000226,1104.86467694084
1970-01-01 00:00:00.000000227,-214.202827093277
1970-01-01 00:00:00.000000228,454.11135398634
1970-01-01 00:00:00.000000229,711.530864977752
1970-01-01 00:00:00.000000230,1407.64649280557
1970-01-01 00:00:00.000000231,1112.04638567226
1970-01-01 00:00:00.000000232,1065.85545512315
1970-01-01 00:00:00.000000233,811.122538941148
1970-01-01 00:00:00.000000234,-255.468
1970-01-01 00:00:00.000000235,680.975408443386
1970-01-01 00:00:00.000000236,1830.63895511044
1970-01-01 00:00:00.000000237,1504.016
1970-01-01 00:00:00.000000238,1429.99305742375
1970-01-01 00:00:00.000000239,675.915065926738
1970-01-01 00:00:00.000000240,229.4292078889
1970-01-01 00:00:00.000000241,895.441701597542
1970-01-01 00:00:00.000000242,950.720239245676
1970-01-01 00:00:00.000000243,1359.49911512701
1970-01-01 00:00:00.000000244,1259.84650292899
1970-01-01 00:00:00.000000245,982.731020701379
1970-01-01 00:00:00.000000246,52.5081669812588
1970-01-01 00:00:00.000000247,336.731807189557
1970-01-01 00:00:00.000000248,1125.06174967542
1970-01-01 00:00:00.000000249,1319.796
1970-01-01 00:00:00.000000250,1519.41093047769
1970-01-01 00:00:00.000000251,989.974534006289
1970-01-01 00:00:00.000000252,161.284
1970-01-01 00:00:00.000000253,717.468495506574
1970-01-01 00:00:00.000000254,1099.25905396122
1970-01-01 00:00:00.000000255,976.989316845951
1970-01-01 00:00:00.000000256,1069.5062864942
1970-01-01 00:00:00.000000257,1026.23159619907
1970-01-01 00:00:00.000000258,-60.512
1970-01-01 00:00:00.000000259,60.2302650206562
1970-01-01 00:00:00.000000260,121.319683456958
1970-01-01 00:00:00.000000261,2013.45882221412
1970-01-01 00:00:00.000000262,1604.35591816815
1970-01-01 00:00:00.000000263,821.953390382435
1970-01-01 00:00:00.000000264,285.569165396243
1970-01-01 00:00:00.000000265,320.088348206488
1970-01-01 00:00:00.000000266,459.261211257651
1970-01-01 00:00:00.000000267,1189.78751932662
1970-01-01 00:00:00.000000268,1677.91925569746
1970-01-01 00:00:00.000000269,1178.88271201273
1970-01-01 00:00:00.000000270,519.476
1970-01-01 00:00:00.000000271,233.064895657185
1970-01-01 00:00:00.000000272,994.545676116216
1970-01-01 00:00:00.000000273,1546.594
1970-01-01 00:00:00.000000274,1556.34463177477
1970-01-01 00:00:00.000000275,1345.62725404625
1970-01-01 00:00:00.000000276,611.962505334396
1970-01-01 00:00:00.000000277,391.619070447893
1970-01-01 00:00:00.000000278,650.529236127487
1970-01-01 00:00:00.000000279,1426.17416297419
1970-01-01 00:00:00.000000280,1149.5932118797
1970-01-01 00:00:00.000000281,1122.64670664012
1970-01-01 00:00:00.000000282,775.92
1970-01-01 00:00:00.000000283,275.726094880211
