time_captured,08_vnt_hrm_accY
1970-01-01 00:00:00.000000253,58.0042210878692
1970-01-01 00:00:00.000000254,395.369825347742
1970-01-01 00:00:00.000000255,357.677411927316
1970-01-01 00:00:00.000000256,124.743740694547
1970-01-01 00:00:00.000000257,-276.368841205597
1970-01-01 00:00:00.000000258,125.782
1970-01-01 00:00:00.000000259,53.7386476447129
1970-01-01 00:00:00.000000260,273.309748954472
1970-01-01 00:00:00.000000261,366.225299463302
1970-01-01 00:00:00.000000262,-33.671773310426
1970-01-01 00:00:00.000000263,243.02524595366
1970-01-01 00:00:00.000000264,-131.540880688236
1970-01-01 00:00:00.000000265,-296.602501576592
1970-01-01 00:00:00.000000266,147.859247590774
1970-01-01 00:00:00.000000267,-208.032832160769
1970-01-01 00:00:00.000000268,439.213110451939
1970-01-01 00:00:00.000000269,-503.745982252502
1970-01-01 00:00:00.000000270,-283.04
1970-01-01 00:00:00.000000271,-36.7098961262875
1970-01-01 00:00:00.000000272,-403.672724561146
1970-01-01 00:00:00.000000273,176.412
1970-01-01 00:00:00.000000274,-118.574580821445
1970-01-01 00:00:00.000000275,83.4455912622734
1970-01-01 00:00:00.000000276,-50.2084188929789
1970-01-01 00:00:00.000000277,-421.27716007415
1970-01-01 00:00:00.000000278,-46.0398572950601
1970-01-01 00:00:00.000000279,3.28001782033513
1970-01-01 00:00:00.000000280,-57.4583883443379
1970-01-01 00:00:00.000000281,-335.75987498433
1970-01-01 00:00:00.000000282,-116.022
1970-01-01 00:00:00.000000283,134.353116603366
1970-01-01 00:00:00.000000284,150.400259212213
1970-01-01 00:00:00.000000285,334.735726444122
1970-01-01 00:00:00.000000286,13.3715310436661
1970-01-01 00:00:00.000000287,88.9029167377474
1970-01-01 00:00:00.000000288,-61.4583490697684
1970-01-01 00:00:00.000000289,-175.661485257145
1970-01-01 00:00:00.000000290,-177.352130900452
1970-01-01 00:00:00.000000291,-388.692
1970-01-01 00:00:00.000000292,463.769840926081
1970-01-01 00:00:00.000000293,386.884759458537
1970-01-01 00:00:00.000000294,-192.578520974237
1970-01-01 00:00:00.000000295,-89.0474046843785
1970-01-01 00:00:00.000000296,247.739924536485
1970-01-01 00:00:00.000000297,-5.55978732257773
1970-01-01 00:00:00.000000298,562.393981075338
1970-01-01 00:00:00.000000299,345.454726428901
1970-01-01 00:00:00.000000300,-204.716
1970-01-01 00:00:00.000000301,-193.094288897945
1970-01-01 00:00:00.000000302,-442.558369708624
1970-01-01 00:00:00.000000303,564.482323930606
1970-01-01 00:00:00.000000304,326.813792537872
1970-01-01 00:00:00.000000305,95.8506087051829
1970-01-01 00:00:00.000000306,64.0992023887835
1970-01-01 00:00:00.000000307,-699.03586714187
1970-01-01 00:00:00.000000308,-378.999792862415
1970-01-01 00:00:00.000000309,-124.528924094588
1970-01-01 00:00:00.000000310,133.625276333803
1970-01-01 00:00:00.000000311,93.2760040777807
1970-01-01 00:00:00.000000312,0.976
1970-01-01 00:00:00.000000313,57.4316898415378
1970-01-01 00:00:00.000000314,-182.237320471768
1970-01-01 00:00:00.000000315,261.060578417077
1970-01-01 00:00:00.000000316,116.812724952911
1970-01-01 00:00:00.000000317,-184.944156363094
1970-01-01 00:00:00.000000318,-216.893178954882
1970-01-01 00:00:00.000000319,-117.995718027715
1970-01-01 00:00:00.000000320,-152.814686215992
1970-01-01 00:00:00.000000321,-11.224
1970-01-01 00:00:00.000000322,374.093260979129
1970-01-01 00:00:00.000000323,292.194800951141
1970-01-01 00:00:00.000000324,392.474
1970-01-01 00:00:00.000000325,-137.612370081196
1970-01-01 00:00:00.000000326,-297.811089237506
1970-01-01 00:00:00.000000327,161.994513506337
1970-01-01 00:00:00.000000328,-171.553373556617
1970-01-01 00:00:00.000000329,330.926278955447
1970-01-01 00:00:00.000000330,73.0554613723521
1970-01-01 00:00:00.000000331,-503.112107019718
1970-01-01 00:00:00.000000332,-409.47075587658
1970-01-01 00:00:00.000000333,291.214
1970-01-01 00:00:00.000000334,331.154875840195
1970-01-01 00:00:00.000000335,315.224464705754
1970-01-01 00:00:00.000000336,408.917655753808
1970-01-01 00:00:00.000000337,-358.516787283055
1970-01-01 00:00:00.000000338,-390.382306423313
1970-01-01 00:00:00.000000339,-417.289388500284
1970-01-01 00:00:00.000000340,-257.125534999807
1970-01-01 00:00:00.000000341,397.388805811166
1970-01-01 00:00:00.000000342,-162.87
1970-01-01 00:00:00.000000343,-300.703826986854
1970-01-01 00:00:00.000000344,-84.1125878965126
1970-01-01 00:00:00.000000345,-67.222
1970-01-01 00:00:00.000000346,-63.8479097751187
1970-01-01 00:00:00.000000347,58.0001602621813
1970-01-01 00:00:00.000000348,-274.487776970173
1970-01-01 00:00:00.000000349,79.5868064800003
1970-01-01 00:00:00.000000350,-145.507433081312
1970-01-01 00:00:00.000000351,41.8932081762164
1970-01-01 00:00:00.000000352,422.13618433373
1970-01-01 00:00:00.000000353,-266.730332202091
1970-01-01 00:00:00.000000354,510.204
1970-01-01 00:00:00.000000355,-323.495692647579
1970-01-01 00:00:00.000000356,22.4093493065792
1970-01-01 00:00:00.000000357,95.648
1970-01-01 00:00:00.000000358,108.163712119089
1970-01-01 00:00:00.000000359,391.295383596105
1970-01-01 00:00:00.000000360,476.082496070033
1970-01-01 00:00:00.000000361,-155.589733415234
1970-01-01 00:00:00.000000362,-42.8454863375887
1970-01-01 00:00:00.000000363,-12.322
1970-01-01 00:00:00.000000364,-256.572012256742
1970-01-01 00:00:00.000000365,-197.901037932538
1970-01-01 00:00:00.000000366,227.774
1970-01-01 00:00:00.000000367,132.33061117337
1970-01-01 00:00:00.000000368,-151.226583428588
1970-01-01 00:00:00.000000369,-27.445834351336
1970-01-01 00:00:00.000000370,-86.2952011472912
1970-01-01 00:00:00.000000371,-511.11208040214
1970-01-01 00:00:00.000000372,193.292359871541
1970-01-01 00:00:00.000000373,-272.682410939992
1970-01-01 00:00:00.000000374,-394.089133484236
1970-01-01 00:00:00.000000375,-137.089532256188
1970-01-01 00:00:00.000000376,-82.1242998393369
1970-01-01 00:00:00.000000377,275.01448261019
1970-01-01 00:00:00.000000378,220.454
1970-01-01 00:00:00.000000379,240.580945743531
1970-01-01 00:00:00.000000380,-378.688311888452
1970-01-01 00:00:00.000000381,167.296490400105
1970-01-01 00:00:00.000000382,-184.010467289477
1970-01-01 00:00:00.000000383,423.233700338916
1970-01-01 00:00:00.000000384,-25.9391604304217
1970-01-01 00:00:00.000000385,487.615003394445
1970-01-01 00:00:00.000000386,240.228808937966
1970-01-01 00:00:00.000000387,95.526
1970-01-01 00:00:00.000000388,-396.901547224533
1970-01-01 00:00:00.000000389,80.4684882081152
1970-01-01 00:00:00.000000390,-133.539934977826
1970-01-01 00:00:00.000000391,264.648822589587
1970-01-01 00:00:00.000000392,-301.104982374769
1970-01-01 00:00:00.000000393,-145.966653996309
