time_captured,08_vnt_hrm_accX
1970-01-01 00:00:00.000000533,-411.946565048613
1970-01-01 00:00:00.000000534,-655.279575421712
1970-01-01 00:00:00.000000535,-458.941207624822
1970-01-01 00:00:00.000000536,-200.845193080068
1970-01-01 00:00:00.000000537,621.956
1970-01-01 00:00:00.000000538,1213.1910247323
1970-01-01 00:00:00.000000539,440.205342166303
1970-01-01 00:00:00.000000540,-772.846355425931
1970-01-01 00:00:00.000000541,-793.432141761957
1970-01-01 00:00:00.000000542,-667.762579107247
1970-01-01 00:00:00.000000543,-12.3959710847254
1970-01-01 00:00:00.000000544,1226.40529038608
1970-01-01 00:00:00.000000545,-307.04959098748
1970-01-01 00:00:00.000000546,-352.777326671851
1970-01-01 00:00:00.000000547,-443.189190703567
1970-01-01 00:00:00.000000548,-126.610459488883
1970-01-01 00:00:00.000000549,29.2567416002339
1970-01-01 00:00:00.000000550,993.512540628971
1970-01-01 00:00:00.000000551,561.293445218777
1970-01-01 00:00:00.000000552,-249.002
1970-01-01 00:00:00.000000553,-893.541746401936
1970-01-01 00:00:00.000000554,-667.207626803656
1970-01-01 00:00:00.000000555,-753.838
1970-01-01 00:00:00.000000556,858.670737096883
1970-01-01 00:00:00.000000557,337.599581293912
1970-01-01 00:00:00.000000558,-563.219353675954
1970-01-01 00:00:00.000000559,-469.435834594882
1970-01-01 00:00:00.000000560,-490.574965564122
1970-01-01 00:00:00.000000561,-136.877852216717
1970-01-01 00:00:00.000000562,761.797602077927
1970-01-01 00:00:00.000000563,1188.84224753348
1970-01-01 00:00:00.000000564,-294.874
1970-01-01 00:00:00.000000565,-733.736542877056
1970-01-01 00:00:00.000000566,-942.557330579283
1970-01-01 00:00:00.000000567,-764.574
1970-01-01 00:00:00.000000568,140.378065110721
1970-01-01 00:00:00.000000569,1074.69913095019
1970-01-01 00:00:00.000000570,-692.028735517412
1970-01-01 00:00:00.000000571,-681.129202668721
