time_captured,GS_Open
2016-02-02,157.0
2016-02-03,152.5
2016-02-04,152.3
2016-02-05,157.57
2016-02-08,153.83
2016-02-09,145.52
2016-02-10,150.0
2016-02-11,143.41
2016-02-12,143.75
2016-02-16,149.6
2016-02-17,150.8
2016-02-18,151.25
2016-02-19,147.0
2016-02-22,149.2
2016-02-23,148.0
2016-02-24,143.08
2016-02-25,146.0
2016-02-26,149.72
2016-02-29,149.75
2016-03-01,150.95
2016-03-02,154.75
2016-03-03,154.0
2016-03-04,156.37
2016-03-07,156.0
2016-03-08,154.0
2016-03-09,152.11
2016-03-10,150.41
2016-03-11,153.28
2016-03-14,153.66
2016-03-15,152.65
2016-03-16,150.92
2016-03-17,150.39
2016-03-18,153.91
2016-03-21,157.24
2016-03-22,155.5
2016-03-23,154.25
2016-03-24,152.4
2016-03-28,153.14
2016-03-29,152.87
2016-03-30,156.13
2016-03-31,156.18
2016-04-01,156.46
2016-04-04,159.97
2016-04-05,156.44
2016-04-06,155.26
2016-04-07,153.65
2016-04-08,152.07
2016-04-11,151.18
2016-04-12,152.67
2016-04-13,156.53
2016-04-14,159.53
2016-04-15,161.23
2016-04-18,157.61
2016-04-19,157.75
2016-04-20,162.0
2016-04-21,166.55
2016-04-22,165.79
2016-04-25,166.0
2016-04-26,165.38
2016-04-27,165.83
2016-04-28,165.35
2016-04-29,163.8
2016-05-02,165.08
2016-05-03,163.66
2016-05-04,161.2
2016-05-05,160.78
2016-05-06,158.19
2016-05-09,158.2
2016-05-10,158.67
2016-05-11,161.36
2016-05-12,160.32
2016-05-13,157.88
2016-05-16,155.34
2016-05-17,154.74
2016-05-18,154.81
2016-05-19,158.68
2016-05-20,155.76
2016-05-23,154.44
2016-05-24,156.67
2016-05-25,158.06
2016-05-26,161.16
2016-05-27,158.7
2016-05-31,160.4
2016-06-01,157.9
2016-06-02,160.14
2016-06-03,155.86
2016-06-06,156.25
2016-06-07,157.2
2016-06-08,155.2
2016-06-09,153.79
2016-06-10,151.35
2016-06-13,149.0
2016-06-14,148.22
2016-06-15,147.16
2016-06-16,145.0
2016-06-17,146.63
2016-06-20,148.5
2016-06-21,148.5
2016-06-22,148.01
2016-06-23,150.56
2016-06-24,143.03
2016-06-27,140.07
2016-06-28,142.21
2016-06-29,143.6
2016-06-30,146.67
2016-07-01,148.49
2016-07-05,146.72
2016-07-06,142.94
2016-07-07,146.0
2016-07-08,149.36
2016-07-11,151.49
2016-07-12,154.0
2016-07-13,157.0
2016-07-14,160.29
2016-07-15,162.86
2016-07-18,162.36
2016-07-19,162.02
2016-07-20,162.55
2016-07-21,161.71
2016-07-22,160.29
2016-07-25,159.64
2016-07-26,160.68
2016-07-27,161.2
2016-07-28,160.18
2016-07-29,159.51
2016-08-01,158.81
2016-08-02,157.65
2016-08-03,156.45
2016-08-04,158.22
2016-08-05,159.75
2016-08-08,162.1
2016-08-09,162.5
2016-08-10,163.45
2016-08-11,162.2
2016-08-12,162.67
2016-08-15,163.87
2016-08-16,164.99
2016-08-17,165.94
2016-08-18,165.34
2016-08-19,165.36
2016-08-22,166.0
2016-08-23,167.0
2016-08-24,165.78
2016-08-25,165.08
2016-08-26,166.76
2016-08-29,166.6
2016-08-30,166.69
2016-08-31,169.25
2016-09-01,170.0
2016-09-02,168.52
2016-09-06,168.72
2016-09-07,168.7
2016-09-08,169.35
2016-09-09,170.83
2016-09-12,167.01
2016-09-13,168.54
2016-09-14,167.0
2016-09-15,165.78
2016-09-16,167.85
2016-09-19,167.34
2016-09-20,167.68
2016-09-21,167.42
2016-09-22,168.45
2016-09-23,167.75
2016-09-26,163.83
2016-09-27,160.72
2016-09-28,163.34
2016-09-29,163.38
2016-09-30,159.95
2016-10-03,160.5
2016-10-04,161.24
2016-10-05,163.32
2016-10-06,167.18
2016-10-07,167.5
2016-10-10,170.52
2016-10-11,169.84
2016-10-12,169.04
2016-10-13,167.6
2016-10-14,171.6
2016-10-17,170.5
2016-10-18,172.01
2016-10-19,173.37
2016-10-20,174.0
2016-10-21,172.84
2016-10-24,175.5
2016-10-25,175.04
2016-10-26,174.79
2016-10-27,178.19
2016-10-28,178.51
2016-10-31,177.68
2016-11-01,179.0
2016-11-02,177.07
2016-11-03,176.77
2016-11-04,176.33
2016-11-07,179.0
2016-11-08,180.11
2016-11-09,185.0
2016-11-10,194.53
2016-11-11,198.25
2016-11-14,204.15
2016-11-15,206.56
2016-11-16,207.35
2016-11-17,206.26
2016-11-18,209.87
2016-11-21,211.46
2016-11-22,211.36
2016-11-23,211.5
2016-11-25,211.36
2016-11-28,210.0
2016-11-29,209.99
2016-11-30,215.2
2016-12-01,220.93
2016-12-02,226.0
2016-12-05,225.52
2016-12-06,230.18
2016-12-07,230.4
2016-12-08,236.88
2016-12-09,240.61
2016-12-12,240.5
2016-12-13,239.0
2016-12-14,235.67
2016-12-15,242.49
2016-12-16,242.8
2016-12-19,238.34
2016-12-20,240.52
2016-12-21,242.24
2016-12-22,241.23
2016-12-23,239.54
2016-12-27,241.95
2016-12-28,243.69
2016-12-29,240.75
2016-12-30,238.51
2017-01-03,242.7
2017-01-04,241.44
2017-01-05,242.72
2017-01-06,242.29
2017-01-09,243.25
2017-01-10,240.87
2017-01-11,242.77
2017-01-12,245.06
2017-01-13,245.43
2017-01-17,242.94
2017-01-18,236.0
2017-01-19,234.07
2017-01-20,231.62
2017-01-23,231.86
2017-01-24,231.86
2017-01-25,235.53
2017-01-26,237.47
2017-01-27,236.9
2017-01-30,235.58
2017-01-31,232.85
2017-02-01,230.51
2017-02-02,228.51
2017-02-03,234.52
2017-02-06,239.6
2017-02-07,241.15
2017-02-08,238.3
2017-02-09,238.8
2017-02-10,243.37
2017-02-13,244.49
2017-02-14,246.01
2017-02-15,250.58
2017-02-16,250.3
2017-02-17,247.51
2017-02-21,251.0
2017-02-22,250.06
2017-02-23,251.31
2017-02-24,247.7
2017-02-27,247.21
2017-02-28,248.0
2017-03-01,253.71
2017-03-02,253.52
2017-03-03,251.73
2017-03-06,252.17
2017-03-07,252.49
2017-03-08,253.62
2017-03-09,251.22
2017-03-10,251.84
2017-03-13,249.32
2017-03-14,246.81
2017-03-15,248.35
2017-03-16,247.85
2017-03-17,249.68
2017-03-20,243.32
2017-03-21,243.31
2017-03-22,231.22
2017-03-23,230.75
2017-03-24,233.0
2017-03-27,223.3
2017-03-28,225.58
2017-03-29,229.39
2017-03-30,229.48
2017-03-31,230.53
2017-04-03,230.0
2017-04-04,227.72
2017-04-05,232.15
2017-04-06,227.09
2017-04-07,226.6
2017-04-10,228.0
2017-04-11,227.78
2017-04-12,227.65
2017-04-13,225.18
2017-04-17,223.9
2017-04-18,219.32
2017-04-19,215.87
2017-04-20,215.5
2017-04-21,218.55
2017-04-24,221.18
2017-04-25,226.2
2017-04-26,227.1
2017-04-27,226.7
2017-04-28,225.31
2017-05-01,224.9
2017-05-02,224.86
2017-05-03,224.45
2017-05-04,228.26
2017-05-05,226.88
2017-05-08,226.75
2017-05-09,225.47
2017-05-10,223.46
2017-05-11,224.35
2017-05-12,223.49
2017-05-15,223.13
2017-05-16,225.44
2017-05-17,221.73
2017-05-18,214.0
2017-05-19,214.87
2017-05-22,217.37
2017-05-23,215.97
2017-05-24,220.0
2017-05-25,224.41
2017-05-26,222.01
2017-05-30,221.83
2017-05-31,218.24
2017-06-01,212.61
2017-06-02,212.94
2017-06-05,213.08
2017-06-06,212.51
2017-06-07,215.37
2017-06-08,215.56
2017-06-09,220.83
2017-06-12,223.63
2017-06-13,223.35
2017-06-14,222.99
2017-06-15,224.81
2017-06-16,222.65
2017-06-19,223.43
2017-06-20,225.51
2017-06-21,224.54
2017-06-22,221.44
2017-06-23,220.5
2017-06-26,218.26
2017-06-27,221.84
2017-06-28,221.87
2017-06-29,228.37
2017-06-30,225.31
2017-07-03,224.46
2017-07-05,228.38
2017-07-06,227.97
2017-07-07,228.23
2017-07-10,224.27
2017-07-11,226.04
2017-07-12,226.4
2017-07-13,227.39
2017-07-14,227.22
2017-07-17,228.73
2017-07-18,227.5
2017-07-19,222.91
2017-07-20,223.0
2017-07-21,221.89
2017-07-24,218.94
2017-07-25,220.34
2017-07-26,222.45
2017-07-27,221.84
2017-07-28,221.77
2017-07-31,
2017-08-01,227.09
2017-08-02,226.4
2017-08-03,226.0
2017-08-04,226.05
2017-08-07,229.8
2017-08-08,232.4
2017-08-09,230.32
2017-08-10,229.02
2017-08-11,225.07
2017-08-14,226.37
2017-08-15,229.57
2017-08-16,228.26
2017-08-17,224.38
2017-08-18,220.79
2017-08-21,222.4
2017-08-22,221.86
2017-08-23,221.9
2017-08-24,223.77
2017-08-25,223.64
2017-08-28,222.91
2017-08-29,217.27
2017-08-30,220.25
2017-08-31,223.25
2017-09-01,224.55
2017-09-05,223.85
2017-09-06,218.98
2017-09-07,218.73
2017-09-08,215.51
2017-09-11,220.07
2017-09-12,222.54
2017-09-13,225.25
2017-09-14,226.1
2017-09-15,227.15
2017-09-18,226.3
2017-09-19,228.01
2017-09-20,229.5
2017-09-21,229.89
2017-09-22,230.64
2017-09-25,230.77
2017-09-26,230.86
2017-09-27,234.07
2017-09-28,235.0
2017-09-29,235.01
2017-10-02,237.2
2017-10-03,241.07
2017-10-04,241.62
2017-10-05,241.0
2017-10-06,246.3
2017-10-09,245.15
2017-10-10,242.8
2017-10-11,242.0
2017-10-12,242.33
2017-10-13,239.0
2017-10-16,238.6
2017-10-17,244.44
2017-10-18,236.87
2017-10-19,240.35
2017-10-20,242.95
2017-10-23,244.39
2017-10-24,243.6
2017-10-25,246.16
2017-10-26,242.61
2017-10-27,240.85
2017-10-30,240.1
2017-10-31,240.68
2017-11-01,243.89
2017-11-02,244.69
2017-11-03,245.37
2017-11-06,243.5
2017-11-07,243.91
2017-11-08,239.2
2017-11-09,239.51
2017-11-10,241.69
2017-11-13,237.97
2017-11-14,239.65
2017-11-15,234.97
2017-11-16,238.38
2017-11-17,238.86
2017-11-20,238.78
2017-11-21,239.41
2017-11-22,237.94
2017-11-24,237.42
2017-11-27,235.75
2017-11-28,236.09
2017-11-29,241.25
2017-11-30,244.07
2017-12-01,249.78
2017-12-04,254.89
2017-12-05,250.8
2017-12-06,246.24
2017-12-07,244.62
2017-12-08,250.5
2017-12-11,250.0
2017-12-12,257.68
2017-12-13,257.81
2017-12-14,257.13
2017-12-15,256.7
2017-12-18,260.0
2017-12-19,261.6
2017-12-20,258.87
2017-12-21,256.61
2017-12-22,261.66
2017-12-26,258.19
2017-12-27,257.98
2017-12-28,256.98
2017-12-29,255.87
