time_captured,07_c75_hrm_accY
1970-01-01 00:00:00.000000321,97.5212258418433
1970-01-01 00:00:00.000000322,-50.7457412342001
1970-01-01 00:00:00.000000323,158.083184131178
1970-01-01 00:00:00.000000324,248.026
1970-01-01 00:00:00.000000325,163.606338495427
1970-01-01 00:00:00.000000326,344.217350052931
1970-01-01 00:00:00.000000327,171.776
1970-01-01 00:00:00.000000328,-50.8773771943484
1970-01-01 00:00:00.000000329,-104.438697819574
1970-01-01 00:00:00.000000330,34.2646585970693
1970-01-01 00:00:00.000000331,-125.770680696755
1970-01-01 00:00:00.000000332,104.032772377174
1970-01-01 00:00:00.000000333,364.126112363207
1970-01-01 00:00:00.000000334,106.092017026945
1970-01-01 00:00:00.000000335,-229.150388933224
1970-01-01 00:00:00.000000336,-585.356
1970-01-01 00:00:00.000000337,80.8168930320949
1970-01-01 00:00:00.000000338,-728.789989449185
1970-01-01 00:00:00.000000339,112.991640104217
1970-01-01 00:00:00.000000340,-119.883029504802
1970-01-01 00:00:00.000000341,82.1546456973085
1970-01-01 00:00:00.000000342,180.39515311913
1970-01-01 00:00:00.000000343,-228.17637160309
1970-01-01 00:00:00.000000344,-112.140196645374
1970-01-01 00:00:00.000000345,100.528
1970-01-01 00:00:00.000000346,21.999516044572
1970-01-01 00:00:00.000000347,266.500952515415
1970-01-01 00:00:00.000000348,242.863072037202
1970-01-01 00:00:00.000000349,407.948361870768
1970-01-01 00:00:00.000000350,115.670940231089
1970-01-01 00:00:00.000000351,543.438081545442
1970-01-01 00:00:00.000000352,-0.0840876059758884
1970-01-01 00:00:00.000000353,-359.439497583145
1970-01-01 00:00:00.000000354,-183.976
1970-01-01 00:00:00.000000355,-610.714336222596
1970-01-01 00:00:00.000000356,-136.256252444022
1970-01-01 00:00:00.000000357,223.992
1970-01-01 00:00:00.000000358,-182.089283090924
1970-01-01 00:00:00.000000359,164.846641454341
1970-01-01 00:00:00.000000360,383.410090679383
1970-01-01 00:00:00.000000361,166.272610237317
1970-01-01 00:00:00.000000362,18.2997050625338
1970-01-01 00:00:00.000000363,-112.606646477074
1970-01-01 00:00:00.000000364,-199.961577888806
1970-01-01 00:00:00.000000365,-65.4442973874048
1970-01-01 00:00:00.000000366,81.862
1970-01-01 00:00:00.000000367,301.704774245283
1970-01-01 00:00:00.000000368,-63.8718872060687
1970-01-01 00:00:00.000000369,246.634474092138
1970-01-01 00:00:00.000000370,51.8031328144183
1970-01-01 00:00:00.000000371,48.8333413374181
1970-01-01 00:00:00.000000372,198.325612467146
1970-01-01 00:00:00.000000373,127.779435480412
1970-01-01 00:00:00.000000374,-127.962862203878
1970-01-01 00:00:00.000000375,68.198
1970-01-01 00:00:00.000000376,-229.640696996278
1970-01-01 00:00:00.000000377,-69.6515748062609
1970-01-01 00:00:00.000000378,-82.3588368904703
1970-01-01 00:00:00.000000379,307.088820203844
1970-01-01 00:00:00.000000380,247.259415302059
1970-01-01 00:00:00.000000381,-399.280743624146
1970-01-01 00:00:00.000000382,-221.833213693076
1970-01-01 00:00:00.000000383,397.68802504087
1970-01-01 00:00:00.000000384,-184.586
1970-01-01 00:00:00.000000385,546.027042528298
1970-01-01 00:00:00.000000386,532.31332844874
1970-01-01 00:00:00.000000387,5.24305410332015
1970-01-01 00:00:00.000000388,210.189303635937
1970-01-01 00:00:00.000000389,64.858773806849
1970-01-01 00:00:00.000000390,-356.700936272089
1970-01-01 00:00:00.000000391,-235.917008934903
1970-01-01 00:00:00.000000392,-461.141300181553
1970-01-01 00:00:00.000000393,-37.82
1970-01-01 00:00:00.000000394,236.179616300334
1970-01-01 00:00:00.000000395,361.715163553957
1970-01-01 00:00:00.000000396,211.182
1970-01-01 00:00:00.000000397,-68.5695429936781
1970-01-01 00:00:00.000000398,-89.9114899818943
1970-01-01 00:00:00.000000399,-205.899572289302
1970-01-01 00:00:00.000000400,-8.35830723082529
1970-01-01 00:00:00.000000401,181.543405560953
1970-01-01 00:00:00.000000402,-291.946
1970-01-01 00:00:00.000000403,12.2280407779372
1970-01-01 00:00:00.000000404,-279.289000460654
1970-01-01 00:00:00.000000405,-248.026
1970-01-01 00:00:00.000000406,27.6482255795467
1970-01-01 00:00:00.000000407,-2.20307840796633
1970-01-01 00:00:00.000000408,-159.559596076552
1970-01-01 00:00:00.000000409,4.98095050326879
1970-01-01 00:00:00.000000410,255.429384694728
1970-01-01 00:00:00.000000411,-347.13794781716
1970-01-01 00:00:00.000000412,472.589743870019
1970-01-01 00:00:00.000000413,40.2215808393258
1970-01-01 00:00:00.000000414,-105.896
1970-01-01 00:00:00.000000415,-438.588272048351
1970-01-01 00:00:00.000000416,-225.120738073419
1970-01-01 00:00:00.000000417,210.328
1970-01-01 00:00:00.000000418,25.8253063512764
1970-01-01 00:00:00.000000419,-51.2588331556635
1970-01-01 00:00:00.000000420,234.422288926554
1970-01-01 00:00:00.000000421,193.68672040038
1970-01-01 00:00:00.000000422,561.086141141628
1970-01-01 00:00:00.000000423,281.21
1970-01-01 00:00:00.000000424,47.970252040505
1970-01-01 00:00:00.000000425,-149.191081875935
1970-01-01 00:00:00.000000426,153.232
1970-01-01 00:00:00.000000427,-274.459688538282
1970-01-01 00:00:00.000000428,-59.4452198332247
1970-01-01 00:00:00.000000429,283.634745907998
1970-01-01 00:00:00.000000430,376.330576855009
1970-01-01 00:00:00.000000431,166.913092848297
1970-01-01 00:00:00.000000432,-100.162
1970-01-01 00:00:00.000000433,-25.9428349312839
