time_captured,02_on_hrm_accY
1970-01-01 00:00:00.000000485,-233.566881533944
1970-01-01 00:00:00.000000486,24.1849754158427
1970-01-01 00:00:00.000000487,-550.596594891509
1970-01-01 00:00:00.000000488,-307.58924066955
1970-01-01 00:00:00.000000489,310.938251548355
1970-01-01 00:00:00.000000490,-299.029389997601
1970-01-01 00:00:00.000000491,-252.558901226622
1970-01-01 00:00:00.000000492,272.087158713775
1970-01-01 00:00:00.000000493,-428.952
1970-01-01 00:00:00.000000494,-454.306255663851
1970-01-01 00:00:00.000000495,478.13325954294
1970-01-01 00:00:00.000000496,-140.178
1970-01-01 00:00:00.000000497,-74.2006827070826
1970-01-01 00:00:00.000000498,86.9165895023459
1970-01-01 00:00:00.000000499,-242.733637374051
1970-01-01 00:00:00.000000500,-102.751203568183
1970-01-01 00:00:00.000000501,30.5518787710055
1970-01-01 00:00:00.000000502,-3.47469369967456
1970-01-01 00:00:00.000000503,602.499570447213
1970-01-01 00:00:00.000000504,115.040628838884
1970-01-01 00:00:00.000000505,-289.628
1970-01-01 00:00:00.000000506,-442.229170852524
1970-01-01 00:00:00.000000507,-131.356266547209
1970-01-01 00:00:00.000000508,-162.748
1970-01-01 00:00:00.000000509,436.18068072589
1970-01-01 00:00:00.000000510,171.246806513789
1970-01-01 00:00:00.000000511,-1.56656212320317
1970-01-01 00:00:00.000000512,354.572873478036
1970-01-01 00:00:00.000000513,216.236148867475
1970-01-01 00:00:00.000000514,52.9155640812811
1970-01-01 00:00:00.000000515,257.091067259592
1970-01-01 00:00:00.000000516,-541.962532521639
1970-01-01 00:00:00.000000517,-387.230491364481
1970-01-01 00:00:00.000000518,-7.53276363195642
1970-01-01 00:00:00.000000519,381.099976786845
1970-01-01 00:00:00.000000520,416.02
1970-01-01 00:00:00.000000521,-109.705002074182
1970-01-01 00:00:00.000000522,140.491173913221
1970-01-01 00:00:00.000000523,-279.926461434414
1970-01-01 00:00:00.000000524,-30.6057808723845
