time_captured,01_off_hrm_accZ
1970-01-01 00:00:00.000000456,962.048631958893
1970-01-01 00:00:00.000000457,958.739633054723
1970-01-01 00:00:00.000000458,963.553643089895
1970-01-01 00:00:00.000000459,960.171344528701
1970-01-01 00:00:00.000000460,962.158832934071
1970-01-01 00:00:00.000000461,961.147273682196
1970-01-01 00:00:00.000000462,959.896
1970-01-01 00:00:00.000000463,963.372203503059
1970-01-01 00:00:00.000000464,958.736510598072
1970-01-01 00:00:00.000000465,962.824
1970-01-01 00:00:00.000000466,959.237330662167
1970-01-01 00:00:00.000000467,964.739742212952
1970-01-01 00:00:00.000000468,959.805136049596
1970-01-01 00:00:00.000000469,962.053880401222
1970-01-01 00:00:00.000000470,956.993524019985
1970-01-01 00:00:00.000000471,962.495362673551
1970-01-01 00:00:00.000000472,958.584675889703
1970-01-01 00:00:00.000000473,960.056677471572
1970-01-01 00:00:00.000000474,966.02878829983
1970-01-01 00:00:00.000000475,961.428454768113
1970-01-01 00:00:00.000000476,960.453153688252
1970-01-01 00:00:00.000000477,959.896
1970-01-01 00:00:00.000000478,963.519564403605
1970-01-01 00:00:00.000000479,961.701631599723
1970-01-01 00:00:00.000000480,963.434
1970-01-01 00:00:00.000000481,960.124569606856
1970-01-01 00:00:00.000000482,961.258136428601
1970-01-01 00:00:00.000000483,957.56821960213
1970-01-01 00:00:00.000000484,967.308348749644
1970-01-01 00:00:00.000000485,959.26465581418
1970-01-01 00:00:00.000000486,961.58239404759
1970-01-01 00:00:00.000000487,961.55576922977
1970-01-01 00:00:00.000000488,966.976870828234
1970-01-01 00:00:00.000000489,958.799076368485
1970-01-01 00:00:00.000000490,965.746429415578
1970-01-01 00:00:00.000000491,955.080315191087
1970-01-01 00:00:00.000000492,959.896
1970-01-01 00:00:00.000000493,959.79155876465
1970-01-01 00:00:00.000000494,965.034250935154
1970-01-01 00:00:00.000000495,963.922
1970-01-01 00:00:00.000000496,965.850172011101
1970-01-01 00:00:00.000000497,961.973991962145
1970-01-01 00:00:00.000000498,962.007683968928
1970-01-01 00:00:00.000000499,966.636032703064
1970-01-01 00:00:00.000000500,962.994247009561
1970-01-01 00:00:00.000000501,965.581505734192
1970-01-01 00:00:00.000000502,961.226243562471
1970-01-01 00:00:00.000000503,960.832868936944
1970-01-01 00:00:00.000000504,958.188
1970-01-01 00:00:00.000000505,967.675413528313
1970-01-01 00:00:00.000000506,960.005028833928
1970-01-01 00:00:00.000000507,968.68
1970-01-01 00:00:00.000000508,959.835525257168
1970-01-01 00:00:00.000000509,962.850638321586
1970-01-01 00:00:00.000000510,965.142
1970-01-01 00:00:00.000000511,964.058793232487
1970-01-01 00:00:00.000000512,961.728255379852
1970-01-01 00:00:00.000000513,963.579952156258
1970-01-01 00:00:00.000000514,962.983949446575
1970-01-01 00:00:00.000000515,964.776296443118
1970-01-01 00:00:00.000000516,960.712973500261
1970-01-01 00:00:00.000000517,963.5338815211
1970-01-01 00:00:00.000000518,962.941750821288
1970-01-01 00:00:00.000000519,961.97
1970-01-01 00:00:00.000000520,959.721636722953
1970-01-01 00:00:00.000000521,961.250950071462
1970-01-01 00:00:00.000000522,959.286
1970-01-01 00:00:00.000000523,961.396737423457
1970-01-01 00:00:00.000000524,961.070809216165
1970-01-01 00:00:00.000000525,961.238
1970-01-01 00:00:00.000000526,961.09528507457
1970-01-01 00:00:00.000000527,959.407477247343
1970-01-01 00:00:00.000000528,964.203768022324
1970-01-01 00:00:00.000000529,962.130341008291
1970-01-01 00:00:00.000000530,962.940892180612
1970-01-01 00:00:00.000000531,962.694697013926
1970-01-01 00:00:00.000000532,963.776723071624
1970-01-01 00:00:00.000000533,962.571351210754
1970-01-01 00:00:00.000000534,966.85
1970-01-01 00:00:00.000000535,962.466938930569
1970-01-01 00:00:00.000000536,964.173131863478
1970-01-01 00:00:00.000000537,963.556
1970-01-01 00:00:00.000000538,964.815289683881
1970-01-01 00:00:00.000000539,960.113755855293
1970-01-01 00:00:00.000000540,966.24
1970-01-01 00:00:00.000000541,963.187752802613
1970-01-01 00:00:00.000000542,963.164725565311
1970-01-01 00:00:00.000000543,961.899437432762
1970-01-01 00:00:00.000000544,963.692250962804
1970-01-01 00:00:00.000000545,963.883138775791
1970-01-01 00:00:00.000000546,963.512570003153
1970-01-01 00:00:00.000000547,963.977114943093
1970-01-01 00:00:00.000000548,959.507750902408
1970-01-01 00:00:00.000000549,960.506
1970-01-01 00:00:00.000000550,959.871719513205
1970-01-01 00:00:00.000000551,964.210538815257
1970-01-01 00:00:00.000000552,958.798
1970-01-01 00:00:00.000000553,963.39373120238
1970-01-01 00:00:00.000000554,960.693082877551
1970-01-01 00:00:00.000000555,962.458
1970-01-01 00:00:00.000000556,962.325387059894
1970-01-01 00:00:00.000000557,961.905894331103
1970-01-01 00:00:00.000000558,961.902255968414
1970-01-01 00:00:00.000000559,961.676301072371
1970-01-01 00:00:00.000000560,962.21140198133
1970-01-01 00:00:00.000000561,963.311890693558
1970-01-01 00:00:00.000000562,960.146590246911
1970-01-01 00:00:00.000000563,963.968988665239
1970-01-01 00:00:00.000000564,958.432
1970-01-01 00:00:00.000000565,964.832396564167
1970-01-01 00:00:00.000000566,961.231554454159
1970-01-01 00:00:00.000000567,961.97
1970-01-01 00:00:00.000000568,962.010190984417
1970-01-01 00:00:00.000000569,964.756389067025
1970-01-01 00:00:00.000000570,961.482
1970-01-01 00:00:00.000000571,961.451080920517
1970-01-01 00:00:00.000000572,961.26950425684
1970-01-01 00:00:00.000000573,962.263252943877
1970-01-01 00:00:00.000000574,964.188074732196
1970-01-01 00:00:00.000000575,961.214653176268
1970-01-01 00:00:00.000000576,962.024573737829
1970-01-01 00:00:00.000000577,961.260905561426
1970-01-01 00:00:00.000000578,957.646694079627
1970-01-01 00:00:00.000000579,959.042
1970-01-01 00:00:00.000000580,963.677529627897
1970-01-01 00:00:00.000000581,961.529677739516
1970-01-01 00:00:00.000000582,965.02
1970-01-01 00:00:00.000000583,959.587222321017
1970-01-01 00:00:00.000000584,964.350996876465
1970-01-01 00:00:00.000000585,961.97
1970-01-01 00:00:00.000000586,961.424003815468
1970-01-01 00:00:00.000000587,962.00663956354
1970-01-01 00:00:00.000000588,963.717300627982
1970-01-01 00:00:00.000000589,958.743298645263
1970-01-01 00:00:00.000000590,962.357137731909
