time_captured,IBM_Open
2016-02-03,123.99
2016-02-04,125.08
2016-02-05,127.22
2016-02-08,126.0
2016-02-09,126.12
2016-02-10,125.0
2016-02-11,118.78
2016-02-12,119.26
2016-02-16,121.83
2016-02-17,123.71
2016-02-18,130.0
2016-02-19,132.36
2016-02-22,133.84
2016-02-23,133.14
2016-02-24,131.55
2016-02-25,133.29
2016-02-26,134.51
2016-02-29,132.0
2016-03-01,132.24
2016-03-02,133.7
2016-03-03,137.22
2016-03-04,137.54
2016-03-07,137.28
2016-03-08,139.71
2016-03-09,139.31
2016-03-10,141.24
2016-03-11,141.73
2016-03-14,142.01
2016-03-15,141.74
2016-03-16,142.62
2016-03-17,144.78
2016-03-18,147.4
2016-03-21,147.3
2016-03-22,148.06
2016-03-23,148.0
2016-03-24,144.98
2016-03-28,147.75
2016-03-29,147.59
2016-03-30,149.95
2016-03-31,149.79
2016-04-01,150.51
2016-04-04,152.34
2016-04-05,151.43
2016-04-06,149.9
2016-04-07,149.07
2016-04-08,149.06
2016-04-11,150.26
2016-04-12,149.61
2016-04-13,150.75
2016-04-14,151.5
2016-04-15,151.04
2016-04-18,151.75
2016-04-19,146.47
2016-04-20,144.24
2016-04-21,146.58
2016-04-22,149.44
2016-04-25,148.16
2016-04-26,148.65
2016-04-27,149.35
2016-04-28,149.75
2016-04-29,146.49
2016-05-02,146.56
2016-05-03,144.65
2016-05-04,143.36
2016-05-05,145.95
2016-05-06,144.86
2016-05-09,147.7
2016-05-10,148.24
2016-05-11,149.71
2016-05-12,149.21
2016-05-13,148.79
2016-05-16,147.65
2016-05-17,149.21
2016-05-18,147.99
2016-05-19,146.48
2016-05-20,145.71
2016-05-23,147.61
2016-05-24,146.88
2016-05-25,148.93
2016-05-26,151.55
2016-05-27,152.35
2016-05-31,152.56
2016-06-01,153.0
2016-06-02,152.59
2016-06-03,152.4
2016-06-06,153.09
2016-06-07,153.31
2016-06-08,153.53
2016-06-09,152.92
2016-06-10,152.79
2016-06-13,151.63
2016-06-14,151.28
2016-06-15,151.46
2016-06-16,150.19
2016-06-17,150.96
2016-06-20,152.6
2016-06-21,154.16
2016-06-22,153.75
2016-06-23,153.45
2016-06-24,149.97
2016-06-27,146.18
2016-06-28,144.78
2016-06-29,146.5
2016-06-30,148.86
2016-07-01,152.19
2016-07-05,151.19
2016-07-06,151.85
2016-07-07,152.75
2016-07-08,154.0
2016-07-11,154.6
2016-07-12,156.0
2016-07-13,157.75
2016-07-14,158.81
2016-07-15,159.9
2016-07-18,159.3
2016-07-19,161.78
2016-07-20,159.97
2016-07-21,160.75
2016-07-22,160.78
2016-07-25,162.0
2016-07-26,162.65
2016-07-27,162.12
2016-07-28,161.38
2016-07-29,161.36
2016-08-01,160.65
2016-08-02,161.27
2016-08-03,160.13
2016-08-04,160.86
2016-08-05,162.0
2016-08-08,162.73
2016-08-09,162.22
2016-08-10,162.19
2016-08-11,162.25
2016-08-12,163.19
2016-08-15,162.4
2016-08-16,161.11
2016-08-17,160.97
2016-08-18,160.89
2016-08-19,160.84
2016-08-22,160.0
2016-08-23,160.33
2016-08-24,159.89
2016-08-25,159.0
2016-08-26,158.88
2016-08-29,158.83
2016-08-30,159.76
2016-08-31,159.66
2016-09-01,158.32
2016-09-02,159.88
2016-09-06,159.88
2016-09-07,160.19
2016-09-08,160.55
2016-09-09,158.03
2016-09-12,155.26
2016-09-13,157.63
2016-09-14,155.7
2016-09-15,154.3
2016-09-16,155.04
2016-09-19,154.87
2016-09-20,155.87
2016-09-21,154.91
2016-09-22,156.15
2016-09-23,155.62
2016-09-26,154.46
2016-09-27,154.32
2016-09-28,156.99
2016-09-29,158.63
2016-09-30,158.9
2016-10-03,158.06
2016-10-04,157.67
2016-10-05,157.07
2016-10-06,156.84
2016-10-07,157.14
2016-10-10,156.71
2016-10-11,156.73
2016-10-12,154.97
2016-10-13,153.7
2016-10-14,154.47
2016-10-17,154.45
2016-10-18,150.02
2016-10-19,151.27
2016-10-20,151.28
2016-10-21,150.58
2016-10-24,150.4
2016-10-25,150.69
2016-10-26,150.71
2016-10-27,152.82
2016-10-28,154.05
2016-10-31,152.76
2016-11-01,153.5
2016-11-02,152.48
2016-11-03,152.51
2016-11-04,152.4
2016-11-07,153.99
2016-11-08,154.56
2016-11-09,152.96
2016-11-10,157.66
2016-11-11,159.97
2016-11-14,161.25
2016-11-15,158.42
2016-11-16,158.46
2016-11-17,159.22
2016-11-18,159.8
2016-11-21,160.69
2016-11-22,163.0
2016-11-23,161.94
2016-11-25,161.83
2016-11-28,163.2
2016-11-29,164.0
2016-11-30,163.35
2016-12-01,161.95
2016-12-02,159.0
2016-12-05,160.85
2016-12-06,160.13
2016-12-07,160.6
2016-12-08,164.87
2016-12-09,165.18
2016-12-12,166.72
2016-12-13,165.68
2016-12-14,168.37
2016-12-15,168.01
2016-12-16,168.97
2016-12-19,166.83
2016-12-20,167.49
2016-12-21,166.25
2016-12-22,167.36
2016-12-23,167.0
2016-12-27,166.98
2016-12-28,167.29
2016-12-29,166.02
2016-12-30,166.44
2017-01-03,167.0
2017-01-04,167.77
2017-01-05,169.25
2017-01-06,168.69
2017-01-09,169.47
2017-01-10,167.98
2017-01-11,166.05
2017-01-12,167.77
2017-01-13,167.97
2017-01-17,166.69
2017-01-18,167.45
2017-01-19,166.96
2017-01-20,167.81
2017-01-23,170.08
2017-01-24,171.36
2017-01-25,176.26
2017-01-26,178.06
2017-01-27,178.47
2017-01-30,176.98
2017-01-31,175.05
2017-02-01,175.0
2017-02-02,174.23
2017-02-03,175.0
2017-02-06,175.31
2017-02-07,176.0
2017-02-08,177.5
2017-02-09,176.17
2017-02-10,177.37
2017-02-13,179.24
2017-02-14,178.57
2017-02-15,180.2
2017-02-16,181.45
2017-02-17,181.25
2017-02-21,180.6
2017-02-22,180.09
2017-02-23,182.0
2017-02-24,180.21
2017-02-27,181.19
2017-02-28,179.38
2017-03-01,180.48
2017-03-02,181.88
2017-03-03,180.04
2017-03-06,179.72
2017-03-07,180.71
2017-03-08,180.75
2017-03-09,179.15
2017-03-10,178.21
2017-03-13,177.85
2017-03-14,176.18
2017-03-15,175.71
2017-03-16,178.46
2017-03-17,176.29
2017-03-20,175.65
2017-03-21,176.01
2017-03-22,174.04
2017-03-23,174.43
2017-03-24,175.12
2017-03-27,172.69
2017-03-28,173.94
2017-03-29,174.3
2017-03-30,173.86
2017-03-31,173.98
2017-04-03,173.82
2017-04-04,173.52
2017-04-05,174.7
2017-04-06,173.47
2017-04-07,172.08
2017-04-10,172.53
2017-04-11,170.65
2017-04-12,171.04
2017-04-13,169.92
2017-04-17,169.75
2017-04-18,170.79
2017-04-19,161.76
2017-04-20,161.32
2017-04-21,162.05
2017-04-24,161.29
2017-04-25,161.78
2017-04-26,160.53
2017-04-27,160.29
2017-04-28,160.5
2017-05-01,160.05
2017-05-02,159.44
2017-05-03,158.74
2017-05-04,158.89
2017-05-05,153.52
2017-05-08,152.8
2017-05-09,152.6
2017-05-10,151.65
2017-05-11,151.05
2017-05-12,150.3
2017-05-15,150.62
2017-05-16,151.66
2017-05-17,153.3
2017-05-18,150.86
2017-05-19,151.01
2017-05-22,152.1
2017-05-23,152.57
2017-05-24,152.21
2017-05-25,153.25
2017-05-26,152.85
2017-05-30,151.95
2017-05-31,152.03
2017-06-01,152.8
2017-06-02,153.07
2017-06-05,151.82
2017-06-06,152.0
2017-06-07,153.05
2017-06-08,151.0
2017-06-09,152.0
2017-06-12,154.19
2017-06-13,155.44
2017-06-14,153.97
2017-06-15,153.29
2017-06-16,154.23
2017-06-19,155.51
2017-06-20,154.48
2017-06-21,155.79
2017-06-22,154.55
2017-06-23,154.34
2017-06-26,154.71
2017-06-27,155.0
2017-06-28,155.15
2017-06-29,155.35
2017-06-30,154.28
2017-07-03,153.58
2017-07-05,155.77
2017-07-06,153.36
2017-07-07,152.62
2017-07-10,152.91
2017-07-11,153.26
2017-07-12,153.48
2017-07-13,153.7
2017-07-14,154.01
2017-07-17,153.59
2017-07-18,152.36
2017-07-19,150.02
2017-07-20,147.53
2017-07-21,147.59
2017-07-24,147.0
2017-07-25,146.57
2017-07-26,146.27
2017-07-27,145.0
2017-07-28,144.81
2017-07-31,
2017-08-01,145.0
2017-08-02,145.12
2017-08-03,144.43
2017-08-04,145.0
2017-08-07,145.0
2017-08-08,142.0
2017-08-09,141.75
2017-08-10,141.64
2017-08-11,142.45
2017-08-14,142.0
2017-08-15,142.55
2017-08-16,141.79
2017-08-17,142.52
2017-08-18,140.87
2017-08-21,139.59
2017-08-22,140.64
2017-08-23,140.7
2017-08-24,142.5
2017-08-25,143.3
2017-08-28,144.11
2017-08-29,142.1
2017-08-30,143.26
2017-08-31,143.02
2017-09-01,142.98
2017-09-05,143.5
2017-09-06,143.88
2017-09-07,144.1
2017-09-08,143.15
2017-09-11,143.54
2017-09-12,145.11
2017-09-13,145.35
2017-09-14,145.86
2017-09-15,144.82
2017-09-18,144.81
2017-09-19,144.79
2017-09-20,144.93
2017-09-21,145.65
2017-09-22,145.59
2017-09-25,145.12
2017-09-26,146.36
2017-09-27,146.68
2017-09-28,145.33
2017-09-29,145.45
2017-10-02,145.35
2017-10-03,146.69
2017-10-04,147.0
2017-10-05,146.68
2017-10-06,146.64
2017-10-09,146.5
2017-10-10,147.71
2017-10-11,148.4
2017-10-12,147.56
2017-10-13,147.48
2017-10-16,147.22
2017-10-17,146.63
2017-10-18,157.12
2017-10-19,159.8
2017-10-20,161.07
2017-10-23,162.05
2017-10-24,159.65
2017-10-25,156.01
2017-10-26,154.31
2017-10-27,154.54
2017-10-30,153.76
2017-10-31,154.33
2017-11-01,154.1
2017-11-02,154.18
2017-11-03,153.42
2017-11-06,151.77
2017-11-07,151.37
2017-11-08,151.6
2017-11-09,149.93
2017-11-10,150.65
2017-11-13,148.88
2017-11-14,147.95
2017-11-15,148.0
2017-11-16,147.73
2017-11-17,149.34
2017-11-20,150.64
2017-11-21,151.3
2017-11-22,152.0
2017-11-24,151.95
2017-11-27,152.06
2017-11-28,152.35
2017-11-29,152.81
2017-11-30,153.65
2017-12-01,154.4
2017-12-04,155.96
2017-12-05,156.45
2017-12-06,154.1
2017-12-07,153.59
2017-12-08,154.81
2017-12-11,155.46
2017-12-12,156.74
2017-12-13,156.6
2017-12-14,154.6
2017-12-15,153.61
2017-12-18,153.59
2017-12-19,154.05
2017-12-20,153.65
2017-12-21,153.17
2017-12-22,151.82
2017-12-26,152.51
2017-12-27,152.95
2017-12-28,153.2
2017-12-29,154.17
