time_captured,07_c75_hrm_accX
1970-01-01 00:00:00.000000273,334.158
1970-01-01 00:00:00.000000274,1049.01592238384
1970-01-01 00:00:00.000000275,-220.919772801831
1970-01-01 00:00:00.000000276,-414.602377471897
1970-01-01 00:00:00.000000277,61.507390652887
1970-01-01 00:00:00.000000278,-1.80534830292763
1970-01-01 00:00:00.000000279,488.513766893842
1970-01-01 00:00:00.000000280,1052.10345501972
1970-01-01 00:00:00.000000281,1030.2839777246
1970-01-01 00:00:00.000000282,-597.556
1970-01-01 00:00:00.000000283,-771.062042759742
1970-01-01 00:00:00.000000284,-1111.8401325863
1970-01-01 00:00:00.000000285,-350.75
1970-01-01 00:00:00.000000286,948.921584416419
1970-01-01 00:00:00.000000287,460.843401602957
1970-01-01 00:00:00.000000288,-461.6477178572
1970-01-01 00:00:00.000000289,-328.39078747355
1970-01-01 00:00:00.000000290,198.416546940484
1970-01-01 00:00:00.000000291,150.258845730513
1970-01-01 00:00:00.000000292,626.884380328748
1970-01-01 00:00:00.000000293,1412.14263766444
1970-01-01 00:00:00.000000294,-32.086
1970-01-01 00:00:00.000000295,-856.390689788136
1970-01-01 00:00:00.000000296,-1066.98589009726
1970-01-01 00:00:00.000000297,-586.454
1970-01-01 00:00:00.000000298,418.723611785728
1970-01-01 00:00:00.000000299,1144.90088340004
1970-01-01 00:00:00.000000300,-455.987011168784
1970-01-01 00:00:00.000000301,-110.261487200698
1970-01-01 00:00:00.000000302,-119.345160306455
1970-01-01 00:00:00.000000303,244.245007352965
1970-01-01 00:00:00.000000304,526.867028794012
1970-01-01 00:00:00.000000305,1199.11476696352
1970-01-01 00:00:00.000000306,930.128
1970-01-01 00:00:00.000000307,-734.331019451854
1970-01-01 00:00:00.000000308,-1069.0779436477
1970-01-01 00:00:00.000000309,-997.692776987155
1970-01-01 00:00:00.000000310,-3.76486136415474
1970-01-01 00:00:00.000000311,1134.32675971692
1970-01-01 00:00:00.000000312,69.7981915176989
1970-01-01 00:00:00.000000313,-812.890919067654
1970-01-01 00:00:00.000000314,-85.2626117551853
1970-01-01 00:00:00.000000315,164.334
1970-01-01 00:00:00.000000316,255.027841777672
1970-01-01 00:00:00.000000317,848.147520357808
1970-01-01 00:00:00.000000318,1392.15252953898
1970-01-01 00:00:00.000000319,-581.514216080834
1970-01-01 00:00:00.000000320,-839.48393787866
1970-01-01 00:00:00.000000321,-734.077228176925
1970-01-01 00:00:00.000000322,-610.853694571227
1970-01-01 00:00:00.000000323,860.883663257119
1970-01-01 00:00:00.000000324,101.748
1970-01-01 00:00:00.000000325,-659.881892112742
1970-01-01 00:00:00.000000326,-323.291424612467
1970-01-01 00:00:00.000000327,129.442
1970-01-01 00:00:00.000000328,308.279329504793
1970-01-01 00:00:00.000000329,637.886077317405
1970-01-01 00:00:00.000000330,1453.03010924352
1970-01-01 00:00:00.000000331,-418.449766174234
1970-01-01 00:00:00.000000332,-1000.45659883872
1970-01-01 00:00:00.000000333,-1044.23265548735
1970-01-01 00:00:00.000000334,-741.095610807349
1970-01-01 00:00:00.000000335,241.406497697514
1970-01-01 00:00:00.000000336,829.356
1970-01-01 00:00:00.000000337,-724.063335678711
1970-01-01 00:00:00.000000338,-660.664901366225
1970-01-01 00:00:00.000000339,0.510152944580021
1970-01-01 00:00:00.000000340,89.700754968179
1970-01-01 00:00:00.000000341,299.086296735905
1970-01-01 00:00:00.000000342,1348.7875951676
1970-01-01 00:00:00.000000343,134.624897422198
1970-01-01 00:00:00.000000344,-688.068240210382
1970-01-01 00:00:00.000000345,-643.184
1970-01-01 00:00:00.000000346,-741.912172984053
1970-01-01 00:00:00.000000347,-57.5361424070084
1970-01-01 00:00:00.000000348,359.538405279025
1970-01-01 00:00:00.000000349,-25.312482152966
1970-01-01 00:00:00.000000350,-918.176759390826
1970-01-01 00:00:00.000000351,-140.444460355175
1970-01-01 00:00:00.000000352,100.541668473458
1970-01-01 00:00:00.000000353,319.800269725834
1970-01-01 00:00:00.000000354,833.748
1970-01-01 00:00:00.000000355,981.988959755469
1970-01-01 00:00:00.000000356,-922.769299582679
1970-01-01 00:00:00.000000357,-726.022
1970-01-01 00:00:00.000000358,-1052.54643232549
1970-01-01 00:00:00.000000359,36.1129715626724
1970-01-01 00:00:00.000000360,527.664484520574
1970-01-01 00:00:00.000000361,-53.4620209648793
1970-01-01 00:00:00.000000362,-600.480527197834
1970-01-01 00:00:00.000000363,-179.047871747472
1970-01-01 00:00:00.000000364,-38.9642939265239
1970-01-01 00:00:00.000000365,142.466612372597
1970-01-01 00:00:00.000000366,167.262
1970-01-01 00:00:00.000000367,1317.7094045224
1970-01-01 00:00:00.000000368,-294.770468227325
1970-01-01 00:00:00.000000369,-954.795449489774
1970-01-01 00:00:00.000000370,-909.024944723559
1970-01-01 00:00:00.000000371,-773.315204602016
1970-01-01 00:00:00.000000372,191.904862250768
1970-01-01 00:00:00.000000373,850.170744106385
1970-01-01 00:00:00.000000374,-312.496330019102
1970-01-01 00:00:00.000000375,-409.432
1970-01-01 00:00:00.000000376,-155.12927756617
1970-01-01 00:00:00.000000377,186.67730447361
1970-01-01 00:00:00.000000378,551.104944771877
1970-01-01 00:00:00.000000379,785.790418038165
1970-01-01 00:00:00.000000380,1141.46889242031
1970-01-01 00:00:00.000000381,-890.2312587349
1970-01-01 00:00:00.000000382,-832.593820108041
1970-01-01 00:00:00.000000383,-780.528190696516
1970-01-01 00:00:00.000000384,-51.362
1970-01-01 00:00:00.000000385,1167.17255481995
1970-01-01 00:00:00.000000386,-47.1352855379351
1970-01-01 00:00:00.000000387,-379.831589040371
1970-01-01 00:00:00.000000388,-116.922057803975
1970-01-01 00:00:00.000000389,128.590566129469
1970-01-01 00:00:00.000000390,304.510717816975
1970-01-01 00:00:00.000000391,1027.90077348633
1970-01-01 00:00:00.000000392,1579.74791588725
1970-01-01 00:00:00.000000393,-443.958
1970-01-01 00:00:00.000000394,-918.37211264189
1970-01-01 00:00:00.000000395,-934.574860274921
1970-01-01 00:00:00.000000396,-586.088
1970-01-01 00:00:00.000000397,838.345700934774
1970-01-01 00:00:00.000000398,527.825280750301
1970-01-01 00:00:00.000000399,-669.80701867022
1970-01-01 00:00:00.000000400,-349.47032448242
1970-01-01 00:00:00.000000401,101.910397962116
1970-01-01 00:00:00.000000402,326.106
1970-01-01 00:00:00.000000403,574.146580546351
1970-01-01 00:00:00.000000404,1354.4435891555
1970-01-01 00:00:00.000000405,315.736
1970-01-01 00:00:00.000000406,-844.355616409105
1970-01-01 00:00:00.000000407,-1063.47908683905
1970-01-01 00:00:00.000000408,-446.576482537214
1970-01-01 00:00:00.000000409,352.135240583708
1970-01-01 00:00:00.000000410,757.44245317264
1970-01-01 00:00:00.000000411,-239.520391933681
1970-01-01 00:00:00.000000412,-728.903275967152
1970-01-01 00:00:00.000000413,-77.4306455053163
1970-01-01 00:00:00.000000414,202.764
1970-01-01 00:00:00.000000415,347.827844091329
1970-01-01 00:00:00.000000416,1406.08500919736
1970-01-01 00:00:00.000000417,1364.814
1970-01-01 00:00:00.000000418,-795.327712897188
1970-01-01 00:00:00.000000419,-982.283203367379
1970-01-01 00:00:00.000000420,-892.86763710628
1970-01-01 00:00:00.000000421,247.945585344523
1970-01-01 00:00:00.000000422,1019.83187372916
1970-01-01 00:00:00.000000423,-274.866
1970-01-01 00:00:00.000000424,-556.748740587554
1970-01-01 00:00:00.000000425,-108.879895060455
1970-01-01 00:00:00.000000426,-76.372
1970-01-01 00:00:00.000000427,315.8902128016
1970-01-01 00:00:00.000000428,921.395074627353
1970-01-01 00:00:00.000000429,1080.7641679929
1970-01-01 00:00:00.000000430,-730.714651067664
1970-01-01 00:00:00.000000431,-869.300638186187
1970-01-01 00:00:00.000000432,-789.706
1970-01-01 00:00:00.000000433,-324.48838937685
1970-01-01 00:00:00.000000434,1182.50327027981
1970-01-01 00:00:00.000000435,552.05
1970-01-01 00:00:00.000000436,-644.235421461632
1970-01-01 00:00:00.000000437,-430.230941078098
1970-01-01 00:00:00.000000438,-144.456999212355
1970-01-01 00:00:00.000000439,309.919980354816
1970-01-01 00:00:00.000000440,769.38161360296
1970-01-01 00:00:00.000000441,1716.24872766987
1970-01-01 00:00:00.000000442,-215.785978512043
1970-01-01 00:00:00.000000443,-969.789968816856
1970-01-01 00:00:00.000000444,-667.462
1970-01-01 00:00:00.000000445,-720.905835897723
1970-01-01 00:00:00.000000446,605.720830955171
1970-01-01 00:00:00.000000447,594.783215704508
1970-01-01 00:00:00.000000448,-656.500080111272
1970-01-01 00:00:00.000000449,-511.663860475655
1970-01-01 00:00:00.000000450,-116.60391171786
1970-01-01 00:00:00.000000451,128.543115806122
1970-01-01 00:00:00.000000452,542.475760018952
1970-01-01 00:00:00.000000453,1520.6110254119
1970-01-01 00:00:00.000000454,719.829228659524
1970-01-01 00:00:00.000000455,-989.276268285328
1970-01-01 00:00:00.000000456,-906.338
1970-01-01 00:00:00.000000457,-965.40273878166
1970-01-01 00:00:00.000000458,104.054117272371
1970-01-01 00:00:00.000000459,989.631859305706
1970-01-01 00:00:00.000000460,-81.6629870898121
1970-01-01 00:00:00.000000461,-826.802475474023
1970-01-01 00:00:00.000000462,-197.820545939498
1970-01-01 00:00:00.000000463,57.1886899188614
1970-01-01 00:00:00.000000464,333.129682057373
1970-01-01 00:00:00.000000465,1093.12
1970-01-01 00:00:00.000000466,1014.81189831554
1970-01-01 00:00:00.000000467,-702.410106328338
1970-01-01 00:00:00.000000468,-574.772844844639
1970-01-01 00:00:00.000000469,-971.865512728545
1970-01-01 00:00:00.000000470,-230.674713220082
1970-01-01 00:00:00.000000471,1115.37652790882
1970-01-01 00:00:00.000000472,-269.62653441708
1970-01-01 00:00:00.000000473,-698.698064723692
1970-01-01 00:00:00.000000474,-133.59
1970-01-01 00:00:00.000000475,-151.152035749376
1970-01-01 00:00:00.000000476,178.917500515085
1970-01-01 00:00:00.000000477,743.257243055022
1970-01-01 00:00:00.000000478,1404.07186724097
1970-01-01 00:00:00.000000479,-133.604372062841
1970-01-01 00:00:00.000000480,-1025.34398977023
1970-01-01 00:00:00.000000481,-857.536352060078
1970-01-01 00:00:00.000000482,-767.52987665198
1970-01-01 00:00:00.000000483,756.144093343648
1970-01-01 00:00:00.000000484,513.087053384642
1970-01-01 00:00:00.000000485,-707.500514104462
1970-01-01 00:00:00.000000486,-502.274
1970-01-01 00:00:00.000000487,52.9944421786874
1970-01-01 00:00:00.000000488,144.772912878197
1970-01-01 00:00:00.000000489,422.17069609754
1970-01-01 00:00:00.000000490,1303.38691910061
1970-01-01 00:00:00.000000491,117.216752366067
1970-01-01 00:00:00.000000492,-697.573311625282
1970-01-01 00:00:00.000000493,-892.863373434308
1970-01-01 00:00:00.000000494,-1000.93055604464
1970-01-01 00:00:00.000000495,-256.688
1970-01-01 00:00:00.000000496,636.216892428486
1970-01-01 00:00:00.000000497,-370.785760573775
1970-01-01 00:00:00.000000498,-553.969013935691
1970-01-01 00:00:00.000000499,-213.5681089187
1970-01-01 00:00:00.000000500,174.534365626988
1970-01-01 00:00:00.000000501,391.670777636392
1970-01-01 00:00:00.000000502,844.783950912414
1970-01-01 00:00:00.000000503,734.03194546146
1970-01-01 00:00:00.000000504,-992.104
1970-01-01 00:00:00.000000505,-826.66262295708
1970-01-01 00:00:00.000000506,-1125.22899501915
1970-01-01 00:00:00.000000507,-538.508
1970-01-01 00:00:00.000000508,818.369111053135
1970-01-01 00:00:00.000000509,521.038571554633
1970-01-01 00:00:00.000000510,-601.881508062119
1970-01-01 00:00:00.000000511,-609.774987064294
1970-01-01 00:00:00.000000512,-103.526938737908
1970-01-01 00:00:00.000000513,143.894017179079
1970-01-01 00:00:00.000000514,476.592507858192
1970-01-01 00:00:00.000000515,1279.96168238482
1970-01-01 00:00:00.000000516,-644.526
1970-01-01 00:00:00.000000517,-879.804218736532
1970-01-01 00:00:00.000000518,-925.821361880123
1970-01-01 00:00:00.000000519,-704.31303991011
1970-01-01 00:00:00.000000520,397.259028827722
1970-01-01 00:00:00.000000521,910.661524707798
1970-01-01 00:00:00.000000522,-352.946
1970-01-01 00:00:00.000000523,-462.025613381259
1970-01-01 00:00:00.000000524,-259.155136844098
1970-01-01 00:00:00.000000525,81.618
1970-01-01 00:00:00.000000526,458.413016115238
1970-01-01 00:00:00.000000527,1446.34304618051
1970-01-01 00:00:00.000000528,682.578411330786
1970-01-01 00:00:00.000000529,-820.752501934021
1970-01-01 00:00:00.000000530,-811.078917255386
1970-01-01 00:00:00.000000531,-606.716754310278
1970-01-01 00:00:00.000000532,-175.890651713413
1970-01-01 00:00:00.000000533,828.060566966076
1970-01-01 00:00:00.000000534,79.178
1970-01-01 00:00:00.000000535,-410.817678549763
1970-01-01 00:00:00.000000536,-175.788641036697
1970-01-01 00:00:00.000000537,-214.016747012203
1970-01-01 00:00:00.000000538,366.158071054999
1970-01-01 00:00:00.000000539,1003.16230860766
1970-01-01 00:00:00.000000540,1433.5686696048
1970-01-01 00:00:00.000000541,-629.366372761461
1970-01-01 00:00:00.000000542,-917.244280252851
1970-01-01 00:00:00.000000543,-748.836
1970-01-01 00:00:00.000000544,-513.172332961562
1970-01-01 00:00:00.000000545,736.913397738438
1970-01-01 00:00:00.000000546,942.572
1970-01-01 00:00:00.000000547,-639.172670575538
1970-01-01 00:00:00.000000548,-85.9449675096726
1970-01-01 00:00:00.000000549,-151.268666764166
1970-01-01 00:00:00.000000550,165.521492953828
1970-01-01 00:00:00.000000551,712.126017734986
1970-01-01 00:00:00.000000552,1180.716
1970-01-01 00:00:00.000000553,179.768396401411
1970-01-01 00:00:00.000000554,-847.938337327916
1970-01-01 00:00:00.000000555,-649.406
1970-01-01 00:00:00.000000556,-939.994334183486
1970-01-01 00:00:00.000000557,190.514644501127
1970-01-01 00:00:00.000000558,700.082019365065
1970-01-01 00:00:00.000000559,-280.502957649356
1970-01-01 00:00:00.000000560,-634.699456762076
1970-01-01 00:00:00.000000561,-118.66848556873
1970-01-01 00:00:00.000000562,59.4678083607571
1970-01-01 00:00:00.000000563,380.08672560677
1970-01-01 00:00:00.000000564,1655.662
1970-01-01 00:00:00.000000565,504.116915684832
1970-01-01 00:00:00.000000566,-994.206679737303
1970-01-01 00:00:00.000000567,-698.008887896858
1970-01-01 00:00:00.000000568,-973.389153852848
1970-01-01 00:00:00.000000569,-33.5109027936949
1970-01-01 00:00:00.000000570,1170.6458688449
1970-01-01 00:00:00.000000571,-450.5021591508
