time_captured,PG_Open
2016-02-03,80.48
2016-02-04,80.85
2016-02-05,80.58
2016-02-08,80.29
2016-02-09,81.83
2016-02-10,82.91
2016-02-11,80.39
2016-02-12,80.36
2016-02-16,81.99
2016-02-17,81.65
2016-02-18,82.23
2016-02-19,81.96
2016-02-22,82.07
2016-02-23,82.0
2016-02-24,81.26
2016-02-25,81.7
2016-02-26,82.52
2016-02-29,81.1
2016-03-01,80.54
2016-03-02,81.58
2016-03-03,82.54
2016-03-04,82.62
2016-03-07,83.18
2016-03-08,82.97
2016-03-09,83.3
2016-03-10,83.13
2016-03-11,82.75
2016-03-14,81.57
2016-03-15,81.0
2016-03-16,81.31
2016-03-17,81.29
2016-03-18,82.86
2016-03-21,83.12
2016-03-22,83.28
2016-03-23,82.72
2016-03-24,82.46
2016-03-28,82.99
2016-03-29,82.66
2016-03-30,83.09
2016-03-31,82.75
2016-04-01,82.0
2016-04-04,83.65
2016-04-05,83.16
2016-04-06,83.14
2016-04-07,83.24
2016-04-08,83.44
2016-04-11,83.03
2016-04-12,82.71
2016-04-13,83.05
2016-04-14,81.95
2016-04-15,82.05
2016-04-18,82.29
2016-04-19,82.91
2016-04-20,83.29
2016-04-21,81.04
2016-04-22,80.4
2016-04-25,80.92
2016-04-26,81.5
2016-04-27,79.47
2016-04-28,79.48
2016-04-29,79.67
2016-05-02,80.02
2016-05-03,80.8
2016-05-04,80.87
2016-05-05,81.6
2016-05-06,81.42
2016-05-09,82.21
2016-05-10,82.15
2016-05-11,82.5
2016-05-12,82.48
2016-05-13,82.42
2016-05-16,81.01
2016-05-17,81.64
2016-05-18,80.59
2016-05-19,79.64
2016-05-20,80.44
2016-05-23,80.05
2016-05-24,80.3
2016-05-25,81.08
2016-05-26,81.48
2016-05-27,81.27
2016-05-31,81.58
2016-06-01,80.95
2016-06-02,81.53
2016-06-03,81.93
2016-06-06,82.4
2016-06-07,82.76
2016-06-08,82.37
2016-06-09,82.58
2016-06-10,82.77
2016-06-13,82.96
2016-06-14,82.55
2016-06-15,83.4
2016-06-16,82.67
2016-06-17,83.31
2016-06-20,83.52
2016-06-21,83.09
2016-06-22,83.5
2016-06-23,83.81
2016-06-24,82.61
2016-06-27,81.83
2016-06-28,81.44
2016-06-29,82.96
2016-06-30,83.91
2016-07-01,84.52
2016-07-05,84.48
2016-07-06,85.37
2016-07-07,85.23
2016-07-08,84.98
2016-07-11,85.61
2016-07-12,85.49
2016-07-13,85.81
2016-07-14,86.44
2016-07-15,86.25
2016-07-18,86.02
2016-07-19,85.67
2016-07-20,85.38
2016-07-21,85.02
2016-07-22,85.5
2016-07-25,85.53
2016-07-26,85.68
2016-07-27,85.24
2016-07-28,84.42
2016-07-29,84.89
2016-08-01,85.44
2016-08-02,87.02
2016-08-03,86.51
2016-08-04,86.12
2016-08-05,86.08
2016-08-08,85.61
2016-08-09,85.86
2016-08-10,86.26
2016-08-11,86.7
2016-08-12,86.92
2016-08-15,87.52
2016-08-16,86.98
2016-08-17,86.45
2016-08-18,86.94
2016-08-19,87.2
2016-08-22,87.14
2016-08-23,87.13
2016-08-24,87.32
2016-08-25,87.3
2016-08-26,87.87
2016-08-29,87.39
2016-08-30,87.72
2016-08-31,87.75
2016-09-01,87.36
2016-09-02,88.48
2016-09-06,88.25
2016-09-07,88.31
2016-09-08,87.95
2016-09-09,87.1
2016-09-12,86.04
2016-09-13,87.55
2016-09-14,87.12
2016-09-15,86.75
2016-09-16,87.62
2016-09-19,87.92
2016-09-20,88.5
2016-09-21,88.54
2016-09-22,87.77
2016-09-23,88.63
2016-09-26,87.42
2016-09-27,88.06
2016-09-28,88.98
2016-09-29,89.16
2016-09-30,88.3
2016-10-03,89.35
2016-10-04,88.29
2016-10-05,88.48
2016-10-06,88.61
2016-10-07,89.01
2016-10-10,90.19
2016-10-11,88.83
2016-10-12,88.74
2016-10-13,88.05
2016-10-14,88.5
2016-10-17,88.43
2016-10-18,88.21
2016-10-19,86.65
2016-10-20,85.38
2016-10-21,84.41
2016-10-24,84.39
2016-10-25,87.49
2016-10-26,86.91
2016-10-27,87.51
2016-10-28,86.87
2016-10-31,87.01
2016-11-01,86.58
2016-11-02,86.77
2016-11-03,86.8
2016-11-04,86.69
2016-11-07,86.02
2016-11-08,86.77
2016-11-09,85.26
2016-11-10,85.51
2016-11-11,82.67
2016-11-14,83.56
2016-11-15,84.58
2016-11-16,83.98
2016-11-17,83.27
2016-11-18,82.92
2016-11-21,82.1
2016-11-22,83.01
2016-11-23,82.59
2016-11-25,82.99
2016-11-28,83.13
2016-11-29,83.42
2016-11-30,82.52
2016-12-01,82.21
2016-12-02,82.35
2016-12-05,82.56
2016-12-06,83.24
2016-12-07,82.74
2016-12-08,83.79
2016-12-09,83.52
2016-12-12,84.21
2016-12-13,84.67
2016-12-14,85.29
2016-12-15,84.15
2016-12-16,84.9
2016-12-19,84.75
2016-12-20,84.57
2016-12-21,84.19
2016-12-22,84.0
2016-12-23,84.68
2016-12-27,84.9
2016-12-28,84.4
2016-12-29,84.24
2016-12-30,84.17
2017-01-03,83.88
2017-01-04,84.45
2017-01-05,84.41
2017-01-06,84.94
2017-01-09,84.06
2017-01-10,84.34
2017-01-11,83.39
2017-01-12,83.71
2017-01-13,83.85
2017-01-17,83.9
2017-01-18,84.8
2017-01-19,84.63
2017-01-20,86.89
2017-01-23,87.09
2017-01-24,87.22
2017-01-25,87.84
2017-01-26,87.12
2017-01-27,86.45
2017-01-30,86.78
2017-01-31,86.63
2017-02-01,87.03
2017-02-02,87.61
2017-02-03,88.12
2017-02-06,87.5
2017-02-07,87.64
2017-02-08,88.07
2017-02-09,88.25
2017-02-10,88.56
2017-02-13,88.04
2017-02-14,88.0
2017-02-15,89.81
2017-02-16,90.92
2017-02-17,90.61
2017-02-21,90.58
2017-02-22,91.45
2017-02-23,91.61
2017-02-24,90.97
2017-02-27,90.53
2017-02-28,90.9
2017-03-01,91.05
2017-03-02,91.4
2017-03-03,90.8
2017-03-06,89.89
2017-03-07,90.14
2017-03-08,90.02
2017-03-09,90.14
2017-03-10,90.8
2017-03-13,91.06
2017-03-14,91.26
2017-03-15,91.0
2017-03-16,91.44
2017-03-17,91.45
2017-03-20,90.96
2017-03-21,91.3
2017-03-22,91.31
2017-03-23,90.91
2017-03-24,90.77
2017-03-27,90.45
2017-03-28,90.17
2017-03-29,90.56
2017-03-30,90.5
2017-03-31,90.03
2017-04-03,89.86
2017-04-04,89.75
2017-04-05,90.0
2017-04-06,89.77
2017-04-07,89.46
2017-04-10,89.13
2017-04-11,89.66
2017-04-12,89.7
2017-04-13,90.05
2017-04-17,90.23
2017-04-18,90.4
2017-04-19,90.1
2017-04-20,89.7
2017-04-21,89.17
2017-04-24,89.12
2017-04-25,89.58
2017-04-26,89.85
2017-04-27,87.58
2017-04-28,87.52
2017-05-01,87.38
2017-05-02,87.29
2017-05-03,86.3
2017-05-04,86.85
2017-05-05,86.54
2017-05-08,86.33
2017-05-09,86.8
2017-05-10,86.48
2017-05-11,86.61
2017-05-12,86.24
2017-05-15,86.65
2017-05-16,86.88
2017-05-17,86.22
2017-05-18,86.18
2017-05-19,86.0
2017-05-22,86.25
2017-05-23,86.28
2017-05-24,86.45
2017-05-25,86.58
2017-05-26,86.93
2017-05-30,87.25
2017-05-31,87.67
2017-06-01,88.02
2017-06-02,88.4
2017-06-05,88.3
2017-06-06,88.76
2017-06-07,88.68
2017-06-08,88.58
2017-06-09,87.85
2017-06-12,88.28
2017-06-13,88.36
2017-06-14,88.49
2017-06-15,88.23
2017-06-16,89.72
2017-06-19,89.6
2017-06-20,89.77
2017-06-21,89.62
2017-06-22,89.27
2017-06-23,89.03
2017-06-26,89.63
2017-06-27,89.18
2017-06-28,89.08
2017-06-29,88.02
2017-06-30,87.05
2017-07-03,87.4
2017-07-05,87.86
2017-07-06,87.65
2017-07-07,87.69
2017-07-10,87.63
2017-07-11,87.23
2017-07-12,87.24
2017-07-13,86.77
2017-07-14,86.96
2017-07-17,87.07
2017-07-18,87.61
2017-07-19,87.87
2017-07-20,88.32
2017-07-21,88.16
2017-07-24,88.55
2017-07-25,88.67
2017-07-26,89.0
2017-07-27,90.29
2017-07-28,90.56
2017-07-31,
2017-08-01,91.03
2017-08-02,90.97
2017-08-03,90.86
2017-08-04,90.69
2017-08-07,90.67
2017-08-08,91.4
2017-08-09,91.52
2017-08-10,91.86
2017-08-11,91.94
2017-08-14,91.54
2017-08-15,91.91
2017-08-16,92.29
2017-08-17,92.4
2017-08-18,91.98
2017-08-21,92.38
2017-08-22,92.91
2017-08-23,92.5
2017-08-24,92.44
2017-08-25,92.65
2017-08-28,92.52
2017-08-29,92.48
2017-08-30,92.08
2017-08-31,91.89
2017-09-01,92.42
2017-09-05,92.18
2017-09-06,92.79
2017-09-07,92.74
2017-09-08,92.76
2017-09-11,93.09
2017-09-12,93.72
2017-09-13,93.5
2017-09-14,93.23
2017-09-15,93.82
2017-09-18,93.17
2017-09-19,93.34
2017-09-20,94.17
2017-09-21,94.15
2017-09-22,92.55
2017-09-25,92.43
2017-09-26,92.82
2017-09-27,92.52
2017-09-28,90.86
2017-09-29,90.97
2017-10-02,91.26
2017-10-03,91.96
2017-10-04,92.12
2017-10-05,92.49
2017-10-06,92.0
2017-10-09,92.4
2017-10-10,92.37
2017-10-11,91.09
2017-10-12,91.41
2017-10-13,92.7
2017-10-16,92.97
2017-10-17,93.04
2017-10-18,92.78
2017-10-19,91.7
2017-10-20,89.72
2017-10-23,88.63
2017-10-24,87.37
2017-10-25,86.9
2017-10-26,87.19
2017-10-27,87.53
2017-10-30,86.91
2017-10-31,86.49
2017-11-01,86.33
2017-11-02,86.78
2017-11-03,86.78
2017-11-06,86.55
2017-11-07,86.04
2017-11-08,86.99
2017-11-09,87.35
2017-11-10,87.99
2017-11-13,88.67
2017-11-14,88.74
2017-11-15,88.73
2017-11-16,89.84
2017-11-17,88.95
2017-11-20,88.43
2017-11-21,88.18
2017-11-22,88.5
2017-11-24,88.59
2017-11-27,88.33
2017-11-28,89.48
2017-11-29,89.4
2017-11-30,89.35
2017-12-01,90.18
2017-12-04,91.76
2017-12-05,91.4
2017-12-06,91.39
2017-12-07,91.05
2017-12-08,90.37
2017-12-11,90.23
2017-12-12,89.85
2017-12-13,90.02
2017-12-14,90.94
2017-12-15,91.57
2017-12-18,91.98
2017-12-19,92.0
2017-12-20,91.8
2017-12-21,91.66
2017-12-22,91.88
2017-12-26,92.35
2017-12-27,92.49
2017-12-28,92.3
2017-12-29,92.24
