time_captured,03_cap_hrm_accZ
1970-01-01 00:00:00.000000348,787.266
1970-01-01 00:00:00.000000349,788.290813610374
1970-01-01 00:00:00.000000350,1874.20802480401
1970-01-01 00:00:00.000000351,942.272435837653
1970-01-01 00:00:00.000000352,470.736303063878
1970-01-01 00:00:00.000000353,350.198563987978
1970-01-01 00:00:00.000000354,1487.18
1970-01-01 00:00:00.000000355,759.244027140398
1970-01-01 00:00:00.000000356,1648.32454899882
1970-01-01 00:00:00.000000357,1610.644
1970-01-01 00:00:00.000000358,796.828281368695
1970-01-01 00:00:00.000000359,511.097016323695
1970-01-01 00:00:00.000000360,542.29
1970-01-01 00:00:00.000000361,1112.68937585777
1970-01-01 00:00:00.000000362,1217.54775734804
1970-01-01 00:00:00.000000363,1555.47115135316
1970-01-01 00:00:00.000000364,835.47975995807
1970-01-01 00:00:00.000000365,344.593279627567
1970-01-01 00:00:00.000000366,918.193343145089
1970-01-01 00:00:00.000000367,199.286901337663
1970-01-01 00:00:00.000000368,1069.97700885183
1970-01-01 00:00:00.000000369,1892.586
1970-01-01 00:00:00.000000370,1109.62833491982
1970-01-01 00:00:00.000000371,698.546957377836
1970-01-01 00:00:00.000000372,857.538
1970-01-01 00:00:00.000000373,809.392128141621
1970-01-01 00:00:00.000000374,528.209220505885
1970-01-01 00:00:00.000000375,1647.15755633384
1970-01-01 00:00:00.000000376,1045.42595759633
1970-01-01 00:00:00.000000377,719.479874011342
1970-01-01 00:00:00.000000378,965.574779531541
1970-01-01 00:00:00.000000379,1138.08876833859
1970-01-01 00:00:00.000000380,437.283746019214
1970-01-01 00:00:00.000000381,1660.908
1970-01-01 00:00:00.000000382,653.258433765029
1970-01-01 00:00:00.000000383,1196.55975171281
1970-01-01 00:00:00.000000384,1270.16031417916
1970-01-01 00:00:00.000000385,189.207092770088
1970-01-01 00:00:00.000000386,830.132309682855
1970-01-01 00:00:00.000000387,936.818359598084
1970-01-01 00:00:00.000000388,1291.40064685757
1970-01-01 00:00:00.000000389,896.983775803313
1970-01-01 00:00:00.000000390,878.251110223676
1970-01-01 00:00:00.000000391,537.841097184802
1970-01-01 00:00:00.000000392,616.251717671634
1970-01-01 00:00:00.000000393,1151.192
1970-01-01 00:00:00.000000394,1127.59593581327
1970-01-01 00:00:00.000000395,916.512032193104
1970-01-01 00:00:00.000000396,1063.04909469717
1970-01-01 00:00:00.000000397,468.88117184996
1970-01-01 00:00:00.000000398,862.399306542438
1970-01-01 00:00:00.000000399,843.300035911484
1970-01-01 00:00:00.000000400,1468.57769062618
1970-01-01 00:00:00.000000401,1134.9537108307
1970-01-01 00:00:00.000000402,1017.18045554035
1970-01-01 00:00:00.000000403,583.577079010456
1970-01-01 00:00:00.000000404,383.756193796346
1970-01-01 00:00:00.000000405,900.97
1970-01-01 00:00:00.000000406,995.337676845959
1970-01-01 00:00:00.000000407,1129.8589574112
1970-01-01 00:00:00.000000408,722.362
1970-01-01 00:00:00.000000409,547.017355988083
1970-01-01 00:00:00.000000410,738.309863572624
1970-01-01 00:00:00.000000411,981.177237825877
1970-01-01 00:00:00.000000412,1084.29778278531
1970-01-01 00:00:00.000000413,1203.54710554041
1970-01-01 00:00:00.000000414,1423.96953750625
1970-01-01 00:00:00.000000415,692.341619891001
1970-01-01 00:00:00.000000416,390.060325755207
1970-01-01 00:00:00.000000417,1130.696
1970-01-01 00:00:00.000000418,825.946382407343
1970-01-01 00:00:00.000000419,1008.81569353813
1970-01-01 00:00:00.000000420,1630.58455238405
1970-01-01 00:00:00.000000421,625.649870759191
1970-01-01 00:00:00.000000422,579.284066107666
1970-01-01 00:00:00.000000423,778.423621969316
1970-01-01 00:00:00.000000424,598.680520748409
1970-01-01 00:00:00.000000425,844.86930132909
1970-01-01 00:00:00.000000426,1911.618
1970-01-01 00:00:00.000000427,735.361270258611
1970-01-01 00:00:00.000000428,738.27602873143
1970-01-01 00:00:00.000000429,689.975434391998
1970-01-01 00:00:00.000000430,688.438584102004
1970-01-01 00:00:00.000000431,876.108908333843
1970-01-01 00:00:00.000000432,1506.72572628531
1970-01-01 00:00:00.000000433,886.283245663985
1970-01-01 00:00:00.000000434,994.193720619679
1970-01-01 00:00:00.000000435,488.976
1970-01-01 00:00:00.000000436,1011.95103143262
1970-01-01 00:00:00.000000437,966.751890111001
1970-01-01 00:00:00.000000438,1594.04870961579
1970-01-01 00:00:00.000000439,1109.32522338223
1970-01-01 00:00:00.000000440,1364.67131774667
1970-01-01 00:00:00.000000441,639.03581182031
1970-01-01 00:00:00.000000442,1626.19899195949
1970-01-01 00:00:00.000000443,510.141375866238
1970-01-01 00:00:00.000000444,1553.914
1970-01-01 00:00:00.000000445,1106.06348543458
1970-01-01 00:00:00.000000446,1400.34803739747
1970-01-01 00:00:00.000000447,787.266
1970-01-01 00:00:00.000000448,806.820377791714
1970-01-01 00:00:00.000000449,361.882707886844
1970-01-01 00:00:00.000000450,1707.7685417958
1970-01-01 00:00:00.000000451,1194.25413944147
1970-01-01 00:00:00.000000452,527.964050934962
1970-01-01 00:00:00.000000453,721.276435938641
1970-01-01 00:00:00.000000454,474.578747445538
1970-01-01 00:00:00.000000455,632.10687177556
1970-01-01 00:00:00.000000456,1021.628
1970-01-01 00:00:00.000000457,1567.59836421319
1970-01-01 00:00:00.000000458,1051.12207299448
1970-01-01 00:00:00.000000459,899.018
1970-01-01 00:00:00.000000460,729.769525405892
1970-01-01 00:00:00.000000461,718.854301281066
1970-01-01 00:00:00.000000462,830.41252678977
1970-01-01 00:00:00.000000463,1311.07130465883
1970-01-01 00:00:00.000000464,1098.32748471907
1970-01-01 00:00:00.000000465,918.810145794419
1970-01-01 00:00:00.000000466,660.804689392877
1970-01-01 00:00:00.000000467,806.807838709258
1970-01-01 00:00:00.000000468,873.52
1970-01-01 00:00:00.000000469,1027.88698396086
1970-01-01 00:00:00.000000470,961.524212249987
1970-01-01 00:00:00.000000471,782.752
1970-01-01 00:00:00.000000472,658.275602799393
1970-01-01 00:00:00.000000473,201.043741722906
1970-01-01 00:00:00.000000474,997.089669121278
1970-01-01 00:00:00.000000475,1185.44966190619
1970-01-01 00:00:00.000000476,1065.09541658847
1970-01-01 00:00:00.000000477,1277.29712318895
1970-01-01 00:00:00.000000478,323.283481391933
1970-01-01 00:00:00.000000479,580.607061943056
1970-01-01 00:00:00.000000480,840.336
1970-01-01 00:00:00.000000481,1104.88784148018
1970-01-01 00:00:00.000000482,1278.23092564168
1970-01-01 00:00:00.000000483,1340.902
1970-01-01 00:00:00.000000484,761.336609115844
1970-01-01 00:00:00.000000485,345.422840544895
1970-01-01 00:00:00.000000486,1037.79296127017
1970-01-01 00:00:00.000000487,942.812521146117
1970-01-01 00:00:00.000000488,729.990906803531
1970-01-01 00:00:00.000000489,1252.16858637147
1970-01-01 00:00:00.000000490,1059.48337781454
1970-01-01 00:00:00.000000491,573.091024242507
1970-01-01 00:00:00.000000492,826.794
1970-01-01 00:00:00.000000493,978.288158841536
1970-01-01 00:00:00.000000494,642.376721087845
1970-01-01 00:00:00.000000495,1609.23897597462
1970-01-01 00:00:00.000000496,1098.79409020814
1970-01-01 00:00:00.000000497,609.494478936654
1970-01-01 00:00:00.000000498,758.743281617376
1970-01-01 00:00:00.000000499,1287.16295874852
1970-01-01 00:00:00.000000500,426.642623908049
1970-01-01 00:00:00.000000501,1839.028
1970-01-01 00:00:00.000000502,1197.75146769758
1970-01-01 00:00:00.000000503,606.073181019543
1970-01-01 00:00:00.000000504,838.53588539218
1970-01-01 00:00:00.000000505,1210.52109559672
1970-01-01 00:00:00.000000506,390.876682857385
1970-01-01 00:00:00.000000507,1426.48633475339
1970-01-01 00:00:00.000000508,1300.80331509774
1970-01-01 00:00:00.000000509,935.995320765472
1970-01-01 00:00:00.000000510,658.19
1970-01-01 00:00:00.000000511,852.988390841688
1970-01-01 00:00:00.000000512,398.563986151063
1970-01-01 00:00:00.000000513,932.69
1970-01-01 00:00:00.000000514,1158.7773468529
1970-01-01 00:00:00.000000515,481.790534837484
1970-01-01 00:00:00.000000516,749.803981161612
1970-01-01 00:00:00.000000517,431.867033017401
1970-01-01 00:00:00.000000518,720.254656604147
1970-01-01 00:00:00.000000519,880.23
1970-01-01 00:00:00.000000520,1504.68428192292
1970-01-01 00:00:00.000000521,1046.45569088423
1970-01-01 00:00:00.000000522,736.392
1970-01-01 00:00:00.000000523,770.670692777084
1970-01-01 00:00:00.000000524,550.449383398205
1970-01-01 00:00:00.000000525,1008.33660232196
1970-01-01 00:00:00.000000526,1302.0202610675
1970-01-01 00:00:00.000000527,1000.44668348289
1970-01-01 00:00:00.000000528,1152.7961058898
1970-01-01 00:00:00.000000529,536.201700231489
1970-01-01 00:00:00.000000530,626.527668666886
1970-01-01 00:00:00.000000531,957.390619490284
1970-01-01 00:00:00.000000532,1212.68186133254
1970-01-01 00:00:00.000000533,947.693080780644
1970-01-01 00:00:00.000000534,1047.858
1970-01-01 00:00:00.000000535,300.383610557029
1970-01-01 00:00:00.000000536,335.720991913014
1970-01-01 00:00:00.000000537,1298.11951972956
1970-01-01 00:00:00.000000538,948.460658803365
1970-01-01 00:00:00.000000539,1042.93840623152
1970-01-01 00:00:00.000000540,1457.24059865762
1970-01-01 00:00:00.000000541,178.251241666017
1970-01-01 00:00:00.000000542,386.10424259699
1970-01-01 00:00:00.000000543,1143.506
1970-01-01 00:00:00.000000544,1057.31979337838
1970-01-01 00:00:00.000000545,1259.99580407817
1970-01-01 00:00:00.000000546,1383.846
1970-01-01 00:00:00.000000547,581.519941832948
1970-01-01 00:00:00.000000548,351.046556040937
1970-01-01 00:00:00.000000549,1171.40184384738
1970-01-01 00:00:00.000000550,843.588676386781
1970-01-01 00:00:00.000000551,897.498839449942
1970-01-01 00:00:00.000000552,1370.64518029627
1970-01-01 00:00:00.000000553,1170.80712914275
1970-01-01 00:00:00.000000554,573.739834616242
1970-01-01 00:00:00.000000555,953.43
