time_captured,08_vnt_raw_accY
1970-01-01 00:00:00.000000648,-25.498
1970-01-01 00:00:00.000000649,58.926
1970-01-01 00:00:00.000000650,345.138
1970-01-01 00:00:00.000000651,345.138
1970-01-01 00:00:00.000000652,620.614
1970-01-01 00:00:00.000000653,52.216
1970-01-01 00:00:00.000000654,264.862
1970-01-01 00:00:00.000000655,140.422
1970-01-01 00:00:00.000000656,219.234
1970-01-01 00:00:00.000000657,-170.068
1970-01-01 00:00:00.000000658,-359.168
1970-01-01 00:00:00.000000659,-10.614
1970-01-01 00:00:00.000000660,-10.614
1970-01-01 00:00:00.000000661,251.198
1970-01-01 00:00:00.000000662,92.72
1970-01-01 00:00:00.000000663,254.37
1970-01-01 00:00:00.000000664,-505.69
1970-01-01 00:00:00.000000665,476.654
1970-01-01 00:00:00.000000666,-108.702
1970-01-01 00:00:00.000000667,-53.07
1970-01-01 00:00:00.000000668,75.762
1970-01-01 00:00:00.000000669,44.53
1970-01-01 00:00:00.000000670,130.906
1970-01-01 00:00:00.000000671,-147.132
1970-01-01 00:00:00.000000672,-520.696
1970-01-01 00:00:00.000000673,-460.916
1970-01-01 00:00:00.000000674,-478.85
1970-01-01 00:00:00.000000675,-193.126
1970-01-01 00:00:00.000000676,-755.302
1970-01-01 00:00:00.000000677,40.626
1970-01-01 00:00:00.000000678,383.568
1970-01-01 00:00:00.000000679,345.87
1970-01-01 00:00:00.000000680,-114.558
1970-01-01 00:00:00.000000681,-272.792
1970-01-01 00:00:00.000000682,196.42
1970-01-01 00:00:00.000000683,-127.978
1970-01-01 00:00:00.000000684,237.778
1970-01-01 00:00:00.000000685,345.016
1970-01-01 00:00:00.000000686,123.586
1970-01-01 00:00:00.000000687,-28.792
1970-01-01 00:00:00.000000688,13.176
1970-01-01 00:00:00.000000689,127.612
1970-01-01 00:00:00.000000690,-66.246
1970-01-01 00:00:00.000000691,32.94
1970-01-01 00:00:00.000000692,20.862
1970-01-01 00:00:00.000000693,-182.39
1970-01-01 00:00:00.000000694,-165.188
1970-01-01 00:00:00.000000695,424.804
1970-01-01 00:00:00.000000696,400.16
1970-01-01 00:00:00.000000697,263.642
1970-01-01 00:00:00.000000698,149.206
1970-01-01 00:00:00.000000699,-265.838
1970-01-01 00:00:00.000000700,-250.588
1970-01-01 00:00:00.000000701,-147.01
1970-01-01 00:00:00.000000702,305.0
1970-01-01 00:00:00.000000703,113.826
1970-01-01 00:00:00.000000704,335.866
1970-01-01 00:00:00.000000705,486.048
1970-01-01 00:00:00.000000706,24.522
1970-01-01 00:00:00.000000707,-63.928
1970-01-01 00:00:00.000000708,-267.79
1970-01-01 00:00:00.000000709,-109.678
1970-01-01 00:00:00.000000710,-42.334
1970-01-01 00:00:00.000000711,-20.13
1970-01-01 00:00:00.000000712,370.392
1970-01-01 00:00:00.000000713,15.616
1970-01-01 00:00:00.000000714,163.968
1970-01-01 00:00:00.000000715,-259.494
1970-01-01 00:00:00.000000716,-96.868
1970-01-01 00:00:00.000000717,-264.252
1970-01-01 00:00:00.000000718,-432.734
1970-01-01 00:00:00.000000719,-166.774
1970-01-01 00:00:00.000000720,396.744
1970-01-01 00:00:00.000000721,135.664
1970-01-01 00:00:00.000000722,-19.642
1970-01-01 00:00:00.000000723,75.518
1970-01-01 00:00:00.000000724,102.236
1970-01-01 00:00:00.000000725,78.934
1970-01-01 00:00:00.000000726,-167.14
1970-01-01 00:00:00.000000727,-93.208
1970-01-01 00:00:00.000000728,-279.746
1970-01-01 00:00:00.000000729,-374.052
1970-01-01 00:00:00.000000730,125.05
1970-01-01 00:00:00.000000731,52.338
1970-01-01 00:00:00.000000732,-116.998
1970-01-01 00:00:00.000000733,-161.284
1970-01-01 00:00:00.000000734,-262.666
1970-01-01 00:00:00.000000735,-289.018
1970-01-01 00:00:00.000000736,-100.772
1970-01-01 00:00:00.000000737,391.254
1970-01-01 00:00:00.000000738,674.782
1970-01-01 00:00:00.000000739,638.426
1970-01-01 00:00:00.000000740,418.338
1970-01-01 00:00:00.000000741,134.2
1970-01-01 00:00:00.000000742,134.322
1970-01-01 00:00:00.000000743,-179.34
1970-01-01 00:00:00.000000744,-395.524
1970-01-01 00:00:00.000000745,-179.828
1970-01-01 00:00:00.000000746,-142.984
1970-01-01 00:00:00.000000747,-370.148
1970-01-01 00:00:00.000000748,451.522
1970-01-01 00:00:00.000000749,465.918
1970-01-01 00:00:00.000000750,153.354
1970-01-01 00:00:00.000000751,139.202
1970-01-01 00:00:00.000000752,-339.282
1970-01-01 00:00:00.000000753,120.414
1970-01-01 00:00:00.000000754,313.052
1970-01-01 00:00:00.000000755,7.32
1970-01-01 00:00:00.000000756,244.366
1970-01-01 00:00:00.000000757,114.924
1970-01-01 00:00:00.000000758,244.0
1970-01-01 00:00:00.000000759,-378.688
1970-01-01 00:00:00.000000760,-255.224
1970-01-01 00:00:00.000000761,-391.498
1970-01-01 00:00:00.000000762,-529.724
1970-01-01 00:00:00.000000763,-453.84
1970-01-01 00:00:00.000000764,-457.744
1970-01-01 00:00:00.000000765,263.886
1970-01-01 00:00:00.000000766,111.63
1970-01-01 00:00:00.000000767,-313.418
1970-01-01 00:00:00.000000768,-272.06
1970-01-01 00:00:00.000000769,-363.682
1970-01-01 00:00:00.000000770,242.658
1970-01-01 00:00:00.000000771,-186.172
1970-01-01 00:00:00.000000772,-86.864
1970-01-01 00:00:00.000000773,54.656
1970-01-01 00:00:00.000000774,-240.95
1970-01-01 00:00:00.000000775,-411.628
1970-01-01 00:00:00.000000776,-46.482
1970-01-01 00:00:00.000000777,-155.184
1970-01-01 00:00:00.000000778,-421.876
1970-01-01 00:00:00.000000779,-21.35
1970-01-01 00:00:00.000000780,-23.79
1970-01-01 00:00:00.000000781,109.068
1970-01-01 00:00:00.000000782,568.398
1970-01-01 00:00:00.000000783,366.244
1970-01-01 00:00:00.000000784,130.906
1970-01-01 00:00:00.000000785,-302.926
1970-01-01 00:00:00.000000786,-382.226
1970-01-01 00:00:00.000000787,-696.62
1970-01-01 00:00:00.000000788,167.018
1970-01-01 00:00:00.000000789,54.534
1970-01-01 00:00:00.000000790,206.912
1970-01-01 00:00:00.000000791,698.938
1970-01-01 00:00:00.000000792,630.008
1970-01-01 00:00:00.000000793,201.91
1970-01-01 00:00:00.000000794,128.954
1970-01-01 00:00:00.000000795,39.406
1970-01-01 00:00:00.000000796,83.082
1970-01-01 00:00:00.000000797,-262.056
1970-01-01 00:00:00.000000798,-86.498
1970-01-01 00:00:00.000000799,-4.514
1970-01-01 00:00:00.000000800,132.126
1970-01-01 00:00:00.000000801,508.74
1970-01-01 00:00:00.000000802,278.282
1970-01-01 00:00:00.000000803,400.892
1970-01-01 00:00:00.000000804,12.81
1970-01-01 00:00:00.000000805,34.038
1970-01-01 00:00:00.000000806,-391.01
1970-01-01 00:00:00.000000807,115.9
1970-01-01 00:00:00.000000808,20.618
1970-01-01 00:00:00.000000809,65.758
1970-01-01 00:00:00.000000810,-31.11
1970-01-01 00:00:00.000000811,-428.342
1970-01-01 00:00:00.000000812,-205.814
1970-01-01 00:00:00.000000813,-290.116
1970-01-01 00:00:00.000000814,-259.86
1970-01-01 00:00:00.000000815,-123.342
1970-01-01 00:00:00.000000816,-210.572
1970-01-01 00:00:00.000000817,256.078
1970-01-01 00:00:00.000000818,458.11
1970-01-01 00:00:00.000000819,186.05
1970-01-01 00:00:00.000000820,-325.496
1970-01-01 00:00:00.000000821,-201.544
1970-01-01 00:00:00.000000822,-201.544
1970-01-01 00:00:00.000000823,-195.444
1970-01-01 00:00:00.000000824,160.43
1970-01-01 00:00:00.000000825,627.202
1970-01-01 00:00:00.000000826,79.422
1970-01-01 00:00:00.000000827,204.594
1970-01-01 00:00:00.000000828,343.918
1970-01-01 00:00:00.000000829,389.18
1970-01-01 00:00:00.000000830,128.1
1970-01-01 00:00:00.000000831,89.304
1970-01-01 00:00:00.000000832,-190.442
1970-01-01 00:00:00.000000833,406.748
1970-01-01 00:00:00.000000834,262.544
1970-01-01 00:00:00.000000835,115.046
1970-01-01 00:00:00.000000836,101.626
1970-01-01 00:00:00.000000837,18.422
1970-01-01 00:00:00.000000838,89.548
1970-01-01 00:00:00.000000839,-219.6
1970-01-01 00:00:00.000000840,-98.332
1970-01-01 00:00:00.000000841,322.324
1970-01-01 00:00:00.000000842,611.952
1970-01-01 00:00:00.000000843,43.31
1970-01-01 00:00:00.000000844,430.782
1970-01-01 00:00:00.000000845,345.382
1970-01-01 00:00:00.000000846,-233.142
1970-01-01 00:00:00.000000847,-125.66
1970-01-01 00:00:00.000000848,-428.586
1970-01-01 00:00:00.000000849,-371.368
1970-01-01 00:00:00.000000850,-262.422
1970-01-01 00:00:00.000000851,-105.896
1970-01-01 00:00:00.000000852,31.476
1970-01-01 00:00:00.000000853,287.066
1970-01-01 00:00:00.000000854,476.776
1970-01-01 00:00:00.000000855,233.386
1970-01-01 00:00:00.000000856,-82.228
1970-01-01 00:00:00.000000857,-91.622
1970-01-01 00:00:00.000000858,18.91
1970-01-01 00:00:00.000000859,-35.014
1970-01-01 00:00:00.000000860,132.248
1970-01-01 00:00:00.000000861,82.594
1970-01-01 00:00:00.000000862,-50.142
1970-01-01 00:00:00.000000863,-375.516
1970-01-01 00:00:00.000000864,-163.968
1970-01-01 00:00:00.000000865,-303.536
1970-01-01 00:00:00.000000866,-215.818
1970-01-01 00:00:00.000000867,-238.144
1970-01-01 00:00:00.000000868,-264.374
1970-01-01 00:00:00.000000869,-227.042
1970-01-01 00:00:00.000000870,138.226
1970-01-01 00:00:00.000000871,216.794
1970-01-01 00:00:00.000000872,-220.21
1970-01-01 00:00:00.000000873,-364.414
1970-01-01 00:00:00.000000874,-381.128
1970-01-01 00:00:00.000000875,-58.682
1970-01-01 00:00:00.000000876,-198.006
1970-01-01 00:00:00.000000877,45.872
1970-01-01 00:00:00.000000878,145.18
1970-01-01 00:00:00.000000879,721.752
1970-01-01 00:00:00.000000880,270.596
1970-01-01 00:00:00.000000881,213.988
1970-01-01 00:00:00.000000882,-2.928
1970-01-01 00:00:00.000000883,-34.77
1970-01-01 00:00:00.000000884,-56.486
1970-01-01 00:00:00.000000885,-13.298
1970-01-01 00:00:00.000000886,294.63
1970-01-01 00:00:00.000000887,73.566
1970-01-01 00:00:00.000000888,370.392
1970-01-01 00:00:00.000000889,275.72
1970-01-01 00:00:00.000000890,-137.982
1970-01-01 00:00:00.000000891,-82.228
1970-01-01 00:00:00.000000892,-404.674
1970-01-01 00:00:00.000000893,-116.51
1970-01-01 00:00:00.000000894,270.23
1970-01-01 00:00:00.000000895,522.282
1970-01-01 00:00:00.000000896,51.484
1970-01-01 00:00:00.000000897,377.834
1970-01-01 00:00:00.000000898,488.61
1970-01-01 00:00:00.000000899,78.812
1970-01-01 00:00:00.000000900,-414.922
1970-01-01 00:00:00.000000901,-518.622
1970-01-01 00:00:00.000000902,-289.994
1970-01-01 00:00:00.000000903,-669.414
1970-01-01 00:00:00.000000904,-179.706
1970-01-01 00:00:00.000000905,404.796
1970-01-01 00:00:00.000000906,15.86
1970-01-01 00:00:00.000000907,-238.388
1970-01-01 00:00:00.000000908,-205.814
1970-01-01 00:00:00.000000909,-567.178
1970-01-01 00:00:00.000000910,-310.368
1970-01-01 00:00:00.000000911,-22.57
1970-01-01 00:00:00.000000912,24.644
1970-01-01 00:00:00.000000913,176.9
1970-01-01 00:00:00.000000914,-274.134
1970-01-01 00:00:00.000000915,-363.682
1970-01-01 00:00:00.000000916,-49.044
1970-01-01 00:00:00.000000917,-82.228
1970-01-01 00:00:00.000000918,-556.686
1970-01-01 00:00:00.000000919,103.578
1970-01-01 00:00:00.000000920,-116.388
1970-01-01 00:00:00.000000921,122.0
1970-01-01 00:00:00.000000922,324.276
1970-01-01 00:00:00.000000923,274.622
1970-01-01 00:00:00.000000924,-72.346
1970-01-01 00:00:00.000000925,-386.862
1970-01-01 00:00:00.000000926,-339.526
1970-01-01 00:00:00.000000927,-671.366
1970-01-01 00:00:00.000000928,-93.208
1970-01-01 00:00:00.000000929,396.378
1970-01-01 00:00:00.000000930,396.378
1970-01-01 00:00:00.000000931,299.632
1970-01-01 00:00:00.000000932,595.848
1970-01-01 00:00:00.000000933,47.214
1970-01-01 00:00:00.000000934,-104.554
1970-01-01 00:00:00.000000935,81.374
1970-01-01 00:00:00.000000936,-270.84
1970-01-01 00:00:00.000000937,-53.314
1970-01-01 00:00:00.000000938,-101.138
1970-01-01 00:00:00.000000939,-101.138
1970-01-01 00:00:00.000000940,355.386
1970-01-01 00:00:00.000000941,185.684
1970-01-01 00:00:00.000000942,35.624
1970-01-01 00:00:00.000000943,294.752
1970-01-01 00:00:00.000000944,133.834
1970-01-01 00:00:00.000000945,284.626
1970-01-01 00:00:00.000000946,-151.524
1970-01-01 00:00:00.000000947,-293.898
1970-01-01 00:00:00.000000948,-12.81
1970-01-01 00:00:00.000000949,43.31
1970-01-01 00:00:00.000000950,70.394
1970-01-01 00:00:00.000000951,-214.842
1970-01-01 00:00:00.000000952,-44.408
1970-01-01 00:00:00.000000953,-130.784
1970-01-01 00:00:00.000000954,49.288
1970-01-01 00:00:00.000000955,134.322
1970-01-01 00:00:00.000000956,-146.034
1970-01-01 00:00:00.000000957,360.266
1970-01-01 00:00:00.000000958,105.774
1970-01-01 00:00:00.000000959,191.052
1970-01-01 00:00:00.000000960,-293.288
1970-01-01 00:00:00.000000961,-454.694
1970-01-01 00:00:00.000000962,-459.452
1970-01-01 00:00:00.000000963,-129.564
1970-01-01 00:00:00.000000964,42.09
1970-01-01 00:00:00.000000965,672.586
1970-01-01 00:00:00.000000966,177.632
1970-01-01 00:00:00.000000967,158.356
1970-01-01 00:00:00.000000968,-42.944
1970-01-01 00:00:00.000000969,253.882
1970-01-01 00:00:00.000000970,-62.098
1970-01-01 00:00:00.000000971,-341.844
1970-01-01 00:00:00.000000972,-118.828
1970-01-01 00:00:00.000000973,-143.35
1970-01-01 00:00:00.000000974,197.396
1970-01-01 00:00:00.000000975,462.624
1970-01-01 00:00:00.000000976,243.512
1970-01-01 00:00:00.000000977,-78.08
1970-01-01 00:00:00.000000978,174.948
1970-01-01 00:00:00.000000979,-120.902
1970-01-01 00:00:00.000000980,73.444
1970-01-01 00:00:00.000000981,1.83
1970-01-01 00:00:00.000000982,-137.494
1970-01-01 00:00:00.000000983,-14.274
1970-01-01 00:00:00.000000984,68.198
1970-01-01 00:00:00.000000985,445.056
1970-01-01 00:00:00.000000986,-436.638
1970-01-01 00:00:00.000000987,-69.418
1970-01-01 00:00:00.000000988,111.142
1970-01-01 00:00:00.000000989,-232.654
1970-01-01 00:00:00.000000990,45.872
1970-01-01 00:00:00.000000991,-472.628
1970-01-01 00:00:00.000000992,-22.692
1970-01-01 00:00:00.000000993,125.416
1970-01-01 00:00:00.000000994,152.012
1970-01-01 00:00:00.000000995,0.122
1970-01-01 00:00:00.000000996,-315.614
1970-01-01 00:00:00.000000997,-369.294
1970-01-01 00:00:00.000000998,-161.65
1970-01-01 00:00:00.000000999,163.602
1970-01-01 00:00:00.000001000,90.646
1970-01-01 00:00:00.000001001,298.656
1970-01-01 00:00:00.000001002,74.664
1970-01-01 00:00:00.000001003,-147.254
1970-01-01 00:00:00.000001004,63.684
1970-01-01 00:00:00.000001005,308.66
1970-01-01 00:00:00.000001006,-198.372
1970-01-01 00:00:00.000001007,-180.56
1970-01-01 00:00:00.000001008,20.74
1970-01-01 00:00:00.000001009,-21.35
1970-01-01 00:00:00.000001010,-61.488
1970-01-01 00:00:00.000001011,213.012
1970-01-01 00:00:00.000001012,-187.88
1970-01-01 00:00:00.000001013,-59.048
1970-01-01 00:00:00.000001014,-102.114
1970-01-01 00:00:00.000001015,-344.406
1970-01-01 00:00:00.000001016,71.37
1970-01-01 00:00:00.000001017,167.872
1970-01-01 00:00:00.000001018,336.476
1970-01-01 00:00:00.000001019,410.774
1970-01-01 00:00:00.000001020,231.922
1970-01-01 00:00:00.000001021,-184.342
1970-01-01 00:00:00.000001022,261.08
1970-01-01 00:00:00.000001023,132.492
1970-01-01 00:00:00.000001024,-407.358
1970-01-01 00:00:00.000001025,-154.452
1970-01-01 00:00:00.000001026,228.018
1970-01-01 00:00:00.000001027,-170.19
1970-01-01 00:00:00.000001028,281.576
1970-01-01 00:00:00.000001029,409.92
1970-01-01 00:00:00.000001030,307.44
1970-01-01 00:00:00.000001031,116.266
1970-01-01 00:00:00.000001032,-57.828
1970-01-01 00:00:00.000001033,80.398
1970-01-01 00:00:00.000001034,322.324
1970-01-01 00:00:00.000001035,747.738
1970-01-01 00:00:00.000001036,254.37
1970-01-01 00:00:00.000001037,282.064
1970-01-01 00:00:00.000001038,197.518
1970-01-01 00:00:00.000001039,72.102
1970-01-01 00:00:00.000001040,-364.658
1970-01-01 00:00:00.000001041,-513.864
1970-01-01 00:00:00.000001042,-266.448
1970-01-01 00:00:00.000001043,18.91
1970-01-01 00:00:00.000001044,-154.33
1970-01-01 00:00:00.000001045,789.096
1970-01-01 00:00:00.000001046,268.644
1970-01-01 00:00:00.000001047,46.482
1970-01-01 00:00:00.000001048,-450.424
1970-01-01 00:00:00.000001049,-133.834
1970-01-01 00:00:00.000001050,-166.896
1970-01-01 00:00:00.000001051,-449.082
1970-01-01 00:00:00.000001052,51.362
1970-01-01 00:00:00.000001053,22.082
1970-01-01 00:00:00.000001054,-144.57
1970-01-01 00:00:00.000001055,-217.038
1970-01-01 00:00:00.000001056,-199.714
1970-01-01 00:00:00.000001057,-116.266
1970-01-01 00:00:00.000001058,173.972
1970-01-01 00:00:00.000001059,-107.726
1970-01-01 00:00:00.000001060,138.47
1970-01-01 00:00:00.000001061,234.484
1970-01-01 00:00:00.000001062,-314.028
1970-01-01 00:00:00.000001063,70.15
1970-01-01 00:00:00.000001064,280.6
1970-01-01 00:00:00.000001065,-169.702
1970-01-01 00:00:00.000001066,-248.148
1970-01-01 00:00:00.000001067,-489.098
1970-01-01 00:00:00.000001068,254.98
1970-01-01 00:00:00.000001069,133.468
1970-01-01 00:00:00.000001070,121.512
1970-01-01 00:00:00.000001071,-29.768
1970-01-01 00:00:00.000001072,335.744
1970-01-01 00:00:00.000001073,522.648
1970-01-01 00:00:00.000001074,66.002
1970-01-01 00:00:00.000001075,66.002
1970-01-01 00:00:00.000001076,106.994
1970-01-01 00:00:00.000001077,-110.532
1970-01-01 00:00:00.000001078,-413.336
1970-01-01 00:00:00.000001079,-153.354
1970-01-01 00:00:00.000001080,187.27
1970-01-01 00:00:00.000001081,-48.434
1970-01-01 00:00:00.000001082,116.51
1970-01-01 00:00:00.000001083,-126.636
1970-01-01 00:00:00.000001084,-126.636
1970-01-01 00:00:00.000001085,532.774
1970-01-01 00:00:00.000001086,5.856
1970-01-01 00:00:00.000001087,233.264
1970-01-01 00:00:00.000001088,149.328
1970-01-01 00:00:00.000001089,498.98
1970-01-01 00:00:00.000001090,-192.394
1970-01-01 00:00:00.000001091,34.16
1970-01-01 00:00:00.000001092,-78.202
1970-01-01 00:00:00.000001093,-410.408
1970-01-01 00:00:00.000001094,-178.974
1970-01-01 00:00:00.000001095,-357.094
1970-01-01 00:00:00.000001096,121.878
1970-01-01 00:00:00.000001097,-504.226
1970-01-01 00:00:00.000001098,432.246
1970-01-01 00:00:00.000001099,283.284
1970-01-01 00:00:00.000001100,52.338
1970-01-01 00:00:00.000001101,-19.276
1970-01-01 00:00:00.000001102,-170.068
1970-01-01 00:00:00.000001103,-69.174
1970-01-01 00:00:00.000001104,-121.39
1970-01-01 00:00:00.000001105,63.318
1970-01-01 00:00:00.000001106,423.828
1970-01-01 00:00:00.000001107,-129.808
1970-01-01 00:00:00.000001108,54.412
1970-01-01 00:00:00.000001109,259.616
1970-01-01 00:00:00.000001110,-147.498
1970-01-01 00:00:00.000001111,-435.662
1970-01-01 00:00:00.000001112,-26.596
1970-01-01 00:00:00.000001113,211.548
1970-01-01 00:00:00.000001114,29.158
1970-01-01 00:00:00.000001115,-104.554
1970-01-01 00:00:00.000001116,219.478
1970-01-01 00:00:00.000001117,-48.434
1970-01-01 00:00:00.000001118,148.596
1970-01-01 00:00:00.000001119,34.404
1970-01-01 00:00:00.000001120,-234.362
1970-01-01 00:00:00.000001121,-371.734
1970-01-01 00:00:00.000001122,-162.504
1970-01-01 00:00:00.000001123,643.916
1970-01-01 00:00:00.000001124,219.844
1970-01-01 00:00:00.000001125,324.764
1970-01-01 00:00:00.000001126,299.266
1970-01-01 00:00:00.000001127,-29.402
1970-01-01 00:00:00.000001128,-314.272
1970-01-01 00:00:00.000001129,-351.238
1970-01-01 00:00:00.000001130,-17.324
1970-01-01 00:00:00.000001131,-527.406
1970-01-01 00:00:00.000001132,-481.412
1970-01-01 00:00:00.000001133,-191.662
1970-01-01 00:00:00.000001134,144.936
1970-01-01 00:00:00.000001135,-223.26
1970-01-01 00:00:00.000001136,-225.578
1970-01-01 00:00:00.000001137,-144.57
1970-01-01 00:00:00.000001138,93.208
1970-01-01 00:00:00.000001139,-51.24
1970-01-01 00:00:00.000001140,-38.674
1970-01-01 00:00:00.000001141,84.18
1970-01-01 00:00:00.000001142,-15.25
1970-01-01 00:00:00.000001143,-390.034
1970-01-01 00:00:00.000001144,202.52
1970-01-01 00:00:00.000001145,-31.598
1970-01-01 00:00:00.000001146,-370.148
1970-01-01 00:00:00.000001147,3.66
1970-01-01 00:00:00.000001148,13.176
1970-01-01 00:00:00.000001149,-123.708
1970-01-01 00:00:00.000001150,-99.43
1970-01-01 00:00:00.000001151,318.786
1970-01-01 00:00:00.000001152,-116.144
1970-01-01 00:00:00.000001153,13.176
1970-01-01 00:00:00.000001154,36.722
1970-01-01 00:00:00.000001155,-206.424
1970-01-01 00:00:00.000001156,-61.976
1970-01-01 00:00:00.000001157,-207.278
1970-01-01 00:00:00.000001158,475.922
1970-01-01 00:00:00.000001159,133.956
1970-01-01 00:00:00.000001160,165.554
1970-01-01 00:00:00.000001161,160.674
1970-01-01 00:00:00.000001162,139.568
1970-01-01 00:00:00.000001163,-129.32
1970-01-01 00:00:00.000001164,-0.366
1970-01-01 00:00:00.000001165,-121.756
1970-01-01 00:00:00.000001166,-170.434
1970-01-01 00:00:00.000001167,263.276
1970-01-01 00:00:00.000001168,-1.83
1970-01-01 00:00:00.000001169,549.61
1970-01-01 00:00:00.000001170,215.086
1970-01-01 00:00:00.000001171,82.228
1970-01-01 00:00:00.000001172,-228.872
1970-01-01 00:00:00.000001173,-176.656
1970-01-01 00:00:00.000001174,-33.794
1970-01-01 00:00:00.000001175,-106.14
1970-01-01 00:00:00.000001176,-42.822
1970-01-01 00:00:00.000001177,-130.174
1970-01-01 00:00:00.000001178,-26.718
1970-01-01 00:00:00.000001179,126.148
1970-01-01 00:00:00.000001180,-282.064
1970-01-01 00:00:00.000001181,-304.878
1970-01-01 00:00:00.000001182,50.63
1970-01-01 00:00:00.000001183,-81.008
1970-01-01 00:00:00.000001184,-5.49
1970-01-01 00:00:00.000001185,-128.71
1970-01-01 00:00:00.000001186,815.448
1970-01-01 00:00:00.000001187,126.88
1970-01-01 00:00:00.000001188,-190.686
1970-01-01 00:00:00.000001189,-316.834
1970-01-01 00:00:00.000001190,-97.722
1970-01-01 00:00:00.000001191,-195.322
1970-01-01 00:00:00.000001192,-284.138
1970-01-01 00:00:00.000001193,83.326
1970-01-01 00:00:00.000001194,-88.572
1970-01-01 00:00:00.000001195,1.464
1970-01-01 00:00:00.000001196,135.054
1970-01-01 00:00:00.000001197,-161.772
1970-01-01 00:00:00.000001198,-28.67
1970-01-01 00:00:00.000001199,-252.296
1970-01-01 00:00:00.000001200,-147.01
1970-01-01 00:00:00.000001201,-163.236
1970-01-01 00:00:00.000001202,160.308
1970-01-01 00:00:00.000001203,157.746
1970-01-01 00:00:00.000001204,-58.072
1970-01-01 00:00:00.000001205,284.26
1970-01-01 00:00:00.000001206,-126.758
1970-01-01 00:00:00.000001207,-329.156
1970-01-01 00:00:00.000001208,362.34
1970-01-01 00:00:00.000001209,123.708
1970-01-01 00:00:00.000001210,158.966
1970-01-01 00:00:00.000001211,437.736
1970-01-01 00:00:00.000001212,201.666
1970-01-01 00:00:00.000001213,300.242
1970-01-01 00:00:00.000001214,150.792
1970-01-01 00:00:00.000001215,-142.984
1970-01-01 00:00:00.000001216,-85.278
1970-01-01 00:00:00.000001217,-29.89
1970-01-01 00:00:00.000001218,127.246
1970-01-01 00:00:00.000001219,54.9
1970-01-01 00:00:00.000001220,-65.148
1970-01-01 00:00:00.000001221,-15.982
1970-01-01 00:00:00.000001222,67.588
1970-01-01 00:00:00.000001223,362.462
1970-01-01 00:00:00.000001224,-292.312
1970-01-01 00:00:00.000001225,-295.972
1970-01-01 00:00:00.000001226,37.454
1970-01-01 00:00:00.000001227,61.488
1970-01-01 00:00:00.000001228,256.688
1970-01-01 00:00:00.000001229,198.128
1970-01-01 00:00:00.000001230,553.758
1970-01-01 00:00:00.000001231,40.504
1970-01-01 00:00:00.000001232,142.862
1970-01-01 00:00:00.000001233,-216.794
1970-01-01 00:00:00.000001234,-90.158
1970-01-01 00:00:00.000001235,-181.292
1970-01-01 00:00:00.000001236,-557.052
1970-01-01 00:00:00.000001237,-104.188
1970-01-01 00:00:00.000001238,-169.092
1970-01-01 00:00:00.000001239,288.53
1970-01-01 00:00:00.000001240,-203.984
1970-01-01 00:00:00.000001241,143.838
1970-01-01 00:00:00.000001242,-231.556
1970-01-01 00:00:00.000001243,-518.988
1970-01-01 00:00:00.000001244,-278.038
1970-01-01 00:00:00.000001245,56.73
1970-01-01 00:00:00.000001246,307.074
1970-01-01 00:00:00.000001247,513.986
1970-01-01 00:00:00.000001248,162.26
1970-01-01 00:00:00.000001249,74.176
1970-01-01 00:00:00.000001250,391.62
1970-01-01 00:00:00.000001251,-64.05
1970-01-01 00:00:00.000001252,-357.948
1970-01-01 00:00:00.000001253,2.074
1970-01-01 00:00:00.000001254,-382.47
1970-01-01 00:00:00.000001255,299.51
1970-01-01 00:00:00.000001256,221.43
1970-01-01 00:00:00.000001257,480.558
1970-01-01 00:00:00.000001258,-39.65
1970-01-01 00:00:00.000001259,65.148
1970-01-01 00:00:00.000001260,-129.076
1970-01-01 00:00:00.000001261,-514.108
1970-01-01 00:00:00.000001262,-156.16
1970-01-01 00:00:00.000001263,223.626
1970-01-01 00:00:00.000001264,269.01
1970-01-01 00:00:00.000001265,278.282
1970-01-01 00:00:00.000001266,198.372
1970-01-01 00:00:00.000001267,-704.794
1970-01-01 00:00:00.000001268,-316.102
1970-01-01 00:00:00.000001269,-62.708
1970-01-01 00:00:00.000001270,-136.762
1970-01-01 00:00:00.000001271,-155.306
1970-01-01 00:00:00.000001272,-803.98
1970-01-01 00:00:00.000001273,195.444
1970-01-01 00:00:00.000001274,559.492
1970-01-01 00:00:00.000001275,148.474
1970-01-01 00:00:00.000001276,-452.498
1970-01-01 00:00:00.000001277,-126.758
1970-01-01 00:00:00.000001278,-332.084
1970-01-01 00:00:00.000001279,-502.64
1970-01-01 00:00:00.000001280,-441.396
1970-01-01 00:00:00.000001281,-184.342
1970-01-01 00:00:00.000001282,164.944
1970-01-01 00:00:00.000001283,32.086
1970-01-01 00:00:00.000001284,108.458
1970-01-01 00:00:00.000001285,168.116
1970-01-01 00:00:00.000001286,91.622
1970-01-01 00:00:00.000001287,-78.446
1970-01-01 00:00:00.000001288,-136.762
1970-01-01 00:00:00.000001289,-67.222
1970-01-01 00:00:00.000001290,68.93
1970-01-01 00:00:00.000001291,204.594
1970-01-01 00:00:00.000001292,-67.832
1970-01-01 00:00:00.000001293,-66.246
1970-01-01 00:00:00.000001294,-1.098
1970-01-01 00:00:00.000001295,-454.206
1970-01-01 00:00:00.000001296,-661.85
1970-01-01 00:00:00.000001297,-191.906
