time_captured,01_off_raw_accZ
1970-01-01 00:00:00.000001198,961.36
1970-01-01 00:00:00.000001199,961.36
1970-01-01 00:00:00.000001200,964.776
1970-01-01 00:00:00.000001201,964.532
1970-01-01 00:00:00.000001202,961.482
1970-01-01 00:00:00.000001203,962.092
1970-01-01 00:00:00.000001204,964.776
1970-01-01 00:00:00.000001205,958.92
1970-01-01 00:00:00.000001206,959.896
1970-01-01 00:00:00.000001207,960.628
1970-01-01 00:00:00.000001208,958.554
1970-01-01 00:00:00.000001209,958.554
1970-01-01 00:00:00.000001210,962.214
1970-01-01 00:00:00.000001211,963.19
1970-01-01 00:00:00.000001212,960.384
1970-01-01 00:00:00.000001213,961.726
1970-01-01 00:00:00.000001214,966.728
1970-01-01 00:00:00.000001215,963.312
1970-01-01 00:00:00.000001216,964.044
1970-01-01 00:00:00.000001217,960.75
1970-01-01 00:00:00.000001218,960.628
1970-01-01 00:00:00.000001219,965.63
1970-01-01 00:00:00.000001220,961.482
1970-01-01 00:00:00.000001221,968.558
1970-01-01 00:00:00.000001222,960.994
1970-01-01 00:00:00.000001223,963.19
1970-01-01 00:00:00.000001224,966.362
1970-01-01 00:00:00.000001225,959.286
1970-01-01 00:00:00.000001226,964.044
1970-01-01 00:00:00.000001227,965.02
1970-01-01 00:00:00.000001228,958.188
1970-01-01 00:00:00.000001229,963.312
1970-01-01 00:00:00.000001230,965.142
1970-01-01 00:00:00.000001231,964.288
1970-01-01 00:00:00.000001232,964.166
1970-01-01 00:00:00.000001233,963.068
1970-01-01 00:00:00.000001234,966.606
1970-01-01 00:00:00.000001235,957.334
1970-01-01 00:00:00.000001236,962.214
1970-01-01 00:00:00.000001237,966.606
1970-01-01 00:00:00.000001238,961.116
1970-01-01 00:00:00.000001239,963.19
1970-01-01 00:00:00.000001240,964.41
1970-01-01 00:00:00.000001241,963.068
1970-01-01 00:00:00.000001242,963.312
1970-01-01 00:00:00.000001243,962.946
1970-01-01 00:00:00.000001244,961.97
1970-01-01 00:00:00.000001245,961.482
1970-01-01 00:00:00.000001246,962.58
1970-01-01 00:00:00.000001247,964.532
1970-01-01 00:00:00.000001248,958.676
1970-01-01 00:00:00.000001249,959.53
1970-01-01 00:00:00.000001250,962.824
1970-01-01 00:00:00.000001251,962.58
1970-01-01 00:00:00.000001252,961.604
1970-01-01 00:00:00.000001253,962.458
1970-01-01 00:00:00.000001254,963.8
1970-01-01 00:00:00.000001255,960.14
1970-01-01 00:00:00.000001256,963.434
1970-01-01 00:00:00.000001257,961.604
1970-01-01 00:00:00.000001258,962.092
1970-01-01 00:00:00.000001259,964.776
1970-01-01 00:00:00.000001260,960.872
1970-01-01 00:00:00.000001261,961.97
1970-01-01 00:00:00.000001262,962.092
1970-01-01 00:00:00.000001263,964.044
1970-01-01 00:00:00.000001264,964.532
1970-01-01 00:00:00.000001265,962.214
1970-01-01 00:00:00.000001266,965.63
1970-01-01 00:00:00.000001267,964.654
1970-01-01 00:00:00.000001268,962.336
1970-01-01 00:00:00.000001269,963.19
1970-01-01 00:00:00.000001270,962.702
1970-01-01 00:00:00.000001271,963.312
1970-01-01 00:00:00.000001272,961.482
1970-01-01 00:00:00.000001273,961.97
1970-01-01 00:00:00.000001274,966.728
1970-01-01 00:00:00.000001275,959.896
1970-01-01 00:00:00.000001276,961.238
1970-01-01 00:00:00.000001277,963.434
1970-01-01 00:00:00.000001278,960.75
1970-01-01 00:00:00.000001279,960.75
1970-01-01 00:00:00.000001280,961.848
1970-01-01 00:00:00.000001281,965.02
1970-01-01 00:00:00.000001282,961.36
1970-01-01 00:00:00.000001283,962.458
1970-01-01 00:00:00.000001284,964.532
1970-01-01 00:00:00.000001285,960.384
1970-01-01 00:00:00.000001286,964.532
1970-01-01 00:00:00.000001287,965.996
1970-01-01 00:00:00.000001288,962.824
1970-01-01 00:00:00.000001289,960.262
1970-01-01 00:00:00.000001290,960.384
1970-01-01 00:00:00.000001291,962.458
1970-01-01 00:00:00.000001292,961.604
1970-01-01 00:00:00.000001293,963.922
1970-01-01 00:00:00.000001294,961.726
1970-01-01 00:00:00.000001295,962.458
1970-01-01 00:00:00.000001296,959.652
1970-01-01 00:00:00.000001297,963.8
1970-01-01 00:00:00.000001298,965.386
1970-01-01 00:00:00.000001299,961.604
1970-01-01 00:00:00.000001300,961.604
1970-01-01 00:00:00.000001301,994.056
1970-01-01 00:00:00.000001302,969.168
1970-01-01 00:00:00.000001303,959.774
1970-01-01 00:00:00.000001304,963.922
1970-01-01 00:00:00.000001305,965.264
1970-01-01 00:00:00.000001306,960.75
1970-01-01 00:00:00.000001307,963.19
1970-01-01 00:00:00.000001308,965.996
1970-01-01 00:00:00.000001309,955.26
1970-01-01 00:00:00.000001310,955.26
1970-01-01 00:00:00.000001311,955.016
1970-01-01 00:00:00.000001312,967.094
1970-01-01 00:00:00.000001313,962.336
1970-01-01 00:00:00.000001314,962.458
1970-01-01 00:00:00.000001315,963.312
1970-01-01 00:00:00.000001316,958.92
1970-01-01 00:00:00.000001317,960.628
1970-01-01 00:00:00.000001318,965.752
1970-01-01 00:00:00.000001319,959.53
1970-01-01 00:00:00.000001320,959.53
1970-01-01 00:00:00.000001321,958.554
1970-01-01 00:00:00.000001322,965.752
1970-01-01 00:00:00.000001323,961.97
1970-01-01 00:00:00.000001324,960.628
1970-01-01 00:00:00.000001325,961.97
1970-01-01 00:00:00.000001326,960.872
1970-01-01 00:00:00.000001327,961.604
1970-01-01 00:00:00.000001328,965.752
1970-01-01 00:00:00.000001329,957.822
1970-01-01 00:00:00.000001330,957.822
1970-01-01 00:00:00.000001331,959.652
1970-01-01 00:00:00.000001332,965.874
1970-01-01 00:00:00.000001333,959.042
1970-01-01 00:00:00.000001334,960.018
1970-01-01 00:00:00.000001335,964.166
1970-01-01 00:00:00.000001336,962.214
1970-01-01 00:00:00.000001337,961.116
1970-01-01 00:00:00.000001338,961.848
1970-01-01 00:00:00.000001339,958.676
1970-01-01 00:00:00.000001340,958.676
1970-01-01 00:00:00.000001341,960.018
1970-01-01 00:00:00.000001342,968.192
1970-01-01 00:00:00.000001343,963.312
1970-01-01 00:00:00.000001344,955.748
1970-01-01 00:00:00.000001345,966.484
1970-01-01 00:00:00.000001346,965.02
1970-01-01 00:00:00.000001347,958.676
1970-01-01 00:00:00.000001348,965.02
1970-01-01 00:00:00.000001349,963.068
1970-01-01 00:00:00.000001350,961.482
1970-01-01 00:00:00.000001351,961.238
1970-01-01 00:00:00.000001352,963.556
1970-01-01 00:00:00.000001353,959.408
1970-01-01 00:00:00.000001354,957.7
1970-01-01 00:00:00.000001355,961.97
1970-01-01 00:00:00.000001356,958.188
1970-01-01 00:00:00.000001357,956.968
1970-01-01 00:00:00.000001358,964.654
1970-01-01 00:00:00.000001359,961.726
1970-01-01 00:00:00.000001360,965.386
1970-01-01 00:00:00.000001361,961.604
1970-01-01 00:00:00.000001362,961.848
1970-01-01 00:00:00.000001363,962.58
1970-01-01 00:00:00.000001364,957.334
1970-01-01 00:00:00.000001365,964.288
1970-01-01 00:00:00.000001366,960.018
1970-01-01 00:00:00.000001367,959.408
1970-01-01 00:00:00.000001368,962.824
1970-01-01 00:00:00.000001369,962.702
1970-01-01 00:00:00.000001370,957.456
1970-01-01 00:00:00.000001371,961.97
1970-01-01 00:00:00.000001372,962.58
1970-01-01 00:00:00.000001373,961.238
1970-01-01 00:00:00.000001374,958.676
1970-01-01 00:00:00.000001375,961.726
1970-01-01 00:00:00.000001376,962.824
1970-01-01 00:00:00.000001377,958.31
1970-01-01 00:00:00.000001378,961.848
1970-01-01 00:00:00.000001379,961.238
1970-01-01 00:00:00.000001380,959.042
1970-01-01 00:00:00.000001381,960.262
1970-01-01 00:00:00.000001382,960.506
1970-01-01 00:00:00.000001383,961.36
1970-01-01 00:00:00.000001384,960.018
1970-01-01 00:00:00.000001385,960.262
1970-01-01 00:00:00.000001386,962.58
1970-01-01 00:00:00.000001387,957.212
1970-01-01 00:00:00.000001388,964.41
1970-01-01 00:00:00.000001389,965.386
1970-01-01 00:00:00.000001390,960.018
1970-01-01 00:00:00.000001391,964.288
1970-01-01 00:00:00.000001392,960.872
1970-01-01 00:00:00.000001393,960.384
1970-01-01 00:00:00.000001394,959.774
1970-01-01 00:00:00.000001395,961.848
1970-01-01 00:00:00.000001396,960.75
1970-01-01 00:00:00.000001397,957.212
1970-01-01 00:00:00.000001398,962.458
1970-01-01 00:00:00.000001399,962.458
1970-01-01 00:00:00.000001400,958.066
1970-01-01 00:00:00.000001401,964.166
1970-01-01 00:00:00.000001402,963.678
1970-01-01 00:00:00.000001403,958.676
1970-01-01 00:00:00.000001404,960.018
1970-01-01 00:00:00.000001405,960.384
1970-01-01 00:00:00.000001406,962.458
1970-01-01 00:00:00.000001407,958.066
1970-01-01 00:00:00.000001408,960.384
1970-01-01 00:00:00.000001409,961.848
1970-01-01 00:00:00.000001410,964.776
1970-01-01 00:00:00.000001411,966.606
1970-01-01 00:00:00.000001412,961.482
1970-01-01 00:00:00.000001413,959.042
1970-01-01 00:00:00.000001414,961.848
1970-01-01 00:00:00.000001415,962.092
1970-01-01 00:00:00.000001416,961.726
1970-01-01 00:00:00.000001417,958.066
1970-01-01 00:00:00.000001418,961.604
1970-01-01 00:00:00.000001419,964.654
1970-01-01 00:00:00.000001420,959.896
1970-01-01 00:00:00.000001421,963.556
1970-01-01 00:00:00.000001422,961.36
1970-01-01 00:00:00.000001423,960.872
1970-01-01 00:00:00.000001424,960.14
1970-01-01 00:00:00.000001425,961.97
1970-01-01 00:00:00.000001426,961.36
1970-01-01 00:00:00.000001427,960.628
1970-01-01 00:00:00.000001428,960.994
1970-01-01 00:00:00.000001429,964.044
1970-01-01 00:00:00.000001430,959.408
1970-01-01 00:00:00.000001431,961.482
1970-01-01 00:00:00.000001432,965.386
1970-01-01 00:00:00.000001433,963.556
1970-01-01 00:00:00.000001434,960.018
1970-01-01 00:00:00.000001435,962.458
1970-01-01 00:00:00.000001436,963.312
1970-01-01 00:00:00.000001437,959.896
1970-01-01 00:00:00.000001438,966.118
1970-01-01 00:00:00.000001439,960.75
1970-01-01 00:00:00.000001440,959.286
1970-01-01 00:00:00.000001441,959.286
1970-01-01 00:00:00.000001442,958.676
1970-01-01 00:00:00.000001443,964.41
1970-01-01 00:00:00.000001444,960.872
1970-01-01 00:00:00.000001445,962.458
1970-01-01 00:00:00.000001446,964.044
1970-01-01 00:00:00.000001447,960.75
1970-01-01 00:00:00.000001448,958.798
1970-01-01 00:00:00.000001449,964.532
1970-01-01 00:00:00.000001450,962.092
1970-01-01 00:00:00.000001451,962.092
1970-01-01 00:00:00.000001452,956.48
1970-01-01 00:00:00.000001453,966.118
1970-01-01 00:00:00.000001454,959.652
1970-01-01 00:00:00.000001455,955.87
1970-01-01 00:00:00.000001456,962.336
1970-01-01 00:00:00.000001457,961.482
1970-01-01 00:00:00.000001458,958.188
1970-01-01 00:00:00.000001459,964.288
1970-01-01 00:00:00.000001460,961.36
1970-01-01 00:00:00.000001461,961.36
1970-01-01 00:00:00.000001462,957.334
1970-01-01 00:00:00.000001463,962.214
1970-01-01 00:00:00.000001464,958.92
1970-01-01 00:00:00.000001465,957.7
1970-01-01 00:00:00.000001466,961.726
1970-01-01 00:00:00.000001467,964.898
1970-01-01 00:00:00.000001468,962.092
1970-01-01 00:00:00.000001469,968.68
1970-01-01 00:00:00.000001470,937.448
1970-01-01 00:00:00.000001471,965.142
1970-01-01 00:00:00.000001472,957.09
1970-01-01 00:00:00.000001473,962.702
1970-01-01 00:00:00.000001474,964.288
1970-01-01 00:00:00.000001475,957.578
1970-01-01 00:00:00.000001476,964.532
1970-01-01 00:00:00.000001477,960.994
1970-01-01 00:00:00.000001478,962.214
1970-01-01 00:00:00.000001479,963.434
1970-01-01 00:00:00.000001480,963.068
1970-01-01 00:00:00.000001481,961.238
1970-01-01 00:00:00.000001482,957.7
1970-01-01 00:00:00.000001483,964.166
1970-01-01 00:00:00.000001484,968.07
1970-01-01 00:00:00.000001485,957.09
1970-01-01 00:00:00.000001486,962.702
1970-01-01 00:00:00.000001487,967.826
1970-01-01 00:00:00.000001488,962.458
1970-01-01 00:00:00.000001489,961.848
1970-01-01 00:00:00.000001490,966.484
1970-01-01 00:00:00.000001491,962.214
1970-01-01 00:00:00.000001492,961.848
1970-01-01 00:00:00.000001493,961.97
1970-01-01 00:00:00.000001494,961.238
1970-01-01 00:00:00.000001495,961.238
1970-01-01 00:00:00.000001496,967.582
1970-01-01 00:00:00.000001497,967.582
1970-01-01 00:00:00.000001498,961.726
1970-01-01 00:00:00.000001499,964.898
1970-01-01 00:00:00.000001500,965.996
1970-01-01 00:00:00.000001501,960.994
1970-01-01 00:00:00.000001502,962.214
1970-01-01 00:00:00.000001503,960.384
1970-01-01 00:00:00.000001504,963.19
1970-01-01 00:00:00.000001505,962.58
1970-01-01 00:00:00.000001506,962.092
1970-01-01 00:00:00.000001507,968.68
1970-01-01 00:00:00.000001508,960.14
1970-01-01 00:00:00.000001509,961.482
1970-01-01 00:00:00.000001510,964.898
1970-01-01 00:00:00.000001511,960.994
1970-01-01 00:00:00.000001512,962.702
1970-01-01 00:00:00.000001513,963.556
1970-01-01 00:00:00.000001514,963.922
1970-01-01 00:00:00.000001515,961.848
1970-01-01 00:00:00.000001516,963.8
1970-01-01 00:00:00.000001517,963.312
1970-01-01 00:00:00.000001518,962.824
1970-01-01 00:00:00.000001519,961.116
1970-01-01 00:00:00.000001520,964.044
1970-01-01 00:00:00.000001521,959.896
1970-01-01 00:00:00.000001522,961.726
1970-01-01 00:00:00.000001523,964.41
1970-01-01 00:00:00.000001524,961.604
1970-01-01 00:00:00.000001525,962.214
1970-01-01 00:00:00.000001526,962.092
1970-01-01 00:00:00.000001527,963.434
1970-01-01 00:00:00.000001528,963.434
1970-01-01 00:00:00.000001529,960.506
1970-01-01 00:00:00.000001530,962.214
1970-01-01 00:00:00.000001531,958.92
1970-01-01 00:00:00.000001532,964.532
1970-01-01 00:00:00.000001533,964.41
1970-01-01 00:00:00.000001534,962.58
1970-01-01 00:00:00.000001535,962.946
1970-01-01 00:00:00.000001536,962.092
1970-01-01 00:00:00.000001537,964.288
1970-01-01 00:00:00.000001538,966.728
1970-01-01 00:00:00.000001539,959.408
1970-01-01 00:00:00.000001540,964.532
1970-01-01 00:00:00.000001541,963.678
1970-01-01 00:00:00.000001542,961.116
1970-01-01 00:00:00.000001543,962.58
1970-01-01 00:00:00.000001544,961.848
1970-01-01 00:00:00.000001545,961.97
1970-01-01 00:00:00.000001546,960.384
1970-01-01 00:00:00.000001547,964.044
1970-01-01 00:00:00.000001548,965.874
1970-01-01 00:00:00.000001549,954.528
1970-01-01 00:00:00.000001550,957.334
1970-01-01 00:00:00.000001551,965.264
1970-01-01 00:00:00.000001552,958.31
1970-01-01 00:00:00.000001553,960.14
1970-01-01 00:00:00.000001554,961.726
1970-01-01 00:00:00.000001555,961.238
1970-01-01 00:00:00.000001556,958.798
1970-01-01 00:00:00.000001557,962.336
1970-01-01 00:00:00.000001558,964.898
1970-01-01 00:00:00.000001559,960.75
1970-01-01 00:00:00.000001560,959.286
1970-01-01 00:00:00.000001561,959.286
1970-01-01 00:00:00.000001562,957.822
1970-01-01 00:00:00.000001563,962.092
1970-01-01 00:00:00.000001564,962.092
1970-01-01 00:00:00.000001565,963.678
1970-01-01 00:00:00.000001566,957.212
1970-01-01 00:00:00.000001567,962.214
1970-01-01 00:00:00.000001568,963.556
1970-01-01 00:00:00.000001569,960.628
1970-01-01 00:00:00.000001570,961.36
1970-01-01 00:00:00.000001571,961.36
1970-01-01 00:00:00.000001572,964.044
1970-01-01 00:00:00.000001573,958.188
1970-01-01 00:00:00.000001574,960.628
1970-01-01 00:00:00.000001575,964.166
1970-01-01 00:00:00.000001576,960.506
1970-01-01 00:00:00.000001577,960.018
1970-01-01 00:00:00.000001578,962.092
1970-01-01 00:00:00.000001579,956.602
1970-01-01 00:00:00.000001580,960.75
1970-01-01 00:00:00.000001581,960.75
1970-01-01 00:00:00.000001582,966.606
1970-01-01 00:00:00.000001583,962.702
1970-01-01 00:00:00.000001584,962.092
1970-01-01 00:00:00.000001585,965.874
1970-01-01 00:00:00.000001586,959.286
1970-01-01 00:00:00.000001587,961.238
1970-01-01 00:00:00.000001588,965.63
1970-01-01 00:00:00.000001589,960.628
1970-01-01 00:00:00.000001590,963.556
1970-01-01 00:00:00.000001591,963.556
1970-01-01 00:00:00.000001592,961.238
1970-01-01 00:00:00.000001593,958.188
1970-01-01 00:00:00.000001594,961.848
1970-01-01 00:00:00.000001595,963.19
1970-01-01 00:00:00.000001596,960.628
1970-01-01 00:00:00.000001597,960.14
1970-01-01 00:00:00.000001598,961.36
1970-01-01 00:00:00.000001599,962.092
1970-01-01 00:00:00.000001600,956.48
1970-01-01 00:00:00.000001601,956.48
1970-01-01 00:00:00.000001602,961.604
1970-01-01 00:00:00.000001603,959.408
1970-01-01 00:00:00.000001604,956.846
1970-01-01 00:00:00.000001605,961.848
1970-01-01 00:00:00.000001606,961.604
1970-01-01 00:00:00.000001607,959.408
1970-01-01 00:00:00.000001608,963.556
1970-01-01 00:00:00.000001609,962.336
1970-01-01 00:00:00.000001610,957.456
1970-01-01 00:00:00.000001611,962.824
1970-01-01 00:00:00.000001612,962.824
1970-01-01 00:00:00.000001613,962.946
1970-01-01 00:00:00.000001614,957.09
1970-01-01 00:00:00.000001615,965.386
1970-01-01 00:00:00.000001616,961.116
1970-01-01 00:00:00.000001617,957.944
1970-01-01 00:00:00.000001618,963.19
1970-01-01 00:00:00.000001619,963.19
1970-01-01 00:00:00.000001620,961.36
1970-01-01 00:00:00.000001621,963.8
1970-01-01 00:00:00.000001622,963.068
1970-01-01 00:00:00.000001623,959.286
1970-01-01 00:00:00.000001624,956.602
1970-01-01 00:00:00.000001625,962.458
1970-01-01 00:00:00.000001626,961.116
1970-01-01 00:00:00.000001627,957.334
1970-01-01 00:00:00.000001628,963.19
1970-01-01 00:00:00.000001629,960.262
1970-01-01 00:00:00.000001630,960.14
1970-01-01 00:00:00.000001631,962.946
1970-01-01 00:00:00.000001632,961.36
1970-01-01 00:00:00.000001633,959.164
1970-01-01 00:00:00.000001634,959.408
1970-01-01 00:00:00.000001635,961.482
1970-01-01 00:00:00.000001636,958.798
1970-01-01 00:00:00.000001637,956.846
1970-01-01 00:00:00.000001638,962.336
1970-01-01 00:00:00.000001639,960.262
1970-01-01 00:00:00.000001640,961.36
1970-01-01 00:00:00.000001641,962.214
1970-01-01 00:00:00.000001642,962.58
1970-01-01 00:00:00.000001643,960.872
1970-01-01 00:00:00.000001644,961.238
1970-01-01 00:00:00.000001645,960.262
1970-01-01 00:00:00.000001646,965.63
1970-01-01 00:00:00.000001647,963.068
1970-01-01 00:00:00.000001648,964.288
1970-01-01 00:00:00.000001649,960.872
1970-01-01 00:00:00.000001650,958.31
1970-01-01 00:00:00.000001651,965.02
1970-01-01 00:00:00.000001652,962.336
1970-01-01 00:00:00.000001653,961.116
1970-01-01 00:00:00.000001654,962.214
1970-01-01 00:00:00.000001655,961.116
1970-01-01 00:00:00.000001656,963.8
1970-01-01 00:00:00.000001657,961.238
1970-01-01 00:00:00.000001658,962.458
1970-01-01 00:00:00.000001659,964.166
1970-01-01 00:00:00.000001660,964.654
1970-01-01 00:00:00.000001661,962.946
1970-01-01 00:00:00.000001662,964.288
1970-01-01 00:00:00.000001663,960.384
1970-01-01 00:00:00.000001664,961.726
1970-01-01 00:00:00.000001665,962.824
1970-01-01 00:00:00.000001666,960.628
1970-01-01 00:00:00.000001667,961.482
1970-01-01 00:00:00.000001668,961.36
1970-01-01 00:00:00.000001669,961.97
1970-01-01 00:00:00.000001670,960.872
1970-01-01 00:00:00.000001671,961.97
1970-01-01 00:00:00.000001672,960.872
1970-01-01 00:00:00.000001673,960.872
1970-01-01 00:00:00.000001674,963.556
1970-01-01 00:00:00.000001675,962.702
1970-01-01 00:00:00.000001676,962.214
1970-01-01 00:00:00.000001677,961.726
1970-01-01 00:00:00.000001678,962.458
1970-01-01 00:00:00.000001679,962.092
1970-01-01 00:00:00.000001680,959.774
1970-01-01 00:00:00.000001681,958.798
1970-01-01 00:00:00.000001682,962.824
1970-01-01 00:00:00.000001683,963.068
1970-01-01 00:00:00.000001684,961.482
1970-01-01 00:00:00.000001685,964.166
1970-01-01 00:00:00.000001686,960.262
1970-01-01 00:00:00.000001687,961.848
1970-01-01 00:00:00.000001688,962.824
1970-01-01 00:00:00.000001689,963.922
1970-01-01 00:00:00.000001690,962.702
1970-01-01 00:00:00.000001691,961.116
1970-01-01 00:00:00.000001692,964.166
1970-01-01 00:00:00.000001693,962.336
1970-01-01 00:00:00.000001694,961.482
1970-01-01 00:00:00.000001695,961.482
1970-01-01 00:00:00.000001696,960.506
1970-01-01 00:00:00.000001697,962.824
1970-01-01 00:00:00.000001698,962.092
1970-01-01 00:00:00.000001699,962.824
1970-01-01 00:00:00.000001700,958.188
1970-01-01 00:00:00.000001701,961.482
1970-01-01 00:00:00.000001702,961.482
1970-01-01 00:00:00.000001703,961.604
1970-01-01 00:00:00.000001704,958.676
1970-01-01 00:00:00.000001705,961.848
1970-01-01 00:00:00.000001706,965.508
1970-01-01 00:00:00.000001707,959.53
1970-01-01 00:00:00.000001708,962.824
1970-01-01 00:00:00.000001709,964.654
1970-01-01 00:00:00.000001710,960.75
1970-01-01 00:00:00.000001711,964.166
1970-01-01 00:00:00.000001712,964.166
1970-01-01 00:00:00.000001713,965.02
1970-01-01 00:00:00.000001714,962.58
1970-01-01 00:00:00.000001715,960.994
1970-01-01 00:00:00.000001716,963.434
1970-01-01 00:00:00.000001717,963.19
1970-01-01 00:00:00.000001718,962.092
1970-01-01 00:00:00.000001719,960.506
1970-01-01 00:00:00.000001720,959.53
1970-01-01 00:00:00.000001721,962.214
1970-01-01 00:00:00.000001722,962.214
1970-01-01 00:00:00.000001723,966.728
1970-01-01 00:00:00.000001724,961.116
1970-01-01 00:00:00.000001725,962.336
1970-01-01 00:00:00.000001726,965.386
1970-01-01 00:00:00.000001727,963.19
1970-01-01 00:00:00.000001728,961.116
1970-01-01 00:00:00.000001729,960.506
1970-01-01 00:00:00.000001730,961.116
1970-01-01 00:00:00.000001731,962.214
1970-01-01 00:00:00.000001732,963.678
1970-01-01 00:00:00.000001733,959.896
1970-01-01 00:00:00.000001734,957.822
1970-01-01 00:00:00.000001735,964.898
1970-01-01 00:00:00.000001736,963.8
1970-01-01 00:00:00.000001737,962.824
1970-01-01 00:00:00.000001738,962.092
1970-01-01 00:00:00.000001739,962.214
1970-01-01 00:00:00.000001740,961.482
1970-01-01 00:00:00.000001741,962.58
1970-01-01 00:00:00.000001742,963.556
1970-01-01 00:00:00.000001743,960.506
1970-01-01 00:00:00.000001744,961.36
1970-01-01 00:00:00.000001745,961.726
1970-01-01 00:00:00.000001746,963.8
1970-01-01 00:00:00.000001747,963.8
1970-01-01 00:00:00.000001748,961.604
1970-01-01 00:00:00.000001749,958.798
1970-01-01 00:00:00.000001750,962.824
1970-01-01 00:00:00.000001751,962.458
1970-01-01 00:00:00.000001752,961.116
1970-01-01 00:00:00.000001753,960.872
1970-01-01 00:00:00.000001754,959.286
1970-01-01 00:00:00.000001755,960.018
1970-01-01 00:00:00.000001756,960.262
1970-01-01 00:00:00.000001757,962.336
1970-01-01 00:00:00.000001758,958.066
1970-01-01 00:00:00.000001759,964.776
1970-01-01 00:00:00.000001760,965.508
1970-01-01 00:00:00.000001761,960.14
1970-01-01 00:00:00.000001762,965.02
1970-01-01 00:00:00.000001763,963.922
1970-01-01 00:00:00.000001764,961.848
1970-01-01 00:00:00.000001765,961.97
1970-01-01 00:00:00.000001766,962.214
1970-01-01 00:00:00.000001767,960.75
1970-01-01 00:00:00.000001768,956.48
1970-01-01 00:00:00.000001769,964.532
1970-01-01 00:00:00.000001770,962.58
1970-01-01 00:00:00.000001771,959.53
1970-01-01 00:00:00.000001772,963.556
1970-01-01 00:00:00.000001773,961.848
1970-01-01 00:00:00.000001774,959.652
1970-01-01 00:00:00.000001775,964.044
1970-01-01 00:00:00.000001776,960.14
1970-01-01 00:00:00.000001777,961.116
1970-01-01 00:00:00.000001778,960.75
1970-01-01 00:00:00.000001779,963.312
1970-01-01 00:00:00.000001780,964.166
1970-01-01 00:00:00.000001781,960.75
1970-01-01 00:00:00.000001782,965.63
1970-01-01 00:00:00.000001783,962.214
1970-01-01 00:00:00.000001784,960.14
1970-01-01 00:00:00.000001785,962.214
1970-01-01 00:00:00.000001786,961.36
1970-01-01 00:00:00.000001787,964.166
1970-01-01 00:00:00.000001788,962.458
1970-01-01 00:00:00.000001789,959.286
1970-01-01 00:00:00.000001790,966.24
1970-01-01 00:00:00.000001791,962.092
1970-01-01 00:00:00.000001792,962.702
1970-01-01 00:00:00.000001793,965.386
1970-01-01 00:00:00.000001794,961.726
1970-01-01 00:00:00.000001795,962.336
1970-01-01 00:00:00.000001796,963.312
1970-01-01 00:00:00.000001797,964.166
1970-01-01 00:00:00.000001798,963.556
1970-01-01 00:00:00.000001799,960.628
1970-01-01 00:00:00.000001800,968.314
1970-01-01 00:00:00.000001801,961.36
1970-01-01 00:00:00.000001802,960.262
1970-01-01 00:00:00.000001803,961.848
1970-01-01 00:00:00.000001804,960.994
1970-01-01 00:00:00.000001805,961.482
1970-01-01 00:00:00.000001806,962.58
1970-01-01 00:00:00.000001807,964.898
1970-01-01 00:00:00.000001808,960.628
1970-01-01 00:00:00.000001809,959.042
1970-01-01 00:00:00.000001810,966.484
1970-01-01 00:00:00.000001811,961.36
1970-01-01 00:00:00.000001812,957.822
1970-01-01 00:00:00.000001813,963.19
1970-01-01 00:00:00.000001814,961.36
1970-01-01 00:00:00.000001815,961.36
1970-01-01 00:00:00.000001816,960.628
1970-01-01 00:00:00.000001817,963.678
1970-01-01 00:00:00.000001818,961.726
1970-01-01 00:00:00.000001819,957.7
1970-01-01 00:00:00.000001820,963.434
1970-01-01 00:00:00.000001821,963.678
1970-01-01 00:00:00.000001822,957.456
1970-01-01 00:00:00.000001823,967.582
1970-01-01 00:00:00.000001824,963.678
1970-01-01 00:00:00.000001825,963.678
1970-01-01 00:00:00.000001826,957.7
1970-01-01 00:00:00.000001827,963.434
1970-01-01 00:00:00.000001828,962.824
1970-01-01 00:00:00.000001829,958.554
1970-01-01 00:00:00.000001830,964.898
1970-01-01 00:00:00.000001831,961.116
1970-01-01 00:00:00.000001832,956.846
1970-01-01 00:00:00.000001833,956.846
1970-01-01 00:00:00.000001834,964.41
1970-01-01 00:00:00.000001835,959.652
1970-01-01 00:00:00.000001836,959.652
1970-01-01 00:00:00.000001837,964.654
1970-01-01 00:00:00.000001838,960.384
1970-01-01 00:00:00.000001839,959.53
1970-01-01 00:00:00.000001840,962.458
1970-01-01 00:00:00.000001841,960.628
1970-01-01 00:00:00.000001842,955.504
1970-01-01 00:00:00.000001843,955.504
1970-01-01 00:00:00.000001844,961.97
1970-01-01 00:00:00.000001845,959.652
1970-01-01 00:00:00.000001846,955.992
1970-01-01 00:00:00.000001847,965.386
1970-01-01 00:00:00.000001848,964.288
1970-01-01 00:00:00.000001849,962.702
1970-01-01 00:00:00.000001850,962.336
1970-01-01 00:00:00.000001851,959.286
1970-01-01 00:00:00.000001852,962.458
1970-01-01 00:00:00.000001853,962.458
1970-01-01 00:00:00.000001854,962.336
1970-01-01 00:00:00.000001855,960.14
1970-01-01 00:00:00.000001856,964.166
1970-01-01 00:00:00.000001857,960.14
1970-01-01 00:00:00.000001858,961.848
1970-01-01 00:00:00.000001859,966.972
1970-01-01 00:00:00.000001860,962.946
1970-01-01 00:00:00.000001861,961.726
1970-01-01 00:00:00.000001862,961.848
