time_captured,PFE_Close
2016-02-02,30.14
2016-02-03,29.67
2016-02-04,29.0
2016-02-05,29.03
2016-02-08,28.56
2016-02-09,29.1
2016-02-10,29.49
2016-02-11,29.13
2016-02-12,29.36
2016-02-16,29.81
2016-02-17,29.63
2016-02-18,29.55
2016-02-19,29.49
2016-02-22,30.05
2016-02-23,29.96
2016-02-24,30.02
2016-02-25,30.59
2016-02-26,30.23
2016-02-29,29.67
2016-03-01,30.04
2016-03-02,29.98
2016-03-03,29.89
2016-03-04,29.71
2016-03-07,29.79
2016-03-08,29.36
2016-03-09,29.74
2016-03-10,29.59
2016-03-11,30.5
2016-03-14,30.1
2016-03-15,29.54
2016-03-16,29.04
2016-03-17,29.34
2016-03-18,29.45
2016-03-21,30.07
2016-03-22,30.38
2016-03-23,30.19
2016-03-24,30.08
2016-03-28,29.78
2016-03-29,30.05
2016-03-30,30.07
2016-03-31,29.64
2016-04-01,30.04
2016-04-04,30.72
2016-04-05,31.36
2016-04-06,32.93
2016-04-07,32.76
2016-04-08,32.5
2016-04-11,31.89
2016-04-12,31.96
2016-04-13,32.54
2016-04-14,32.65
2016-04-15,32.5
2016-04-18,32.61
2016-04-19,32.89
2016-04-20,33.23
2016-04-21,33.24
2016-04-22,33.27
2016-04-25,33.21
2016-04-26,33.05
2016-04-27,33.0
2016-04-28,32.91
2016-04-29,32.71
2016-05-02,32.8
2016-05-03,33.7
2016-05-04,33.4
2016-05-05,33.57
2016-05-06,33.58
2016-05-09,33.82
2016-05-10,33.8
2016-05-11,33.16
2016-05-12,33.19
2016-05-13,33.19
2016-05-16,33.38
2016-05-17,33.03
2016-05-18,33.17
2016-05-19,33.38
2016-05-20,33.74
2016-05-23,33.67
2016-05-24,34.1
2016-05-25,34.35
2016-05-26,34.43
2016-05-27,34.61
2016-05-31,34.7
2016-06-01,34.75
2016-06-02,34.87
2016-06-03,34.69
2016-06-06,34.93
2016-06-07,34.84
2016-06-08,35.25
2016-06-09,35.31
2016-06-10,35.29
2016-06-13,34.74
2016-06-14,34.99
2016-06-15,34.79
2016-06-16,34.75
2016-06-17,34.22
2016-06-20,34.5
2016-06-21,34.75
2016-06-22,34.47
2016-06-23,34.59
2016-06-24,33.97
2016-06-27,33.8
2016-06-28,34.44
2016-06-29,35.01
2016-06-30,35.21
2016-07-01,35.57
2016-07-05,35.81
2016-07-06,35.86
2016-07-07,35.77
2016-07-08,36.12
2016-07-11,36.15
2016-07-12,36.24
2016-07-13,36.31
2016-07-14,36.92
2016-07-15,36.77
2016-07-18,36.64
2016-07-19,36.64
2016-07-20,36.68
2016-07-21,36.71
2016-07-22,36.74
2016-07-25,36.78
2016-07-26,36.83
2016-07-27,36.85
2016-07-28,36.67
2016-07-29,36.89
2016-08-01,37.31
2016-08-02,36.39
2016-08-03,35.29
2016-08-04,35.15
2016-08-05,35.44
2016-08-08,34.93
2016-08-09,35.08
2016-08-10,35.13
2016-08-11,35.15
2016-08-12,34.98
2016-08-15,35.11
2016-08-16,34.79
2016-08-17,35.14
2016-08-18,35.19
2016-08-19,34.98
2016-08-22,34.84
2016-08-23,35.09
2016-08-24,34.82
2016-08-25,34.77
2016-08-26,34.82
2016-08-29,35.11
2016-08-30,34.88
2016-08-31,34.8
2016-09-01,34.68
2016-09-02,34.77
2016-09-06,34.77
2016-09-07,34.84
2016-09-08,34.72
2016-09-09,34.1
2016-09-12,34.65
2016-09-13,34.04
2016-09-14,33.94
2016-09-15,34.14
2016-09-16,33.94
2016-09-19,33.65
2016-09-20,33.81
2016-09-21,34.28
2016-09-22,34.15
2016-09-23,34.26
2016-09-26,33.64
2016-09-27,33.83
2016-09-28,33.99
2016-09-29,33.32
2016-09-30,33.87
2016-10-03,33.68
2016-10-04,33.72
2016-10-05,33.9
2016-10-06,33.65
2016-10-07,33.56
2016-10-10,33.61
2016-10-11,33.13
2016-10-12,33.07
2016-10-13,32.76
2016-10-14,32.66
2016-10-17,32.5
2016-10-18,32.69
2016-10-19,32.6
2016-10-20,32.54
2016-10-21,32.18
2016-10-24,32.13
2016-10-25,32.28
2016-10-26,32.4
2016-10-27,32.48
2016-10-28,31.93
2016-10-31,31.71
2016-11-01,31.07
2016-11-02,30.63
2016-11-03,29.89
2016-11-04,30.0
2016-11-07,30.38
2016-11-08,30.0
2016-11-09,32.12
2016-11-10,33.49
2016-11-11,32.59
2016-11-14,32.38
2016-11-15,32.23
2016-11-16,31.96
2016-11-17,31.73
2016-11-18,31.48
2016-11-21,31.57
2016-11-22,31.33
2016-11-23,31.42
2016-11-25,31.69
2016-11-28,31.54
2016-11-29,31.92
2016-11-30,32.14
2016-12-01,31.46
2016-12-02,31.63
2016-12-05,31.59
2016-12-06,31.56
2016-12-07,31.19
2016-12-08,30.94
2016-12-09,31.7
2016-12-12,32.4
2016-12-13,32.83
2016-12-14,32.82
2016-12-15,32.75
2016-12-16,32.84
2016-12-19,32.83
2016-12-20,32.85
2016-12-21,32.4
2016-12-22,32.34
2016-12-23,32.48
2016-12-27,32.53
2016-12-28,32.35
2016-12-29,32.49
2016-12-30,32.48
2017-01-03,33.0
2017-01-04,33.29
2017-01-05,33.61
2017-01-06,33.48
2017-01-09,33.47
2017-01-10,33.44
2017-01-11,32.83
2017-01-12,32.6
2017-01-13,32.52
2017-01-17,32.06
2017-01-18,32.03
2017-01-19,31.7
2017-01-20,31.77
2017-01-23,31.46
2017-01-24,31.15
2017-01-25,31.29
2017-01-26,31.28
2017-01-27,31.42
2017-01-30,31.31
2017-01-31,31.73
2017-02-01,31.67
2017-02-02,31.73
2017-02-03,32.09
2017-02-06,32.23
2017-02-07,32.08
2017-02-08,32.14
2017-02-09,32.38
2017-02-10,32.35
2017-02-13,32.61
2017-02-14,32.75
2017-02-15,33.51
2017-02-16,33.62
2017-02-17,33.62
2017-02-21,33.62
2017-02-22,33.59
2017-02-23,34.06
2017-02-24,34.26
2017-02-27,34.28
2017-02-28,34.12
2017-03-01,34.42
2017-03-02,34.51
2017-03-03,34.52
2017-03-06,34.35
2017-03-07,33.99
2017-03-08,33.91
2017-03-09,34.05
2017-03-10,34.11
2017-03-13,34.11
2017-03-14,34.22
2017-03-15,34.63
2017-03-16,34.43
2017-03-17,34.32
2017-03-20,34.38
2017-03-21,34.25
2017-03-22,34.47
2017-03-23,34.29
2017-03-24,34.0
2017-03-27,34.18
2017-03-28,34.16
2017-03-29,34.33
2017-03-30,34.35
2017-03-31,34.21
2017-04-03,34.24
2017-04-04,34.34
2017-04-05,34.19
2017-04-06,34.11
2017-04-07,34.1
2017-04-10,34.04
2017-04-11,33.93
2017-04-12,33.92
2017-04-13,33.88
2017-04-17,34.0
2017-04-18,33.84
2017-04-19,33.61
2017-04-20,33.74
2017-04-21,33.64
2017-04-24,33.74
2017-04-25,33.76
2017-04-26,33.85
2017-04-27,33.86
2017-04-28,33.92
2017-05-01,33.78
2017-05-02,33.61
2017-05-03,33.47
2017-05-04,33.45
2017-05-05,33.48
2017-05-08,33.45
2017-05-09,33.38
2017-05-10,33.03
2017-05-11,33.04
2017-05-12,33.01
2017-05-15,33.12
2017-05-16,32.6
2017-05-17,32.23
2017-05-18,32.22
2017-05-19,32.46
2017-05-22,32.12
2017-05-23,32.14
2017-05-24,32.05
2017-05-25,32.16
2017-05-26,32.14
2017-05-30,32.13
2017-05-31,32.65
2017-06-01,32.71
2017-06-02,32.54
2017-06-05,32.35
2017-06-06,32.07
2017-06-07,32.0
2017-06-08,31.75
2017-06-09,32.77
2017-06-12,32.7
2017-06-13,32.58
2017-06-14,32.69
2017-06-15,32.81
2017-06-16,32.97
2017-06-19,33.22
2017-06-20,33.56
2017-06-21,33.88
2017-06-22,34.06
2017-06-23,34.17
2017-06-26,34.04
2017-06-27,33.77
2017-06-28,33.75
2017-06-29,33.63
2017-06-30,33.59
2017-07-03,33.82
2017-07-05,33.64
2017-07-06,33.22
2017-07-07,33.35
2017-07-10,33.41
2017-07-11,33.17
2017-07-12,33.22
2017-07-13,33.28
2017-07-14,33.43
2017-07-17,33.25
2017-07-18,33.36
2017-07-19,33.62
2017-07-20,33.54
2017-07-21,33.48
2017-07-24,33.32
2017-07-25,33.1
2017-07-26,32.89
2017-07-27,33.0
2017-07-28,33.15
2017-07-31,33.16
2017-08-01,33.08
2017-08-02,32.92
2017-08-03,33.43
2017-08-04,33.64
2017-08-07,33.31
2017-08-08,33.28
2017-08-09,33.45
2017-08-10,33.42
2017-08-11,33.25
2017-08-14,33.31
2017-08-15,33.38
2017-08-16,33.36
2017-08-17,32.95
2017-08-18,32.67
2017-08-21,32.76
2017-08-22,33.15
2017-08-23,33.24
2017-08-24,33.23
2017-08-25,33.39
2017-08-28,33.47
2017-08-29,33.5
2017-08-30,33.45
2017-08-31,33.92
2017-09-01,33.96
2017-09-05,33.8
2017-09-06,33.99
2017-09-07,33.99
2017-09-08,34.1
2017-09-11,34.32
2017-09-12,35.37
2017-09-13,35.06
2017-09-14,35.73
2017-09-15,35.36
2017-09-18,35.55
2017-09-19,35.45
2017-09-20,35.99
2017-09-21,35.97
2017-09-22,35.96
2017-09-25,35.51
2017-09-26,35.3
2017-09-27,35.45
2017-09-28,35.6
2017-09-29,35.7
2017-10-02,36.07
2017-10-03,36.14
2017-10-04,35.96
2017-10-05,36.0
2017-10-06,36.05
2017-10-09,36.14
2017-10-10,36.4
2017-10-11,36.34
2017-10-12,36.35
2017-10-13,36.34
2017-10-16,35.98
2017-10-17,36.2
2017-10-18,35.83
2017-10-19,36.24
2017-10-20,36.42
2017-10-23,36.4
2017-10-24,36.27
2017-10-25,36.16
2017-10-26,35.74
2017-10-27,35.6
2017-10-30,35.15
2017-10-31,35.06
2017-11-01,35.26
2017-11-02,35.46
2017-11-03,35.55
2017-11-06,35.32
2017-11-07,35.36
2017-11-08,35.34
2017-11-09,35.2
2017-11-10,35.18
2017-11-13,35.3
2017-11-14,35.38
2017-11-15,35.36
2017-11-16,35.56
2017-11-17,35.37
2017-11-20,35.35
2017-11-21,35.54
2017-11-22,35.43
2017-11-24,35.49
2017-11-27,35.49
2017-11-28,35.85
2017-11-29,36.21
2017-11-30,36.26
2017-12-01,36.35
2017-12-04,36.06
2017-12-05,35.63
2017-12-06,35.56
2017-12-07,35.5
2017-12-08,35.74
2017-12-11,36.21
2017-12-12,36.58
2017-12-13,36.64
2017-12-14,36.46
2017-12-15,37.2
2017-12-18,37.13
2017-12-19,36.94
2017-12-20,36.46
2017-12-21,36.24
2017-12-22,36.14
2017-12-26,36.21
2017-12-27,36.33
2017-12-28,36.37
2017-12-29,36.22
