time_captured,02_on_raw_accZ
1970-01-01 00:00:00.000000649,1268.922
1970-01-01 00:00:00.000000650,620.004
1970-01-01 00:00:00.000000651,847.534
1970-01-01 00:00:00.000000652,1310.89
1970-01-01 00:00:00.000000653,1187.548
1970-01-01 00:00:00.000000654,1054.568
1970-01-01 00:00:00.000000655,354.044
1970-01-01 00:00:00.000000656,481.656
1970-01-01 00:00:00.000000657,916.708
1970-01-01 00:00:00.000000658,786.656
1970-01-01 00:00:00.000000659,743.346
1970-01-01 00:00:00.000000660,935.618
1970-01-01 00:00:00.000000661,1689.212
1970-01-01 00:00:00.000000662,1030.534
1970-01-01 00:00:00.000000663,558.638
1970-01-01 00:00:00.000000664,357.948
1970-01-01 00:00:00.000000665,600.362
1970-01-01 00:00:00.000000666,960.75
1970-01-01 00:00:00.000000667,801.174
1970-01-01 00:00:00.000000668,756.644
1970-01-01 00:00:00.000000669,782.02
1970-01-01 00:00:00.000000670,1906.006
1970-01-01 00:00:00.000000671,864.126
1970-01-01 00:00:00.000000672,970.876
1970-01-01 00:00:00.000000673,493.002
1970-01-01 00:00:00.000000674,533.018
1970-01-01 00:00:00.000000675,932.69
1970-01-01 00:00:00.000000676,935.008
1970-01-01 00:00:00.000000677,748.226
1970-01-01 00:00:00.000000678,1087.142
1970-01-01 00:00:00.000000679,1410.564
1970-01-01 00:00:00.000000680,1115.69
1970-01-01 00:00:00.000000681,936.96
1970-01-01 00:00:00.000000682,818.132
1970-01-01 00:00:00.000000683,818.132
1970-01-01 00:00:00.000000684,1089.338
1970-01-01 00:00:00.000000685,742.614
1970-01-01 00:00:00.000000686,974.048
1970-01-01 00:00:00.000000687,1513.288
1970-01-01 00:00:00.000000688,1049.688
1970-01-01 00:00:00.000000689,1006.012
1970-01-01 00:00:00.000000690,1021.994
1970-01-01 00:00:00.000000691,803.736
1970-01-01 00:00:00.000000692,558.028
1970-01-01 00:00:00.000000693,952.576
1970-01-01 00:00:00.000000694,683.078
1970-01-01 00:00:00.000000695,1022.604
1970-01-01 00:00:00.000000696,1582.218
1970-01-01 00:00:00.000000697,1084.336
1970-01-01 00:00:00.000000698,1075.674
1970-01-01 00:00:00.000000699,1159.488
1970-01-01 00:00:00.000000700,646.6
1970-01-01 00:00:00.000000701,697.718
1970-01-01 00:00:00.000000702,990.762
1970-01-01 00:00:00.000000703,717.726
1970-01-01 00:00:00.000000704,895.358
1970-01-01 00:00:00.000000705,1498.404
1970-01-01 00:00:00.000000706,1227.564
1970-01-01 00:00:00.000000707,963.434
1970-01-01 00:00:00.000000708,639.158
1970-01-01 00:00:00.000000709,612.074
1970-01-01 00:00:00.000000710,650.016
1970-01-01 00:00:00.000000711,714.188
1970-01-01 00:00:00.000000712,959.774
1970-01-01 00:00:00.000000713,992.226
1970-01-01 00:00:00.000000714,1290.516
1970-01-01 00:00:00.000000715,1515.362
1970-01-01 00:00:00.000000716,882.182
1970-01-01 00:00:00.000000717,456.89
1970-01-01 00:00:00.000000718,623.664
1970-01-01 00:00:00.000000719,792.512
1970-01-01 00:00:00.000000720,711.382
1970-01-01 00:00:00.000000721,956.968
1970-01-01 00:00:00.000000722,1215.486
1970-01-01 00:00:00.000000723,1303.204
1970-01-01 00:00:00.000000724,1125.45
1970-01-01 00:00:00.000000725,1043.954
1970-01-01 00:00:00.000000726,543.998
1970-01-01 00:00:00.000000727,406.87
1970-01-01 00:00:00.000000728,890.234
1970-01-01 00:00:00.000000729,676.978
1970-01-01 00:00:00.000000730,1044.564
1970-01-01 00:00:00.000000731,971.486
1970-01-01 00:00:00.000000732,1753.994
1970-01-01 00:00:00.000000733,990.396
1970-01-01 00:00:00.000000734,949.526
1970-01-01 00:00:00.000000735,933.91
1970-01-01 00:00:00.000000736,448.838
1970-01-01 00:00:00.000000737,706.502
1970-01-01 00:00:00.000000738,970.51
1970-01-01 00:00:00.000000739,1031.632
1970-01-01 00:00:00.000000740,968.558
1970-01-01 00:00:00.000000741,1638.948
1970-01-01 00:00:00.000000742,976.244
1970-01-01 00:00:00.000000743,807.64
1970-01-01 00:00:00.000000744,552.416
1970-01-01 00:00:00.000000745,179.706
1970-01-01 00:00:00.000000746,892.308
1970-01-01 00:00:00.000000747,907.68
1970-01-01 00:00:00.000000748,1137.772
1970-01-01 00:00:00.000000749,1334.314
1970-01-01 00:00:00.000000750,940.132
1970-01-01 00:00:00.000000751,1283.318
1970-01-01 00:00:00.000000752,962.336
1970-01-01 00:00:00.000000753,658.678
1970-01-01 00:00:00.000000754,389.424
1970-01-01 00:00:00.000000755,1040.294
1970-01-01 00:00:00.000000756,950.624
1970-01-01 00:00:00.000000757,966.118
1970-01-01 00:00:00.000000758,1349.442
1970-01-01 00:00:00.000000759,1084.214
1970-01-01 00:00:00.000000760,1154.73
1970-01-01 00:00:00.000000761,343.43
1970-01-01 00:00:00.000000762,786.778
1970-01-01 00:00:00.000000763,757.254
1970-01-01 00:00:00.000000764,1259.162
1970-01-01 00:00:00.000000765,713.944
1970-01-01 00:00:00.000000766,515.45
1970-01-01 00:00:00.000000767,1141.92
1970-01-01 00:00:00.000000768,1511.092
1970-01-01 00:00:00.000000769,1270.02
1970-01-01 00:00:00.000000770,513.498
1970-01-01 00:00:00.000000771,525.82
1970-01-01 00:00:00.000000772,941.718
1970-01-01 00:00:00.000000773,1127.768
1970-01-01 00:00:00.000000774,804.956
1970-01-01 00:00:00.000000775,1031.144
1970-01-01 00:00:00.000000776,1290.394
1970-01-01 00:00:00.000000777,1442.65
1970-01-01 00:00:00.000000778,1118.252
1970-01-01 00:00:00.000000779,363.804
1970-01-01 00:00:00.000000780,471.286
1970-01-01 00:00:00.000000781,1149.24
1970-01-01 00:00:00.000000782,743.956
1970-01-01 00:00:00.000000783,909.998
1970-01-01 00:00:00.000000784,777.384
1970-01-01 00:00:00.000000785,1998.726
1970-01-01 00:00:00.000000786,1584.536
1970-01-01 00:00:00.000000787,879.742
1970-01-01 00:00:00.000000788,410.896
1970-01-01 00:00:00.000000789,673.318
1970-01-01 00:00:00.000000790,807.152
1970-01-01 00:00:00.000000791,653.554
1970-01-01 00:00:00.000000792,923.052
1970-01-01 00:00:00.000000793,813.618
1970-01-01 00:00:00.000000794,1836.588
1970-01-01 00:00:00.000000795,1152.778
1970-01-01 00:00:00.000000796,915.976
1970-01-01 00:00:00.000000797,1121.912
1970-01-01 00:00:00.000000798,537.654
1970-01-01 00:00:00.000000799,991.25
1970-01-01 00:00:00.000000800,907.68
1970-01-01 00:00:00.000000801,854.122
1970-01-01 00:00:00.000000802,1347.246
1970-01-01 00:00:00.000000803,1014.796
1970-01-01 00:00:00.000000804,1027.24
1970-01-01 00:00:00.000000805,948.306
1970-01-01 00:00:00.000000806,904.142
1970-01-01 00:00:00.000000807,538.508
1970-01-01 00:00:00.000000808,1177.91
1970-01-01 00:00:00.000000809,614.392
1970-01-01 00:00:00.000000810,1087.752
1970-01-01 00:00:00.000000811,1442.528
1970-01-01 00:00:00.000000812,1033.096
1970-01-01 00:00:00.000000813,989.786
1970-01-01 00:00:00.000000814,1030.412
1970-01-01 00:00:00.000000815,491.172
1970-01-01 00:00:00.000000816,847.9
1970-01-01 00:00:00.000000817,1000.644
1970-01-01 00:00:00.000000818,653.676
1970-01-01 00:00:00.000000819,733.708
1970-01-01 00:00:00.000000820,1549.888
1970-01-01 00:00:00.000000821,1240.862
1970-01-01 00:00:00.000000822,1204.75
1970-01-01 00:00:00.000000823,994.178
1970-01-01 00:00:00.000000824,879.254
1970-01-01 00:00:00.000000825,793.244
1970-01-01 00:00:00.000000826,651.968
1970-01-01 00:00:00.000000827,788.73
1970-01-01 00:00:00.000000828,1022.726
1970-01-01 00:00:00.000000829,1240.374
1970-01-01 00:00:00.000000830,1240.984
1970-01-01 00:00:00.000000831,992.836
1970-01-01 00:00:00.000000832,1371.646
1970-01-01 00:00:00.000000833,811.422
1970-01-01 00:00:00.000000834,862.662
1970-01-01 00:00:00.000000835,803.126
1970-01-01 00:00:00.000000836,933.91
1970-01-01 00:00:00.000000837,1105.808
1970-01-01 00:00:00.000000838,1426.18
1970-01-01 00:00:00.000000839,1289.418
1970-01-01 00:00:00.000000840,947.696
1970-01-01 00:00:00.000000841,735.294
1970-01-01 00:00:00.000000842,564.006
1970-01-01 00:00:00.000000843,731.146
1970-01-01 00:00:00.000000844,783.728
1970-01-01 00:00:00.000000845,826.062
1970-01-01 00:00:00.000000846,1183.766
1970-01-01 00:00:00.000000847,1624.918
1970-01-01 00:00:00.000000848,1149.972
1970-01-01 00:00:00.000000849,910.242
1970-01-01 00:00:00.000000850,1111.786
1970-01-01 00:00:00.000000851,556.93
1970-01-01 00:00:00.000000852,613.172
1970-01-01 00:00:00.000000853,779.702
1970-01-01 00:00:00.000000854,1080.066
1970-01-01 00:00:00.000000855,954.284
1970-01-01 00:00:00.000000856,1543.91
1970-01-01 00:00:00.000000857,1107.028
1970-01-01 00:00:00.000000858,971.852
1970-01-01 00:00:00.000000859,1075.918
1970-01-01 00:00:00.000000860,590.114
1970-01-01 00:00:00.000000861,1018.334
1970-01-01 00:00:00.000000862,849.486
1970-01-01 00:00:00.000000863,965.874
1970-01-01 00:00:00.000000864,1114.836
1970-01-01 00:00:00.000000865,1315.77
1970-01-01 00:00:00.000000866,1121.912
1970-01-01 00:00:00.000000867,1223.782
1970-01-01 00:00:00.000000868,1153.266
1970-01-01 00:00:00.000000869,590.358
1970-01-01 00:00:00.000000870,1207.556
1970-01-01 00:00:00.000000871,1046.15
1970-01-01 00:00:00.000000872,1255.38
1970-01-01 00:00:00.000000873,1357.25
1970-01-01 00:00:00.000000874,870.592
1970-01-01 00:00:00.000000875,899.262
1970-01-01 00:00:00.000000876,1414.346
1970-01-01 00:00:00.000000877,895.114
1970-01-01 00:00:00.000000878,577.67
1970-01-01 00:00:00.000000879,949.526
1970-01-01 00:00:00.000000880,891.698
1970-01-01 00:00:00.000000881,955.382
1970-01-01 00:00:00.000000882,1472.174
1970-01-01 00:00:00.000000883,1179.374
1970-01-01 00:00:00.000000884,1071.282
1970-01-01 00:00:00.000000885,1215.486
1970-01-01 00:00:00.000000886,869.982
1970-01-01 00:00:00.000000887,840.702
1970-01-01 00:00:00.000000888,1132.038
1970-01-01 00:00:00.000000889,945.012
1970-01-01 00:00:00.000000890,599.142
1970-01-01 00:00:00.000000891,1298.69
1970-01-01 00:00:00.000000892,1461.804
1970-01-01 00:00:00.000000893,1312.964
1970-01-01 00:00:00.000000894,1217.316
1970-01-01 00:00:00.000000895,495.686
1970-01-01 00:00:00.000000896,870.958
1970-01-01 00:00:00.000000897,833.626
1970-01-01 00:00:00.000000898,878.644
1970-01-01 00:00:00.000000899,1066.646
1970-01-01 00:00:00.000000900,1356.03
1970-01-01 00:00:00.000000901,1094.096
1970-01-01 00:00:00.000000902,1211.704
1970-01-01 00:00:00.000000903,551.684
1970-01-01 00:00:00.000000904,349.042
1970-01-01 00:00:00.000000905,953.064
1970-01-01 00:00:00.000000906,816.424
1970-01-01 00:00:00.000000907,879.864
1970-01-01 00:00:00.000000908,967.216
1970-01-01 00:00:00.000000909,1999.702
1970-01-01 00:00:00.000000910,911.096
1970-01-01 00:00:00.000000911,1172.298
1970-01-01 00:00:00.000000912,494.71
1970-01-01 00:00:00.000000913,513.986
1970-01-01 00:00:00.000000914,1084.824
1970-01-01 00:00:00.000000915,583.038
1970-01-01 00:00:00.000000916,718.092
1970-01-01 00:00:00.000000917,1022.36
1970-01-01 00:00:00.000000918,1376.648
1970-01-01 00:00:00.000000919,1225.002
1970-01-01 00:00:00.000000920,773.602
1970-01-01 00:00:00.000000921,880.84
1970-01-01 00:00:00.000000922,570.472
1970-01-01 00:00:00.000000923,968.436
1970-01-01 00:00:00.000000924,974.17
1970-01-01 00:00:00.000000925,824.842
1970-01-01 00:00:00.000000926,1281.244
1970-01-01 00:00:00.000000927,995.032
1970-01-01 00:00:00.000000928,1076.65
1970-01-01 00:00:00.000000929,786.046
1970-01-01 00:00:00.000000930,815.082
1970-01-01 00:00:00.000000931,697.596
1970-01-01 00:00:00.000000932,1312.72
1970-01-01 00:00:00.000000933,479.46
1970-01-01 00:00:00.000000934,961.97
1970-01-01 00:00:00.000000935,1640.656
1970-01-01 00:00:00.000000936,1283.562
1970-01-01 00:00:00.000000937,1038.22
1970-01-01 00:00:00.000000938,1279.414
1970-01-01 00:00:00.000000939,630.862
1970-01-01 00:00:00.000000940,858.88
1970-01-01 00:00:00.000000941,1079.7
1970-01-01 00:00:00.000000942,618.052
1970-01-01 00:00:00.000000943,1136.674
1970-01-01 00:00:00.000000944,1699.46
1970-01-01 00:00:00.000000945,1029.924
1970-01-01 00:00:00.000000946,1053.226
1970-01-01 00:00:00.000000947,1103.246
1970-01-01 00:00:00.000000948,643.794
1970-01-01 00:00:00.000000949,746.884
1970-01-01 00:00:00.000000950,860.466
1970-01-01 00:00:00.000000951,776.408
1970-01-01 00:00:00.000000952,1169.37
1970-01-01 00:00:00.000000953,1176.202
1970-01-01 00:00:00.000000954,1305.644
1970-01-01 00:00:00.000000955,1112.152
1970-01-01 00:00:00.000000956,1186.694
1970-01-01 00:00:00.000000957,410.408
1970-01-01 00:00:00.000000958,621.102
1970-01-01 00:00:00.000000959,848.998
1970-01-01 00:00:00.000000960,873.032
1970-01-01 00:00:00.000000961,886.574
1970-01-01 00:00:00.000000962,1295.152
1970-01-01 00:00:00.000000963,1184.376
1970-01-01 00:00:00.000000964,1002.596
1970-01-01 00:00:00.000000965,1059.448
1970-01-01 00:00:00.000000966,612.562
1970-01-01 00:00:00.000000967,810.934
1970-01-01 00:00:00.000000968,790.926
1970-01-01 00:00:00.000000969,780.8
1970-01-01 00:00:00.000000970,1232.566
1970-01-01 00:00:00.000000971,1443.26
1970-01-01 00:00:00.000000972,876.936
1970-01-01 00:00:00.000000973,1005.646
1970-01-01 00:00:00.000000974,559.126
1970-01-01 00:00:00.000000975,459.452
1970-01-01 00:00:00.000000976,782.264
1970-01-01 00:00:00.000000977,762.134
1970-01-01 00:00:00.000000978,902.556
1970-01-01 00:00:00.000000979,1171.444
1970-01-01 00:00:00.000000980,1614.06
1970-01-01 00:00:00.000000981,1367.498
1970-01-01 00:00:00.000000982,838.628
1970-01-01 00:00:00.000000983,1017.236
1970-01-01 00:00:00.000000984,644.526
1970-01-01 00:00:00.000000985,1143.018
1970-01-01 00:00:00.000000986,571.57
1970-01-01 00:00:00.000000987,860.466
1970-01-01 00:00:00.000000988,1333.582
1970-01-01 00:00:00.000000989,1255.99
1970-01-01 00:00:00.000000990,907.314
1970-01-01 00:00:00.000000991,1158.878
1970-01-01 00:00:00.000000992,938.912
1970-01-01 00:00:00.000000993,600.362
1970-01-01 00:00:00.000000994,1006.988
1970-01-01 00:00:00.000000995,1021.018
1970-01-01 00:00:00.000000996,1003.816
1970-01-01 00:00:00.000000997,1292.102
1970-01-01 00:00:00.000000998,1136.308
1970-01-01 00:00:00.000000999,940.01
1970-01-01 00:00:00.000001000,1566.236
1970-01-01 00:00:00.000001001,1078.114
1970-01-01 00:00:00.000001002,449.326
1970-01-01 00:00:00.000001003,838.628
1970-01-01 00:00:00.000001004,1191.452
1970-01-01 00:00:00.000001005,1050.908
1970-01-01 00:00:00.000001006,1404.708
1970-01-01 00:00:00.000001007,981.124
1970-01-01 00:00:00.000001008,1027.24
1970-01-01 00:00:00.000001009,1215.12
1970-01-01 00:00:00.000001010,953.064
1970-01-01 00:00:00.000001011,489.586
1970-01-01 00:00:00.000001012,921.71
1970-01-01 00:00:00.000001013,907.68
1970-01-01 00:00:00.000001014,533.75
1970-01-01 00:00:00.000001015,1279.292
1970-01-01 00:00:00.000001016,1210.118
1970-01-01 00:00:00.000001017,1264.286
1970-01-01 00:00:00.000001018,1515.728
1970-01-01 00:00:00.000001019,243.512
1970-01-01 00:00:00.000001020,753.35
1970-01-01 00:00:00.000001021,1094.218
1970-01-01 00:00:00.000001022,810.08
1970-01-01 00:00:00.000001023,824.964
1970-01-01 00:00:00.000001024,1306.01
1970-01-01 00:00:00.000001025,1215.242
1970-01-01 00:00:00.000001026,1200.114
1970-01-01 00:00:00.000001027,1221.22
1970-01-01 00:00:00.000001028,422.486
1970-01-01 00:00:00.000001029,1084.824
1970-01-01 00:00:00.000001030,1001.254
1970-01-01 00:00:00.000001031,701.256
1970-01-01 00:00:00.000001032,1127.28
1970-01-01 00:00:00.000001033,1638.704
1970-01-01 00:00:00.000001034,927.566
1970-01-01 00:00:00.000001035,1074.82
1970-01-01 00:00:00.000001036,350.994
1970-01-01 00:00:00.000001037,493.978
1970-01-01 00:00:00.000001038,470.188
1970-01-01 00:00:00.000001039,717.482
1970-01-01 00:00:00.000001040,821.06
1970-01-01 00:00:00.000001041,897.432
1970-01-01 00:00:00.000001042,1990.064
1970-01-01 00:00:00.000001043,1226.344
1970-01-01 00:00:00.000001044,795.196
1970-01-01 00:00:00.000001045,556.198
1970-01-01 00:00:00.000001046,633.912
1970-01-01 00:00:00.000001047,610.854
1970-01-01 00:00:00.000001048,845.948
1970-01-01 00:00:00.000001049,820.206
1970-01-01 00:00:00.000001050,903.654
1970-01-01 00:00:00.000001051,1493.768
1970-01-01 00:00:00.000001052,1131.672
1970-01-01 00:00:00.000001053,820.572
1970-01-01 00:00:00.000001054,995.642
1970-01-01 00:00:00.000001055,694.912
1970-01-01 00:00:00.000001056,198.25
1970-01-01 00:00:00.000001057,768.722
1970-01-01 00:00:00.000001058,808.006
1970-01-01 00:00:00.000001059,1372.378
1970-01-01 00:00:00.000001060,1146.678
1970-01-01 00:00:00.000001061,828.014
1970-01-01 00:00:00.000001062,1098.854
1970-01-01 00:00:00.000001063,683.932
1970-01-01 00:00:00.000001064,623.542
1970-01-01 00:00:00.000001065,851.56
1970-01-01 00:00:00.000001066,665.388
1970-01-01 00:00:00.000001067,1096.048
1970-01-01 00:00:00.000001068,1545.252
1970-01-01 00:00:00.000001069,1079.944
1970-01-01 00:00:00.000001070,873.276
1970-01-01 00:00:00.000001071,1370.182
1970-01-01 00:00:00.000001072,820.694
1970-01-01 00:00:00.000001073,829.966
1970-01-01 00:00:00.000001074,693.57
1970-01-01 00:00:00.000001075,667.706
1970-01-01 00:00:00.000001076,880.352
1970-01-01 00:00:00.000001077,1386.164
1970-01-01 00:00:00.000001078,1304.058
1970-01-01 00:00:00.000001079,1124.474
1970-01-01 00:00:00.000001080,802.15
1970-01-01 00:00:00.000001081,744.322
1970-01-01 00:00:00.000001082,847.9
1970-01-01 00:00:00.000001083,837.53
1970-01-01 00:00:00.000001084,767.258
1970-01-01 00:00:00.000001085,841.678
1970-01-01 00:00:00.000001086,1287.588
1970-01-01 00:00:00.000001087,1482.91
1970-01-01 00:00:00.000001088,962.214
1970-01-01 00:00:00.000001089,1053.592
1970-01-01 00:00:00.000001090,482.388
1970-01-01 00:00:00.000001091,734.44
1970-01-01 00:00:00.000001092,840.702
1970-01-01 00:00:00.000001093,952.088
1970-01-01 00:00:00.000001094,1198.162
1970-01-01 00:00:00.000001095,1482.178
1970-01-01 00:00:00.000001096,1060.302
1970-01-01 00:00:00.000001097,1057.74
1970-01-01 00:00:00.000001098,596.458
1970-01-01 00:00:00.000001099,727.242
1970-01-01 00:00:00.000001100,617.442
1970-01-01 00:00:00.000001101,809.47
1970-01-01 00:00:00.000001102,1021.75
1970-01-01 00:00:00.000001103,1045.54
1970-01-01 00:00:00.000001104,1710.318
1970-01-01 00:00:00.000001105,976.244
1970-01-01 00:00:00.000001106,1055.666
1970-01-01 00:00:00.000001107,1106.296
1970-01-01 00:00:00.000001108,629.398
1970-01-01 00:00:00.000001109,450.058
1970-01-01 00:00:00.000001110,940.01
1970-01-01 00:00:00.000001111,960.75
1970-01-01 00:00:00.000001112,1276.974
1970-01-01 00:00:00.000001113,982.954
1970-01-01 00:00:00.000001114,1047.492
1970-01-01 00:00:00.000001115,1323.456
1970-01-01 00:00:00.000001116,864.614
1970-01-01 00:00:00.000001117,492.148
1970-01-01 00:00:00.000001118,473.238
1970-01-01 00:00:00.000001119,895.114
1970-01-01 00:00:00.000001120,1127.646
1970-01-01 00:00:00.000001121,1099.952
1970-01-01 00:00:00.000001122,1034.926
1970-01-01 00:00:00.000001123,891.454
1970-01-01 00:00:00.000001124,1423.496
1970-01-01 00:00:00.000001125,822.768
1970-01-01 00:00:00.000001126,657.824
1970-01-01 00:00:00.000001127,415.41
1970-01-01 00:00:00.000001128,905.606
1970-01-01 00:00:00.000001129,915.244
1970-01-01 00:00:00.000001130,1354.322
1970-01-01 00:00:00.000001131,1006.622
1970-01-01 00:00:00.000001132,1222.562
1970-01-01 00:00:00.000001133,1171.932
1970-01-01 00:00:00.000001134,675.514
1970-01-01 00:00:00.000001135,750.91
1970-01-01 00:00:00.000001136,559.248
1970-01-01 00:00:00.000001137,1091.778
1970-01-01 00:00:00.000001138,904.508
1970-01-01 00:00:00.000001139,1281.122
1970-01-01 00:00:00.000001140,1522.194
1970-01-01 00:00:00.000001141,1119.35
1970-01-01 00:00:00.000001142,1168.516
1970-01-01 00:00:00.000001143,522.77
1970-01-01 00:00:00.000001144,650.26
1970-01-01 00:00:00.000001145,792.39
1970-01-01 00:00:00.000001146,1043.954
1970-01-01 00:00:00.000001147,769.454
1970-01-01 00:00:00.000001148,1045.296
1970-01-01 00:00:00.000001149,1357.372
1970-01-01 00:00:00.000001150,1174.982
1970-01-01 00:00:00.000001151,722.24
1970-01-01 00:00:00.000001152,400.282
1970-01-01 00:00:00.000001153,360.51
1970-01-01 00:00:00.000001154,811.544
1970-01-01 00:00:00.000001155,647.576
1970-01-01 00:00:00.000001156,1030.534
1970-01-01 00:00:00.000001157,758.718
1970-01-01 00:00:00.000001158,1265.262
1970-01-01 00:00:00.000001159,911.218
1970-01-01 00:00:00.000001160,633.79
1970-01-01 00:00:00.000001161,433.222
1970-01-01 00:00:00.000001162,630.74
1970-01-01 00:00:00.000001163,794.708
1970-01-01 00:00:00.000001164,786.412
1970-01-01 00:00:00.000001165,953.918
1970-01-01 00:00:00.000001166,903.654
1970-01-01 00:00:00.000001167,1302.228
1970-01-01 00:00:00.000001168,732.61
1970-01-01 00:00:00.000001169,869.494
1970-01-01 00:00:00.000001170,752.74
1970-01-01 00:00:00.000001171,537.044
1970-01-01 00:00:00.000001172,1008.452
1970-01-01 00:00:00.000001173,957.7
1970-01-01 00:00:00.000001174,838.14
1970-01-01 00:00:00.000001175,1099.098
1970-01-01 00:00:00.000001176,1052.494
1970-01-01 00:00:00.000001177,980.88
1970-01-01 00:00:00.000001178,820.572
1970-01-01 00:00:00.000001179,682.956
1970-01-01 00:00:00.000001180,607.316
1970-01-01 00:00:00.000001181,1155.34
1970-01-01 00:00:00.000001182,767.014
1970-01-01 00:00:00.000001183,886.818
1970-01-01 00:00:00.000001184,1501.332
1970-01-01 00:00:00.000001185,1008.208
1970-01-01 00:00:00.000001186,1313.452
1970-01-01 00:00:00.000001187,485.682
1970-01-01 00:00:00.000001188,746.64
1970-01-01 00:00:00.000001189,683.322
1970-01-01 00:00:00.000001190,842.532
1970-01-01 00:00:00.000001191,571.814
1970-01-01 00:00:00.000001192,987.59
1970-01-01 00:00:00.000001193,1361.398
1970-01-01 00:00:00.000001194,1311.378
1970-01-01 00:00:00.000001195,873.398
1970-01-01 00:00:00.000001196,582.672
1970-01-01 00:00:00.000001197,848.266
1970-01-01 00:00:00.000001198,752.008
1970-01-01 00:00:00.000001199,713.212
1970-01-01 00:00:00.000001200,831.674
1970-01-01 00:00:00.000001201,932.934
1970-01-01 00:00:00.000001202,1287.466
1970-01-01 00:00:00.000001203,1553.67
1970-01-01 00:00:00.000001204,1035.78
1970-01-01 00:00:00.000001205,716.506
1970-01-01 00:00:00.000001206,859.124
1970-01-01 00:00:00.000001207,792.756
1970-01-01 00:00:00.000001208,899.628
1970-01-01 00:00:00.000001209,945.256
1970-01-01 00:00:00.000001210,1106.418
1970-01-01 00:00:00.000001211,1246.108
1970-01-01 00:00:00.000001212,1131.672
1970-01-01 00:00:00.000001213,893.894
1970-01-01 00:00:00.000001214,630.862
1970-01-01 00:00:00.000001215,558.882
1970-01-01 00:00:00.000001216,794.464
1970-01-01 00:00:00.000001217,671.0
1970-01-01 00:00:00.000001218,964.044
1970-01-01 00:00:00.000001219,1063.108
1970-01-01 00:00:00.000001220,1482.544
1970-01-01 00:00:00.000001221,1211.704
1970-01-01 00:00:00.000001222,1006.134
1970-01-01 00:00:00.000001223,633.668
1970-01-01 00:00:00.000001224,602.07
1970-01-01 00:00:00.000001225,802.394
1970-01-01 00:00:00.000001226,758.108
1970-01-01 00:00:00.000001227,885.842
1970-01-01 00:00:00.000001228,1088.85
1970-01-01 00:00:00.000001229,1300.154
1970-01-01 00:00:00.000001230,1198.65
1970-01-01 00:00:00.000001231,1102.27
1970-01-01 00:00:00.000001232,1102.27
1970-01-01 00:00:00.000001233,624.518
1970-01-01 00:00:00.000001234,844.362
1970-01-01 00:00:00.000001235,1033.828
1970-01-01 00:00:00.000001236,974.658
1970-01-01 00:00:00.000001237,1178.764
1970-01-01 00:00:00.000001238,1276.852
1970-01-01 00:00:00.000001239,1084.092
1970-01-01 00:00:00.000001240,1134.966
1970-01-01 00:00:00.000001241,867.42
1970-01-01 00:00:00.000001242,466.528
1970-01-01 00:00:00.000001243,663.192
1970-01-01 00:00:00.000001244,945.866
1970-01-01 00:00:00.000001245,1026.508
1970-01-01 00:00:00.000001246,1261.602
1970-01-01 00:00:00.000001247,1194.868
1970-01-01 00:00:00.000001248,1225.002
1970-01-01 00:00:00.000001249,1318.698
1970-01-01 00:00:00.000001250,853.634
1970-01-01 00:00:00.000001251,647.698
1970-01-01 00:00:00.000001252,618.418
1970-01-01 00:00:00.000001253,1028.704
1970-01-01 00:00:00.000001254,1031.754
1970-01-01 00:00:00.000001255,1407.758
1970-01-01 00:00:00.000001256,992.47
1970-01-01 00:00:00.000001257,1171.688
1970-01-01 00:00:00.000001258,1325.652
1970-01-01 00:00:00.000001259,589.992
1970-01-01 00:00:00.000001260,670.512
1970-01-01 00:00:00.000001261,726.266
1970-01-01 00:00:00.000001262,931.226
1970-01-01 00:00:00.000001263,611.098
1970-01-01 00:00:00.000001264,1229.76
1970-01-01 00:00:00.000001265,1286.978
1970-01-01 00:00:00.000001266,1308.938
1970-01-01 00:00:00.000001267,940.254
1970-01-01 00:00:00.000001268,382.836
1970-01-01 00:00:00.000001269,609.39
1970-01-01 00:00:00.000001270,854.244
1970-01-01 00:00:00.000001271,824.598
1970-01-01 00:00:00.000001272,1039.196
1970-01-01 00:00:00.000001273,1145.092
1970-01-01 00:00:00.000001274,1351.638
1970-01-01 00:00:00.000001275,1201.578
1970-01-01 00:00:00.000001276,899.018
1970-01-01 00:00:00.000001277,335.5
1970-01-01 00:00:00.000001278,457.622
1970-01-01 00:00:00.000001279,901.458
1970-01-01 00:00:00.000001280,809.226
1970-01-01 00:00:00.000001281,802.882
1970-01-01 00:00:00.000001282,1833.05
1970-01-01 00:00:00.000001283,1283.074
1970-01-01 00:00:00.000001284,996.618
1970-01-01 00:00:00.000001285,556.076
1970-01-01 00:00:00.000001286,397.232
1970-01-01 00:00:00.000001287,474.336
1970-01-01 00:00:00.000001288,1034.316
1970-01-01 00:00:00.000001289,988.2
1970-01-01 00:00:00.000001290,720.776
1970-01-01 00:00:00.000001291,1041.514
1970-01-01 00:00:00.000001292,1578.07
1970-01-01 00:00:00.000001293,1197.186
1970-01-01 00:00:00.000001294,845.46
1970-01-01 00:00:00.000001295,703.086
1970-01-01 00:00:00.000001296,446.52
1970-01-01 00:00:00.000001297,1165.1
1970-01-01 00:00:00.000001298,816.668
1970-01-01 00:00:00.000001299,885.842
1970-01-01 00:00:00.000001300,1461.316
