time_captured,04_out_hrm_accZ
1970-01-01 00:00:00.000000248,546.847909121692
1970-01-01 00:00:00.000000249,872.358274652334
1970-01-01 00:00:00.000000250,1126.44422879701
1970-01-01 00:00:00.000000251,1260.10196682655
1970-01-01 00:00:00.000000252,1243.79930247212
1970-01-01 00:00:00.000000253,943.655879006494
1970-01-01 00:00:00.000000254,752.921072999445
1970-01-01 00:00:00.000000255,725.168
1970-01-01 00:00:00.000000256,824.194497050009
1970-01-01 00:00:00.000000257,1653.54085844293
1970-01-01 00:00:00.000000258,1088.19144236451
1970-01-01 00:00:00.000000259,489.607636299623
1970-01-01 00:00:00.000000260,720.667200041325
1970-01-01 00:00:00.000000261,529.283628230832
1970-01-01 00:00:00.000000262,1012.48346051468
1970-01-01 00:00:00.000000263,1104.19246827198
1970-01-01 00:00:00.000000264,1352.33567935866
1970-01-01 00:00:00.000000265,600.572388278018
1970-01-01 00:00:00.000000266,610.083885599361
1970-01-01 00:00:00.000000267,654.652
1970-01-01 00:00:00.000000268,869.904566152866
1970-01-01 00:00:00.000000269,1421.47265435822
1970-01-01 00:00:00.000000270,1275.88401997425
1970-01-01 00:00:00.000000271,415.201772015166
1970-01-01 00:00:00.000000272,501.246560979642
1970-01-01 00:00:00.000000273,733.952
1970-01-01 00:00:00.000000274,842.825531882323
1970-01-01 00:00:00.000000275,716.797005941553
1970-01-01 00:00:00.000000276,1757.87961947543
1970-01-01 00:00:00.000000277,750.058705535229
1970-01-01 00:00:00.000000278,423.673714819474
1970-01-01 00:00:00.000000279,331.190948205737
1970-01-01 00:00:00.000000280,905.100039532906
1970-01-01 00:00:00.000000281,848.439723812687
1970-01-01 00:00:00.000000282,1559.58128761068
1970-01-01 00:00:00.000000283,1308.87792915761
1970-01-01 00:00:00.000000284,273.850244215891
1970-01-01 00:00:00.000000285,529.479070318824
1970-01-01 00:00:00.000000286,702.792237089089
1970-01-01 00:00:00.000000287,1069.53138239742
1970-01-01 00:00:00.000000288,1145.946
1970-01-01 00:00:00.000000289,1137.9146298904
1970-01-01 00:00:00.000000290,1062.9647385068
1970-01-01 00:00:00.000000291,324.462125800021
1970-01-01 00:00:00.000000292,977.48797874994
1970-01-01 00:00:00.000000293,641.494398651934
1970-01-01 00:00:00.000000294,1376.77
1970-01-01 00:00:00.000000295,1117.19707866779
1970-01-01 00:00:00.000000296,328.532837053429
1970-01-01 00:00:00.000000297,480.648103860938
1970-01-01 00:00:00.000000298,811.08753866603
1970-01-01 00:00:00.000000299,538.223106853871
1970-01-01 00:00:00.000000300,1188.158
1970-01-01 00:00:00.000000301,1171.87712966369
1970-01-01 00:00:00.000000302,1461.85469659336
1970-01-01 00:00:00.000000303,466.262966746247
1970-01-01 00:00:00.000000304,794.073101323266
1970-01-01 00:00:00.000000305,480.045259675466
1970-01-01 00:00:00.000000306,1243.62971018781
1970-01-01 00:00:00.000000307,1492.1378416118
1970-01-01 00:00:00.000000308,823.880093288393
1970-01-01 00:00:00.000000309,281.84423070614
1970-01-01 00:00:00.000000310,1074.09872572896
1970-01-01 00:00:00.000000311,352.778653215215
1970-01-01 00:00:00.000000312,594.226791046259
1970-01-01 00:00:00.000000313,1608.02554093344
1970-01-01 00:00:00.000000314,753.268191397628
1970-01-01 00:00:00.000000315,158.844
1970-01-01 00:00:00.000000316,884.149359076862
1970-01-01 00:00:00.000000317,165.144193053737
1970-01-01 00:00:00.000000318,822.318678252465
1970-01-01 00:00:00.000000319,1513.08343715896
1970-01-01 00:00:00.000000320,1308.75935278253
1970-01-01 00:00:00.000000321,181.292
1970-01-01 00:00:00.000000322,806.50241667169
1970-01-01 00:00:00.000000323,446.971429469806
1970-01-01 00:00:00.000000324,830.579857865872
1970-01-01 00:00:00.000000325,1654.73055942632
1970-01-01 00:00:00.000000326,1218.15392425713
1970-01-01 00:00:00.000000327,797.27
1970-01-01 00:00:00.000000328,550.052175783063
1970-01-01 00:00:00.000000329,531.924488424405
1970-01-01 00:00:00.000000330,538.050726095545
1970-01-01 00:00:00.000000331,1054.12859918163
1970-01-01 00:00:00.000000332,1536.12420417029
1970-01-01 00:00:00.000000333,1387.75
1970-01-01 00:00:00.000000334,715.361909984241
1970-01-01 00:00:00.000000335,691.036200076325
1970-01-01 00:00:00.000000336,809.592
1970-01-01 00:00:00.000000337,1788.33217032071
1970-01-01 00:00:00.000000338,756.813798980593
1970-01-01 00:00:00.000000339,1241.41650231362
1970-01-01 00:00:00.000000340,649.436675107191
1970-01-01 00:00:00.000000341,789.806183955614
1970-01-01 00:00:00.000000342,868.762
1970-01-01 00:00:00.000000343,1597.96924637871
1970-01-01 00:00:00.000000344,1706.21924525646
1970-01-01 00:00:00.000000345,1002.79733366902
1970-01-01 00:00:00.000000346,168.855653520643
1970-01-01 00:00:00.000000347,412.765579202959
1970-01-01 00:00:00.000000348,791.78
1970-01-01 00:00:00.000000349,606.604481354995
1970-01-01 00:00:00.000000350,1507.21811538543
1970-01-01 00:00:00.000000351,1165.40069820446
1970-01-01 00:00:00.000000352,568.329254817269
1970-01-01 00:00:00.000000353,543.689551737528
1970-01-01 00:00:00.000000354,903.41
1970-01-01 00:00:00.000000355,769.397826438162
1970-01-01 00:00:00.000000356,1649.94012762037
1970-01-01 00:00:00.000000357,1213.04108578408
1970-01-01 00:00:00.000000358,570.101781695091
1970-01-01 00:00:00.000000359,531.534073382229
1970-01-01 00:00:00.000000360,242.414
1970-01-01 00:00:00.000000361,1152.96901058339
1970-01-01 00:00:00.000000362,839.095372878387
1970-01-01 00:00:00.000000363,1663.01180520819
1970-01-01 00:00:00.000000364,880.209489517798
1970-01-01 00:00:00.000000365,461.425483859784
1970-01-01 00:00:00.000000366,729.316
1970-01-01 00:00:00.000000367,959.13001676539
1970-01-01 00:00:00.000000368,1214.79725011197
1970-01-01 00:00:00.000000369,2158.058
1970-01-01 00:00:00.000000370,1198.59615314686
1970-01-01 00:00:00.000000371,501.010576773098
1970-01-01 00:00:00.000000372,621.106447267625
1970-01-01 00:00:00.000000373,744.868553772405
1970-01-01 00:00:00.000000374,1170.51828205758
1970-01-01 00:00:00.000000375,857.294
1970-01-01 00:00:00.000000376,1445.59116679405
1970-01-01 00:00:00.000000377,866.691430595573
1970-01-01 00:00:00.000000378,196.633580974819
1970-01-01 00:00:00.000000379,650.105508383201
1970-01-01 00:00:00.000000380,642.056406781247
1970-01-01 00:00:00.000000381,1193.77
1970-01-01 00:00:00.000000382,1118.30445705247
1970-01-01 00:00:00.000000383,521.520138676359
1970-01-01 00:00:00.000000384,287.359126033875
1970-01-01 00:00:00.000000385,583.964859234761
1970-01-01 00:00:00.000000386,793.01820063989
1970-01-01 00:00:00.000000387,799.222
1970-01-01 00:00:00.000000388,1396.84556130498
1970-01-01 00:00:00.000000389,1437.16845796129
1970-01-01 00:00:00.000000390,686.027929488529
1970-01-01 00:00:00.000000391,903.710759557867
1970-01-01 00:00:00.000000392,657.874763836491
1970-01-01 00:00:00.000000393,933.995914706636
1970-01-01 00:00:00.000000394,1281.99359251323
1970-01-01 00:00:00.000000395,1162.03151539114
1970-01-01 00:00:00.000000396,281.576
1970-01-01 00:00:00.000000397,815.333509321968
1970-01-01 00:00:00.000000398,723.921700649673
1970-01-01 00:00:00.000000399,1335.27882466126
1970-01-01 00:00:00.000000400,1149.46568003683
1970-01-01 00:00:00.000000401,937.746241934579
1970-01-01 00:00:00.000000402,603.412
1970-01-01 00:00:00.000000403,607.100890043252
1970-01-01 00:00:00.000000404,946.953981019212
1970-01-01 00:00:00.000000405,701.34930188521
1970-01-01 00:00:00.000000406,1710.42816400338
1970-01-01 00:00:00.000000407,1108.15820230944
1970-01-01 00:00:00.000000408,496.784
1970-01-01 00:00:00.000000409,833.304464605287
1970-01-01 00:00:00.000000410,970.885181818444
1970-01-01 00:00:00.000000411,876.531284373252
1970-01-01 00:00:00.000000412,1021.54622273295
1970-01-01 00:00:00.000000413,1103.09547091332
1970-01-01 00:00:00.000000414,861.93
1970-01-01 00:00:00.000000415,494.632972754232
1970-01-01 00:00:00.000000416,848.802402247635
1970-01-01 00:00:00.000000417,743.826669519541
1970-01-01 00:00:00.000000418,1404.78413275634
1970-01-01 00:00:00.000000419,1223.80233781278
1970-01-01 00:00:00.000000420,1460.828
1970-01-01 00:00:00.000000421,691.042578789139
1970-01-01 00:00:00.000000422,906.014966212382
1970-01-01 00:00:00.000000423,613.05
1970-01-01 00:00:00.000000424,1563.38698501796
1970-01-01 00:00:00.000000425,1084.65737950018
1970-01-01 00:00:00.000000426,1121.98920109756
1970-01-01 00:00:00.000000427,763.00697976367
1970-01-01 00:00:00.000000428,736.375140106441
1970-01-01 00:00:00.000000429,750.788
1970-01-01 00:00:00.000000430,1123.29796237211
