time_captured,01_off_hrm_accX
1970-01-01 00:00:00.000000311,-8.88433070534553
1970-01-01 00:00:00.000000312,-8.296
1970-01-01 00:00:00.000000313,-9.03925536519538
1970-01-01 00:00:00.000000314,-7.82382817028381
1970-01-01 00:00:00.000000315,-9.516
1970-01-01 00:00:00.000000316,-7.17190367811757
1970-01-01 00:00:00.000000317,-8.11282427261655
1970-01-01 00:00:00.000000318,-7.808
1970-01-01 00:00:00.000000319,-8.4463330170772
1970-01-01 00:00:00.000000320,-5.94003552512245
1970-01-01 00:00:00.000000321,-11.6160215581324
1970-01-01 00:00:00.000000322,-5.68375345847895
1970-01-01 00:00:00.000000323,-10.4383416946649
1970-01-01 00:00:00.000000324,-7.12910098434887
1970-01-01 00:00:00.000000325,-9.81685748923724
1970-01-01 00:00:00.000000326,-9.32406267519142
1970-01-01 00:00:00.000000327,-12.2
1970-01-01 00:00:00.000000328,-8.04208189075063
1970-01-01 00:00:00.000000329,-12.4987616812653
1970-01-01 00:00:00.000000330,-6.1
1970-01-01 00:00:00.000000331,-7.22220169998219
1970-01-01 00:00:00.000000332,-8.15625132431057
1970-01-01 00:00:00.000000333,-8.57943623503442
1970-01-01 00:00:00.000000334,-9.28091827908623
1970-01-01 00:00:00.000000335,-9.47142151464651
1970-01-01 00:00:00.000000336,-7.80119249176495
1970-01-01 00:00:00.000000337,-11.359496038296
1970-01-01 00:00:00.000000338,-10.4119746429084
1970-01-01 00:00:00.000000339,-7.65559588649194
1970-01-01 00:00:00.000000340,-7.10713890575203
1970-01-01 00:00:00.000000341,-6.66441088856922
1970-01-01 00:00:00.000000342,-12.444
1970-01-01 00:00:00.000000343,-6.74794069566189
1970-01-01 00:00:00.000000344,-9.86845599056836
1970-01-01 00:00:00.000000345,-7.198
1970-01-01 00:00:00.000000346,-9.89637019840262
1970-01-01 00:00:00.000000347,-8.38638997539076
1970-01-01 00:00:00.000000348,-10.9630682471624
1970-01-01 00:00:00.000000349,-5.31992055433288
1970-01-01 00:00:00.000000350,-11.2769105877847
1970-01-01 00:00:00.000000351,-5.52005678908552
1970-01-01 00:00:00.000000352,-9.19210358188627
1970-01-01 00:00:00.000000353,-6.4990486229874
1970-01-01 00:00:00.000000354,-7.39191341472111
1970-01-01 00:00:00.000000355,-6.11132335320238
1970-01-01 00:00:00.000000356,-5.2240574726173
1970-01-01 00:00:00.000000357,-6.71
1970-01-01 00:00:00.000000358,-8.92069657219448
1970-01-01 00:00:00.000000359,-8.26614533837284
1970-01-01 00:00:00.000000360,-7.686
1970-01-01 00:00:00.000000361,-8.61983986000812
1970-01-01 00:00:00.000000362,-7.09896789981516
1970-01-01 00:00:00.000000363,-9.69566982590599
1970-01-01 00:00:00.000000364,-7.22771521764962
1970-01-01 00:00:00.000000365,-8.37455482863614
1970-01-01 00:00:00.000000366,-6.72622152388543
1970-01-01 00:00:00.000000367,-7.45679880488661
1970-01-01 00:00:00.000000368,-8.32005345656274
1970-01-01 00:00:00.000000369,-7.93274489262415
1970-01-01 00:00:00.000000370,-8.16594224986041
1970-01-01 00:00:00.000000371,-7.10463633241937
1970-01-01 00:00:00.000000372,-6.344
1970-01-01 00:00:00.000000373,-6.67750500002225
1970-01-01 00:00:00.000000374,-7.50656875395711
1970-01-01 00:00:00.000000375,-7.808
1970-01-01 00:00:00.000000376,-8.04947477104126
1970-01-01 00:00:00.000000377,-7.84630330728998
1970-01-01 00:00:00.000000378,-5.86720649253273
1970-01-01 00:00:00.000000379,-8.58431293878825
1970-01-01 00:00:00.000000380,-8.15101895202667
1970-01-01 00:00:00.000000381,-7.96734390699338
1970-01-01 00:00:00.000000382,-9.03705356312781
1970-01-01 00:00:00.000000383,-3.99033818888595
1970-01-01 00:00:00.000000384,-8.63680484426355
1970-01-01 00:00:00.000000385,-8.71289072904751
