time_captured,BA_Close
2016-02-08,119.47
2016-02-09,118.88
2016-02-10,116.36
2016-02-11,108.44
2016-02-12,108.63
2016-02-16,112.6
2016-02-17,116.34
2016-02-18,117.57
2016-02-19,115.16
2016-02-22,117.39
2016-02-23,116.9
2016-02-24,115.59
2016-02-25,116.82
2016-02-26,118.16
2016-02-29,118.18
2016-03-01,119.96
2016-03-02,119.65
2016-03-03,119.61
2016-03-04,121.07
2016-03-07,122.9
2016-03-08,122.35
2016-03-09,122.86
2016-03-10,122.94
2016-03-11,124.63
2016-03-14,126.34
2016-03-15,126.36
2016-03-16,127.57
2016-03-17,130.7
2016-03-18,133.96
2016-03-21,135.86
2016-03-22,135.12
2016-03-23,132.86
2016-03-24,132.12
2016-03-28,131.29
2016-03-29,130.88
2016-03-30,128.58
2016-03-31,126.94
2016-04-01,126.96
2016-04-04,126.34
2016-04-05,127.03
2016-04-06,127.93
2016-04-07,127.0
2016-04-08,127.88
2016-04-11,127.91
2016-04-12,129.47
2016-04-13,131.14
2016-04-14,130.85
2016-04-15,131.13
2016-04-18,131.97
2016-04-19,132.68
2016-04-20,130.57
2016-04-21,130.74
2016-04-22,131.05
2016-04-25,130.75
2016-04-26,133.24
2016-04-27,137.08
2016-04-28,134.8
2016-04-29,134.8
2016-05-02,134.01
2016-05-03,132.49
2016-05-04,130.89
2016-05-05,132.08
2016-05-06,133.26
2016-05-09,132.1
2016-05-10,134.72
2016-05-11,133.0
2016-05-12,134.42
2016-05-13,132.12
2016-05-16,134.14
2016-05-17,132.56
2016-05-18,130.99
2016-05-19,128.08
2016-05-20,127.39
2016-05-23,127.58
2016-05-24,127.5
2016-05-25,128.86
2016-05-26,129.31
2016-05-27,129.22
2016-05-31,126.15
2016-06-01,126.41
2016-06-02,126.85
2016-06-03,127.38
2016-06-06,131.9
2016-06-07,131.93
2016-06-08,133.0
2016-06-09,133.1
2016-06-10,131.14
2016-06-13,129.92
2016-06-14,130.5
2016-06-15,130.16
2016-06-16,129.37
2016-06-17,129.82
2016-06-20,132.75
2016-06-21,131.52
2016-06-22,131.77
2016-06-23,133.55
2016-06-24,126.52
2016-06-27,122.7
2016-06-28,123.89
2016-06-29,126.99
2016-06-30,129.87
2016-07-01,129.69
2016-07-05,126.97
2016-07-06,126.96
2016-07-07,127.17
2016-07-08,130.09
2016-07-11,132.04
2016-07-12,130.81
2016-07-13,130.11
2016-07-14,131.55
2016-07-15,132.39
2016-07-18,133.43
2016-07-19,134.66
2016-07-20,134.72
2016-07-21,133.53
2016-07-22,133.47
2016-07-25,132.94
2016-07-26,134.85
2016-07-27,135.96
2016-07-28,133.01
2016-07-29,133.66
2016-08-01,133.21
2016-08-02,131.6
2016-08-03,131.87
2016-08-04,131.21
2016-08-05,131.73
2016-08-08,132.19
2016-08-09,132.62
2016-08-10,132.28
2016-08-11,133.0
2016-08-12,133.1
2016-08-15,134.66
2016-08-16,135.0
2016-08-17,134.72
2016-08-18,135.0
2016-08-19,134.44
2016-08-22,134.99
2016-08-23,134.14
2016-08-24,133.29
2016-08-25,132.98
2016-08-26,132.23
2016-08-29,132.9
2016-08-30,130.81
2016-08-31,129.45
2016-09-01,129.9
2016-09-02,131.16
2016-09-06,132.99
2016-09-07,132.64
2016-09-08,132.9
2016-09-09,128.53
2016-09-12,130.12
2016-09-13,128.76
2016-09-14,127.67
2016-09-15,127.77
2016-09-16,126.7
2016-09-19,127.48
2016-09-20,127.79
2016-09-21,130.56
2016-09-22,131.87
2016-09-23,131.78
2016-09-26,130.57
2016-09-27,131.32
2016-09-28,132.23
2016-09-29,131.03
2016-09-30,131.74
2016-10-03,132.38
2016-10-04,132.25
2016-10-05,134.66
2016-10-06,134.42
2016-10-07,133.85
2016-10-10,135.84
2016-10-11,133.74
2016-10-12,133.16
2016-10-13,133.38
2016-10-14,133.5
2016-10-17,134.0
2016-10-18,135.1
2016-10-19,136.18
2016-10-20,135.84
2016-10-21,135.63
2016-10-24,137.45
2016-10-25,139.02
2016-10-26,145.54
2016-10-27,143.31
2016-10-28,143.01
2016-10-31,142.43
2016-11-01,142.41
2016-11-02,140.75
2016-11-03,140.02
2016-11-04,139.54
2016-11-07,143.03
2016-11-08,142.2
2016-11-09,145.09
2016-11-10,147.69
2016-11-11,148.52
2016-11-14,149.99
2016-11-15,148.11
2016-11-16,146.44
2016-11-17,145.33
2016-11-18,146.35
2016-11-21,147.02
2016-11-22,149.52
2016-11-23,149.74
2016-11-25,150.04
2016-11-28,149.77
2016-11-29,151.64
2016-11-30,150.56
2016-12-01,152.39
2016-12-02,152.25
2016-12-05,152.16
2016-12-06,152.24
2016-12-07,154.14
2016-12-08,155.39
2016-12-09,156.49
2016-12-12,157.16
2016-12-13,156.66
2016-12-14,154.47
2016-12-15,153.77
2016-12-16,154.5
2016-12-19,156.18
2016-12-20,156.39
2016-12-21,157.48
2016-12-22,157.46
2016-12-23,157.81
2016-12-27,157.48
2016-12-28,156.1
2016-12-29,155.69
2016-12-30,155.68
2017-01-03,156.97
2017-01-04,158.62
2017-01-05,158.71
2017-01-06,159.1
2017-01-09,158.32
2017-01-10,159.07
2017-01-11,159.4
2017-01-12,158.29
2017-01-13,158.83
2017-01-17,157.67
2017-01-18,158.32
2017-01-19,159.0
2017-01-20,159.53
2017-01-23,157.84
2017-01-24,160.55
2017-01-25,167.36
2017-01-26,169.12
2017-01-27,167.7
2017-01-30,165.57
2017-01-31,163.42
2017-02-01,163.97
2017-02-02,162.26
2017-02-03,162.4
2017-02-06,163.98
2017-02-07,166.5
2017-02-08,163.81
2017-02-09,164.28
2017-02-10,166.23
2017-02-13,168.03
2017-02-14,168.5
2017-02-15,169.3
2017-02-16,170.81
2017-02-17,172.71
2017-02-21,175.56
2017-02-22,175.36
2017-02-23,176.86
2017-02-24,177.44
2017-02-27,179.43
2017-02-28,180.23
2017-03-01,183.91
2017-03-02,182.99
2017-03-03,182.18
2017-03-06,180.93
2017-03-07,182.02
2017-03-08,181.74
2017-03-09,180.57
2017-03-10,178.7
2017-03-13,179.05
2017-03-14,178.73
2017-03-15,178.71
2017-03-16,178.19
2017-03-17,180.1
2017-03-20,179.39
2017-03-21,175.96
2017-03-22,176.98
2017-03-23,177.26
2017-03-24,175.82
2017-03-27,176.1
2017-03-28,177.36
2017-03-29,177.63
2017-03-30,177.98
2017-03-31,176.86
2017-04-03,176.65
2017-04-04,178.7
2017-04-05,177.08
2017-04-06,177.37
2017-04-07,178.85
2017-04-10,177.56
2017-04-11,178.57
2017-04-12,176.05
2017-04-13,175.62
2017-04-17,179.02
2017-04-18,177.85
2017-04-19,178.4
2017-04-20,179.3
2017-04-21,180.38
2017-04-24,182.06
2017-04-25,183.51
2017-04-26,181.71
2017-04-27,183.22
2017-04-28,184.83
2017-05-01,182.39
2017-05-02,183.44
2017-05-03,183.39
2017-05-04,183.07
2017-05-05,185.01
2017-05-08,186.02
2017-05-09,186.91
2017-05-10,183.18
2017-05-11,183.94
2017-05-12,183.25
2017-05-15,182.39
2017-05-16,182.7
2017-05-17,178.78
2017-05-18,177.4
2017-05-19,180.76
2017-05-22,183.67
2017-05-23,183.49
2017-05-24,185.25
2017-05-25,187.07
2017-05-26,186.59
2017-05-30,186.88
2017-05-31,187.63
2017-06-01,187.32
2017-06-02,190.23
2017-06-05,188.95
2017-06-06,186.75
2017-06-07,188.1
2017-06-08,189.93
2017-06-09,190.03
2017-06-12,190.0
2017-06-13,191.09
2017-06-14,192.38
2017-06-15,195.45
2017-06-16,196.44
2017-06-19,199.08
2017-06-20,198.33
2017-06-21,199.17
2017-06-22,199.44
2017-06-23,202.23
2017-06-26,199.98
2017-06-27,198.89
2017-06-28,199.62
2017-06-29,197.46
2017-06-30,197.75
2017-07-03,198.59
2017-07-05,201.81
2017-07-06,201.48
2017-07-07,202.37
2017-07-10,203.96
2017-07-11,206.27
2017-07-12,206.44
2017-07-13,206.23
2017-07-14,208.51
2017-07-17,209.0
2017-07-18,208.24
2017-07-19,210.88
2017-07-20,210.28
2017-07-21,212.14
2017-07-24,212.18
2017-07-25,212.46
2017-07-26,233.45
2017-07-27,241.0
2017-07-28,241.27
2017-07-31,242.46
2017-08-01,239.44
2017-08-02,237.95
2017-08-03,238.25
2017-08-04,237.71
2017-08-07,240.23
2017-08-08,239.5
2017-08-09,234.31
2017-08-10,232.88
2017-08-11,234.88
2017-08-14,237.15
2017-08-15,239.17
2017-08-16,237.59
2017-08-17,235.59
2017-08-18,235.77
2017-08-21,235.68
2017-08-22,239.75
2017-08-23,238.09
2017-08-24,238.74
2017-08-25,235.89
2017-08-28,237.18
2017-08-29,240.49
2017-08-30,240.46
2017-08-31,239.66
2017-09-01,240.33
2017-09-05,237.0
2017-09-06,234.62
2017-09-07,236.31
2017-09-08,238.78
2017-09-11,240.59
2017-09-12,240.58
2017-09-13,241.93
2017-09-14,245.23
2017-09-15,249.0
2017-09-18,253.08
2017-09-19,252.46
2017-09-20,255.46
2017-09-21,256.04
2017-09-22,256.45
2017-09-25,254.32
2017-09-26,253.7
2017-09-27,255.28
2017-09-28,254.27
2017-09-29,254.21
2017-10-02,255.99
2017-10-03,255.46
2017-10-04,255.76
2017-10-05,258.89
2017-10-06,258.58
2017-10-09,258.39
2017-10-10,260.93
2017-10-11,260.39
2017-10-12,261.91
2017-10-13,260.74
2017-10-16,259.75
2017-10-17,258.62
2017-10-18,260.04
2017-10-19,259.04
2017-10-20,264.75
2017-10-23,262.32
2017-10-24,266.0
2017-10-25,258.42
2017-10-26,259.27
2017-10-27,256.46
2017-10-30,259.25
2017-10-31,257.98
2017-11-01,258.5
2017-11-02,262.63
2017-11-03,261.75
2017-11-06,264.07
2017-11-07,266.13
2017-11-08,265.57
2017-11-09,262.7
2017-11-10,260.85
2017-11-13,262.42
2017-11-14,261.76
2017-11-15,262.86
2017-11-16,263.7
2017-11-17,262.26
2017-11-20,264.63
2017-11-21,266.99
2017-11-22,265.15
2017-11-24,265.88
2017-11-27,265.58
2017-11-28,267.99
2017-11-29,269.3
2017-11-30,276.8
2017-12-01,271.38
2017-12-04,277.97
2017-12-05,275.54
2017-12-06,278.27
2017-12-07,281.97
2017-12-08,285.9
2017-12-11,283.16
2017-12-12,289.94
2017-12-13,291.84
2017-12-14,293.88
2017-12-15,293.94
2017-12-18,296.14
2017-12-19,297.25
2017-12-20,297.9
2017-12-21,295.03
2017-12-22,295.1
2017-12-26,295.36
2017-12-27,295.62
2017-12-28,296.35
2017-12-29,294.91
