time_captured,06_c25_hrm_accZ
1970-01-01 00:00:00.000000364,432.258292041137
1970-01-01 00:00:00.000000365,987.487845987244
1970-01-01 00:00:00.000000366,1175.51901236642
1970-01-01 00:00:00.000000367,991.282890756695
1970-01-01 00:00:00.000000368,608.32095780501
1970-01-01 00:00:00.000000369,826.323538960041
1970-01-01 00:00:00.000000370,568.07761398829
1970-01-01 00:00:00.000000371,987.613440284613
1970-01-01 00:00:00.000000372,1220.0
1970-01-01 00:00:00.000000373,1315.4453056757
1970-01-01 00:00:00.000000374,729.265308996392
1970-01-01 00:00:00.000000375,380.152
1970-01-01 00:00:00.000000376,906.648280021262
1970-01-01 00:00:00.000000377,1288.08031761574
1970-01-01 00:00:00.000000378,1328.0485047566
1970-01-01 00:00:00.000000379,1123.13089887794
1970-01-01 00:00:00.000000380,582.427321586744
1970-01-01 00:00:00.000000381,414.19
1970-01-01 00:00:00.000000382,656.656451509087
1970-01-01 00:00:00.000000383,1104.69551006526
1970-01-01 00:00:00.000000384,73.566
1970-01-01 00:00:00.000000385,1560.49554720523
1970-01-01 00:00:00.000000386,1220.11029987787
1970-01-01 00:00:00.000000387,571.657326991305
1970-01-01 00:00:00.000000388,660.683316640042
1970-01-01 00:00:00.000000389,1093.645864595
1970-01-01 00:00:00.000000390,1801.452
1970-01-01 00:00:00.000000391,1052.1278750359
1970-01-01 00:00:00.000000392,814.98741923899
1970-01-01 00:00:00.000000393,779.214
1970-01-01 00:00:00.000000394,353.580930333265
1970-01-01 00:00:00.000000395,489.083183518386
1970-01-01 00:00:00.000000396,1004.48302946599
1970-01-01 00:00:00.000000397,1686.16037250585
1970-01-01 00:00:00.000000398,1431.98167299691
1970-01-01 00:00:00.000000399,852.82418523152
1970-01-01 00:00:00.000000400,612.374620655547
1970-01-01 00:00:00.000000401,851.99011272065
1970-01-01 00:00:00.000000402,1172.908
1970-01-01 00:00:00.000000403,1471.59870373768
1970-01-01 00:00:00.000000404,595.996012311181
1970-01-01 00:00:00.000000405,622.800548045753
1970-01-01 00:00:00.000000406,782.316785898142
1970-01-01 00:00:00.000000407,666.148669935954
1970-01-01 00:00:00.000000408,429.597380021389
1970-01-01 00:00:00.000000409,1539.42050619318
1970-01-01 00:00:00.000000410,1222.45836621098
1970-01-01 00:00:00.000000411,418.338
1970-01-01 00:00:00.000000412,449.053298748367
1970-01-01 00:00:00.000000413,938.563247115453
1970-01-01 00:00:00.000000414,578.021486928326
1970-01-01 00:00:00.000000415,1036.21095729056
1970-01-01 00:00:00.000000416,1122.44625202164
1970-01-01 00:00:00.000000417,556.011654803501
1970-01-01 00:00:00.000000418,1047.30981795135
1970-01-01 00:00:00.000000419,908.987986894375
1970-01-01 00:00:00.000000420,786.995954837201
1970-01-01 00:00:00.000000421,1458.19348299579
