time_captured,03_cap_hrm_accY
1970-01-01 00:00:00.000000251,-175.122383540359
1970-01-01 00:00:00.000000252,-408.50658834238
1970-01-01 00:00:00.000000253,99.7102350443859
1970-01-01 00:00:00.000000254,-180.335624407471
1970-01-01 00:00:00.000000255,-497.356765317395
1970-01-01 00:00:00.000000256,96.4631033300482
1970-01-01 00:00:00.000000257,-151.651098042501
1970-01-01 00:00:00.000000258,-225.024656238554
1970-01-01 00:00:00.000000259,-175.830175440698
1970-01-01 00:00:00.000000260,-119.704183474135
1970-01-01 00:00:00.000000261,-438.712
1970-01-01 00:00:00.000000262,47.4425848410664
1970-01-01 00:00:00.000000263,513.191911569123
1970-01-01 00:00:00.000000264,461.480918878662
1970-01-01 00:00:00.000000265,239.40914550106
1970-01-01 00:00:00.000000266,-360.260686703572
1970-01-01 00:00:00.000000267,-442.027014783928
1970-01-01 00:00:00.000000268,21.6276576470521
1970-01-01 00:00:00.000000269,20.8496242739381
1970-01-01 00:00:00.000000270,490.806
1970-01-01 00:00:00.000000271,576.153874404387
1970-01-01 00:00:00.000000272,141.401796066269
1970-01-01 00:00:00.000000273,-40.626
1970-01-01 00:00:00.000000274,-527.816744558155
1970-01-01 00:00:00.000000275,0.197055709709957
1970-01-01 00:00:00.000000276,4.7093127306878
1970-01-01 00:00:00.000000277,-350.149900935396
1970-01-01 00:00:00.000000278,357.980537457977
1970-01-01 00:00:00.000000279,484.706
1970-01-01 00:00:00.000000280,-374.489485085451
1970-01-01 00:00:00.000000281,175.503485148405
1970-01-01 00:00:00.000000282,217.526
1970-01-01 00:00:00.000000283,32.8615636527967
1970-01-01 00:00:00.000000284,-178.08285396354
1970-01-01 00:00:00.000000285,253.558551349973
1970-01-01 00:00:00.000000286,-330.391066479681
1970-01-01 00:00:00.000000287,-167.636573994344
1970-01-01 00:00:00.000000288,-122.639929934137
1970-01-01 00:00:00.000000289,-368.69578191933
1970-01-01 00:00:00.000000290,392.900402625825
1970-01-01 00:00:00.000000291,251.638763617112
1970-01-01 00:00:00.000000292,126.109516440001
1970-01-01 00:00:00.000000293,-230.027655695815
1970-01-01 00:00:00.000000294,17.934
1970-01-01 00:00:00.000000295,-658.600458328474
1970-01-01 00:00:00.000000296,-127.282079789544
1970-01-01 00:00:00.000000297,8.662
1970-01-01 00:00:00.000000298,-120.954960436491
1970-01-01 00:00:00.000000299,-286.980660821992
1970-01-01 00:00:00.000000300,231.95169163304
1970-01-01 00:00:00.000000301,-172.420104775805
1970-01-01 00:00:00.000000302,-254.550099896538
1970-01-01 00:00:00.000000303,319.459026441459
1970-01-01 00:00:00.000000304,-160.615267991743
1970-01-01 00:00:00.000000305,-131.565580314736
1970-01-01 00:00:00.000000306,186.904
1970-01-01 00:00:00.000000307,-110.484042225171
1970-01-01 00:00:00.000000308,-660.500256678052
1970-01-01 00:00:00.000000309,464.191318082334
1970-01-01 00:00:00.000000310,-210.718655124085
1970-01-01 00:00:00.000000311,58.9711115483512
1970-01-01 00:00:00.000000312,-145.458388861584
1970-01-01 00:00:00.000000313,-14.1186317666227
1970-01-01 00:00:00.000000314,-682.597577443905
1970-01-01 00:00:00.000000315,-148.352
1970-01-01 00:00:00.000000316,90.7875476184965
1970-01-01 00:00:00.000000317,-122.50979365261
1970-01-01 00:00:00.000000318,-32.2542544039331
1970-01-01 00:00:00.000000319,-38.3568321111024
1970-01-01 00:00:00.000000320,338.532259748467
1970-01-01 00:00:00.000000321,-176.126043532182
1970-01-01 00:00:00.000000322,-438.396482274647
1970-01-01 00:00:00.000000323,10.2517778637562
1970-01-01 00:00:00.000000324,-488.0
1970-01-01 00:00:00.000000325,186.515499619242
1970-01-01 00:00:00.000000326,59.5082393981959
1970-01-01 00:00:00.000000327,-75.64
1970-01-01 00:00:00.000000328,-286.094881634297
1970-01-01 00:00:00.000000329,75.4686263620439
1970-01-01 00:00:00.000000330,-19.9971490384659
1970-01-01 00:00:00.000000331,571.668227028088
1970-01-01 00:00:00.000000332,412.566911230906
1970-01-01 00:00:00.000000333,86.680892621582
1970-01-01 00:00:00.000000334,89.0683839661713
1970-01-01 00:00:00.000000335,-309.256072896612
