time_captured,04_out_hrm_accX
1970-01-01 00:00:00.000000539,-368.244634016509
1970-01-01 00:00:00.000000540,-268.766
1970-01-01 00:00:00.000000541,-183.447109435761
1970-01-01 00:00:00.000000542,613.729617515605
1970-01-01 00:00:00.000000543,1203.35040475545
1970-01-01 00:00:00.000000544,59.4671411113201
1970-01-01 00:00:00.000000545,-783.5913510892
1970-01-01 00:00:00.000000546,-638.426
1970-01-01 00:00:00.000000547,-559.17223397972
1970-01-01 00:00:00.000000548,883.507562526483
1970-01-01 00:00:00.000000549,1134.6448457409
1970-01-01 00:00:00.000000550,11.5900836659047
1970-01-01 00:00:00.000000551,-222.899327858378
1970-01-01 00:00:00.000000552,-506.178
1970-01-01 00:00:00.000000553,-91.4536621459226
1970-01-01 00:00:00.000000554,368.440301315269
1970-01-01 00:00:00.000000555,1111.98133395746
1970-01-01 00:00:00.000000556,557.214145686208
1970-01-01 00:00:00.000000557,-582.16663982708
1970-01-01 00:00:00.000000558,-592.31
1970-01-01 00:00:00.000000559,-771.565531513859
1970-01-01 00:00:00.000000560,378.886693746545
1970-01-01 00:00:00.000000561,1030.66603912164
1970-01-01 00:00:00.000000562,85.1831703991372
1970-01-01 00:00:00.000000563,-841.905043176253
1970-01-01 00:00:00.000000564,-207.340731218508
1970-01-01 00:00:00.000000565,-455.994664345977
1970-01-01 00:00:00.000000566,157.271720568642
1970-01-01 00:00:00.000000567,867.42
1970-01-01 00:00:00.000000568,1149.34466980444
1970-01-01 00:00:00.000000569,-833.822985946725
1970-01-01 00:00:00.000000570,-707.354680522878
1970-01-01 00:00:00.000000571,-727.185295294059
