time_captured,DIS_Close
2016-02-08,92.12
2016-02-09,92.32
2016-02-10,88.85
2016-02-11,90.31
2016-02-12,91.15
2016-02-16,92.91
2016-02-17,95.5
2016-02-18,95.17
2016-02-19,95.01
2016-02-22,96.37
2016-02-23,95.38
2016-02-24,95.43
2016-02-25,95.65
2016-02-26,95.31
2016-02-29,95.52
2016-03-01,97.65
2016-03-02,97.0
2016-03-03,98.82
2016-03-04,98.48
2016-03-07,99.39
2016-03-08,97.82
2016-03-09,97.66
2016-03-10,97.04
2016-03-11,97.94
2016-03-14,98.81
2016-03-15,98.24
2016-03-16,98.44
2016-03-17,99.6
2016-03-18,99.2
2016-03-21,98.46
2016-03-22,97.58
2016-03-23,96.83
2016-03-24,97.22
2016-03-28,98.09
2016-03-29,98.16
2016-03-30,98.91
2016-03-31,99.31
2016-04-01,99.07
2016-04-04,98.68
2016-04-05,97.0
2016-04-06,97.48
2016-04-07,96.16
2016-04-08,96.42
2016-04-11,96.27
2016-04-12,97.35
2016-04-13,99.48
2016-04-14,98.63
2016-04-15,98.59
2016-04-18,101.48
2016-04-19,102.64
2016-04-20,103.27
2016-04-21,102.91
2016-04-22,103.77
2016-04-25,104.57
2016-04-26,104.89
2016-04-27,105.28
2016-04-28,104.03
2016-04-29,103.26
2016-05-02,104.36
2016-05-03,103.78
2016-05-04,103.67
2016-05-05,104.93
2016-05-06,105.54
2016-05-09,105.34
2016-05-10,106.6
2016-05-11,102.29
2016-05-12,101.71
2016-05-13,100.52
2016-05-16,100.36
2016-05-17,99.94
2016-05-18,99.0
2016-05-19,98.41
2016-05-20,99.78
2016-05-23,99.18
2016-05-24,99.51
2016-05-25,99.86
2016-05-26,99.81
2016-05-27,100.29
2016-05-31,99.22
2016-06-01,98.52
2016-06-02,98.72
2016-06-03,98.75
2016-06-06,98.78
2016-06-07,98.35
2016-06-08,98.04
2016-06-09,97.84
2016-06-10,97.34
2016-06-13,97.57
2016-06-14,98.4
2016-06-15,98.27
2016-06-16,98.38
2016-06-17,99.0
2016-06-20,99.57
2016-06-21,98.82
2016-06-22,98.79
2016-06-23,99.02
2016-06-24,95.72
2016-06-27,94.38
2016-06-28,96.05
2016-06-29,96.98
2016-06-30,97.82
2016-07-01,98.03
2016-07-05,97.66
2016-07-06,98.45
2016-07-07,98.41
2016-07-08,99.62
2016-07-11,99.98
2016-07-12,100.2
2016-07-13,99.88
2016-07-14,99.97
2016-07-15,99.8
2016-07-18,100.15
2016-07-19,99.47
2016-07-20,98.22
2016-07-21,98.01
2016-07-22,97.71
2016-07-25,97.39
2016-07-26,96.69
2016-07-27,96.33
2016-07-28,95.91
2016-07-29,95.95
2016-08-01,95.54
2016-08-02,95.01
2016-08-03,96.09
2016-08-04,95.16
2016-08-05,95.83
2016-08-08,95.75
2016-08-09,96.67
2016-08-10,97.86
2016-08-11,97.77
2016-08-12,96.84
2016-08-15,97.1
2016-08-16,96.88
2016-08-17,96.87
2016-08-18,96.65
2016-08-19,96.39
2016-08-22,95.87
2016-08-23,95.97
2016-08-24,95.82
2016-08-25,95.55
2016-08-26,95.21
2016-08-29,94.87
2016-08-30,94.86
2016-08-31,94.46
2016-09-01,94.26
2016-09-02,94.42
2016-09-06,93.8
2016-09-07,93.71
2016-09-08,94.09
2016-09-09,92.42
2016-09-12,93.64
2016-09-13,92.7
2016-09-14,92.26
2016-09-15,92.5
2016-09-16,92.56
2016-09-19,92.63
2016-09-20,92.95
2016-09-21,92.39
2016-09-22,93.41
2016-09-23,93.27
2016-09-26,91.96
2016-09-27,91.72
2016-09-28,92.2
2016-09-29,91.8
2016-09-30,92.86
2016-10-03,92.49
2016-10-04,92.59
2016-10-05,92.45
2016-10-06,92.83
2016-10-07,92.49
2016-10-10,92.49
2016-10-11,91.86
2016-10-12,91.41
2016-10-13,91.12
2016-10-14,91.3
2016-10-17,90.83
2016-10-18,91.17
2016-10-19,91.93
2016-10-20,92.03
2016-10-21,93.03
2016-10-24,93.37
2016-10-25,92.75
2016-10-26,93.49
2016-10-27,94.02
2016-10-28,93.85
2016-10-31,92.69
2016-11-01,92.39
2016-11-02,91.91
2016-11-03,93.37
2016-11-04,92.45
2016-11-07,94.43
2016-11-08,94.38
2016-11-09,94.64
2016-11-10,94.96
2016-11-11,97.68
2016-11-14,97.92
2016-11-15,97.7
2016-11-16,99.12
2016-11-17,99.37
2016-11-18,98.24
2016-11-21,97.63
2016-11-22,97.71
2016-11-23,98.26
2016-11-25,98.82
2016-11-28,98.97
2016-11-29,99.67
2016-11-30,99.12
2016-12-01,98.94
2016-12-02,98.5
2016-12-05,99.96
2016-12-06,100.66
2016-12-07,101.99
2016-12-08,103.38
2016-12-09,104.86
2016-12-12,104.06
2016-12-13,103.85
2016-12-14,104.05
2016-12-15,104.39
2016-12-16,103.91
2016-12-19,105.3
2016-12-20,105.46
2016-12-21,105.56
2016-12-22,105.42
2016-12-23,105.15
2016-12-27,105.17
2016-12-28,104.3
2016-12-29,104.56
2016-12-30,104.22
2017-01-03,106.08
2017-01-04,107.44
2017-01-05,107.38
2017-01-06,108.98
2017-01-09,108.36
2017-01-10,108.38
2017-01-11,109.44
2017-01-12,107.53
2017-01-13,108.06
2017-01-17,107.97
2017-01-18,108.16
2017-01-19,107.28
2017-01-20,107.66
2017-01-23,107.12
2017-01-24,107.9
2017-01-25,108.04
2017-01-26,108.06
2017-01-27,109.3
2017-01-30,110.94
2017-01-31,110.65
2017-02-01,111.3
2017-02-02,110.61
2017-02-03,110.3
2017-02-06,109.57
2017-02-07,109.0
2017-02-08,109.0
2017-02-09,109.49
2017-02-10,109.26
2017-02-13,109.65
2017-02-14,110.33
2017-02-15,110.18
2017-02-16,110.71
2017-02-17,110.06
2017-02-21,110.01
2017-02-22,110.12
2017-02-23,109.73
2017-02-24,110.32
2017-02-27,110.23
2017-02-28,110.09
2017-03-01,111.04
2017-03-02,110.59
2017-03-03,111.24
2017-03-06,110.67
2017-03-07,110.86
2017-03-08,110.84
2017-03-09,111.03
2017-03-10,110.92
2017-03-13,111.52
2017-03-14,112.31
2017-03-15,111.87
2017-03-16,111.71
2017-03-17,111.76
2017-03-20,112.71
2017-03-21,111.75
2017-03-22,112.08
2017-03-23,112.24
2017-03-24,112.14
2017-03-27,112.38
2017-03-28,113.05
2017-03-29,112.53
2017-03-30,113.18
2017-03-31,113.39
2017-04-03,113.2
2017-04-04,113.04
2017-04-05,113.0
2017-04-06,113.05
2017-04-07,112.58
2017-04-10,112.43
2017-04-11,113.07
2017-04-12,113.04
2017-04-13,113.2
2017-04-17,113.78
2017-04-18,114.19
2017-04-19,113.73
2017-04-20,114.79
2017-04-21,114.44
2017-04-24,113.7
2017-04-25,115.18
2017-04-26,115.58
2017-04-27,115.84
2017-04-28,115.6
2017-05-01,114.73
2017-05-02,114.37
2017-05-03,111.62
2017-05-04,111.17
2017-05-05,111.99
2017-05-08,111.42
2017-05-09,112.07
2017-05-10,109.66
2017-05-11,109.58
2017-05-12,109.69
2017-05-15,109.13
2017-05-16,107.98
2017-05-17,106.31
2017-05-18,106.68
2017-05-19,107.52
2017-05-22,107.63
2017-05-23,107.02
2017-05-24,107.71
2017-05-25,107.27
2017-05-26,108.41
2017-05-30,108.34
2017-05-31,107.94
2017-06-01,108.21
2017-06-02,107.18
2017-06-05,106.52
2017-06-06,105.5
2017-06-07,105.92
2017-06-08,104.32
2017-06-09,105.62
2017-06-12,107.04
2017-06-13,106.56
2017-06-14,106.14
2017-06-15,105.98
2017-06-16,105.51
2017-06-19,105.37
2017-06-20,103.94
2017-06-21,104.8
2017-06-22,104.22
2017-06-23,104.36
2017-06-26,105.57
2017-06-27,105.41
2017-06-28,106.86
2017-06-29,105.71
2017-06-30,106.25
2017-07-03,107.46
2017-07-05,105.63
2017-07-06,103.35
2017-07-07,103.32
2017-07-10,103.59
2017-07-11,103.84
2017-07-12,104.38
2017-07-13,104.29
2017-07-14,105.09
2017-07-17,104.79
2017-07-18,105.75
2017-07-19,106.82
2017-07-20,107.36
2017-07-21,107.09
2017-07-24,107.0
2017-07-25,106.42
2017-07-26,106.94
2017-07-27,110.0
2017-07-28,109.96
2017-07-31,109.93
2017-08-01,110.61
2017-08-02,108.67
2017-08-03,109.12
2017-08-04,107.69
2017-08-07,106.35
2017-08-08,106.98
2017-08-09,102.83
2017-08-10,101.35
2017-08-11,101.99
2017-08-14,101.4
2017-08-15,101.51
2017-08-16,102.2
2017-08-17,101.38
2017-08-18,100.7
2017-08-21,101.17
2017-08-22,102.77
2017-08-23,101.5
2017-08-24,101.52
2017-08-25,102.41
2017-08-28,102.56
2017-08-29,102.57
2017-08-30,102.87
2017-08-31,101.2
2017-09-01,101.5
2017-09-05,101.6
2017-09-06,101.5
2017-09-07,97.06
2017-09-08,97.07
2017-09-11,97.09
2017-09-12,97.89
2017-09-13,98.82
2017-09-14,97.9
2017-09-15,98.52
2017-09-18,98.1
2017-09-19,98.43
2017-09-20,99.21
2017-09-21,98.89
2017-09-22,98.6
2017-09-25,99.57
2017-09-26,98.63
2017-09-27,99.24
2017-09-28,98.05
2017-09-29,98.57
2017-10-02,99.86
2017-10-03,100.79
2017-10-04,100.55
2017-10-05,100.11
2017-10-06,100.07
2017-10-09,99.57
2017-10-10,99.58
2017-10-11,98.9
2017-10-12,96.93
2017-10-13,97.38
2017-10-16,98.13
2017-10-17,98.36
2017-10-18,98.25
2017-10-19,99.01
2017-10-20,99.4
2017-10-23,98.7
2017-10-24,98.29
2017-10-25,97.8
2017-10-26,98.56
2017-10-27,98.31
2017-10-30,98.04
2017-10-31,97.81
2017-11-01,99.03
2017-11-02,98.35
2017-11-03,98.64
2017-11-06,100.64
2017-11-07,101.61
2017-11-08,101.18
2017-11-09,102.68
2017-11-10,104.78
2017-11-13,104.74
2017-11-14,103.17
2017-11-15,103.69
2017-11-16,103.6
2017-11-17,103.44
2017-11-20,102.75
2017-11-21,103.0
2017-11-22,102.74
2017-11-24,102.64
2017-11-27,102.79
2017-11-28,103.41
2017-11-29,105.24
2017-11-30,104.82
2017-12-01,105.25
2017-12-04,110.22
2017-12-05,107.22
2017-12-06,105.46
2017-12-07,105.26
2017-12-08,104.23
2017-12-11,106.83
2017-12-12,107.43
2017-12-13,107.61
2017-12-14,110.57
2017-12-15,111.27
2017-12-18,111.03
2017-12-19,111.81
2017-12-20,109.69
2017-12-21,109.57
2017-12-22,108.67
2017-12-26,108.12
2017-12-27,107.64
2017-12-28,107.77
2017-12-29,107.51
