time_captured,02_on_raw_accY
1970-01-01 00:00:00.000000646,-130.906
1970-01-01 00:00:00.000000647,-23.18
1970-01-01 00:00:00.000000648,-220.942
1970-01-01 00:00:00.000000649,172.264
1970-01-01 00:00:00.000000650,15.494
1970-01-01 00:00:00.000000651,63.928
1970-01-01 00:00:00.000000652,-15.982
1970-01-01 00:00:00.000000653,-15.982
1970-01-01 00:00:00.000000654,162.992
1970-01-01 00:00:00.000000655,68.808
1970-01-01 00:00:00.000000656,107.604
1970-01-01 00:00:00.000000657,107.36
1970-01-01 00:00:00.000000658,90.036
1970-01-01 00:00:00.000000659,111.752
1970-01-01 00:00:00.000000660,-210.206
1970-01-01 00:00:00.000000661,-186.782
1970-01-01 00:00:00.000000662,-144.082
1970-01-01 00:00:00.000000663,119.438
1970-01-01 00:00:00.000000664,196.786
1970-01-01 00:00:00.000000665,299.266
1970-01-01 00:00:00.000000666,-75.274
1970-01-01 00:00:00.000000667,-67.832
1970-01-01 00:00:00.000000668,-101.016
1970-01-01 00:00:00.000000669,-205.326
1970-01-01 00:00:00.000000670,12.2
1970-01-01 00:00:00.000000671,-337.818
1970-01-01 00:00:00.000000672,-111.386
1970-01-01 00:00:00.000000673,-216.184
1970-01-01 00:00:00.000000674,188.978
1970-01-01 00:00:00.000000675,64.782
1970-01-01 00:00:00.000000676,0.122
1970-01-01 00:00:00.000000677,-245.098
1970-01-01 00:00:00.000000678,280.966
1970-01-01 00:00:00.000000679,91.744
1970-01-01 00:00:00.000000680,201.3
1970-01-01 00:00:00.000000681,151.89
1970-01-01 00:00:00.000000682,-167.384
1970-01-01 00:00:00.000000683,-4.758
1970-01-01 00:00:00.000000684,-128.466
1970-01-01 00:00:00.000000685,-84.058
1970-01-01 00:00:00.000000686,-208.376
1970-01-01 00:00:00.000000687,122.488
1970-01-01 00:00:00.000000688,-106.994
1970-01-01 00:00:00.000000689,420.9
1970-01-01 00:00:00.000000690,500.078
1970-01-01 00:00:00.000000691,139.69
1970-01-01 00:00:00.000000692,303.78
1970-01-01 00:00:00.000000693,-253.394
1970-01-01 00:00:00.000000694,48.312
1970-01-01 00:00:00.000000695,-11.468
1970-01-01 00:00:00.000000696,-328.912
1970-01-01 00:00:00.000000697,-695.766
1970-01-01 00:00:00.000000698,-52.704
1970-01-01 00:00:00.000000699,381.372
1970-01-01 00:00:00.000000700,-251.076
1970-01-01 00:00:00.000000701,-284.626
1970-01-01 00:00:00.000000702,-299.144
1970-01-01 00:00:00.000000703,292.8
1970-01-01 00:00:00.000000704,30.134
1970-01-01 00:00:00.000000705,-428.952
1970-01-01 00:00:00.000000706,-568.398
1970-01-01 00:00:00.000000707,268.4
1970-01-01 00:00:00.000000708,263.276
1970-01-01 00:00:00.000000709,-140.178
1970-01-01 00:00:00.000000710,86.498
1970-01-01 00:00:00.000000711,-252.174
1970-01-01 00:00:00.000000712,118.706
1970-01-01 00:00:00.000000713,-195.322
1970-01-01 00:00:00.000000714,-98.942
1970-01-01 00:00:00.000000715,-118.706
1970-01-01 00:00:00.000000716,-45.262
1970-01-01 00:00:00.000000717,149.572
1970-01-01 00:00:00.000000718,-43.554
1970-01-01 00:00:00.000000719,548.756
1970-01-01 00:00:00.000000720,252.418
1970-01-01 00:00:00.000000721,-96.99
1970-01-01 00:00:00.000000722,-289.628
1970-01-01 00:00:00.000000723,-450.912
1970-01-01 00:00:00.000000724,-310.124
1970-01-01 00:00:00.000000725,-102.114
1970-01-01 00:00:00.000000726,-162.748
1970-01-01 00:00:00.000000727,377.224
1970-01-01 00:00:00.000000728,260.592
1970-01-01 00:00:00.000000729,143.716
1970-01-01 00:00:00.000000730,-67.588
1970-01-01 00:00:00.000000731,297.924
1970-01-01 00:00:00.000000732,345.87
1970-01-01 00:00:00.000000733,268.766
1970-01-01 00:00:00.000000734,45.262
1970-01-01 00:00:00.000000735,134.2
1970-01-01 00:00:00.000000736,296.826
1970-01-01 00:00:00.000000737,-457.378
1970-01-01 00:00:00.000000738,-542.656
1970-01-01 00:00:00.000000739,-263.52
1970-01-01 00:00:00.000000740,-21.228
1970-01-01 00:00:00.000000741,61.488
1970-01-01 00:00:00.000000742,437.004
1970-01-01 00:00:00.000000743,416.02
1970-01-01 00:00:00.000000744,169.702
1970-01-01 00:00:00.000000745,-181.536
1970-01-01 00:00:00.000000746,152.256
1970-01-01 00:00:00.000000747,-137.616
1970-01-01 00:00:00.000000748,-255.712
1970-01-01 00:00:00.000000749,8.906
1970-01-01 00:00:00.000000750,-266.814
1970-01-01 00:00:00.000000751,259.738
1970-01-01 00:00:00.000000752,259.738
1970-01-01 00:00:00.000000753,-234.728
1970-01-01 00:00:00.000000754,-175.436
1970-01-01 00:00:00.000000755,-50.508
1970-01-01 00:00:00.000000756,245.952
1970-01-01 00:00:00.000000757,-74.054
1970-01-01 00:00:00.000000758,-323.788
1970-01-01 00:00:00.000000759,-316.102
1970-01-01 00:00:00.000000760,438.956
1970-01-01 00:00:00.000000761,438.956
1970-01-01 00:00:00.000000762,114.07
1970-01-01 00:00:00.000000763,9.394
1970-01-01 00:00:00.000000764,69.54
1970-01-01 00:00:00.000000765,-21.35
1970-01-01 00:00:00.000000766,-163.968
1970-01-01 00:00:00.000000767,-472.262
1970-01-01 00:00:00.000000768,-550.83
1970-01-01 00:00:00.000000769,142.13
1970-01-01 00:00:00.000000770,142.13
1970-01-01 00:00:00.000000771,-18.91
1970-01-01 00:00:00.000000772,-37.698
1970-01-01 00:00:00.000000773,360.388
1970-01-01 00:00:00.000000774,-9.638
1970-01-01 00:00:00.000000775,162.87
1970-01-01 00:00:00.000000776,26.108
1970-01-01 00:00:00.000000777,116.632
1970-01-01 00:00:00.000000778,78.934
1970-01-01 00:00:00.000000779,109.8
1970-01-01 00:00:00.000000780,191.174
1970-01-01 00:00:00.000000781,-7.198
1970-01-01 00:00:00.000000782,-91.988
1970-01-01 00:00:00.000000783,132.492
1970-01-01 00:00:00.000000784,45.384
1970-01-01 00:00:00.000000785,156.282
1970-01-01 00:00:00.000000786,-133.59
1970-01-01 00:00:00.000000787,-52.46
1970-01-01 00:00:00.000000788,-99.186
1970-01-01 00:00:00.000000789,264.496
1970-01-01 00:00:00.000000790,418.704
1970-01-01 00:00:00.000000791,-282.308
1970-01-01 00:00:00.000000792,-104.798
1970-01-01 00:00:00.000000793,78.08
1970-01-01 00:00:00.000000794,221.918
1970-01-01 00:00:00.000000795,-352.092
1970-01-01 00:00:00.000000796,-144.57
1970-01-01 00:00:00.000000797,-179.218
1970-01-01 00:00:00.000000798,271.572
1970-01-01 00:00:00.000000799,259.616
1970-01-01 00:00:00.000000800,-125.416
1970-01-01 00:00:00.000000801,-332.328
1970-01-01 00:00:00.000000802,233.264
1970-01-01 00:00:00.000000803,-151.28
1970-01-01 00:00:00.000000804,254.126
1970-01-01 00:00:00.000000805,239.852
1970-01-01 00:00:00.000000806,-174.094
1970-01-01 00:00:00.000000807,90.768
1970-01-01 00:00:00.000000808,-363.194
1970-01-01 00:00:00.000000809,-154.452
1970-01-01 00:00:00.000000810,-282.552
1970-01-01 00:00:00.000000811,124.196
1970-01-01 00:00:00.000000812,-284.382
1970-01-01 00:00:00.000000813,352.214
1970-01-01 00:00:00.000000814,267.668
1970-01-01 00:00:00.000000815,-241.682
1970-01-01 00:00:00.000000816,227.408
1970-01-01 00:00:00.000000817,214.72
1970-01-01 00:00:00.000000818,184.708
1970-01-01 00:00:00.000000819,-181.048
1970-01-01 00:00:00.000000820,-506.3
1970-01-01 00:00:00.000000821,-648.674
1970-01-01 00:00:00.000000822,86.742
1970-01-01 00:00:00.000000823,142.618
1970-01-01 00:00:00.000000824,-93.086
1970-01-01 00:00:00.000000825,-228.018
1970-01-01 00:00:00.000000826,-39.406
1970-01-01 00:00:00.000000827,314.516
1970-01-01 00:00:00.000000828,11.712
1970-01-01 00:00:00.000000829,-365.512
1970-01-01 00:00:00.000000830,-504.958
1970-01-01 00:00:00.000000831,36.966
1970-01-01 00:00:00.000000832,162.382
1970-01-01 00:00:00.000000833,-117.608
1970-01-01 00:00:00.000000834,84.18
1970-01-01 00:00:00.000000835,157.624
1970-01-01 00:00:00.000000836,162.138
1970-01-01 00:00:00.000000837,66.246
1970-01-01 00:00:00.000000838,-96.502
1970-01-01 00:00:00.000000839,-347.334
1970-01-01 00:00:00.000000840,66.856
1970-01-01 00:00:00.000000841,94.672
1970-01-01 00:00:00.000000842,142.374
1970-01-01 00:00:00.000000843,259.86
1970-01-01 00:00:00.000000844,-5.49
1970-01-01 00:00:00.000000845,-67.466
1970-01-01 00:00:00.000000846,-219.844
1970-01-01 00:00:00.000000847,-47.702
1970-01-01 00:00:00.000000848,-137.738
1970-01-01 00:00:00.000000849,102.968
1970-01-01 00:00:00.000000850,-6.466
1970-01-01 00:00:00.000000851,290.116
1970-01-01 00:00:00.000000852,306.464
1970-01-01 00:00:00.000000853,-159.942
1970-01-01 00:00:00.000000854,-154.452
1970-01-01 00:00:00.000000855,179.828
1970-01-01 00:00:00.000000856,231.19
1970-01-01 00:00:00.000000857,299.876
1970-01-01 00:00:00.000000858,27.45
1970-01-01 00:00:00.000000859,141.52
1970-01-01 00:00:00.000000860,289.628
1970-01-01 00:00:00.000000861,-185.928
1970-01-01 00:00:00.000000862,-91.378
1970-01-01 00:00:00.000000863,-272.182
1970-01-01 00:00:00.000000864,79.3
1970-01-01 00:00:00.000000865,-192.272
1970-01-01 00:00:00.000000866,209.108
1970-01-01 00:00:00.000000867,176.29
1970-01-01 00:00:00.000000868,-154.574
1970-01-01 00:00:00.000000869,118.706
1970-01-01 00:00:00.000000870,-279.258
1970-01-01 00:00:00.000000871,65.758
1970-01-01 00:00:00.000000872,-114.436
1970-01-01 00:00:00.000000873,34.77
1970-01-01 00:00:00.000000874,-270.352
1970-01-01 00:00:00.000000875,394.792
1970-01-01 00:00:00.000000876,379.054
1970-01-01 00:00:00.000000877,-163.358
1970-01-01 00:00:00.000000878,-284.504
1970-01-01 00:00:00.000000879,-219.112
1970-01-01 00:00:00.000000880,78.69
1970-01-01 00:00:00.000000881,-133.834
1970-01-01 00:00:00.000000882,-416.02
1970-01-01 00:00:00.000000883,-387.838
1970-01-01 00:00:00.000000884,-86.62
1970-01-01 00:00:00.000000885,237.168
1970-01-01 00:00:00.000000886,-121.146
1970-01-01 00:00:00.000000887,-230.214
1970-01-01 00:00:00.000000888,-65.758
1970-01-01 00:00:00.000000889,170.922
1970-01-01 00:00:00.000000890,24.4
1970-01-01 00:00:00.000000891,-354.41
1970-01-01 00:00:00.000000892,-310.124
1970-01-01 00:00:00.000000893,196.176
1970-01-01 00:00:00.000000894,270.84
1970-01-01 00:00:00.000000895,94.55
1970-01-01 00:00:00.000000896,94.55
1970-01-01 00:00:00.000000897,-66.49
1970-01-01 00:00:00.000000898,-83.326
1970-01-01 00:00:00.000000899,-55.876
1970-01-01 00:00:00.000000900,-255.712
1970-01-01 00:00:00.000000901,-51.118
1970-01-01 00:00:00.000000902,266.692
1970-01-01 00:00:00.000000903,127.124
1970-01-01 00:00:00.000000904,380.762
1970-01-01 00:00:00.000000905,380.762
1970-01-01 00:00:00.000000906,-73.81
1970-01-01 00:00:00.000000907,-0.488
1970-01-01 00:00:00.000000908,-284.382
1970-01-01 00:00:00.000000909,224.846
1970-01-01 00:00:00.000000910,-335.012
1970-01-01 00:00:00.000000911,68.564
1970-01-01 00:00:00.000000912,-380.884
1970-01-01 00:00:00.000000913,108.214
1970-01-01 00:00:00.000000914,86.62
1970-01-01 00:00:00.000000915,-207.4
1970-01-01 00:00:00.000000916,-199.592
1970-01-01 00:00:00.000000917,399.428
1970-01-01 00:00:00.000000918,141.276
1970-01-01 00:00:00.000000919,78.08
1970-01-01 00:00:00.000000920,-61.732
1970-01-01 00:00:00.000000921,-380.152
1970-01-01 00:00:00.000000922,412.726
1970-01-01 00:00:00.000000923,-109.8
1970-01-01 00:00:00.000000924,-148.596
1970-01-01 00:00:00.000000925,-163.236
1970-01-01 00:00:00.000000926,420.29
1970-01-01 00:00:00.000000927,-154.33
1970-01-01 00:00:00.000000928,513.132
1970-01-01 00:00:00.000000929,269.376
1970-01-01 00:00:00.000000930,-19.52
1970-01-01 00:00:00.000000931,293.532
1970-01-01 00:00:00.000000932,-117.73
1970-01-01 00:00:00.000000933,485.316
1970-01-01 00:00:00.000000934,-304.39
1970-01-01 00:00:00.000000935,-328.302
1970-01-01 00:00:00.000000936,-557.662
1970-01-01 00:00:00.000000937,-40.626
1970-01-01 00:00:00.000000938,257.908
1970-01-01 00:00:00.000000939,-127.612
1970-01-01 00:00:00.000000940,-157.868
1970-01-01 00:00:00.000000941,111.752
1970-01-01 00:00:00.000000942,-111.63
1970-01-01 00:00:00.000000943,-52.46
1970-01-01 00:00:00.000000944,-480.314
1970-01-01 00:00:00.000000945,-477.63
1970-01-01 00:00:00.000000946,217.892
1970-01-01 00:00:00.000000947,268.034
1970-01-01 00:00:00.000000948,64.66
1970-01-01 00:00:00.000000949,-263.764
1970-01-01 00:00:00.000000950,-153.476
1970-01-01 00:00:00.000000951,180.56
1970-01-01 00:00:00.000000952,-36.112
1970-01-01 00:00:00.000000953,-300.608
1970-01-01 00:00:00.000000954,-389.668
1970-01-01 00:00:00.000000955,124.928
1970-01-01 00:00:00.000000956,103.7
1970-01-01 00:00:00.000000957,5.612
1970-01-01 00:00:00.000000958,-140.3
1970-01-01 00:00:00.000000959,-140.3
1970-01-01 00:00:00.000000960,162.748
1970-01-01 00:00:00.000000961,173.85
1970-01-01 00:00:00.000000962,-81.862
1970-01-01 00:00:00.000000963,-180.438
1970-01-01 00:00:00.000000964,-65.148
1970-01-01 00:00:00.000000965,-95.648
1970-01-01 00:00:00.000000966,-286.456
1970-01-01 00:00:00.000000967,-67.954
1970-01-01 00:00:00.000000968,88.206
1970-01-01 00:00:00.000000969,-122.122
1970-01-01 00:00:00.000000970,-133.712
1970-01-01 00:00:00.000000971,-191.906
1970-01-01 00:00:00.000000972,-183.122
1970-01-01 00:00:00.000000973,185.562
1970-01-01 00:00:00.000000974,82.838
1970-01-01 00:00:00.000000975,80.276
1970-01-01 00:00:00.000000976,-5.978
1970-01-01 00:00:00.000000977,79.788
1970-01-01 00:00:00.000000978,-219.722
1970-01-01 00:00:00.000000979,35.258
1970-01-01 00:00:00.000000980,-36.844
1970-01-01 00:00:00.000000981,177.51
1970-01-01 00:00:00.000000982,125.66
1970-01-01 00:00:00.000000983,51.606
1970-01-01 00:00:00.000000984,486.17
1970-01-01 00:00:00.000000985,188.124
1970-01-01 00:00:00.000000986,188.124
1970-01-01 00:00:00.000000987,-365.634
1970-01-01 00:00:00.000000988,247.294
1970-01-01 00:00:00.000000989,-269.01
1970-01-01 00:00:00.000000990,149.572
1970-01-01 00:00:00.000000991,26.84
1970-01-01 00:00:00.000000992,-73.688
1970-01-01 00:00:00.000000993,231.922
1970-01-01 00:00:00.000000994,279.258
1970-01-01 00:00:00.000000995,86.986
1970-01-01 00:00:00.000000996,-186.294
1970-01-01 00:00:00.000000997,206.668
1970-01-01 00:00:00.000000998,-14.396
1970-01-01 00:00:00.000000999,307.806
1970-01-01 00:00:00.000001000,201.056
1970-01-01 00:00:00.000001001,-64.904
1970-01-01 00:00:00.000001002,-30.622
1970-01-01 00:00:00.000001003,-65.88
1970-01-01 00:00:00.000001004,-65.88
1970-01-01 00:00:00.000001005,-46.848
1970-01-01 00:00:00.000001006,-141.52
1970-01-01 00:00:00.000001007,-13.542
1970-01-01 00:00:00.000001008,243.756
1970-01-01 00:00:00.000001009,201.3
1970-01-01 00:00:00.000001010,121.024
1970-01-01 00:00:00.000001011,80.886
1970-01-01 00:00:00.000001012,-169.092
1970-01-01 00:00:00.000001013,-169.092
1970-01-01 00:00:00.000001014,-112.85
1970-01-01 00:00:00.000001015,-312.564
1970-01-01 00:00:00.000001016,-272.548
1970-01-01 00:00:00.000001017,18.666
1970-01-01 00:00:00.000001018,279.014
1970-01-01 00:00:00.000001019,147.01
1970-01-01 00:00:00.000001020,-28.182
1970-01-01 00:00:00.000001021,288.042
1970-01-01 00:00:00.000001022,-35.502
1970-01-01 00:00:00.000001023,82.838
1970-01-01 00:00:00.000001024,-299.388
1970-01-01 00:00:00.000001025,-248.636
1970-01-01 00:00:00.000001026,114.924
1970-01-01 00:00:00.000001027,150.792
1970-01-01 00:00:00.000001028,-24.278
1970-01-01 00:00:00.000001029,-14.884
1970-01-01 00:00:00.000001030,19.642
1970-01-01 00:00:00.000001031,-99.796
1970-01-01 00:00:00.000001032,-141.52
1970-01-01 00:00:00.000001033,-55.632
1970-01-01 00:00:00.000001034,4.636
1970-01-01 00:00:00.000001035,63.928
1970-01-01 00:00:00.000001036,-204.594
1970-01-01 00:00:00.000001037,248.758
1970-01-01 00:00:00.000001038,323.178
1970-01-01 00:00:00.000001039,-72.468
1970-01-01 00:00:00.000001040,-72.468
1970-01-01 00:00:00.000001041,-53.436
1970-01-01 00:00:00.000001042,-85.888
1970-01-01 00:00:00.000001043,-196.298
1970-01-01 00:00:00.000001044,45.75
1970-01-01 00:00:00.000001045,-407.114
1970-01-01 00:00:00.000001046,334.768
1970-01-01 00:00:00.000001047,176.046
1970-01-01 00:00:00.000001048,16.592
1970-01-01 00:00:00.000001049,16.592
1970-01-01 00:00:00.000001050,-236.192
1970-01-01 00:00:00.000001051,288.774
1970-01-01 00:00:00.000001052,-83.326
1970-01-01 00:00:00.000001053,-127.856
1970-01-01 00:00:00.000001054,-230.336
1970-01-01 00:00:00.000001055,340.258
1970-01-01 00:00:00.000001056,-337.696
1970-01-01 00:00:00.000001057,-34.648
1970-01-01 00:00:00.000001058,-34.648
1970-01-01 00:00:00.000001059,-316.59
1970-01-01 00:00:00.000001060,-165.554
1970-01-01 00:00:00.000001061,332.816
1970-01-01 00:00:00.000001062,379.786
1970-01-01 00:00:00.000001063,-237.534
1970-01-01 00:00:00.000001064,253.516
1970-01-01 00:00:00.000001065,-103.09
1970-01-01 00:00:00.000001066,61.0
1970-01-01 00:00:00.000001067,61.0
1970-01-01 00:00:00.000001068,-47.214
1970-01-01 00:00:00.000001069,-125.66
1970-01-01 00:00:00.000001070,108.946
1970-01-01 00:00:00.000001071,422.852
1970-01-01 00:00:00.000001072,-50.386
1970-01-01 00:00:00.000001073,-127.246
1970-01-01 00:00:00.000001074,-338.428
1970-01-01 00:00:00.000001075,182.146
1970-01-01 00:00:00.000001076,182.146
1970-01-01 00:00:00.000001077,165.188
1970-01-01 00:00:00.000001078,-499.834
1970-01-01 00:00:00.000001079,-37.332
1970-01-01 00:00:00.000001080,89.304
1970-01-01 00:00:00.000001081,-77.714
1970-01-01 00:00:00.000001082,92.232
1970-01-01 00:00:00.000001083,-119.072
1970-01-01 00:00:00.000001084,-102.48
1970-01-01 00:00:00.000001085,307.928
1970-01-01 00:00:00.000001086,-24.888
1970-01-01 00:00:00.000001087,-168.238
1970-01-01 00:00:00.000001088,-105.774
1970-01-01 00:00:00.000001089,-28.792
1970-01-01 00:00:00.000001090,-171.166
1970-01-01 00:00:00.000001091,333.67
1970-01-01 00:00:00.000001092,274.5
1970-01-01 00:00:00.000001093,-99.43
1970-01-01 00:00:00.000001094,-99.43
1970-01-01 00:00:00.000001095,-201.666
1970-01-01 00:00:00.000001096,-12.932
1970-01-01 00:00:00.000001097,-252.54
1970-01-01 00:00:00.000001098,-346.602
1970-01-01 00:00:00.000001099,543.144
1970-01-01 00:00:00.000001100,417.85
1970-01-01 00:00:00.000001101,295.728
1970-01-01 00:00:00.000001102,-140.91
1970-01-01 00:00:00.000001103,-140.91
1970-01-01 00:00:00.000001104,3.904
1970-01-01 00:00:00.000001105,93.818
1970-01-01 00:00:00.000001106,110.654
1970-01-01 00:00:00.000001107,150.67
1970-01-01 00:00:00.000001108,-2.44
1970-01-01 00:00:00.000001109,-215.086
1970-01-01 00:00:00.000001110,-108.946
1970-01-01 00:00:00.000001111,-358.192
1970-01-01 00:00:00.000001112,-358.192
1970-01-01 00:00:00.000001113,-43.188
1970-01-01 00:00:00.000001114,366.366
1970-01-01 00:00:00.000001115,376.614
1970-01-01 00:00:00.000001116,-333.426
1970-01-01 00:00:00.000001117,7.32
1970-01-01 00:00:00.000001118,-208.01
1970-01-01 00:00:00.000001119,170.434
1970-01-01 00:00:00.000001120,0.244
1970-01-01 00:00:00.000001121,0.244
1970-01-01 00:00:00.000001122,-5.368
1970-01-01 00:00:00.000001123,-239.852
1970-01-01 00:00:00.000001124,237.168
1970-01-01 00:00:00.000001125,-195.078
1970-01-01 00:00:00.000001126,-146.4
1970-01-01 00:00:00.000001127,-241.926
1970-01-01 00:00:00.000001128,117.974
1970-01-01 00:00:00.000001129,-13.664
1970-01-01 00:00:00.000001130,80.886
1970-01-01 00:00:00.000001131,-294.752
1970-01-01 00:00:00.000001132,-162.138
1970-01-01 00:00:00.000001133,203.13
1970-01-01 00:00:00.000001134,-159.21
1970-01-01 00:00:00.000001135,4.88
1970-01-01 00:00:00.000001136,-154.94
1970-01-01 00:00:00.000001137,-50.386
1970-01-01 00:00:00.000001138,73.81
1970-01-01 00:00:00.000001139,-63.44
1970-01-01 00:00:00.000001140,-320.738
1970-01-01 00:00:00.000001141,-78.08
1970-01-01 00:00:00.000001142,197.03
1970-01-01 00:00:00.000001143,-3.294
1970-01-01 00:00:00.000001144,98.942
1970-01-01 00:00:00.000001145,-9.882
1970-01-01 00:00:00.000001146,228.262
1970-01-01 00:00:00.000001147,39.406
1970-01-01 00:00:00.000001148,93.452
1970-01-01 00:00:00.000001149,-189.588
1970-01-01 00:00:00.000001150,-204.716
1970-01-01 00:00:00.000001151,288.896
1970-01-01 00:00:00.000001152,287.676
1970-01-01 00:00:00.000001153,376.736
1970-01-01 00:00:00.000001154,269.742
1970-01-01 00:00:00.000001155,86.132
1970-01-01 00:00:00.000001156,190.808
1970-01-01 00:00:00.000001157,-214.354
1970-01-01 00:00:00.000001158,-154.574
1970-01-01 00:00:00.000001159,-251.32
1970-01-01 00:00:00.000001160,-46.116
1970-01-01 00:00:00.000001161,256.688
1970-01-01 00:00:00.000001162,111.264
1970-01-01 00:00:00.000001163,-136.884
1970-01-01 00:00:00.000001164,-165.92
1970-01-01 00:00:00.000001165,5.978
1970-01-01 00:00:00.000001166,191.296
1970-01-01 00:00:00.000001167,169.092
1970-01-01 00:00:00.000001168,-227.408
1970-01-01 00:00:00.000001169,-246.318
1970-01-01 00:00:00.000001170,433.222
1970-01-01 00:00:00.000001171,-66.246
1970-01-01 00:00:00.000001172,-65.88
1970-01-01 00:00:00.000001173,-161.284
1970-01-01 00:00:00.000001174,-245.708
1970-01-01 00:00:00.000001175,398.452
1970-01-01 00:00:00.000001176,14.03
1970-01-01 00:00:00.000001177,257.664
1970-01-01 00:00:00.000001178,229.238
1970-01-01 00:00:00.000001179,10.98
1970-01-01 00:00:00.000001180,102.846
1970-01-01 00:00:00.000001181,139.568
1970-01-01 00:00:00.000001182,-144.814
1970-01-01 00:00:00.000001183,-285.846
1970-01-01 00:00:00.000001184,-315.37
1970-01-01 00:00:00.000001185,-540.704
1970-01-01 00:00:00.000001186,160.186
1970-01-01 00:00:00.000001187,164.7
1970-01-01 00:00:00.000001188,-274.378
1970-01-01 00:00:00.000001189,66.612
1970-01-01 00:00:00.000001190,229.848
1970-01-01 00:00:00.000001191,35.136
1970-01-01 00:00:00.000001192,202.52
1970-01-01 00:00:00.000001193,-445.91
1970-01-01 00:00:00.000001194,-730.902
1970-01-01 00:00:00.000001195,-197.762
1970-01-01 00:00:00.000001196,-123.708
1970-01-01 00:00:00.000001197,-5.978
1970-01-01 00:00:00.000001198,40.138
1970-01-01 00:00:00.000001199,62.586
1970-01-01 00:00:00.000001200,319.884
1970-01-01 00:00:00.000001201,293.776
1970-01-01 00:00:00.000001202,-280.966
1970-01-01 00:00:00.000001203,-406.138
1970-01-01 00:00:00.000001204,-178.974
1970-01-01 00:00:00.000001205,41.358
1970-01-01 00:00:00.000001206,-316.956
1970-01-01 00:00:00.000001207,-136.274
1970-01-01 00:00:00.000001208,-84.18
1970-01-01 00:00:00.000001209,-105.408
1970-01-01 00:00:00.000001210,-99.918
1970-01-01 00:00:00.000001211,-35.258
1970-01-01 00:00:00.000001212,-10.37
1970-01-01 00:00:00.000001213,-85.034
1970-01-01 00:00:00.000001214,-229.726
1970-01-01 00:00:00.000001215,526.552
1970-01-01 00:00:00.000001216,279.38
1970-01-01 00:00:00.000001217,91.744
1970-01-01 00:00:00.000001218,-2.928
1970-01-01 00:00:00.000001219,-377.59
1970-01-01 00:00:00.000001220,-392.474
1970-01-01 00:00:00.000001221,-134.81
1970-01-01 00:00:00.000001222,-104.798
1970-01-01 00:00:00.000001223,12.444
1970-01-01 00:00:00.000001224,-9.76
1970-01-01 00:00:00.000001225,104.798
1970-01-01 00:00:00.000001226,21.594
1970-01-01 00:00:00.000001227,-164.09
1970-01-01 00:00:00.000001228,133.834
1970-01-01 00:00:00.000001229,135.908
1970-01-01 00:00:00.000001230,426.756
1970-01-01 00:00:00.000001231,388.692
1970-01-01 00:00:00.000001232,109.678
1970-01-01 00:00:00.000001233,153.964
1970-01-01 00:00:00.000001234,11.834
1970-01-01 00:00:00.000001235,-97.722
1970-01-01 00:00:00.000001236,-508.618
1970-01-01 00:00:00.000001237,206.18
1970-01-01 00:00:00.000001238,-96.868
1970-01-01 00:00:00.000001239,305.854
1970-01-01 00:00:00.000001240,61.366
1970-01-01 00:00:00.000001241,-307.196
1970-01-01 00:00:00.000001242,269.498
1970-01-01 00:00:00.000001243,-27.816
1970-01-01 00:00:00.000001244,193.004
1970-01-01 00:00:00.000001245,-275.232
1970-01-01 00:00:00.000001246,-331.474
1970-01-01 00:00:00.000001247,-385.276
1970-01-01 00:00:00.000001248,140.666
1970-01-01 00:00:00.000001249,7.442
1970-01-01 00:00:00.000001250,-23.79
1970-01-01 00:00:00.000001251,-296.704
1970-01-01 00:00:00.000001252,-104.066
1970-01-01 00:00:00.000001253,42.456
1970-01-01 00:00:00.000001254,174.948
1970-01-01 00:00:00.000001255,-238.022
1970-01-01 00:00:00.000001256,-379.542
1970-01-01 00:00:00.000001257,-85.644
1970-01-01 00:00:00.000001258,276.696
1970-01-01 00:00:00.000001259,118.95
1970-01-01 00:00:00.000001260,-166.408
1970-01-01 00:00:00.000001261,-287.066
1970-01-01 00:00:00.000001262,10.126
1970-01-01 00:00:00.000001263,72.102
1970-01-01 00:00:00.000001264,-72.834
1970-01-01 00:00:00.000001265,-217.892
1970-01-01 00:00:00.000001266,134.81
1970-01-01 00:00:00.000001267,226.92
1970-01-01 00:00:00.000001268,203.862
1970-01-01 00:00:00.000001269,233.02
1970-01-01 00:00:00.000001270,81.984
1970-01-01 00:00:00.000001271,113.704
1970-01-01 00:00:00.000001272,149.938
1970-01-01 00:00:00.000001273,-249.734
1970-01-01 00:00:00.000001274,-144.448
1970-01-01 00:00:00.000001275,144.814
1970-01-01 00:00:00.000001276,89.426
1970-01-01 00:00:00.000001277,215.452
1970-01-01 00:00:00.000001278,351.726
1970-01-01 00:00:00.000001279,36.234
1970-01-01 00:00:00.000001280,99.43
1970-01-01 00:00:00.000001281,-78.812
1970-01-01 00:00:00.000001282,59.536
1970-01-01 00:00:00.000001283,35.99
1970-01-01 00:00:00.000001284,35.99
1970-01-01 00:00:00.000001285,8.54
1970-01-01 00:00:00.000001286,291.092
1970-01-01 00:00:00.000001287,297.314
1970-01-01 00:00:00.000001288,26.718
1970-01-01 00:00:00.000001289,-91.622
1970-01-01 00:00:00.000001290,-325.74
1970-01-01 00:00:00.000001291,109.922
1970-01-01 00:00:00.000001292,76.494
1970-01-01 00:00:00.000001293,-17.568
1970-01-01 00:00:00.000001294,-58.56
1970-01-01 00:00:00.000001295,-405.772
