time_captured,05_unb_hrm_accZ
1970-01-01 00:00:00.000000242,1800.25016776368
1970-01-01 00:00:00.000000243,888.376046527414
1970-01-01 00:00:00.000000244,579.089151020459
1970-01-01 00:00:00.000000245,733.387715569674
1970-01-01 00:00:00.000000246,503.25
1970-01-01 00:00:00.000000247,152.063492930334
1970-01-01 00:00:00.000000248,1320.67340100918
1970-01-01 00:00:00.000000249,966.372166955851
1970-01-01 00:00:00.000000250,915.512249324672
1970-01-01 00:00:00.000000251,530.658188360089
1970-01-01 00:00:00.000000252,745.436856863329
1970-01-01 00:00:00.000000253,1049.36643276422
1970-01-01 00:00:00.000000254,1467.25937944178
1970-01-01 00:00:00.000000255,1187.182
1970-01-01 00:00:00.000000256,722.649888269537
1970-01-01 00:00:00.000000257,597.710787932027
1970-01-01 00:00:00.000000258,542.919424752084
1970-01-01 00:00:00.000000259,690.595286377927
1970-01-01 00:00:00.000000260,1211.2246722749
1970-01-01 00:00:00.000000261,1555.622
1970-01-01 00:00:00.000000262,1300.70884330431
1970-01-01 00:00:00.000000263,633.295528486557
1970-01-01 00:00:00.000000264,795.562
1970-01-01 00:00:00.000000265,736.201672393265
1970-01-01 00:00:00.000000266,1899.96854921357
1970-01-01 00:00:00.000000267,701.58009813755
1970-01-01 00:00:00.000000268,823.381763464894
1970-01-01 00:00:00.000000269,734.906307916035
1970-01-01 00:00:00.000000270,760.745143399475
1970-01-01 00:00:00.000000271,267.766319774013
1970-01-01 00:00:00.000000272,702.71655507512
1970-01-01 00:00:00.000000273,1959.686
1970-01-01 00:00:00.000000274,1161.09722548389
1970-01-01 00:00:00.000000275,1041.30510464344
1970-01-01 00:00:00.000000276,1297.836
1970-01-01 00:00:00.000000277,834.235903036427
1970-01-01 00:00:00.000000278,1618.21464527221
1970-01-01 00:00:00.000000279,1040.11119997426
1970-01-01 00:00:00.000000280,1007.27709636494
1970-01-01 00:00:00.000000281,849.138267396033
1970-01-01 00:00:00.000000282,367.716407432924
1970-01-01 00:00:00.000000283,307.464160876294
1970-01-01 00:00:00.000000284,583.870040332029
1970-01-01 00:00:00.000000285,1336.51
1970-01-01 00:00:00.000000286,1026.26165816258
1970-01-01 00:00:00.000000287,1032.0072120542
1970-01-01 00:00:00.000000288,541.07
1970-01-01 00:00:00.000000289,342.90393100117
1970-01-01 00:00:00.000000290,1436.18415519777
1970-01-01 00:00:00.000000291,1415.17387297746
1970-01-01 00:00:00.000000292,958.442960721669
1970-01-01 00:00:00.000000293,1083.90936612911
1970-01-01 00:00:00.000000294,858.655961267278
1970-01-01 00:00:00.000000295,505.110645979368
1970-01-01 00:00:00.000000296,698.671713841169
1970-01-01 00:00:00.000000297,996.252
1970-01-01 00:00:00.000000298,1416.91152408139
1970-01-01 00:00:00.000000299,1605.33881227433
1970-01-01 00:00:00.000000300,217.610439846882
1970-01-01 00:00:00.000000301,947.622731278992
1970-01-01 00:00:00.000000302,572.978958634411
1970-01-01 00:00:00.000000303,1921.3503509388
1970-01-01 00:00:00.000000304,723.751863621687
1970-01-01 00:00:00.000000305,1264.27754198687
1970-01-01 00:00:00.000000306,731.282177722725
1970-01-01 00:00:00.000000307,380.284697200776
1970-01-01 00:00:00.000000308,194.895319666317
1970-01-01 00:00:00.000000309,873.886
1970-01-01 00:00:00.000000310,1473.36431484392
1970-01-01 00:00:00.000000311,1260.57214867172
1970-01-01 00:00:00.000000312,682.17196608158
1970-01-01 00:00:00.000000313,593.620769495386
1970-01-01 00:00:00.000000314,723.525438618451
1970-01-01 00:00:00.000000315,1606.42993870621
1970-01-01 00:00:00.000000316,1048.92143801685
1970-01-01 00:00:00.000000317,863.451345841949
1970-01-01 00:00:00.000000318,915.366
1970-01-01 00:00:00.000000319,756.828406090356
1970-01-01 00:00:00.000000320,474.786193112748
1970-01-01 00:00:00.000000321,1120.79052934317
1970-01-01 00:00:00.000000322,1121.67360197036
1970-01-01 00:00:00.000000323,1734.23273775591
1970-01-01 00:00:00.000000324,1079.13330200944
1970-01-01 00:00:00.000000325,784.993878136885
1970-01-01 00:00:00.000000326,267.833169674419
1970-01-01 00:00:00.000000327,1351.882
1970-01-01 00:00:00.000000328,1254.70148060852
1970-01-01 00:00:00.000000329,1232.50602171869
1970-01-01 00:00:00.000000330,764.10985687043
1970-01-01 00:00:00.000000331,702.407949335658
1970-01-01 00:00:00.000000332,734.370320026117
1970-01-01 00:00:00.000000333,696.058258024628
1970-01-01 00:00:00.000000334,783.716996245096
1970-01-01 00:00:00.000000335,1678.38855913111
1970-01-01 00:00:00.000000336,1515.606
1970-01-01 00:00:00.000000337,274.176885444382
1970-01-01 00:00:00.000000338,327.296204932231
1970-01-01 00:00:00.000000339,1181.8312229128
1970-01-01 00:00:00.000000340,1888.73521970745
1970-01-01 00:00:00.000000341,649.364907771254
1970-01-01 00:00:00.000000342,1278.8218492244
1970-01-01 00:00:00.000000343,610.82899952879
1970-01-01 00:00:00.000000344,400.270253188917
1970-01-01 00:00:00.000000345,387.413698760266
1970-01-01 00:00:00.000000346,1081.03795003714
1970-01-01 00:00:00.000000347,1522.21441969549
1970-01-01 00:00:00.000000348,1390.556
1970-01-01 00:00:00.000000349,980.183825355446
1970-01-01 00:00:00.000000350,534.849377644608
1970-01-01 00:00:00.000000351,730.49699731868
1970-01-01 00:00:00.000000352,1495.68184074785
1970-01-01 00:00:00.000000353,1228.02280102228
1970-01-01 00:00:00.000000354,1150.85656698304
1970-01-01 00:00:00.000000355,755.683903767335
