time_captured,04_out_hrm_accY
1970-01-01 00:00:00.000000225,304.847646363602
1970-01-01 00:00:00.000000226,-406.397505398154
1970-01-01 00:00:00.000000227,-288.980356800014
1970-01-01 00:00:00.000000228,74.908
1970-01-01 00:00:00.000000229,235.126347278477
1970-01-01 00:00:00.000000230,-186.289033699621
1970-01-01 00:00:00.000000231,75.4692588261126
1970-01-01 00:00:00.000000232,-323.235403366393
1970-01-01 00:00:00.000000233,-94.2144413350387
1970-01-01 00:00:00.000000234,-61.0
1970-01-01 00:00:00.000000235,377.615642935005
1970-01-01 00:00:00.000000236,-92.3856371071269
1970-01-01 00:00:00.000000237,-70.1048475778198
1970-01-01 00:00:00.000000238,-173.075627140464
1970-01-01 00:00:00.000000239,-119.709078248321
1970-01-01 00:00:00.000000240,-186.05
1970-01-01 00:00:00.000000241,215.006902686645
1970-01-01 00:00:00.000000242,34.914583169593
1970-01-01 00:00:00.000000243,-96.1466618816469
1970-01-01 00:00:00.000000244,-866.961379841495
1970-01-01 00:00:00.000000245,23.0582321571196
1970-01-01 00:00:00.000000246,-29.402
1970-01-01 00:00:00.000000247,392.932967405015
1970-01-01 00:00:00.000000248,-272.652287795017
1970-01-01 00:00:00.000000249,-103.841944321075
1970-01-01 00:00:00.000000250,13.7307340626522
1970-01-01 00:00:00.000000251,243.680818251356
1970-01-01 00:00:00.000000252,510.049087777025
1970-01-01 00:00:00.000000253,6.46091975555285
1970-01-01 00:00:00.000000254,-72.9032676483664
1970-01-01 00:00:00.000000255,43.188
1970-01-01 00:00:00.000000256,48.973066819917
1970-01-01 00:00:00.000000257,-219.833894110693
1970-01-01 00:00:00.000000258,-92.7857858684109
1970-01-01 00:00:00.000000259,-1.27601836038089
1970-01-01 00:00:00.000000260,29.7045192299336
1970-01-01 00:00:00.000000261,603.914005036841
1970-01-01 00:00:00.000000262,182.104605272905
1970-01-01 00:00:00.000000263,46.5590177230953
1970-01-01 00:00:00.000000264,-88.5993527401723
1970-01-01 00:00:00.000000265,-94.8018527985504
1970-01-01 00:00:00.000000266,-24.6621205268668
1970-01-01 00:00:00.000000267,173.728
1970-01-01 00:00:00.000000268,-129.688186879031
