time_captured,01_off_raw_accY
1970-01-01 00:00:00.000001195,-14.884
1970-01-01 00:00:00.000001196,-14.03
1970-01-01 00:00:00.000001197,-12.688
1970-01-01 00:00:00.000001198,-15.616
1970-01-01 00:00:00.000001199,-14.518
1970-01-01 00:00:00.000001200,-14.884
1970-01-01 00:00:00.000001201,-13.786
1970-01-01 00:00:00.000001202,-14.884
1970-01-01 00:00:00.000001203,-14.396
1970-01-01 00:00:00.000001204,-15.006
1970-01-01 00:00:00.000001205,-16.958
1970-01-01 00:00:00.000001206,-15.128
1970-01-01 00:00:00.000001207,-15.982
1970-01-01 00:00:00.000001208,-12.81
1970-01-01 00:00:00.000001209,-14.884
1970-01-01 00:00:00.000001210,-15.006
1970-01-01 00:00:00.000001211,-15.494
1970-01-01 00:00:00.000001212,-15.616
1970-01-01 00:00:00.000001213,-14.396
1970-01-01 00:00:00.000001214,-14.762
1970-01-01 00:00:00.000001215,-15.738
1970-01-01 00:00:00.000001216,-13.298
1970-01-01 00:00:00.000001217,-15.006
1970-01-01 00:00:00.000001218,-15.738
1970-01-01 00:00:00.000001219,-15.982
1970-01-01 00:00:00.000001220,-14.396
1970-01-01 00:00:00.000001221,-13.786
1970-01-01 00:00:00.000001222,-15.372
1970-01-01 00:00:00.000001223,-13.542
1970-01-01 00:00:00.000001224,-14.152
1970-01-01 00:00:00.000001225,-15.372
1970-01-01 00:00:00.000001226,-13.054
1970-01-01 00:00:00.000001227,-13.298
1970-01-01 00:00:00.000001228,-14.274
1970-01-01 00:00:00.000001229,-14.762
1970-01-01 00:00:00.000001230,-15.006
1970-01-01 00:00:00.000001231,-12.566
1970-01-01 00:00:00.000001232,-13.664
1970-01-01 00:00:00.000001233,-13.176
1970-01-01 00:00:00.000001234,-14.152
1970-01-01 00:00:00.000001235,-15.738
1970-01-01 00:00:00.000001236,-15.738
1970-01-01 00:00:00.000001237,-14.762
1970-01-01 00:00:00.000001238,-13.908
1970-01-01 00:00:00.000001239,-13.908
1970-01-01 00:00:00.000001240,-15.25
1970-01-01 00:00:00.000001241,-15.128
1970-01-01 00:00:00.000001242,-14.03
1970-01-01 00:00:00.000001243,-13.786
1970-01-01 00:00:00.000001244,-15.372
1970-01-01 00:00:00.000001245,-15.372
1970-01-01 00:00:00.000001246,-14.884
1970-01-01 00:00:00.000001247,-14.884
1970-01-01 00:00:00.000001248,-15.128
1970-01-01 00:00:00.000001249,-16.226
1970-01-01 00:00:00.000001250,-13.786
1970-01-01 00:00:00.000001251,-16.47
1970-01-01 00:00:00.000001252,-14.396
1970-01-01 00:00:00.000001253,-15.86
1970-01-01 00:00:00.000001254,-15.372
1970-01-01 00:00:00.000001255,-14.762
1970-01-01 00:00:00.000001256,-15.128
1970-01-01 00:00:00.000001257,-15.25
1970-01-01 00:00:00.000001258,-14.518
1970-01-01 00:00:00.000001259,-15.494
1970-01-01 00:00:00.000001260,-15.982
1970-01-01 00:00:00.000001261,-13.542
1970-01-01 00:00:00.000001262,-14.64
1970-01-01 00:00:00.000001263,-13.542
1970-01-01 00:00:00.000001264,-15.982
1970-01-01 00:00:00.000001265,-16.104
1970-01-01 00:00:00.000001266,-14.762
1970-01-01 00:00:00.000001267,-15.372
1970-01-01 00:00:00.000001268,-15.006
1970-01-01 00:00:00.000001269,-13.908
1970-01-01 00:00:00.000001270,-14.884
1970-01-01 00:00:00.000001271,-15.494
1970-01-01 00:00:00.000001272,-14.03
1970-01-01 00:00:00.000001273,-14.03
1970-01-01 00:00:00.000001274,-14.274
1970-01-01 00:00:00.000001275,-14.274
1970-01-01 00:00:00.000001276,-15.25
1970-01-01 00:00:00.000001277,-15.25
1970-01-01 00:00:00.000001278,-15.982
1970-01-01 00:00:00.000001279,-14.396
1970-01-01 00:00:00.000001280,-15.738
1970-01-01 00:00:00.000001281,-14.152
1970-01-01 00:00:00.000001282,-15.006
1970-01-01 00:00:00.000001283,-13.298
1970-01-01 00:00:00.000001284,-15.128
1970-01-01 00:00:00.000001285,-15.128
1970-01-01 00:00:00.000001286,-15.006
1970-01-01 00:00:00.000001287,-15.006
1970-01-01 00:00:00.000001288,-15.494
1970-01-01 00:00:00.000001289,-14.884
1970-01-01 00:00:00.000001290,-14.274
1970-01-01 00:00:00.000001291,-15.006
1970-01-01 00:00:00.000001292,-12.444
1970-01-01 00:00:00.000001293,-13.42
1970-01-01 00:00:00.000001294,-13.786
1970-01-01 00:00:00.000001295,-14.518
1970-01-01 00:00:00.000001296,-14.762
1970-01-01 00:00:00.000001297,-14.762
1970-01-01 00:00:00.000001298,-14.396
1970-01-01 00:00:00.000001299,-14.64
1970-01-01 00:00:00.000001300,-16.47
1970-01-01 00:00:00.000001301,-14.152
1970-01-01 00:00:00.000001302,-14.152
1970-01-01 00:00:00.000001303,-16.226
1970-01-01 00:00:00.000001304,-13.664
1970-01-01 00:00:00.000001305,-14.03
1970-01-01 00:00:00.000001306,-14.884
1970-01-01 00:00:00.000001307,-14.884
1970-01-01 00:00:00.000001308,-12.688
1970-01-01 00:00:00.000001309,-14.152
1970-01-01 00:00:00.000001310,-15.86
1970-01-01 00:00:00.000001311,-13.054
1970-01-01 00:00:00.000001312,-14.64
1970-01-01 00:00:00.000001313,-13.42
1970-01-01 00:00:00.000001314,-14.518
1970-01-01 00:00:00.000001315,-14.762
1970-01-01 00:00:00.000001316,-14.64
1970-01-01 00:00:00.000001317,-14.64
1970-01-01 00:00:00.000001318,-12.688
1970-01-01 00:00:00.000001319,-12.566
1970-01-01 00:00:00.000001320,-17.202
1970-01-01 00:00:00.000001321,-14.762
1970-01-01 00:00:00.000001322,-14.762
1970-01-01 00:00:00.000001323,-14.762
1970-01-01 00:00:00.000001324,-12.566
1970-01-01 00:00:00.000001325,-13.664
1970-01-01 00:00:00.000001326,-15.128
1970-01-01 00:00:00.000001327,-14.396
1970-01-01 00:00:00.000001328,-15.372
1970-01-01 00:00:00.000001329,-13.176
1970-01-01 00:00:00.000001330,-15.372
1970-01-01 00:00:00.000001331,-13.298
1970-01-01 00:00:00.000001332,-16.104
1970-01-01 00:00:00.000001333,-15.982
1970-01-01 00:00:00.000001334,-14.396
1970-01-01 00:00:00.000001335,-14.518
1970-01-01 00:00:00.000001336,-14.396
1970-01-01 00:00:00.000001337,-13.908
1970-01-01 00:00:00.000001338,-16.104
1970-01-01 00:00:00.000001339,-15.494
1970-01-01 00:00:00.000001340,-14.884
1970-01-01 00:00:00.000001341,-15.128
1970-01-01 00:00:00.000001342,-13.786
1970-01-01 00:00:00.000001343,-14.884
1970-01-01 00:00:00.000001344,-15.372
1970-01-01 00:00:00.000001345,-12.932
1970-01-01 00:00:00.000001346,-14.518
1970-01-01 00:00:00.000001347,-14.518
1970-01-01 00:00:00.000001348,-14.518
1970-01-01 00:00:00.000001349,-15.006
1970-01-01 00:00:00.000001350,-14.03
1970-01-01 00:00:00.000001351,-15.494
1970-01-01 00:00:00.000001352,-14.884
1970-01-01 00:00:00.000001353,-14.152
1970-01-01 00:00:00.000001354,-13.908
1970-01-01 00:00:00.000001355,-14.03
1970-01-01 00:00:00.000001356,-14.884
1970-01-01 00:00:00.000001357,-13.664
1970-01-01 00:00:00.000001358,-13.786
1970-01-01 00:00:00.000001359,-14.274
1970-01-01 00:00:00.000001360,-14.274
1970-01-01 00:00:00.000001361,-14.884
1970-01-01 00:00:00.000001362,-13.908
1970-01-01 00:00:00.000001363,-13.298
1970-01-01 00:00:00.000001364,-14.64
1970-01-01 00:00:00.000001365,-14.03
1970-01-01 00:00:00.000001366,-15.494
1970-01-01 00:00:00.000001367,-13.664
1970-01-01 00:00:00.000001368,-14.152
1970-01-01 00:00:00.000001369,-14.762
1970-01-01 00:00:00.000001370,-14.64
1970-01-01 00:00:00.000001371,-14.396
1970-01-01 00:00:00.000001372,-14.518
1970-01-01 00:00:00.000001373,-14.03
1970-01-01 00:00:00.000001374,-13.542
1970-01-01 00:00:00.000001375,-14.396
1970-01-01 00:00:00.000001376,-14.64
1970-01-01 00:00:00.000001377,-13.298
1970-01-01 00:00:00.000001378,-12.81
1970-01-01 00:00:00.000001379,-14.884
1970-01-01 00:00:00.000001380,-14.03
1970-01-01 00:00:00.000001381,-14.884
1970-01-01 00:00:00.000001382,-15.128
1970-01-01 00:00:00.000001383,-16.226
1970-01-01 00:00:00.000001384,-14.884
1970-01-01 00:00:00.000001385,-13.786
1970-01-01 00:00:00.000001386,-14.64
1970-01-01 00:00:00.000001387,-16.47
1970-01-01 00:00:00.000001388,-13.176
1970-01-01 00:00:00.000001389,-15.494
1970-01-01 00:00:00.000001390,-15.494
1970-01-01 00:00:00.000001391,-14.884
1970-01-01 00:00:00.000001392,-15.128
1970-01-01 00:00:00.000001393,-16.226
1970-01-01 00:00:00.000001394,-14.884
1970-01-01 00:00:00.000001395,-14.396
1970-01-01 00:00:00.000001396,-13.664
1970-01-01 00:00:00.000001397,-14.152
1970-01-01 00:00:00.000001398,-15.494
1970-01-01 00:00:00.000001399,-15.738
1970-01-01 00:00:00.000001400,-15.25
1970-01-01 00:00:00.000001401,-12.81
1970-01-01 00:00:00.000001402,-13.298
1970-01-01 00:00:00.000001403,-15.86
1970-01-01 00:00:00.000001404,-14.396
1970-01-01 00:00:00.000001405,-13.542
1970-01-01 00:00:00.000001406,-12.688
1970-01-01 00:00:00.000001407,-15.25
1970-01-01 00:00:00.000001408,-15.25
1970-01-01 00:00:00.000001409,-13.42
1970-01-01 00:00:00.000001410,-14.884
1970-01-01 00:00:00.000001411,-14.396
1970-01-01 00:00:00.000001412,-14.884
1970-01-01 00:00:00.000001413,-15.128
1970-01-01 00:00:00.000001414,-12.688
1970-01-01 00:00:00.000001415,-14.03
1970-01-01 00:00:00.000001416,-14.396
1970-01-01 00:00:00.000001417,-14.884
1970-01-01 00:00:00.000001418,-14.884
1970-01-01 00:00:00.000001419,-13.542
1970-01-01 00:00:00.000001420,-14.274
1970-01-01 00:00:00.000001421,-15.128
1970-01-01 00:00:00.000001422,-12.81
1970-01-01 00:00:00.000001423,-14.64
1970-01-01 00:00:00.000001424,-14.274
1970-01-01 00:00:00.000001425,-14.03
1970-01-01 00:00:00.000001426,-13.664
1970-01-01 00:00:00.000001427,-15.372
1970-01-01 00:00:00.000001428,-15.372
1970-01-01 00:00:00.000001429,-12.81
1970-01-01 00:00:00.000001430,-15.128
1970-01-01 00:00:00.000001431,-15.372
1970-01-01 00:00:00.000001432,-13.542
1970-01-01 00:00:00.000001433,-15.25
1970-01-01 00:00:00.000001434,-13.542
1970-01-01 00:00:00.000001435,-14.274
1970-01-01 00:00:00.000001436,-14.518
1970-01-01 00:00:00.000001437,-15.25
1970-01-01 00:00:00.000001438,-15.25
1970-01-01 00:00:00.000001439,-13.298
1970-01-01 00:00:00.000001440,-13.908
1970-01-01 00:00:00.000001441,-14.152
1970-01-01 00:00:00.000001442,-14.64
1970-01-01 00:00:00.000001443,-14.152
1970-01-01 00:00:00.000001444,-14.884
1970-01-01 00:00:00.000001445,-15.006
1970-01-01 00:00:00.000001446,-14.64
1970-01-01 00:00:00.000001447,-14.274
1970-01-01 00:00:00.000001448,-14.274
1970-01-01 00:00:00.000001449,-13.908
1970-01-01 00:00:00.000001450,-13.786
1970-01-01 00:00:00.000001451,-14.274
1970-01-01 00:00:00.000001452,-13.664
1970-01-01 00:00:00.000001453,-13.42
1970-01-01 00:00:00.000001454,-14.762
1970-01-01 00:00:00.000001455,-15.006
1970-01-01 00:00:00.000001456,-14.884
1970-01-01 00:00:00.000001457,-14.884
1970-01-01 00:00:00.000001458,-14.884
1970-01-01 00:00:00.000001459,-15.616
1970-01-01 00:00:00.000001460,-12.444
1970-01-01 00:00:00.000001461,-13.908
1970-01-01 00:00:00.000001462,-14.274
1970-01-01 00:00:00.000001463,-15.494
1970-01-01 00:00:00.000001464,-15.372
1970-01-01 00:00:00.000001465,-14.152
1970-01-01 00:00:00.000001466,-13.42
1970-01-01 00:00:00.000001467,-15.616
1970-01-01 00:00:00.000001468,-14.03
1970-01-01 00:00:00.000001469,-13.298
1970-01-01 00:00:00.000001470,-14.03
1970-01-01 00:00:00.000001471,-15.006
1970-01-01 00:00:00.000001472,-15.494
1970-01-01 00:00:00.000001473,-13.664
1970-01-01 00:00:00.000001474,-13.664
1970-01-01 00:00:00.000001475,-16.226
1970-01-01 00:00:00.000001476,-13.42
1970-01-01 00:00:00.000001477,-15.616
1970-01-01 00:00:00.000001478,-14.64
1970-01-01 00:00:00.000001479,-12.688
1970-01-01 00:00:00.000001480,-15.616
1970-01-01 00:00:00.000001481,-12.688
1970-01-01 00:00:00.000001482,-15.616
1970-01-01 00:00:00.000001483,-11.956
1970-01-01 00:00:00.000001484,-16.226
1970-01-01 00:00:00.000001485,-16.47
1970-01-01 00:00:00.000001486,-14.396
1970-01-01 00:00:00.000001487,-14.518
1970-01-01 00:00:00.000001488,-14.03
1970-01-01 00:00:00.000001489,-15.372
1970-01-01 00:00:00.000001490,-15.128
1970-01-01 00:00:00.000001491,-15.738
1970-01-01 00:00:00.000001492,-16.104
1970-01-01 00:00:00.000001493,-14.64
1970-01-01 00:00:00.000001494,-13.908
1970-01-01 00:00:00.000001495,-15.494
1970-01-01 00:00:00.000001496,-13.664
1970-01-01 00:00:00.000001497,-15.86
1970-01-01 00:00:00.000001498,-15.616
1970-01-01 00:00:00.000001499,-14.03
1970-01-01 00:00:00.000001500,-13.176
1970-01-01 00:00:00.000001501,-15.25
1970-01-01 00:00:00.000001502,-14.762
1970-01-01 00:00:00.000001503,-13.786
1970-01-01 00:00:00.000001504,-13.42
1970-01-01 00:00:00.000001505,-15.128
1970-01-01 00:00:00.000001506,-14.518
1970-01-01 00:00:00.000001507,-15.616
1970-01-01 00:00:00.000001508,-16.104
1970-01-01 00:00:00.000001509,-13.664
1970-01-01 00:00:00.000001510,-14.64
1970-01-01 00:00:00.000001511,-13.664
1970-01-01 00:00:00.000001512,-14.152
1970-01-01 00:00:00.000001513,-15.25
1970-01-01 00:00:00.000001514,-13.786
1970-01-01 00:00:00.000001515,-15.372
1970-01-01 00:00:00.000001516,-15.372
1970-01-01 00:00:00.000001517,-14.396
1970-01-01 00:00:00.000001518,-15.372
1970-01-01 00:00:00.000001519,-14.64
1970-01-01 00:00:00.000001520,-14.762
1970-01-01 00:00:00.000001521,-14.274
1970-01-01 00:00:00.000001522,-14.03
1970-01-01 00:00:00.000001523,-14.64
1970-01-01 00:00:00.000001524,-14.396
1970-01-01 00:00:00.000001525,-14.64
1970-01-01 00:00:00.000001526,-13.298
1970-01-01 00:00:00.000001527,-15.006
1970-01-01 00:00:00.000001528,-13.176
1970-01-01 00:00:00.000001529,-16.836
1970-01-01 00:00:00.000001530,-14.396
1970-01-01 00:00:00.000001531,-16.592
1970-01-01 00:00:00.000001532,-16.836
1970-01-01 00:00:00.000001533,-16.47
1970-01-01 00:00:00.000001534,-14.884
1970-01-01 00:00:00.000001535,-13.786
1970-01-01 00:00:00.000001536,-15.616
1970-01-01 00:00:00.000001537,-14.274
1970-01-01 00:00:00.000001538,-14.396
1970-01-01 00:00:00.000001539,-14.396
1970-01-01 00:00:00.000001540,-15.86
1970-01-01 00:00:00.000001541,-14.152
1970-01-01 00:00:00.000001542,-14.884
1970-01-01 00:00:00.000001543,-15.372
1970-01-01 00:00:00.000001544,-15.86
1970-01-01 00:00:00.000001545,-14.518
1970-01-01 00:00:00.000001546,-14.396
1970-01-01 00:00:00.000001547,-13.176
1970-01-01 00:00:00.000001548,-13.786
1970-01-01 00:00:00.000001549,-13.786
1970-01-01 00:00:00.000001550,-14.396
1970-01-01 00:00:00.000001551,-13.908
1970-01-01 00:00:00.000001552,-14.762
1970-01-01 00:00:00.000001553,-14.152
1970-01-01 00:00:00.000001554,-14.03
1970-01-01 00:00:00.000001555,-14.396
1970-01-01 00:00:00.000001556,-14.518
1970-01-01 00:00:00.000001557,-13.054
1970-01-01 00:00:00.000001558,-14.274
1970-01-01 00:00:00.000001559,-14.274
1970-01-01 00:00:00.000001560,-14.518
1970-01-01 00:00:00.000001561,-13.786
1970-01-01 00:00:00.000001562,-12.81
1970-01-01 00:00:00.000001563,-16.226
1970-01-01 00:00:00.000001564,-14.152
1970-01-01 00:00:00.000001565,-14.884
1970-01-01 00:00:00.000001566,-14.518
1970-01-01 00:00:00.000001567,-13.42
1970-01-01 00:00:00.000001568,-13.664
1970-01-01 00:00:00.000001569,-13.664
1970-01-01 00:00:00.000001570,-13.42
1970-01-01 00:00:00.000001571,-13.908
1970-01-01 00:00:00.000001572,-14.152
1970-01-01 00:00:00.000001573,-16.348
1970-01-01 00:00:00.000001574,-13.42
1970-01-01 00:00:00.000001575,-12.688
1970-01-01 00:00:00.000001576,-15.372
1970-01-01 00:00:00.000001577,-13.298
1970-01-01 00:00:00.000001578,-13.298
1970-01-01 00:00:00.000001579,-16.104
1970-01-01 00:00:00.000001580,-14.274
1970-01-01 00:00:00.000001581,-13.908
1970-01-01 00:00:00.000001582,-15.494
1970-01-01 00:00:00.000001583,-14.64
1970-01-01 00:00:00.000001584,-14.762
1970-01-01 00:00:00.000001585,-12.688
1970-01-01 00:00:00.000001586,-15.006
1970-01-01 00:00:00.000001587,-13.542
1970-01-01 00:00:00.000001588,-14.762
1970-01-01 00:00:00.000001589,-15.128
1970-01-01 00:00:00.000001590,-15.982
1970-01-01 00:00:00.000001591,-14.64
1970-01-01 00:00:00.000001592,-14.518
1970-01-01 00:00:00.000001593,-14.518
1970-01-01 00:00:00.000001594,-14.03
1970-01-01 00:00:00.000001595,-14.762
1970-01-01 00:00:00.000001596,-14.03
1970-01-01 00:00:00.000001597,-14.396
1970-01-01 00:00:00.000001598,-12.81
1970-01-01 00:00:00.000001599,-13.664
1970-01-01 00:00:00.000001600,-13.298
1970-01-01 00:00:00.000001601,-14.64
1970-01-01 00:00:00.000001602,-15.128
1970-01-01 00:00:00.000001603,-13.664
1970-01-01 00:00:00.000001604,-14.64
1970-01-01 00:00:00.000001605,-12.566
1970-01-01 00:00:00.000001606,-15.86
1970-01-01 00:00:00.000001607,-14.518
1970-01-01 00:00:00.000001608,-15.738
1970-01-01 00:00:00.000001609,-15.006
1970-01-01 00:00:00.000001610,-14.03
1970-01-01 00:00:00.000001611,-14.152
1970-01-01 00:00:00.000001612,-12.444
1970-01-01 00:00:00.000001613,-15.128
1970-01-01 00:00:00.000001614,-15.738
1970-01-01 00:00:00.000001615,-12.322
1970-01-01 00:00:00.000001616,-15.738
1970-01-01 00:00:00.000001617,-14.396
1970-01-01 00:00:00.000001618,-15.128
1970-01-01 00:00:00.000001619,-15.372
1970-01-01 00:00:00.000001620,-14.274
1970-01-01 00:00:00.000001621,-14.396
1970-01-01 00:00:00.000001622,-15.006
1970-01-01 00:00:00.000001623,-16.226
1970-01-01 00:00:00.000001624,-13.176
1970-01-01 00:00:00.000001625,-13.542
1970-01-01 00:00:00.000001626,-14.152
1970-01-01 00:00:00.000001627,-12.566
1970-01-01 00:00:00.000001628,-14.762
1970-01-01 00:00:00.000001629,-14.884
1970-01-01 00:00:00.000001630,-14.396
1970-01-01 00:00:00.000001631,-14.762
1970-01-01 00:00:00.000001632,-13.298
1970-01-01 00:00:00.000001633,-15.25
1970-01-01 00:00:00.000001634,-15.006
1970-01-01 00:00:00.000001635,-15.128
1970-01-01 00:00:00.000001636,-15.494
1970-01-01 00:00:00.000001637,-13.542
1970-01-01 00:00:00.000001638,-14.762
1970-01-01 00:00:00.000001639,-13.42
1970-01-01 00:00:00.000001640,-14.274
1970-01-01 00:00:00.000001641,-15.128
1970-01-01 00:00:00.000001642,-15.25
1970-01-01 00:00:00.000001643,-15.006
1970-01-01 00:00:00.000001644,-15.372
1970-01-01 00:00:00.000001645,-14.884
1970-01-01 00:00:00.000001646,-14.396
1970-01-01 00:00:00.000001647,-14.518
1970-01-01 00:00:00.000001648,-14.152
1970-01-01 00:00:00.000001649,-15.372
1970-01-01 00:00:00.000001650,-16.348
1970-01-01 00:00:00.000001651,-14.518
1970-01-01 00:00:00.000001652,-14.64
1970-01-01 00:00:00.000001653,-14.884
1970-01-01 00:00:00.000001654,-12.078
1970-01-01 00:00:00.000001655,-14.518
1970-01-01 00:00:00.000001656,-13.786
1970-01-01 00:00:00.000001657,-15.128
1970-01-01 00:00:00.000001658,-14.518
1970-01-01 00:00:00.000001659,-13.42
1970-01-01 00:00:00.000001660,-13.542
1970-01-01 00:00:00.000001661,-13.664
1970-01-01 00:00:00.000001662,-12.688
1970-01-01 00:00:00.000001663,-13.542
1970-01-01 00:00:00.000001664,-14.274
1970-01-01 00:00:00.000001665,-13.542
1970-01-01 00:00:00.000001666,-13.42
1970-01-01 00:00:00.000001667,-14.396
1970-01-01 00:00:00.000001668,-14.274
1970-01-01 00:00:00.000001669,-14.274
1970-01-01 00:00:00.000001670,-13.908
1970-01-01 00:00:00.000001671,-14.152
1970-01-01 00:00:00.000001672,-13.664
1970-01-01 00:00:00.000001673,-14.884
1970-01-01 00:00:00.000001674,-14.518
1970-01-01 00:00:00.000001675,-12.932
1970-01-01 00:00:00.000001676,-14.762
1970-01-01 00:00:00.000001677,-14.518
1970-01-01 00:00:00.000001678,-14.152
1970-01-01 00:00:00.000001679,-14.152
1970-01-01 00:00:00.000001680,-14.518
1970-01-01 00:00:00.000001681,-15.25
1970-01-01 00:00:00.000001682,-13.786
1970-01-01 00:00:00.000001683,-13.42
1970-01-01 00:00:00.000001684,-16.592
1970-01-01 00:00:00.000001685,-13.664
1970-01-01 00:00:00.000001686,-14.03
1970-01-01 00:00:00.000001687,-13.542
1970-01-01 00:00:00.000001688,-15.372
1970-01-01 00:00:00.000001689,-15.372
1970-01-01 00:00:00.000001690,-14.884
1970-01-01 00:00:00.000001691,-15.616
1970-01-01 00:00:00.000001692,-14.396
1970-01-01 00:00:00.000001693,-14.884
1970-01-01 00:00:00.000001694,-16.226
1970-01-01 00:00:00.000001695,-14.274
1970-01-01 00:00:00.000001696,-14.274
1970-01-01 00:00:00.000001697,-13.664
1970-01-01 00:00:00.000001698,-12.688
1970-01-01 00:00:00.000001699,-12.688
1970-01-01 00:00:00.000001700,-13.786
1970-01-01 00:00:00.000001701,-15.616
1970-01-01 00:00:00.000001702,-13.298
1970-01-01 00:00:00.000001703,-15.006
1970-01-01 00:00:00.000001704,-15.86
1970-01-01 00:00:00.000001705,-14.152
1970-01-01 00:00:00.000001706,-14.884
1970-01-01 00:00:00.000001707,-14.762
1970-01-01 00:00:00.000001708,-12.566
1970-01-01 00:00:00.000001709,-12.566
1970-01-01 00:00:00.000001710,-13.908
1970-01-01 00:00:00.000001711,-15.616
1970-01-01 00:00:00.000001712,-14.518
1970-01-01 00:00:00.000001713,-14.274
1970-01-01 00:00:00.000001714,-14.152
1970-01-01 00:00:00.000001715,-14.518
1970-01-01 00:00:00.000001716,-14.64
1970-01-01 00:00:00.000001717,-14.884
1970-01-01 00:00:00.000001718,-11.956
1970-01-01 00:00:00.000001719,-15.494
1970-01-01 00:00:00.000001720,-15.128
1970-01-01 00:00:00.000001721,-15.128
1970-01-01 00:00:00.000001722,-14.03
1970-01-01 00:00:00.000001723,-15.25
1970-01-01 00:00:00.000001724,-14.152
1970-01-01 00:00:00.000001725,-15.128
1970-01-01 00:00:00.000001726,-13.908
1970-01-01 00:00:00.000001727,-15.494
1970-01-01 00:00:00.000001728,-14.152
1970-01-01 00:00:00.000001729,-16.592
1970-01-01 00:00:00.000001730,-15.006
1970-01-01 00:00:00.000001731,-14.762
1970-01-01 00:00:00.000001732,-13.786
1970-01-01 00:00:00.000001733,-15.128
1970-01-01 00:00:00.000001734,-14.884
1970-01-01 00:00:00.000001735,-12.81
1970-01-01 00:00:00.000001736,-13.054
1970-01-01 00:00:00.000001737,-15.128
1970-01-01 00:00:00.000001738,-14.762
1970-01-01 00:00:00.000001739,-14.518
1970-01-01 00:00:00.000001740,-14.03
1970-01-01 00:00:00.000001741,-15.006
1970-01-01 00:00:00.000001742,-13.908
1970-01-01 00:00:00.000001743,-12.81
1970-01-01 00:00:00.000001744,-13.176
1970-01-01 00:00:00.000001745,-13.176
1970-01-01 00:00:00.000001746,-13.908
1970-01-01 00:00:00.000001747,-16.47
1970-01-01 00:00:00.000001748,-16.104
1970-01-01 00:00:00.000001749,-14.762
1970-01-01 00:00:00.000001750,-14.518
1970-01-01 00:00:00.000001751,-13.176
1970-01-01 00:00:00.000001752,-14.64
1970-01-01 00:00:00.000001753,-13.908
1970-01-01 00:00:00.000001754,-14.152
1970-01-01 00:00:00.000001755,-14.64
1970-01-01 00:00:00.000001756,-13.42
1970-01-01 00:00:00.000001757,-15.738
1970-01-01 00:00:00.000001758,-13.664
1970-01-01 00:00:00.000001759,-12.81
1970-01-01 00:00:00.000001760,-14.152
1970-01-01 00:00:00.000001761,-15.86
1970-01-01 00:00:00.000001762,-13.908
1970-01-01 00:00:00.000001763,-14.64
1970-01-01 00:00:00.000001764,-13.664
1970-01-01 00:00:00.000001765,-14.64
1970-01-01 00:00:00.000001766,-14.518
1970-01-01 00:00:00.000001767,-12.81
1970-01-01 00:00:00.000001768,-14.152
1970-01-01 00:00:00.000001769,-14.274
1970-01-01 00:00:00.000001770,-15.982
1970-01-01 00:00:00.000001771,-14.396
1970-01-01 00:00:00.000001772,-12.932
1970-01-01 00:00:00.000001773,-14.64
1970-01-01 00:00:00.000001774,-14.03
1970-01-01 00:00:00.000001775,-15.372
1970-01-01 00:00:00.000001776,-13.176
1970-01-01 00:00:00.000001777,-15.006
1970-01-01 00:00:00.000001778,-14.884
1970-01-01 00:00:00.000001779,-13.542
1970-01-01 00:00:00.000001780,-13.542
1970-01-01 00:00:00.000001781,-14.884
1970-01-01 00:00:00.000001782,-14.518
1970-01-01 00:00:00.000001783,-14.152
1970-01-01 00:00:00.000001784,-15.128
1970-01-01 00:00:00.000001785,-16.47
1970-01-01 00:00:00.000001786,-15.372
1970-01-01 00:00:00.000001787,-14.64
1970-01-01 00:00:00.000001788,-13.176
1970-01-01 00:00:00.000001789,-15.25
1970-01-01 00:00:00.000001790,-13.176
1970-01-01 00:00:00.000001791,-14.03
1970-01-01 00:00:00.000001792,-13.42
1970-01-01 00:00:00.000001793,-14.64
1970-01-01 00:00:00.000001794,-14.762
1970-01-01 00:00:00.000001795,-15.372
1970-01-01 00:00:00.000001796,-14.518
1970-01-01 00:00:00.000001797,-14.396
1970-01-01 00:00:00.000001798,-15.86
1970-01-01 00:00:00.000001799,-14.884
1970-01-01 00:00:00.000001800,-14.884
1970-01-01 00:00:00.000001801,-14.03
1970-01-01 00:00:00.000001802,-15.25
1970-01-01 00:00:00.000001803,-13.786
1970-01-01 00:00:00.000001804,-13.908
1970-01-01 00:00:00.000001805,-15.86
1970-01-01 00:00:00.000001806,-14.518
1970-01-01 00:00:00.000001807,-15.25
1970-01-01 00:00:00.000001808,-16.348
1970-01-01 00:00:00.000001809,-13.542
1970-01-01 00:00:00.000001810,-13.542
1970-01-01 00:00:00.000001811,-13.908
1970-01-01 00:00:00.000001812,-15.128
1970-01-01 00:00:00.000001813,-15.128
1970-01-01 00:00:00.000001814,-14.518
1970-01-01 00:00:00.000001815,-14.64
1970-01-01 00:00:00.000001816,-14.884
1970-01-01 00:00:00.000001817,-13.542
1970-01-01 00:00:00.000001818,-15.616
1970-01-01 00:00:00.000001819,-14.518
1970-01-01 00:00:00.000001820,-14.518
1970-01-01 00:00:00.000001821,-14.03
1970-01-01 00:00:00.000001822,-15.86
1970-01-01 00:00:00.000001823,-13.664
1970-01-01 00:00:00.000001824,-14.518
1970-01-01 00:00:00.000001825,-15.86
1970-01-01 00:00:00.000001826,-14.03
1970-01-01 00:00:00.000001827,-14.03
1970-01-01 00:00:00.000001828,-14.64
1970-01-01 00:00:00.000001829,-14.274
