mkey,condition_feature_matrix,estimated_noise,hampel_mad_limit,importance_ratio_y_fft,intercept_0_25,intercept_0_5,intercept_0_75,iterations_to_converge_0_25,iterations_to_converge_0_5,iterations_to_converge_0_75,kurtosis,kurtosis_abs_noise,linear_trend_slope,lumpiness,mad,max_importance_fft,max_norm_value_count_,max_smoothing,mean,mean_abs_noise,median,min_dist_quantile_,n_unqiue_values_,nr_of_important_features,nr_of_points_filtered,perc_avail_,percentage_of_reoccurring_datapoints,ratio_large_standard_deviation,regressor_mean_loss_0_25,regressor_mean_loss_0_5,regressor_mean_loss_0_75,regressor_mean_loss_total,regressor_mean_smoothed_loss_0_25,regressor_mean_smoothed_loss_0_5,regressor_mean_smoothed_loss_0_75,regressor_mean_smoothed_loss_total,regressor_median_loss_0_25,regressor_median_loss_0_5,regressor_median_loss_0_75,regressor_median_loss_total,regressor_median_smoothed_loss_0_25,regressor_median_smoothed_loss_0_5,regressor_median_smoothed_loss_0_75,regressor_median_smoothed_loss_total,robust_dispersion_,shift,skewness,skewness_abs_noise,stability,var,variance_abs_noise,q975,q025,nr_significant_amplitudes,estimated_noise_normed,kurtosis_abs_noise_normed,kurtosis_normed,linear_trend_slope_normed,lumpiness_normed,mad_normed,mean_normed,mean_abs_noise_normed,median_normed,ratio_large_standard_deviation_normed,shift_normed,skewness_normed,skewness_abs_noise_normed,stability_normed,var_normed,variance_abs_noise_normed,min_dist_quantile_normed,label
102391,34.11805274082045,5.808533897214127,0.0,0.2642270294057753,0.01970234260205997,0.035384525643448496,0.06393098997846901,6.0,3.0,5.0,5.66338523546017,75.09405436884362,1.7321025295558006e-05,157.49746473061086,1.0,0.028953649595998502,0.33110119047619047,0.1,6.605206935956675,0.9842462311557789,4.0,1.0,79.0,66.0,28.0,0.9983630952380952,0.9981150793650794,0.08143024728928337,0.024862448660341995,0.03320727208259982,0.0308318196922283,0.08890154043517011,0.02842630155785396,0.03856640549362841,0.03418423765114492,0.10117694470262728,0.007361451091677883,0.008120329654783653,0.008239058545292917,0.023720839291754454,0.010820092324671082,0.013818795074047176,0.01118518895234038,0.03582407635105864,0.25,0.753507014028056,1.8556947962809633,6.452861933505705,3.5849699631255616,21.543745929006395,3.590317145400369,17.0,3.0,22.0,0.029635377026602697,75.09405436884362,5.663385235460169,1.2372160925398562e-06,0.0040997882322628834,0.07142857142857142,0.18608620971119108,0.07030330222541277,0.0,0.08143024728928339,0.053821929573432584,1.8556947962809627,6.452861933505705,0.018290663077171233,0.10991707106635917,0.018317944619389636,0.07142857142857142,Seasonal Baselining
103336,32.48274292332366,2395229325.974619,39900.0,0.7633165383750604,0.01817778676047283,0.05543270306195717,0.12327545419181633,6.0,3.0,5.0,17.08356003781779,35.77734681181919,0.10536027940343876,4.723046183219526e+18,3913.0,0.052675773784302,0.001736111111111111,0.1,36071.22667063551,17916.090602026623,7222.0,3612.0,12197.0,66.0,242.0,0.9998511904761904,0.4894345238095238,0.07333726677354206,0.030810654380939457,0.048852946069797676,0.049159482139043836,0.12882308258978098,0.03525735336860055,0.054219976811250896,0.05233979628173936,0.1418171264615908,0.004117408360019125,0.008479965113750463,0.011375233216573775,0.023972606690343363,0.009827081376084144,0.013938196166608498,0.01282555815283849,0.036590835695531135,0.5418166712821934,3630.2824607693383,3.284349450545837,4.544888105778591,319068179.7485584,3480625276.4675956,1436639281.3762538,202480.69999999925,3274.0,19.0,0.060358608360122606,35.7773468118192,17.083560037817783,5.288992759954298e-07,0.002999206907904229,0.019642913616861355,0.14482056412076308,0.08993718886978547,0.0,0.07333726677354205,0.01822369659639636,3.284349450545836,4.544888105778589,0.008040362186941806,0.08771005583157146,0.036202607741567104,0.018131920261718174,Seasonal Baselining
97145,14.220931787664242,6333008070.231411,302700.0,0.32427915844680594,-0.07694019892889727,0.0011053288464364648,0.10845365249948274,8.0,4.0,6.0,21.259407908383572,45.472709832779444,0.30950157143039914,1.57000172642755e+19,41296.0,0.030003089397560623,0.0028273809523809523,0.1,78229.77408046597,35366.71427718397,65071.0,38665.0,16778.0,66.0,63.0,0.9197420634920634,0.20987103174603175,0.08633075614107123,0.047394153764996595,0.07053702837498944,0.06872712011954296,0.186658302259529,0.048687141346626515,0.07203644480392188,0.06936179813407764,0.19008538428462604,0.028896761054764006,0.040002920909706995,0.03705235827049206,0.10595204023496305,0.028896761054764006,0.040002920909706995,0.03705235827049206,0.10595204023496305,0.634629865838853,208.25489130434653,3.46033763161105,5.54900956901474,90344054.4005801,7472658509.2390585,4020436844.2199683,296132.4999999993,336.0,71.0,0.07238090011612375,45.47270983277946,21.259407908383587,1.0463327707745014e-06,0.0020508221825116294,0.13960949504135478,0.04448590189696632,0.11956434331435313,0.0,0.08633075614107122,0.0007040478548743789,3.4603376316110515,5.549009569014741,0.001032555762622784,0.08540613609850818,0.04595017634866776,0.1307148664706989,Constant Threshold
102469,88.41264529158333,2334.184054136472,255.0,0.27697681031042326,-0.024485285391613945,0.06730667774128318,0.1847738349771929,6.0,4.0,5.0,11.016567945537915,40.13117730685346,0.00035854867529349347,1370520.7533257524,32.0,0.0203460946422651,0.017361111111111112,0.1,57.516011829319815,25.614147176269253,43.0,28.0,8666.0,70.0,23.0,0.5870535714285714,0.582390873015873,0.08229795084475328,0.048638727387792006,0.0703062174912659,0.06606556297263626,0.18501050785169415,0.04981599062423528,0.0717594388400787,0.06673155475501863,0.18830698421933262,0.03166325186808386,0.043591158245759945,0.03921497424588827,0.11446938435973207,0.03166325186808386,0.043591158245759945,0.03921497424588827,0.11446938435973207,0.7441860465116279,4.004664970313826,2.410507550314186,5.2744104924071,694.5133101021273,3196.623719117731,1415.5644661437698,183.14999999999964,3.0,21.0,0.07192279644646457,40.13117730685348,11.016567945537918,1.990278519530917e-06,0.0013012134702031916,0.17762975298362513,0.08057736236092058,0.14218233236896644,0.0,0.08229795084475329,0.022229614045594412,2.4105075503141857,5.274410492407101,0.021399914605412327,0.09849699583827379,0.04361753511891401,0.15542603386067197,Seasonal Baselining
102476,81.6296967882209,2217.8460969613025,285.0,0.3281397809057656,0.028861917293636977,0.10032812914213962,0.17771219079136286,5.0,3.0,5.0,-0.9124868762243863,4.698635846328484,-0.0005703912714615931,14552026.857641967,75.0,0.019531572292108702,0.01423611111111111,0.1,112.05937654626423,23.635820445872664,92.0,65.0,8406.0,66.0,0.0,0.6014880952380952,0.6003472222222223,0.2145036643269559,0.03420084907436868,0.045088806705276784,0.03814966658001666,0.11743932235966213,0.03550669332137192,0.04696869156435999,0.03921885474496437,0.12169423963069628,0.025058588576125553,0.03257189828397607,0.027534905789636504,0.08516539264973813,0.025058588576125553,0.03257189828397607,0.027534905789636504,0.08516539264973813,0.8152173913043478,7.145008281885261,0.49003627221548907,1.7626855332152969,2520.232972789057,8271.821313614275,551.6006781328537,292.0,2.0,23.0,0.02637153504115698,4.6986358463284805,-0.9124868762243858,-1.9668664533158306e-06,0.0020574604517358684,0.25862068965517243,0.06917026395263527,0.08150282912369884,0.0,0.2145036643269559,0.024637959592707814,0.49003627221548934,1.7626855332152964,0.029967098368478665,0.09835697162442657,0.006558866565194457,0.22413793103448276,Seasonal Baselining
103673,348.32690197860506,864203965148135.6,42288000.0,0.024730914986710643,-0.007686293003491487,0.002056573064893128,0.010300544202471184,3.0,2.0,3.0,-0.7133281747815552,536.2893398443684,-19434.322485127053,3.6824074130235076e+33,301176832.0,0.0014287355856329959,0.00014880952380952382,0.1,3013197103.156224,2919050.427180608,3071950080.0,205352960.0,19990.0,62.0,36.0,0.9998511904761904,0.016765873015873015,0.15294870891795856,0.0045819665976642825,0.005210335710495535,0.004356509182408286,0.014148811490568102,0.010962555277354541,0.014071800767661834,0.010755002669009237,0.03578935871402561,0.0029460820536074094,0.003378331047086085,0.0029171221590046648,0.00924153525969816,0.009606450652442339,0.012728262413274115,0.009601922711748163,0.03193663577746461,0.09804092649838893,40854450.965593815,0.008813354651814296,21.179803337435427,8.827051540589917e+16,2.326828004083631e+17,287775681701713.75,3920065484.7999997,2222961331.2,15.0,0.00030005389025718443,536.2893398443682,-0.7133281747815552,-1.1451461269422856e-05,0.00044391298681805503,0.17746514340980515,-0.03461954690237838,0.0017200184331577658,0.0,0.15294870891795856,0.02407303693113405,0.008813354651815188,21.179803337435423,0.030647755172014835,0.08078808044636981,9.991647377040657e-05,0.12100197831959393,Seasonal Baselining
102471,15.687316901442015,64624.90892661824,1485.0,1.89019070172689,-0.061598871931945104,0.059688402218367305,0.20692658998099323,8.0,3.0,7.0,1.3153386393361393,2.7338826432006837,-3.6191271944472224e-05,27647250.573216595,125.0,0.18868497915530563,0.1414186507936508,0.1,231.6315789473684,161.62704573085196,141.0,101.0,2000.0,42.0,0.0,0.9547123015873016,0.9494543650793651,0.10997654713391077,0.05151658513828863,0.071798083442655,0.061153738093413304,0.18446840667435693,0.052473690828797465,0.07297189272440556,0.06176479420740622,0.18721037776060923,0.034655406179539466,0.05142021632755237,0.04564443637603927,0.1317200588831311,0.034655406179539466,0.05142021632755237,0.04564443637603927,0.1317200588831311,0.8865248226950354,25.314494518879414,1.341190705056184,1.6928587407057336,256.94036045666587,63371.17298936539,30318.198929989216,882.0,3.0,6.0,0.08364157341717336,2.7338826432006837,1.3153386393361384,-4.1173233156396414e-08,4.631231050734547e-05,0.1422070534698521,0.10310759834740434,0.18387604747537198,0.0,0.10997654713391078,0.0287991974048685,1.3411907050561838,1.692858740705733,0.00033254818273514597,0.08201891045047492,0.039239697259127085,0.1149032992036405,Constant Threshold
102685,19.86831709591156,1848382292521.0945,292927.5,0.08098352229532049,-0.014027454446958902,-0.0018961779780898116,0.022689997532161377,6.0,4.0,16.0,1788.1318879092578,2236.99935563962,3.3251654518027465,5.957835729568484e+24,52010.0,0.006464910517433438,0.0001984126984126984,0.2,807422.3286831747,229771.04354339358,509949.0,39365.0,19496.0,72.0,1488.0,0.9955853174603174,0.0644345238095238,0.015584507905611873,0.02807000072688563,0.042891516064519436,0.04558510235251431,0.11654661914391938,0.03865388832587329,0.048101417256783525,0.05430077739173378,0.1410560829743906,0.006100012720583742,0.008496930994515263,0.009573728783112353,0.02417067249821136,0.01924613540255045,0.013943956726511084,0.01997208377083459,0.05316217589989612,0.10199059121598435,17590.724885180127,35.47913528841586,40.574101366136645,14614919039.731958,1734426096775.5083,1059406135137.0758,2477662.0,403590.0,19.0,0.42967901345449694,2236.999355639619,1788.131887909258,1.6032063746112698e-06,0.3219535442326661,0.025076275076275075,0.14342478403988615,0.11078257820528584,0.0,0.01558450790561187,0.008481250836605553,35.479135288415854,40.574101366136624,0.003397416227215727,0.4031885055313736,0.24627188046281578,0.018979572551001123,Constant Threshold
102519,18.391842716065035,18276862115.196022,264030.0,0.49511235180772517,-0.03220891227418637,0.0030366821109611554,0.08385862904587987,6.0,4.0,6.0,98.19400112670766,184.2094829905981,-0.21092375657346218,8.095683279935467e+19,19940.0,0.030743219449328965,0.0006944444444444445,0.1,78278.75460183577,53035.654303186995,23283.0,17596.5,16316.0,58.0,216.0,0.9997519841269841,0.2961309523809524,0.03459467126561764,0.03753374464683318,0.0601792808763121,0.06060327331560478,0.15831629883875006,0.04050273845604533,0.06330508636869787,0.0619538760012635,0.16576170082600672,0.013361261408873656,0.025169498250013876,0.0281215767434279,0.06665233640231544,0.01413562150496684,0.025169498250013876,0.0281215767434279,0.06742669649840861,0.8564188463685951,9406.663678386329,6.389707373157009,9.243152761124032,559747390.698007,18860787767.16409,12896465372.185324,433194.3999999986,665.0,15.0,0.09769455744174585,184.20948299059833,98.19400112670769,-4.876518372472797e-07,0.0023130817293301373,0.046100912446645395,0.12714917090453495,0.12261745514452234,0.0,0.03459467126561764,0.0217480330317115,6.389707373157008,9.243152761124035,0.0029919946470432354,0.10081579115179681,0.06893494458498474,0.04068278364430269,Seasonal Baselining
98503,231.0859849352647,46730684252.826385,1521772.875,1.4161323548619806,-0.1149919585647006,0.010979908367412033,0.1800979729943422,7.0,3.0,5.0,2.5972922206485984,4.084453424411262,13.215983623466862,1.896963717261107e+20,101522.0,0.03485568722968887,0.00014880952380952382,0.5,305300.0895869692,126466.52025139665,219825.0,18177.0,20014.0,74.0,0.0,0.3410714285714286,0.01433531746031746,0.12486921014905517,0.05021587922863595,0.0686388941738176,0.06237619346652725,0.1812309668689808,0.06894563056473223,0.07419855687783729,0.07752472359794466,0.22066891104051417,0.03543673018031811,0.04620668664958308,0.04714762570126417,0.12879104253116536,0.0535724641703534,0.046350583509148315,0.0587304592895878,0.15865350696908953,0.4618310019333561,-40204.3493497906,1.4639446588463891,1.6159511870433145,1777400776.7581058,59225171982.746765,19422532457.17522,1016704.875,5629.125,49.0,0.04571247667396215,4.084453424411263,2.5972922206485993,1.3071210167454678e-05,0.000181519901565057,0.10040988521384278,0.08453875942229766,0.12508115267466027,0.0,0.12486921014905518,-0.0397639339582525,1.4639446588463891,1.615951187043315,0.0017386732689008931,0.05793472396263836,0.018999337931675915,0.017977881479206675,Constant Threshold
103327,29.523382513399344,1710008175987.1873,410160.0,0.22405537928556857,0.0022104826807489526,0.028978946022895122,0.06964527379808266,8.0,4.0,7.0,856.1490374952419,910.2488264034045,0.6714644241200688,6.2667103374407e+23,73322.0,0.026726941144189484,0.0001984126984126984,0.1,247995.9194117355,113022.68083396132,100419.0,58798.0,19403.0,66.0,233.0,0.9983630952380952,0.0726686507936508,0.025603842402480648,0.034311663561545795,0.050332400175157645,0.04910640201579393,0.13375046575249738,0.036724271253743605,0.05342847521504889,0.0505735673261724,0.1407263137949649,0.015301139088066584,0.022097981216562437,0.02144364496110876,0.058842765265737784,0.01561832953046291,0.022266415476950924,0.02144364496110876,0.05932838996852259,0.7301606269729832,20887.936735432508,27.663652714020873,28.79581402698595,4468979362.037966,1531470740198.2373,1409621871785.3186,752697.3499999995,14619.6,48.0,3.13901911398477,910.2488264034038,856.149037495242,9.097475491167021e-07,2.111694883566517,0.09934183763160459,0.1999476605435343,0.15313113128523573,0.0,0.025603842402480648,0.028300455792675653,27.663652714020873,28.795814026985934,0.008203593312846093,2.811282421626673,2.5876075103972243,0.07966369396720066,Constant Threshold
